"Sp"	"MDim"
"Sideroxylon_puberulum"	1
"Psiadia_terebinthina"	1
"Psidium_cattleianum"	1
"Helichrysum_proteoides"	1
"Stillingia_lineata"	1
"Grangeria_borbonica"	1
"Antidesma_madagascariense"	1
"Labourdonnaisia_callophylloides"	1
"Olea_lancea"	1
"Euodia_obtusifolia"	1
"Warneckea_trinervis"	1
"Homalanthus_populifolius"	1
"Phyllanthus_phillyreifolius"	1
"Wikstroemia_indica"	1
"Badula_platiphylla"	1
"Eugenia_orbiculata"	1
"Euodia_chapelieri"	1
"Gaertnera_sp1_M_PL_078"	1
"Apis_mellifera"	2
"Chaetocnema_sp1_M_PL_078"	2
"Villa_unifasciata"	2
"Pachycerina_crinicornis"	2
"Musca_domestica"	2
"Chrysomya_megacephala"	2
"Technomyrmex_albipes"	2
"Cerambycidae_sp1_M_PL_078"	2
"Stomorhina_lunata"	2
"Dysauxes_florida"	2
"Lygaeidae_sp1_M_PL_078"	2
"Pelecophora_intemipta"	2
"Scolia_carniflex"	2
