"Sp"	"MDim"
"Sideroxylon_puberulum"	1
"Labourdonnaisia_callophylloides"	1
"Psiadia_terebinthina"	1
"Bakerella_hoyifolia"	1
"Stillingia_lineata"	1
"Warneckea_trinervis"	1
"Gaertnera_sp1_M_PL_066"	1
"Eugenia_orbiculata"	1
"Phyllanthus_phillyreifolius"	1
"Euodia_chapelieri"	1
"Flagellaria_indica"	1
"Gaertnera_petrinensis"	1
"Agauria_salicifolia"	1
"Antidesma_madagascariense"	1
"Cordemoya_integrifolia"	1
"Erythrospermum_monticolum"	1
"Euodia_obtusifolia"	1
"Helichrysum_proteoides"	1
"Olea_lancea"	1
"Smilax_anceps"	1
"Mimusops_erythroxylon"	1
"Monimiastrum_globosum"	1
"Pandanus_barklyi"	1
"Pyrostria_fasciculata"	1
"Badula_platiphylla"	1
"Grangeria_borbonica"	1
"Ocotea_laevigata"	1
"Pandanus_wiehii"	1
"Gaertnera_rotundifolia"	1
"Apis_mellifera"	2
"Technomyrmex_albipes"	2
"Villa_unifasciata"	2
"Chrysomya_megacephala"	2
"Paragus_borbonicus"	2
"Lygistorrhina_sp1_M_PL_066"	2
"Pachycerina_crinicornis"	2
"Fannia_pusio"	2
"Musca_domestica"	2
"Nacoleia_sp1_M_PL_066"	2
"Phelsuma_cepediana"	2
"Stomorhina_lunata"	2
"Ceratitis_roas"	2
"Chaetocnema_sp1_M_PL_066"	2
"Melanostoma_bituberculatum"	2
"Brachymyrmex_sp1_M_PL_066"	2
"Cerambycidae_sp1_M_PL_066"	2
"Hippotion_eson"	2
"Macroglossum_milvus"	2
"Mordellidae_sp1_M_PL_066"	2
"Panara_naso"	2
"Psilopa_iceryae"	2
"Ahasverus_advena"	2
"Allograpta_nasuta"	2
"Bactrocera_cucurbitae"	2
"Dioxyna_sororcula"	2
"Ischiodon_aegyptius"	2
"Lauxania_sp1_M_PL_066"	2
"Ornidia_obesa"	2
"Orthellia_albigena"	2
"Phalanta_phalantha"	2
"Phorinia_sp1_M_PL_066"	2
"Polistes_hebraeus"	2
"Sapromyza_sp1_M_PL_066"	2
"Sepsis_lateralis"	2
"Siphona_sp1_M_PL_066"	2
"Stomoxys_calcitrans"	2
"Syritta_sp1_M_PL_066"	2
"Zosterops_mauritianus"	2
