"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Deckenia_nobilis"	1
"Diospyros_seychellarum"	1
"Phoenicophorium_borsigianum"	1
"Premna_serratifolia"	1
"Canthium_bibracteatum"	1
"Psychotria_pervillei"	1
"Syzygium_wrightii"	1
"Dillenia_ferruginea"	1
"Erythroxylum_sechellarum"	1
"Memecylon_eleagni"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Megachile_seychellensis"	2
"Rhiparida_seychellensis"	2
"Unidentified_sp2_M_PL_089"	2
"Hemipyrellia_germana"	2
"Rhynchium_brunneum"	2
"Unidentified_sp4_M_PL_089"	2
"Nectarinia_dussumieri"	2
"Ceratina_tabescens"	2
"Lygistorrhina_sp1_M_PL_089"	2
"Unidentified_sp5_M_PL_089"	2
"Dichaetomyia_fasciculifera"	2
"Neophyllomyza_approximatonervis"	2
"Mabuya_sechellensis"	2
"Phelsuma_sp1_M_PL_089"	2
"Chalcidoma_disjunctum"	2
"Cratopus_aurostriatus"	2
"Eagris_sabadius"	2
"Ornidia_obesa"	2
"Polistes_olivaceus"	2
"Unidentified_sp1_M_PL_089"	2
"Unidentified_sp3_M_PL_089"	2
"Unidentified_sp6_M_PL_089"	2
