"Sp"	"MDim"
"Symplocos_prunifolia"	1
"Cleyera_japonica"	1
"Eurya_japonica"	1
"Schefflera_octophylla"	1
"Myrsine_sguinii"	1
"Daphniphyllum_teijsmannii"	1
"Myrica_rubra"	1
"Ardisia_sieboldii"	1
"Litsea_acuminata"	1
"Vaccinium_bracteatum"	1
"Neolitsea_aciculata"	1
"Persea_thunbergii"	1
"Diospyros_morrisiana"	1
"Prunus_jamasakura"	1
"Taxillus_yadoriki"	1
"Hypsipetes_amaurotis"	2
"Turdus_pallidus"	2
"Sphenurus_formosae"	2
"Zosterops_japonica"	2
"Columba_janthina"	2
"Turdus_chrysolaus"	2
"Ficedula_narcissina"	2
"Turdus_dauma"	2
