"Sp"	"MDim"
"Clethrionomys_glareolus"	1
"Sorex_araneus"	1
"Apodemus_flavicollis"	1
"Apodemus_agrarius"	1
"Microtus_arvalis"	1
"Microtus_subterraneus"	1
"Microtus_agrestis"	1
"Apodemus_sylvaticus"	1
"Neomys_fodiens"	1
"Apodemus_uralensis"	1
"Sorex_alpinus"	1
"Neomys_anomalus"	1
"Myoxus_glis"	1
"Sorex_minutus"	1
"Crocidura_suaveolens"	1
"Muscardinus_avellanarius"	1
"Microtus_tatricus"	1
"Talpa_europaea"	1
"Arvicola_terrestris"	1
"Sicista_betulina"	1
"Dryomys_nitedula"	1
"Micromys_minutus"	1
"Ctenophthalmus_agyrtes"	2
"Megabothris_turbidus"	2
"Palaeopsylla_soricis"	2
"Amalaraeus_penicilliger"	2
"Peromyscopsylla_bidentata"	2
"Doratopsylla_dasycnema"	2
"Ctenophthalmus_assimilis"	2
"Peromyscopsylla_silvatica"	2
"Leptopsylla_segnis"	2
"Ctenophthalmus_solutus"	2
"Amalaraeus_arvicolae"	2
"Ctenophthalmus_uncinatus"	2
"Ctenophthalmus_congener"	2
"Hystrichopsylla_talpae"	2
"Hystrichopsylla_orientalis"	2
"Rhadinopsylla_integella"	2
"Ctenophthalmus_obtusus"	2
"Peromyscopsylla_fallax"	2
"Ceratophyllus_sciurorum"	2
"Nosopsyllus_fasciatus"	2
"Amphipsylla_rossica"	2
"Atyphloceras_nuperus"	2
"Rhadinopsylla_pentacantha"	2
"Palaeopsylla_kohauti"	2
"Ctenophthalmus_bisoctodentatus"	2
