"Sp"	"MDim"
"Claytonia_virginica"	1
"Erythronium_umbilicatum"	1
"Stellaria_pubera"	1
"Thalictrum_thalictroides"	1
"Cardamine_angustata_angustata"	1
"Hepatica_americana"	1
"Sangiunaria_canadensis"	1
"Tiarella_cordifolia_collina"	1
"Aesculus_sylvatica"	1
"Viola_papilionacea"	1
"Uvularia_sessilifolia"	1
"Podophyllum_peltatum"	1
"Trillium_catesbei"	1
"Bombylius_major"	2
"Andrena_erigeniae"	2
"Andrena_nigrihirta"	2
"Andrena_tridens"	2
"Apis_mellifera"	2
"Nomada_sp1_M_PL_025"	2
"Bombus_bimaculatus"	2
"Gonia_sp1_M_PL_025"	2
"Halictid_sp1_M_PL_025"	2
"Dialictus_abanci"	2
"Hylema_platura"	2
"Osmia_conjucta"	2
"Nomada_perplexa"	2
"Andrena_carlini"	2
"Platycheirus_obscurus"	2
"Osmia_sp1_M_PL_025"	2
"Nomada_pygmaea"	2
"Andrena_nasonii"	2
"Evylaeus_macoupinensis"	2
"Osmia_lignaria"	2
"Augochlora_pura"	2
"Toxomerous_geminatus"	2
"Ceratina_calcarata"	2
"Dialictus_cressonii"	2
"Euchlo_creusa_lotta"	2
"Xylocopa_virginica_virginica"	2
"Osmia_atriventris"	2
"Andrena_violae"	2
"Bombus_pennsylvanicus"	2
"Ephemoropsis_laboriosa"	2
"Nomada_luteola"	2
"Andrena_arabis"	2
"Andrena_ziziaeformis"	2
"Augochorella_striata"	2
"Lycaenopsis_argiolus"	2
"Unidentified_sp1_M_PL_025"	2
"Andrena_ceanothi"	2
"Andrena_dunningi"	2
"Andrena_imatrix"	2
"Andrena_personata"	2
"Lassioglossum_fuscipenne"	2
"Nomada_bishopii"	2
"Nomada_sayi"	2
"Osmia_simillima"	2
