"Sp"	"MDim"
"Microtus_oeconomus"	1
"Sorex_arcticus"	1
"Clethrionomys_rutilus"	1
"Sorex_caecutiens"	1
"Sorex_roboratus"	1
"Neomys_fodiens"	1
"Lemmus_sibiricus"	1
"Clethrionomys_rufocanus"	1
"Arvicola_terrestris"	1
"Microtus_middendorffi"	1
"Sorex_minutus"	1
"Corrodopsylla_birulai"	2
"Peromyscopsylla_bidentata"	2
"Megabothris_rectangulatus"	2
"Amphipsylla_sibirica"	2
"Amalaraeus_penicilliger"	2
"Catallagia_dacenkoi"	2
"Megabothris_calcarifer"	2
"Catallagia_ioffi"	2
"Rhadinopsylla_integella"	2
"Amphalius_runatus"	2
