"Sp"	"MDim"
"Miconia_argentea"	1
"Miconia_lacera"	1
"Miconia_minutiflora"	1
"Miconia_impetiolaris"	1
"Pipra_mentalis"	2
"Pipra_coronata"	2
"Catharus_ustulatus"	2
"Tachyphonus_luctuosus"	2
"Eucometis_penicillata"	2
"Euphonia_fulvicrissa"	2
"Manacus_vitellinus"	2
"Mionectes_oleagineus"	2
"Catharus_minimus"	2
"Dendroica_pensylvanica"	2
"Catharus_fuscescens"	2
"Dendroica_striata"	2
"Empidonax_virescens"	2
"Habia_fuscicauda"	2
"Leptotila_cassinii"	2
"Oryzoborus_angolensis"	2
"Ramphocelus_dimidiatus"	2
"Schiffornis_turdinus"	2
"Seiurus_aurocapillus"	2
