"Sp"	"MDim"
"Microtus_arvalis"	1
"Lagurus_lagurus"	1
"Marmota_bobak"	1
"Arvicola_terrestris"	1
"Allocricetulus_eversmanni"	1
"Apodemus_uralensis"	1
"Microtus_gregalis"	1
"Spermophilus_major"	1
"Sorex_araneus"	1
"Clethrionomys_glareolus"	1
"Microtus_oeconomus"	1
"Spermophilus_pygmaeus"	1
"Allactaga_major"	1
"Cricetus_cricetus"	1
"Spermophilus_fulvus"	1
"Micromys_minutus"	1
"Ctenophthalmus_breviatus"	2
"Ctenophthalmus_assimilis"	2
"Citellophilus_tesquorum"	2
"Neopsylla_pleskei"	2
"Frontopsylla_elata"	2
"Oropsylla_ilovaiskii"	2
"Amalaraeus_penicilliger"	2
"Peromyscopsylla_bidentata"	2
"Corrodopsylla_birulai"	2
"Mesopsylla_hebes"	2
"Amphipsylla_prima"	2
"Frontopsylla_semura"	2
"Palaeopsylla_soricis"	2
"Leptopsylla_segnis"	2
"Neopsylla_setosa"	2
"Oropsylla_silantiewi"	2
"Amphipsylla_kalabukhovi"	2
"Amphipsylla_kuznetzovi"	2
