"Sp"	"MDim"
"Salvelinus_namaycush"	1
"Coregonus_clupeaformis"	1
"Coregonus_artedii"	1
"Esox_lucius"	1
"Carpiodes_cyprinus"	1
"Catostomus_commersoni"	1
"Moxostoma_anisurum"	1
"Chrosomus_neogaeus"	1
"Couesius_plumbeus"	1
"Notropis_anogenus"	1
"Notropis_atherinoides"	1
"Notropis_hudsonius"	1
"Pimephales_notatus"	1
"Pimephales_promelas"	1
"Semotilus_margarita"	1
"Ictalurus_nebulosus"	1
"Noturus_gyrinus"	1
"Lota_lota"	1
"Culaea_inconstans"	1
"Percopsis_omiscomaycus"	1
"Ambloplites_rupestris"	1
"Lepomis_gibbosus"	1
"Micropterus_dolomieui"	1
"Pomoxis_nigromaculatus"	1
"Perca_flavescens"	1
"Stizostedion_canadense"	1
"Stizostedion_vitreum"	1
"Etheostoma_exile"	1
"Etheostoma_nigrum"	1
"Percina_caprodes"	1
"Cottus_bairdi"	1
"Acolpenteron_catostomi"	2
"Actinocleidus_fusiformis"	2
"Anonchohaptor_anomalum"	2
"Cleidodiscus_aculeatus"	2
"Cleidodiscus_adspectus"	2
"Cleidodiscus_banghami"	2
"Cleidodiscus_brachus"	2
"Cleidodiscus_capax"	2
"Cleidodiscus_malleus"	2
"Cleidodiscus_pricei"	2
"Dactylogyrus_bifurcatus"	2
"Dactylogyrus_eucaliae"	2
"Dactylogyrus_mylocheilus"	2
"Dactylogyrus_sp."	2
"Discocotyle_sagittata"	2
"Gyrodactylus_bairdi"	2
"Gyrodactylus_spathulatus"	2
"Gyrodactylus_eucaliae"	2
"Gyrodactylus_macrochiri"	2
"Gyrodactylus_sp."	2
"Octomacrum_lanceatum"	2
"Octomacrum_semotili"	2
"Octomacrum_sp."	2
"Pellucidhaptor_nasalis"	2
"Pseudomurraytrema_copulatum"	2
"Pseudomurraytrema_sp."	2
"Tetraonchus_monenteron"	2
"Allocreadium_lobatum"	2
"Allocreadium_ictaluri"	2
"Alloglossidium_corti"	2
"Alloglossidium_geminus"	2
"Apophallus_itascensis_(L)"	2
"Azygia_angusticauda"	2
"Azygia_longa"	2
"Bucephalus_pusillus"	2
"Bunodera_sacculata"	2
"Bunoderina_eucaliae"	2
"Caecincola_parvus"	2
"Centrovarium_lobotes"	2
"Clinostomum_marginatum_(L)"	2
"Crassiphiala_bulboglossa"	2
"Crepidostomum_cooperi"	2
"Crepidostomum_cornutum"	2
"Crepidostomum_ictaluri"	2
"Crepidostomum_isostomum"	2
"Cryptogonimus_chilli"	2
"Diplostomum_baeri_(L)"	2
"Diplostomum_flexicaudum_(L)"	2
"Diplostomum_scheuringi"	2
"Diplostomulum_sp._(L)"	2
"Microphallus_opacus"	2
"Neascus_sp._(L)"	2
"Neochasmus_umbellus"	2
"Phyllodistomum_coregoni"	2
"Phyllodistomum_lysteri"	2
"Phyllodistomum_staffordi"	2
"Phyllodistomum_superbum"	2
"Phyllodistomum_undulans"	2
"Phyllodistomum_sp."	2
"Plagioporus_sinitsini"	2
"Posthodiplostomum_minimum_(L)"	2
"Sanguinicola_sp."	2
"Tetracotyle_intermedia_(L)"	2
"Tetracotyle_sp._(L)"	2
"Triganodistomum_attenuatum"	2
"Uvulifer_ambloplitis_(L)"	2
"Biacetabulum_infrequens"	2
"Biacetabulum_sp."	2
"Bothriocephalus_claviceps"	2
"Bothriocephalus_cuspidatus"	2
"Bothriocephalus_formosus"	2
"Bothriocephalus_sp."	2
"Corallobothrium_fimbriatum"	2
"Cyathocephalus_truncatus"	2
"Diphyllobothrium_sp._(L)"	2
"Eubothrium_rugosum"	2
"Eubothrium_salvelini"	2
"Glaridacris_catostomi"	2
"Glaridacris_confusus"	2
"Glaridacris_intermedius"	2
"Hunterella_nodulosa"	2
"Ligula_intestinalis_(L)"	2
"Proteocephalus_ambloplitis"	2
"Proteocephalus_ambloplitis_(L)"	2
"Proteocephalus_exiguus"	2
"Proteocephalus_fluviatilis"	2
"Proteocephalus_laruei"	2
"Proteocephalus_parallacticus"	2
"Proteocephalus_pearsei"	2
"Proteocephalus_pinguis"	2
"Proteocephalus_stizostethi"	2
"Schistocephalus_solidus_(L)"	2
"Triaenophorus_crassus"	2
"Triaenophorus_crassus_(L)"	2
"Triaenophorus_nodulosus"	2
"Triaenophorus_nodulosus_(L)"	2
"Triaenophorus_stizostedionis"	2
"Triaenophorus_stizostedionis_(L)"	2
"Camallanus_oxycephalus"	2
"Capillaria_bakeri"	2
"Capillaria_catenata"	2
"Contracaecum_brachyurum"	2
"Contracaecum_brachyurum_(L)"	2
"Contracaecum_sp._(L)"	2
"Cystidicola_cristivomeri"	2
"Cystidicola_stigmatura"	2
"Dichelyne_cotylophora"	2
"Eustrongylides_sp._(L)"	2
"Philometra_cylindracea"	2
"Philometra_sp."	2
"Rhabdochona_cascadilla"	2
"Spinitectus_carolini"	2
"Spinitectus_gracilis"	2
"Spiroxys_sp_(L)"	2
"Leptorhynchoides_thecatus"	2
"Leptorhynchoides_thecatus_(L)"	2
"Metechinorhynchus_lateralis"	2
"Metechinorhynchus_salmonis"	2
"Neoechinorhynchus_crassus"	2
"Neoechinorhynchus_cristatus"	2
"Neoechinorhynchus_cylindratus"	2
"Neoechinorhynchus_rutili"	2
"Neoechinorhynchus_strigosus"	2
"Neoechinorhynchus_tenellum"	2
"Neoechinorhynchus_tumidum"	2
"Neoechinorhynchus_sp."	2
"Octospinifer_macilentus"	2
"Pomphorhynchus_bulbocolli"	2
"Actinobdella_triannulata"	2
"Illinobdella_moorei"	2
"Illinobdella_sp."	2
"Piscicola_punctata"	2
"Achtheres_corpulentus"	2
"Achtheres_micropteri"	2
"Ergasilus_caeruleus"	2
"Ergasilus_centrarchidarum"	2
"Ergasilus_osburni"	2
"Ergasilus_versicolor"	2
"Ergasilus_sp."	2
"Salmincola_siscowet"	2
"Argulus_appendiculosus"	2
"Argulus_canadensis"	2
"Argulus_catostomi"	2
"Argulus_versicolor"	2
