"Sp"	"MDim"
"Rhombomys_opimus"	1
"Meriones_libycus"	1
"Meriones_tamariscinus"	1
"Meriones_meridianus"	1
"Cricetulus_migratorius"	1
"Apodemus_uralensis"	1
"Xenopsylla_gerbilli"	2
"Paradoxopsyllus_repandus"	2
"Echidnophaga_oschanini"	2
"Coptopsylla_lamellifer"	2
"Nosopsyllus_laeviceps"	2
"Xenopsylla_conformis"	2
"Ctenophthalmus_dolichus"	2
"Rhadinopsylla_cedestis"	2
"Xenopsylla_hirtipes"	2
"Stenoponia_conspecta"	2
"Stenoponia_vlasovi"	2
"Paradoxopsyllus_teretifrons"	2
"Neopsylla_teratura"	2
"Nosopsyllus_tersus"	2
"Pectinoctenus_lauta"	2
"Neopsylla_mana"	2
