"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Malus_domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0
"Prunus_avium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125482625482625	0	0.0540540540540541	0	0	0	0.0366795366795367	0.028957528957529	0.0193050193050193	0	0	0	0	0	0	0	0.0347490347490347	0	0	0.0444015444015444	0.0328185328185328	0.0231660231660232	0	0	0	0.0250965250965251	0.0193050193050193	0	0	0.055984555984556
"Prunus_avium_duralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prunus_domestica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574712643678161	0	0	0.0574712643678161	0.0804597701149425	0.0747126436781609	0	0.0574712643678161	0	0	0	0	0.0574712643678161	0	0	0.0574712643678161	0	0	0	0	0	0	0.0574712643678161	0	0	0	0
"Prunus_padus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0.113333333333333	0	0	0	0.266666666666667	0	0	0	0
"Prunus_serotina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125954198473282	0.114503816793893	0	0	0	0.16030534351145	0.0992366412213741	0	0	0
"Prunus_spinosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10989010989011	0.10989010989011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28021978021978	0	0	0	0
"Rhamnus_cathartica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018018018018018	0.297297297297297	0	0	0.0216216216216216	0	0	0	0.0666666666666667	0.045045045045045	0.0513513513513514	0	0	0
"Ribes_rubrum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154761904761905	0.178571428571429	0	0	0	0.166666666666667	0	0	0	0
"Rosa_canina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147619047619048	0	0	0	0	0	0	0	0.0952380952380952	0	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619047619047619	0	0.147619047619048	0	0
"Rubus_fruticosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
"Rubus_ideaus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252365930599369	0	0	0	0	0	0	0	0	0	0	0.082018927444795	0.0347003154574133	0.0205047318611987	0	0	0.110410094637224	0	0	0	0
"Sambucus_nigra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106913756236636	0.0106913756236636	0	0.0174625801853172	0.0138987883107627	0.00356379187455453	0	0.00605844618674269	0	0.0117605131860299	0.0124732715609408	0.00712758374910905	0	0	0.0288667141838917	0	0.0427655024946543	0.0277975766215253	0.0327868852459016	0.0103349964362081	0.00712758374910905	0.0926585887384177	0.0915894511760513	0.0723449750534569	0	0	0
"Sambucus_racemosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0269687162891046	0.0134843581445523	0	0.183387270765912	0.0161812297734628	0	0	0	0	0	0	0	0	0	0	0	0	0.0323624595469256	0.0388349514563107	0	0	0	0.0809061488673139	0.107874865156419	0	0	0
"Sorbus_aria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0684931506849315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315068493150685	0.116438356164384	0	0	0
"Sorbus_aucuparia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114247311827957	0.0504032258064516	0.0201612903225806	0.0470430107526882	0.00672043010752688	0	0	0.0450268817204301	0.00873655913978495	0.0100806451612903	0	0.00672043010752688	0	0	0.00873655913978495	0	0	0.0255376344086021	0.040994623655914	0	0.0288978494623656	0.0141129032258065	0.0127688172043011	0.00672043010752688	0	0	0.0315860215053763	0.032258064516129	0.0463709677419355	0	0.0456989247311828
"Sorbus_torminalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221052631578947	0.278947368421053	0	0	0
"Taxus_baccata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13840830449827	0	0	0	0	0	0	0.0173010380622837	0	0	0	0	0	0	0	0	0	0	0	0	0.0294117647058823	0	0	0	0.0519031141868512	0.0536332179930796	0.0484429065743945	0	0.0173010380622837	0.143598615916955
"Viburnum_lantana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242647058823529	0.257352941176471	0	0	0	0	0	0	0	0
"Viburnum_opulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026978417266187	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214028776978417	0	0	0.0485611510791367	0	0	0	0	0.0557553956834532	0.0629496402877698	0.091726618705036	0	0
"Viscum_album"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0.0505050505050505	0	0.202020202020202	0	0	0.196969696969697
"Carduelis_chloris"	0.0641025641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128205128205128	0	0	0.198717948717949	0	0	0	0	0	0.108974358974359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccothraustes_coccothraustes"	0.0474683544303797	0.0316455696202532	0.0411392405063291	0	0	0	0	0	0	0	0	0.102848101265823	0	0	0	0	0.0316455696202532	0	0	0	0	0	0	0	0	0.118670886075949	0	0.126582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Columba_palumbus"	0.369565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corvus_corone_corone"	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erithacus_rubecula"	0	0.0301204819277108	0.0200803212851406	0	0.0301204819277108	0	0.0281124497991968	0.120481927710843	0.0401606425702811	0	0	0	0	0.0200803212851406	0	0	0	0	0	0	0	0	0.0602409638554217	0.100401606425703	0	0.0200803212851406	0	0	0	0.0301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficedula_hypoleuca"	0	0.0955882352941177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220588235294118	0.183823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fringilla_coelebs"	0.416666666666667	0	0.0416666666666667	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Garrulus_glandarius"	0	0	0	0	0	0	0	0	0	0	0	0.0190763052208835	0.0130522088353414	0.0100401606425703	0	0	0	0	0	0	0	0	0.0491967871485944	0.34136546184739	0	0.0672690763052209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_caeruleus"	0.138783269961977	0.0304182509505703	0.0247148288973384	0	0	0	0.0190114068441065	0	0.0190114068441065	0	0	0.0285171102661597	0	0.026615969581749	0	0	0	0	0	0.0380228136882129	0	0	0.0741444866920152	0.0570342205323194	0	0.0247148288973384	0	0.0190114068441065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_major"	0	0.104651162790698	0.116279069767442	0	0	0	0	0	0	0	0	0.0581395348837209	0	0.0755813953488372	0	0	0	0	0	0	0	0	0.0581395348837209	0	0	0.0872093023255814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_montanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_palustris"	0	0.0638297872340426	0	0	0	0	0	0	0	0.234042553191489	0	0	0	0.0354609929078014	0	0	0	0	0	0.0354609929078014	0	0	0.0602836879432624	0	0.0354609929078014	0.0354609929078014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passer_domesticus"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passer_montanus"	0.301204819277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198795180722892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phoenicurus_ochruros"	0	0.0862068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301724137931034	0	0	0.112068965517241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phoenicurus_phoenicurus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phylloscopus_collybita"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pica_pica"	0	0	0	0	0	0	0	0	0	0	0	0.118421052631579	0	0	0	0	0	0.131578947368421	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pyrrhula_pyrrhula"	0	0	0.00741839762611276	0	0	0	0.0185459940652819	0	0.0356083086053412	0	0	0	0	0	0	0	0	0.244807121661721	0	0	0	0	0.0600890207715133	0	0	0.0452522255192878	0	0	0	0.0882789317507418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sitta_europaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sturnus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0.0618279569892473	0	0	0	0	0	0	0	0	0	0	0.32258064516129	0	0	0.115591397849462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_atricapilla"	0.0206378986866792	0.0215759849906191	0	0	0	0	0.025328330206379	0.0112570356472795	0	0.0337711069418387	0	0.0159474671669794	0	0	0.0168855534709193	0.0309568480300188	0	0.0225140712945591	0.0121951219512195	0	0.00938086303939963	0.0487804878048781	0.0731707317073171	0.0562851782363978	0	0.0196998123827392	0	0.0159474671669794	0.0309568480300188	0.025328330206379	0.00938086303939963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_borin"	0.051605504587156	0	0	0	0	0	0.0424311926605505	0	0	0.0458715596330275	0	0.0137614678899083	0	0	0.0194954128440367	0.0344036697247706	0	0	0.0172018348623853	0	0	0.0252293577981651	0.105504587155963	0.0825688073394495	0	0.0217889908256881	0	0	0.0401376146788991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_communis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.278846153846154	0	0	0.0961538461538461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_curruca"	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_iliacus"	0	0	0.0769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083710407239819	0	0	0	0	0.294117647058823	0	0	0	0	0.0339366515837104	0	0	0.0113122171945701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_merula"	0.0183823529411765	0.0110294117647059	0.0231617647058824	0.0136029411764706	0	0.0242647058823529	0.00955882352941177	0.0448529411764706	0.0143382352941176	0.00367647058823529	0.00367647058823529	0.00477941176470588	0	0.00367647058823529	0.0147058823529412	0.0154411764705882	0.01875	0.0183823529411765	0.00514705882352941	0.00477941176470588	0	0.0257352941176471	0.0944852941176471	0.0551470588235294	0.0169117647058824	0.0172794117647059	0.0154411764705882	0.0113970588235294	0	0.0113970588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_philomelos"	0	0.0705645161290323	0.0186491935483871	0	0	0	0.0252016129032258	0.0191532258064516	0	0.00504032258064516	0	0.00504032258064516	0	0	0	0.0131048387096774	0	0.0287298387096774	0	0	0	0	0.102318548387097	0.100806451612903	0.00856854838709677	0.0241935483870968	0.0267137096774194	0.0141129032258064	0	0.0176411290322581	0.0201612903225806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_pilaris"	0.032563025210084	0.215336134453781	0.0514705882352941	0	0	0	0	0	0.0315126050420168	0	0.0105042016806723	0	0	0	0	0	0	0	0	0.032563025210084	0	0	0	0	0	0.0724789915966387	0	0	0	0.0535714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_torquatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_viscivorus"	0	0	0	0	0	0	0	0	0	0	0	0.0662100456621005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155251141552511	0	0.189497716894977	0	0	0.089041095890411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
