"Microtus_arvalis"	"Sorex_araneus"	"Neomys_fodiens"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_agrestis"	"Arvicola_terrestris"	"Sorex_minutus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sicista_betulina"	"Sorex_minutissimus"	"Apodemus_flavicollis"	"Micromys_minutus"	"Crocidura_suaveolens"	"Palaeopsylla_soricis"	"Ctenophthalmus_assimilis"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_uncinatus"	"Hystrichopsylla_talpae"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Ctenophthalmus_bisoctodentatus"	"Amphipsylla_vinogradovi"	"Paradoxopsyllus_scorodumovi"	"Leptopsylla_segnis"	"Peromyscopsylla_bidentata"	"Peromyscopsylla_silvatica"	"Nosopsyllus_fasciatus"	"Rhadinopsylla_integella"
"Sorex_minutissimus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194444444444444	0	0	0	0.0555555555555556	0	0.0555555555555556	0.0555555555555556	0	0	0	0.0833333333333333	0.0555555555555556	0	0	0	0	0
"Apodemus_flavicollis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307692307692308	0	0.115384615384615	0.0769230769230769	0	0	0	0	0
"Micromys_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0.0909090909090909	0	0.0909090909090909	0	0	0	0.136363636363636	0.0909090909090909	0	0	0	0	0
"Crocidura_suaveolens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	0	0	0.166666666666667	0.111111111111111	0	0	0	0	0
"Palaeopsylla_soricis"	0.0338266384778013	0.216248867411658	0.213379643612202	0.0081546360616128	0.0104198127453941	0.00347327091513138	0.00241618846270009	0.0081546360616128	0.000906070673512534	0.000453035336756267	0.00120809423135005	0.00105708245243129	0	0	0.000302023557837511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_assimilis"	0.322228443449048	0.0293952967525196	0.0257558790593505	0.0358342665173572	0.0237961926091825	0.0201567749160134	0.0246360582306831	0.00279955207166853	0.0041993281075028	0.00811870100783875	0.00195968645016797	0	0	0.000559910414333707	0.000559910414333707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0.432028836251287	0.0221421215242019	0.00205973223480947	0.0169927909371782	0.00669412976313079	0.00669412976313079	0.00463439752832132	0.00360453141091658	0	0.00514933058702369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_agyrtes"	0.132486388384755	0.0317604355716878	0.00725952813067151	0.0862068965517241	0.0780399274047187	0.058983666061706	0.0762250453720508	0	0.014519056261343	0.00816696914700544	0.00635208711433757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Doratopsylla_dasycnema"	0.0148741418764302	0.241418764302059	0.208237986270023	0.0102974828375286	0.0148741418764302	0.0034324942791762	0	0.0045766590389016	0	0	0	0.0022883295194508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.235091743119266	0.0389908256880734	0.036697247706422	0.0286697247706422	0.00344036697247706	0.0825688073394495	0.0665137614678899	0.00229357798165138	0.00344036697247706	0	0	0	0	0.00229357798165138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_uncinatus"	0.110486891385768	0.0337078651685393	0.0112359550561798	0.204119850187266	0.052434456928839	0.0674157303370786	0	0	0.0131086142322097	0	0.00374531835205993	0.00374531835205993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.116600790513834	0.197628458498024	0.0276679841897233	0.0454545454545455	0.0296442687747036	0.0513833992094862	0.00790513833992095	0.00395256916996047	0.00395256916996047	0.00790513833992095	0	0.00395256916996047	0	0.00395256916996047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.165441176470588	0.0110294117647059	0	0.253676470588235	0	0.0551470588235294	0.0147058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_rectangulatus"	0.142857142857143	0.0252100840336134	0	0.180672268907563	0	0.0756302521008403	0	0	0.0420168067226891	0	0	0	0.0336134453781513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_bisoctodentatus"	0.025	0	0.0166666666666667	0.00833333333333333	0.433333333333333	0.00833333333333333	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_vinogradovi"	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_scorodumovi"	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_segnis"	0.15625	0.15625	0	0.09375	0	0.09375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_bidentata"	0.181818181818182	0	0	0.227272727272727	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_silvatica"	0.0909090909090909	0	0	0.409090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_fasciatus"	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_integella"	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
