"Arvicola_terrestris"	"Apodemus_sylvaticus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Chionomys_gud"	"Spermophilus_pygmaeus"	"Cricetulus_migratorius"	"Microtus_socialis"	"Cricetus_cricetus"	"Microtus_majori"	"Mesocricetus_raddei"	"Amphipsylla_rossica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_wagneri"	"Leptopsylla_taschenbergi"	"Nosopsyllus_mokrzeckyi"	"Ctenophthalmus_proximus"	"Ctenophthalmus_orientalis"	"Citellophilus_tesquorum"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Ctenophthalmus_secundus"	"Paradoxopsyllus_hesperius"	"Ctenophthalmus_chionomydis"	"Rhadinopsylla_ucrainica"	"Amphipsylla_kuznetzovi"	"Callopsylla_caspia"	"Ctenophthalmus_acuminatus"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"
"Mesocricetus_raddei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0
"Amphipsylla_rossica"	0.456989247311828	0.00806451612903226	0	0.00537634408602151	0.0134408602150538	0	0	0	0	0.0161290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_consimilis"	0.0173745173745174	0.166023166023166	0.0752895752895753	0.0945945945945946	0.00579150579150579	0	0.0617760617760618	0.0424710424710425	0.0366795366795367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_wagneri"	0.304232804232804	0.0343915343915344	0.0264550264550265	0.0793650793650794	0.0264550264550265	0	0.0185185185185185	0.00529100529100529	0	0.00529100529100529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_taschenbergi"	0.0242424242424242	0.318181818181818	0.127272727272727	0	0.0242424242424242	0	0	0	0	0.00606060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_mokrzeckyi"	0	0.245033112582781	0.235099337748344	0	0.0132450331125828	0	0.00662251655629139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_proximus"	0.0373134328358209	0.216417910447761	0.246268656716418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_orientalis"	0.0357142857142857	0.119047619047619	0.0416666666666667	0.0357142857142857	0.0119047619047619	0.0357142857142857	0.142857142857143	0.0654761904761905	0	0	0.0119047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Citellophilus_tesquorum"	0	0.0131578947368421	0	0	0	0.486842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.357142857142857	0.0357142857142857	0	0.107142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_golovi"	0.19047619047619	0	0	0	0.261904761904762	0	0	0	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_secundus"	0	0.3	0.05	0	0	0	0.05	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_hesperius"	0	0	0	0	0.277777777777778	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_chionomydis"	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_ucrainica"	0.142857142857143	0.142857142857143	0	0	0.214285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_kuznetzovi"	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Callopsylla_caspia"	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_acuminatus"	0	0.166666666666667	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_walkeri"	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.3	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
