"Leucanthemum_vulgare"	"Lotus_corniculatus"	"Lathyrus_pratensis"	"Vicia_cracca"	"Hypochoeris_radicata"	"Ranunculus_acris"	"Trifolium_dubium"	"Prunella_vulgaris"	"Achillea_millefolium"	"Centaurea_nigra"	"Trifolium_repens"	"Vicia_sativa"	"Lychnis_flos-cuculi"	"Plantago_lanceolata"	"Trifolium_pratense"	"Cirsium_arvense"	"Taraxacum_officinale"	"Bombus_terrestris.lucorum"	"Phaonia_incarna"	"Tropidia_scitta"	"Helophilus_sp1_M_PL_006"	"Eristalinus_sepulcharius"	"Bombus_pascuorum"	"Lucillia_sp1_M_PL_006"	"Maniola_jurtina"	"Pollenia_sp1_M_PL_006"	"Anthomyidae_sp1_M_PL_006"	"Eristalis_nemorum"	"Chrysogaster_sp1_M_PL_006"	"Syritta_pipiens"	"Eristalis_intricarius"	"Lejogaster_splendida"	"Andrena_wilkella"	"Bombus_hortorum"	"Eristalis_tenax"	"Cheilosia_albitarsis"	"Empis_livida"	"Scathophaga_stercoraria"	"Psithyrus_vest"	"Lasiommata_megera"	"Megachile_willughbiella"	"Syrphus_sp1_M_PL_006"	"Thymelicus_sp1_M_PL_006"	"Lycaena_phlaeas"	"Odontomyia_tigrina"	"Micromoth_sp1_M_PL_006"	"Platycheirus_sp1_M_PL_006"	"Sphaerophoria_sp1_M_PL_006"	"Helophilus_trivittatus"	"Neoascia_tenur"	"Odontomyia_viridula"	"Polyommatus_icarus"	"Rhagio_tringarius"	"Zygaena_filipendulae"	"Andrena_haemorrhoa"	"Bombus_pratorum"	"Melanostoma_sp1_M_PL_006"	"Ochlodes_venata"	"Andrena_pubescens"	"Autographa_sp1_M_PL_006"	"Eriothrix_rufomaculatus"	"Eristalis_pertinax"	"Sarcophagus_sp1_M_PL_006"	"Adela_rufimatrella"	"Anosymia_sp1_M_PL_006"	"Bombus_lapidarius"	"Chloromyia_formosa"	"Lasioglossum_calceatum"	"Lasioglossum_leucozonium"	"Lasioglossum_villosulum"	"Malachius_viridus"	"Meliscaeva_sp1_M_PL_006"	"Nemotelus_pantherinus"	"Oligia_sp1_M_PL_006"	"Parhelophilus_sp1_M_PL_006"	"Pyronia_tithonus"	"Rhagonycha_fulva"	"Tetanocera_ferruginea"
"Leucanthemum_vulgare"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104035308953342	0.134300126103405	0.0794451450189155	0.0709331651954603	0.0605296343001261	0.00094577553593947	0.021437578814628	0.00598991172761665	0.0173392181588903	0.005359394703657	0.0110340479192938	0.0094577553593947	0.00914249684741488	0.00819672131147541	0.00819672131147541	0.00157629255989912	0.000630517023959647	0.00598991172761665	0.00157629255989912	0.00472887767969735	0.00441361916771753	0.00315258511979823	0.00157629255989912	0	0.00189155107187894	0.000315258511979823	0.00252206809583859	0.00220680958385876	0.00189155107187894	0.00157629255989912	0.00126103404791929	0.00157629255989912	0	0.00126103404791929	0.000630517023959647	0.00157629255989912	0	0.000630517023959647	0.000630517023959647	0.00094577553593947	0	0.000315258511979823	0	0.000630517023959647	0.000630517023959647	0.000630517023959647	0.000315258511979823	0.000315258511979823	0	0	0	0	0	0.000315258511979823	0	0.000315258511979823	0.000315258511979823	0.000315258511979823	0	0.000315258511979823	0.000315258511979823
"Lotus_corniculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438237965485922	0.00136239782016349	0	0.0036330608537693	0	0.0213442325158946	0.000454132606721163	0.00862851952770209	0	0	0	0	0	0	0	0.00317892824704814	0.00590372388737511	0.000454132606721163	0	0	0.000454132606721163	0.000454132606721163	0.00181653042688465	0.00408719346049046	0	0.00317892824704814	0	0.000454132606721163	0	0.000454132606721163	0	0	0	0	0.00136239782016349	0	0.000908265213442325	0	0.000454132606721163	0	0.000908265213442325	0.000454132606721163	0.000908265213442325	0	0	0	0	0	0.000454132606721163	0	0	0	0	0	0	0	0	0	0.000454132606721163	0	0
"Lathyrus_pratensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435323383084577	0.00248756218905473	0	0	0	0.0447761194029851	0	0	0	0	0	0	0	0	0	0.00248756218905473	0.0124378109452736	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248756218905473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vicia_cracca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0.00543478260869565	0	0.00543478260869565	0	0.0217391304347826	0	0.0380434782608696	0	0	0	0	0	0	0	0.0217391304347826	0.0217391304347826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00543478260869565	0	0	0	0.00543478260869565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hypochoeris_radicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141509433962264	0.113207547169811	0.0283018867924528	0.0377358490566038	0.0566037735849057	0.0188679245283019	0	0	0	0.0283018867924528	0.00943396226415094	0	0.00943396226415094	0.00943396226415094	0	0	0	0	0	0	0	0	0	0	0.00943396226415094	0.00943396226415094	0	0	0	0	0.00943396226415094	0	0	0	0	0	0	0.00943396226415094	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943396226415094	0	0	0	0	0	0	0	0	0
"Ranunculus_acris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113636363636364	0.0340909090909091	0.0113636363636364	0.0113636363636364	0.0227272727272727	0	0	0	0	0.181818181818182	0	0	0	0.0113636363636364	0	0	0	0	0.125	0	0	0	0.0113636363636364	0	0	0	0	0	0	0	0	0	0.0568181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113636363636364	0	0.0113636363636364	0	0	0	0	0	0	0	0
"Trifolium_dubium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184210526315789	0	0	0.0263157894736842	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0.210526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0
"Prunella_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0	0	0	0	0.0769230769230769	0	0.346153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Achillea_millefolium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0	0.0555555555555556	0.111111111111111	0	0	0.166666666666667	0	0	0	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centaurea_nigra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
