"Sideroxylon_cinereum"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Toddalia_asiatica"	"Bertiera_zaluzania"	"Croton_fothergillifolius"	"Stillingia_lineata"	"Homalanthus_populifolius"	"Erythroxylum_macrocarpum"	"Dodonaea_viscosa"	"Aphloia_theiformis"	"Antirhea_borbonica"	"Chassalia_coriacea"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_074"	"Apis_mellifera"	"Stomorhina_lunata"	"Fannia_pusio"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_074"	"Pachycerina_crinicornis"	"Brachymyrmex_sp1_M_PL_074"	"Allograpta_nasuta"	"Lygistorrhina_sp1_M_PL_074"	"Leptotes_pirithous"	"Villa_unifasciata"	"Dioxyna_sororcula"	"Ophyra_capensis"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_niger"	"Syritta_nigrofemorata"	"Panara_naso"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_074"	"Ahasverus_advena"	"Eristalinus_flaveolus"	"Syritta_bulbus"	"Episyrphus_sp1_M_PL_074"	"Gelechioidea_sp2_M_PL_074"	"Mauritiborium_undulatus"	"Orthellia_albigena"	"Pelecophora_intemipta"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Gelechioidea_sp1_M_PL_074"	"Palexorista_sp1_M_PL_074"	"Scatopsidae_sp1_M_PL_074"	"Scirtidae_sp1_M_PL_074"	"Unidentified_sp1_M_PL_074"
"Sideroxylon_cinereum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281045751633987	0.0882352941176471	0.0686274509803922	0	0.0065359477124183	0	0	0	0	0	0	0	0	0.00980392156862745	0	0.0065359477124183	0.00326797385620915	0	0	0.0130718954248366	0.00326797385620915	0	0.00326797385620915	0	0.00326797385620915	0	0	0.00980392156862745	0	0.00326797385620915	0	0	0	0	0	0
"Molinaea_alternifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103305785123967	0.119834710743802	0.0537190082644628	0.0743801652892562	0.012396694214876	0.0247933884297521	0	0	0	0.00826446280991736	0	0.0247933884297521	0	0	0.0247933884297521	0.012396694214876	0.0165289256198347	0	0.00413223140495868	0	0.00826446280991736	0	0	0	0	0	0	0	0	0.012396694214876	0	0	0	0	0	0	0
"Psiadia_terebinthina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0989010989010989	0	0.0714285714285714	0	0	0.0494505494505494	0.115384615384615	0.00549450549450549	0.0274725274725275	0.00549450549450549	0.0164835164835165	0.00549450549450549	0.010989010989011	0.010989010989011	0	0	0	0.0164835164835165	0.00549450549450549	0.00549450549450549	0	0.0164835164835165	0	0	0.021978021978022	0	0.00549450549450549	0.00549450549450549	0	0	0	0	0	0	0	0	0.00549450549450549
"Toddalia_asiatica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240506329113924	0	0.0126582278481013	0	0.107594936708861	0.0632911392405063	0	0.0506329113924051	0	0	0	0	0	0.0126582278481013	0	0	0.00632911392405063	0	0	0	0	0	0	0	0	0	0	0.00632911392405063	0	0	0	0	0	0	0	0	0
"Bertiera_zaluzania"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253968253968254	0.0396825396825397	0	0.174603174603175	0	0	0	0	0.0158730158730159	0	0	0	0	0	0.00793650793650794	0	0	0.00793650793650794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Croton_fothergillifolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131578947368421	0	0.0175438596491228	0	0.12280701754386	0.0087719298245614	0	0	0	0.0087719298245614	0.087719298245614	0	0.0263157894736842	0.0087719298245614	0	0.0087719298245614	0	0	0.0175438596491228	0	0	0	0.0350877192982456	0	0	0	0	0	0	0	0	0.0087719298245614	0.0087719298245614	0	0	0.0087719298245614	0
"Stillingia_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30188679245283	0	0.00943396226415094	0.00943396226415094	0	0	0	0.0660377358490566	0.0849056603773585	0	0	0	0	0	0	0	0	0	0.0188679245283019	0	0	0	0	0	0	0.00943396226415094	0	0	0	0	0	0	0	0	0	0	0
"Homalanthus_populifolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226190476190476	0	0.0119047619047619	0.202380952380952	0	0	0	0	0	0.0119047619047619	0	0	0.0119047619047619	0	0	0.0119047619047619	0	0.0119047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119047619047619	0	0	0
"Erythroxylum_macrocarpum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.0147058823529412	0.0294117647058824	0	0	0.0588235294117647	0	0	0	0.0294117647058824	0.0441176470588235	0	0	0	0	0.0147058823529412	0	0.0147058823529412	0	0	0	0	0	0.0147058823529412	0	0	0	0	0	0	0	0.0147058823529412	0	0	0.0147058823529412	0	0
"Dodonaea_viscosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0.0166666666666667	0	0	0	0	0.0333333333333333	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0.0166666666666667	0	0	0	0	0	0	0	0	0
