Node	Module
R1	0
C1	4
C3	6
C4	1
C5	3
C6	1
C7	4
C8	4
C9	2
C11	0
C15	0
C16	2
C17	3
C18	1
C20	0
C21	0
C23	2
C24	5
C25	6
C26	5
C27	5
C28	1
C29	2
C30	2
C33	6
C34	1
C38	4
C39	2
C40	5
C41	1
C42	2
C44	0
C45	0
C65	0
C68	0
C71	0
C74	0
C75	0
C76	0
C77	0
C79	0
R2	2
C2	3
C10	2
C14	2
C32	2
C35	3
C43	5
C49	2
C51	2
C60	2
C72	2
C80	2
R3	5
C13	1
C53	5
C54	5
C58	5
C59	5
C62	5
C63	5
C64	5
C67	5
C69	5
C70	5
C73	5
C78	5
R4	1
C19	1
C36	1
C47	3
C48	1
C66	1
R5	3
C12	3
C31	3
C55	3
R6	0
R7	1
C37	6
C57	1
R8	4
C50	4
R9	6
C46	6
C52	6
R10	2
R11	3
R12	3
C22	1
C56	3
R13	6
R14	1
R15	1
R16	3
R17	0
C61	0
R18	2
R19	3
R20	3
R21	1
R22	4
R23	4
R24	3
R25	3
R26	1
R27	2
R28	4
