Node	Module
R16	1
R17	1
C295	1
R18	4
C62	4
C319	4
C330	0
R19	4
R20	4
C26	4
C444	4
R21	1
C296	0
R22	1
R23	4
C4	4
C10	4
C13	4
C64	3
C73	4
C177	0
C257	3
C322	3
C329	4
C350	3
C375	4
C382	4
C403	0
C422	4
C452	4
C457	3
C486	4
C504	4
R24	2
C6	2
C101	4
C130	2
C149	2
C150	2
C153	0
C171	2
C229	0
C241	0
C279	0
C287	0
C289	2
C311	2
C324	2
C344	2
C368	2
C372	0
C393	2
C396	0
C399	2
C491	3
R25	1
R26	0
R27	4
R28	2
C32	4
C60	0
C67	1
C68	2
C69	3
C82	4
C92	4
C97	2
C109	0
C120	1
C132	2
C134	0
C179	2
C184	2
C189	2
C201	0
C205	2
C215	2
C219	2
C246	0
C249	1
C251	2
C260	0
C309	3
C318	2
C323	2
C332	2
C341	2
C348	2
C353	2
C354	2
C378	2
C406	2
C464	2
C470	1
C471	2
C473	0
C474	3
C476	2
C479	2
C482	2
C492	3
C498	3
C512	3
C515	3
R29	1
R30	1
R31	4
C24	4
C395	4
C446	4
R32	1
R33	1
C245	1
R34	4
R35	1
R36	1
C35	1
C44	3
C48	3
C104	0
C207	0
C307	1
C316	1
C317	1
C359	1
C413	1
C442	1
C477	1
C478	1
C499	1
C500	1
C502	1
R37	0
C2	0
C33	0
C76	0
C78	0
C79	0
C90	0
C102	0
C105	0
C107	0
C108	0
C114	0
C117	0
C118	0
C125	0
C126	0
C127	0
C133	0
C137	0
C142	0
C143	0
C148	0
C156	0
C168	0
C169	0
C170	0
C174	0
C175	0
C176	0
C178	0
C180	0
C182	0
C183	0
C185	0
C186	0
C192	0
C194	0
C195	0
C197	0
C199	0
C200	0
C202	0
C203	0
C208	0
C209	0
C210	0
C211	0
C212	0
C213	0
C216	0
C218	0
C220	0
C225	0
C226	0
C227	0
C228	0
C232	0
C233	0
C234	0
C237	0
C240	3
C252	0
C262	0
C263	3
C265	0
C266	0
C267	0
C272	0
C273	0
C274	0
C277	0
C280	0
C284	0
C286	0
C291	0
C294	0
C297	0
C298	0
C299	0
C300	0
C301	0
C302	0
C303	0
C306	0
C310	0
C312	0
C313	0
C321	0
C333	1
C342	0
C345	0
C347	3
C349	0
C352	0
C355	0
C356	0
C357	0
C358	0
C360	0
C361	0
C362	0
C363	0
C364	0
C366	0
C367	0
C369	0
C370	0
C371	0
C373	0
C376	0
C377	0
C383	0
C384	0
C385	0
C386	0
C387	0
C388	0
C390	0
C394	0
C397	0
C398	0
C400	0
C405	0
C451	0
C458	3
C459	0
C475	0
C488	0
C501	0
C516	0
R38	4
C462	4
R39	4
C3	4
C16	4
C481	3
C483	4
R40	4
C5	4
C12	4
C25	4
C27	4
C70	4
C158	4
C404	1
C419	4
C425	4
C432	4
C445	4
C447	4
C449	4
C493	4
R41	4
C30	4
R42	4
C23	4
R43	4
R44	4
R45	1
C57	1
C115	1
C337	1
C424	1
R46	1
R47	4
C54	4
C59	4
C418	4
C420	4
C436	4
C437	4
C439	4
R48	1
R49	4
C50	4
C51	4
R50	1
R51	4
C41	4
C421	1
C435	4
R52	4
R53	4
R54	2
C86	2
C136	2
C138	2
C217	2
C276	2
C380	2
C460	2
R55	2
R56	1
R57	3
C8	3
C75	3
C336	3
C461	3
R58	2
R59	2
C331	2
C411	2
C454	2
R60	4
R61	3
C43	3
C49	3
C63	3
C151	3
C157	3
C160	3
C166	3
C256	3
C320	3
C334	3
C340	3
C415	3
C450	3
C494	3
R62	1
C351	1
C412	1
R63	4
R64	4
C55	4
R65	1
R66	4
R67	4
R68	1
R69	4
R70	1
R71	4
R72	4
R73	4
C95	4
R74	1
R75	4
C7	4
C77	4
C83	4
C98	4
R76	4
R77	4
C18	4
C409	4
C441	4
R78	3
R79	1
R80	1
C440	1
R81	4
R82	4
C429	4
