Node	Module
R1	1
C1	4
C3	4
C4	4
C5	5
C10	5
C11	4
C18	4
C19	5
C25	5
C27	1
C28	1
C29	5
C31	0
C34	2
C35	5
C37	5
C39	2
C42	1
C43	1
C46	6
C48	1
C50	2
C52	1
C53	1
C54	1
C57	1
C59	1
C60	1
C64	1
C67	1
C70	1
C74	1
C79	2
C80	5
C82	1
C84	1
C85	5
C87	0
C89	5
C91	5
C93	0
C94	1
C96	1
C101	1
C102	1
C109	1
C114	1
C121	1
C122	1
C126	1
C128	1
C131	1
C133	1
C134	1
C146	1
C147	1
C156	1
C157	1
C158	1
C159	1
C160	1
C163	1
C164	1
C168	1
C169	1
C177	1
C178	1
C181	1
C184	1
C194	1
C200	1
C201	1
C202	1
C203	1
C204	1
C205	1
C208	1
C210	1
C224	1
C225	1
R2	1
C2	4
C8	0
C16	4
C20	0
C23	0
C45	6
C55	0
C62	0
C90	2
C92	1
C116	1
C120	1
C124	1
C140	1
C141	1
C143	1
C151	1
C165	1
C174	1
C186	1
C187	1
C189	1
C192	1
C199	1
C206	1
C209	1
R3	2
C9	3
C14	5
C26	0
C33	4
C36	0
C65	6
C100	2
C106	2
C112	2
C127	2
C129	2
C132	2
C137	2
C167	2
C173	2
C191	2
C207	2
R4	5
C6	4
C7	4
C13	4
C24	5
C47	6
C49	5
C61	5
C66	5
C68	5
C69	5
C78	5
C149	5
C150	5
C211	5
C213	5
R5	5
C15	5
C17	5
C22	5
C38	0
C40	4
C58	5
C95	6
C138	5
R6	5
C12	4
C51	5
C86	3
C171	5
R7	5
C83	0
C130	5
C161	5
C166	5
C183	5
C193	5
C195	5
R8	0
C21	0
C56	3
C98	3
C105	0
C115	0
C118	0
C125	0
C175	0
C188	0
C212	0
R9	5
C139	5
C179	5
C214	5
C219	5
C221	5
R10	4
C73	3
C77	4
C153	4
C215	4
R11	4
C41	6
C44	4
R12	6
C30	3
C72	6
C76	6
C104	6
C148	6
C170	6
C197	6
C198	6
C222	6
C223	6
R13	0
R14	0
C32	3
C88	0
R15	3
C107	3
C108	3
C110	3
C123	3
R16	4
C71	0
C99	4
C103	4
C113	4
C154	4
C216	4
R17	4
C136	4
C155	4
C180	4
R18	0
C117	0
C220	0
R19	4
C172	4
C190	4
R20	0
C63	0
C75	6
C142	0
C144	0
R21	4
C162	4
C176	4
R22	6
C135	6
R23	4
C145	4
R24	4
C97	3
C152	4
R25	4
C182	4
R26	3
C218	3
R27	4
R28	3
C196	3
R29	3
C111	3
C217	3
R30	4
C185	4
R31	3
R32	4
R33	0
C81	0
R34	4
R35	3
C119	3
R36	4
R37	0
