Node	Module
R1	8
C1	7
C6	1
C8	8
C13	5
C17	8
C21	3
C26	8
C28	6
C29	3
C30	2
C33	8
C38	2
C40	2
C41	8
C44	8
C45	8
C48	0
C51	8
C52	0
C55	2
C62	8
C94	8
C115	5
C120	8
C132	2
C166	8
C190	8
C206	8
C222	8
C232	8
C325	8
C326	8
C327	8
C328	8
C329	8
R2	5
C3	3
C14	4
C16	3
C25	7
C36	4
C37	5
C42	3
C54	8
C70	5
C75	5
C76	5
C79	7
C88	3
C102	4
C103	5
C104	5
C107	7
C108	7
C125	5
C141	4
C142	5
C143	0
C149	5
C170	5
C174	5
C178	5
C185	5
C193	5
C197	5
C208	5
C215	5
C219	5
C242	5
C243	5
C251	5
C261	5
C271	5
C282	5
C300	5
C301	5
C302	5
C303	5
C304	5
C305	5
C306	5
C307	5
C308	5
C309	5
C310	5
C311	5
C312	5
C313	5
C316	5
C324	5
C331	5
C341	5
C352	5
R3	1
C2	1
C4	1
C5	1
C10	3
C11	1
C18	3
C20	1
C35	1
C39	1
C43	1
C63	1
C77	1
C97	1
C99	1
C116	7
C167	1
C177	1
C183	1
C191	1
C205	1
C209	1
C213	1
C217	1
C291	1
C362	1
R4	1
C22	2
C23	1
C27	3
C49	3
C58	1
C68	2
C91	8
C121	3
C128	4
C229	1
C231	1
C276	1
R5	2
C15	1
C31	2
C64	2
C100	2
C109	2
C110	2
C122	2
C127	2
C155	2
C156	2
C186	2
C202	2
C210	2
C214	2
C220	2
C227	2
C230	2
C237	2
C250	2
C252	2
R6	6
C7	6
C9	6
C24	2
C32	6
C123	4
C137	6
C332	6
C333	6
C334	6
R7	1
C50	3
C89	3
C98	0
C111	0
C158	1
R8	2
C80	7
C114	2
C129	7
C130	2
C146	2
C165	2
R9	1
C19	3
C365	1
R10	6
C12	4
C34	4
C56	6
C59	6
C72	6
C74	6
C184	6
R11	1
C221	1
R12	6
C66	6
C73	7
C82	6
C86	1
C101	8
C153	4
C157	6
C168	6
C236	6
C238	6
C240	6
C253	6
C254	6
C255	6
C256	6
C257	6
C258	6
C259	6
C260	6
C262	6
C263	6
C264	6
C265	6
C266	6
C267	6
C268	6
C269	6
C270	6
R13	8
C92	8
C112	4
C138	8
C145	8
C195	8
C196	8
C244	8
C245	8
C246	8
C247	8
C361	8
R14	7
C69	7
C85	7
C136	7
C144	7
C181	7
C314	7
C315	7
C317	7
C318	7
C319	7
C320	7
C364	7
R15	3
C78	3
C93	3
C96	3
C148	3
C175	3
R16	4
C126	4
C353	4
C354	4
C355	4
R17	1
R18	3
C46	7
C87	3
C124	3
C147	3
C172	3
C189	3
C335	3
C336	3
C337	3
C338	3
C339	3
R19	3
C57	3
C65	3
C81	4
C90	3
C105	3
C135	0
C179	3
R20	6
C60	4
C218	6
R21	3
C321	3
R22	3
C248	3
R23	3
C292	3
C293	3
C294	3
C295	3
R24	2
C187	2
C192	2
C297	2
C298	2
R25	4
C83	4
C106	4
C176	4
C356	4
C357	4
C358	4
C359	4
C360	4
R26	1
C61	0
C95	8
C233	1
C287	1
R27	1
C344	1
R28	3
C119	7
C277	3
C278	3
C279	3
C280	3
R29	8
C113	8
C173	8
C204	8
C239	8
C330	8
R30	4
C164	4
C198	4
C199	4
C200	4
C342	4
C343	4
R31	6
C131	6
C133	6
C134	6
C225	6
C226	6
R32	1
C47	1
C235	1
R33	7
R34	3
C118	3
C296	3
R35	5
C283	5
C284	5
C285	5
C286	5
R36	7
C241	7
R37	4
C224	4
C345	4
C346	4
C347	4
C348	4
C349	4
R38	1
C281	1
R39	8
R40	8
C273	8
C274	8
C275	8
R41	6
C67	6
C139	2
C150	4
C216	6
C249	6
R42	3
C288	3
C289	3
C290	3
R43	4
C53	4
C350	4
R44	1
R45	0
C84	0
C159	0
C207	0
C351	0
R46	7
C160	7
C163	7
C340	7
R47	6
R48	1
R49	1
C363	1
R50	1
R51	6
C169	6
C180	6
R52	1
R53	3
R54	3
C171	3
C223	3
R55	7
C201	7
C203	7
C211	7
C323	7
R56	2
C140	2
C272	2
R57	3
R58	0
C71	0
C322	0
R59	6
C151	6
C152	6
C228	6
R60	1
C212	1
R61	1
C162	1
R62	3
R63	1
C161	1
R64	7
C117	7
R65	3
R66	4
R67	4
R68	0
C154	0
C182	0
R69	1
R70	3
C299	3
R71	3
R72	1
R73	7
C194	7
R74	1
R75	3
R76	3
C188	3
R77	2
R78	3
R79	6
R80	1
R81	3
R82	7
C234	7
R83	0
R84	4
R85	3
R86	4
R87	6
R88	1
R89	1
R90	3
R91	0
