Node	Module
R1	0
C1	2
C6	2
C8	2
C9	2
C10	0
C18	4
C20	4
C21	2
C22	0
C23	0
C27	0
C28	0
C32	4
C35	4
C36	0
C37	0
C40	2
C41	4
C44	0
C47	0
C51	0
C53	4
C54	2
C57	4
C59	0
C60	0
C62	0
C64	0
C68	4
C69	0
C72	0
C74	2
C75	3
C80	0
C81	0
C82	0
C96	0
C100	0
C101	2
C103	0
C104	0
C109	4
C114	0
C116	4
C118	0
C120	4
C123	0
C124	0
C133	0
C137	0
C139	0
C141	1
C144	0
C150	4
C152	0
C155	0
C156	0
C157	4
C165	2
C167	0
C169	0
C170	0
C171	4
C172	0
C175	0
C179	0
C200	0
C202	4
C205	0
C218	0
C221	4
C223	4
C229	0
C233	4
C238	0
C239	0
C240	0
C241	0
C245	0
C246	0
C247	0
C248	0
C249	0
C257	0
C266	0
C283	4
C294	0
C295	0
C303	0
C312	4
C321	0
C331	0
C337	2
C344	0
C350	4
C351	0
C360	0
C361	0
C367	0
C374	4
C378	0
C383	4
C389	4
C405	0
C406	0
C408	0
C420	0
C444	0
C476	0
C495	0
C523	0
C561	0
C562	0
C563	0
C574	0
C586	0
C625	0
C629	0
C634	0
C646	0
C647	0
C649	0
C650	0
C660	0
R2	4
C3	1
C5	2
C7	1
C11	1
C12	2
C13	1
C14	4
C19	1
C25	4
C26	1
C29	1
C30	1
C38	4
C42	1
C46	2
C48	2
C61	4
C70	4
C84	4
C85	4
C87	1
C89	4
C102	4
C106	4
C115	4
C117	4
C145	4
C158	4
C159	4
C199	4
C219	4
C220	1
C226	4
C230	0
C253	4
C254	4
C258	4
C275	1
C302	4
C324	4
C328	4
C333	4
C334	4
C372	4
C373	4
C390	2
C407	4
C440	4
C443	4
C459	4
C460	4
C496	4
C582	4
C608	4
C616	4
C640	4
R3	4
C43	4
C49	4
C65	4
C66	4
C79	1
C83	4
C88	1
C91	1
C98	1
C107	1
C127	4
C131	0
C146	4
C181	4
C191	4
C203	4
C224	1
C228	4
C232	4
C243	4
C261	1
C264	4
C267	4
C270	4
C291	4
C297	4
C353	4
C388	4
C415	4
C428	4
C429	4
C517	4
C544	4
C554	4
C556	4
C575	4
C579	4
C588	4
C598	4
C622	4
C651	4
R4	4
C2	1
C4	1
C17	1
C24	0
C33	1
C34	1
C45	1
C58	1
C63	1
C110	1
C121	0
C122	4
C126	1
C143	1
C164	4
C184	4
C190	1
C213	1
C215	0
C242	4
C268	2
C282	4
C301	4
C305	4
C332	4
C439	4
C441	4
C450	4
R5	4
C73	0
C212	4
C244	4
C256	0
C277	0
C278	4
