Node	Module
R1	4
C4	1
C5	11
C8	11
C9	11
C10	11
C12	6
C17	9
C20	11
C22	11
C23	11
C24	3
C27	11
C28	11
C34	0
C37	11
C39	0
C40	8
C41	11
C42	0
C43	1
C46	11
C47	9
C49	0
C51	8
C52	11
C54	11
C57	0
C63	1
C68	5
C76	3
C78	11
C79	0
C80	5
C81	10
C83	6
C84	10
C85	11
C86	7
C88	4
C96	0
C98	4
C125	5
C132	4
C142	6
C148	7
C150	4
C151	4
C152	4
C153	8
C161	4
C162	8
C167	4
C168	10
C170	6
C171	4
C174	4
C175	5
C176	4
C179	4
C204	4
C217	4
C220	4
C231	4
C234	4
C237	4
C258	4
C266	4
C276	4
C288	4
C297	4
C331	4
C336	4
C338	4
C344	4
C346	4
C348	4
C350	4
C353	4
C356	4
C357	4
C359	4
C360	4
C362	4
C363	4
C368	4
C369	4
C372	4
C382	4
C383	4
C384	4
C388	4
C389	4
C397	4
C398	4
C405	4
C406	4
C407	4
C408	4
C409	4
C410	4
C411	4
C412	4
C413	4
C415	4
C416	4
C417	4
C418	4
C419	4
C422	4
C425	4
C426	4
C427	4
C428	4
C429	4
C430	4
C433	4
C434	4
C438	4
C439	4
C440	4
C441	4
C442	4
C449	4
C450	4
C453	4
C454	4
C455	4
C457	4
C458	4
C459	4
C461	4
C462	4
C463	4
C468	4
C471	4
C473	4
C476	4
C477	4
C478	4
C480	4
C482	4
C485	4
C488	4
C490	4
C499	4
C503	4
C505	4
C506	4
C509	4
C510	4
C511	4
C517	4
C518	4
C519	4
C520	4
C521	4
C522	4
C523	4
C524	4
C526	4
C527	4
C538	4
C545	4
C549	4
C556	4
C558	4
C559	4
C560	4
C563	4
C576	4
C577	4
C583	4
C586	4
C588	4
C607	4
C626	4
C627	4
C628	4
C629	4
C630	4
C631	4
C633	4
C634	4
C635	4
C651	4
C653	4
C657	4
C658	4
R2	6
C1	5
C2	5
C6	5
C7	5
C16	6
C19	6
C25	9
C32	2
C38	3
C45	6
C50	6
C58	6
C60	6
C91	3
C92	9
C95	3
C99	1
C101	6
C112	6
C113	6
C116	2
C117	5
C136	6
C143	6
C163	2
C164	5
C177	6
C196	6
C201	6
C207	6
C227	6
C242	6
C256	6
C278	6
C281	6
C283	6
C289	6
C293	6
C324	6
C330	6
C337	6
C377	6
C387	6
C394	6
C448	6
C465	6
C512	6
C514	6
C554	6
C591	6
C592	6
C594	6
C597	6
C598	6
C601	6
C625	6
C637	6
C640	6
C641	6
C645	6
C649	6
C652	6
C654	6
C668	6
C669	6
C670	6
C671	6
R3	11
C18	3
C26	11
C35	1
C53	11
C74	11
C77	11
C100	5
C114	11
C126	6
C131	6
C138	11
C141	2
C178	11
C183	11
C188	11
C190	11
C222	11
C229	11
C285	11
C306	11
C339	11
C347	11
C365	11
C366	11
C375	11
C385	11
C437	11
C443	11
C452	11
C460	11
C501	11
C507	11
C547	11
C555	11
C561	11
C587	11
C589	11
C611	11
C662	11
C672	11
R4	3
C11	3
C29	10
C55	3
C87	0
C115	3
C122	3
C124	3
C127	3
C154	3
C200	3
C218	3
C233	3
C236	3
C239	3
C247	3
C249	3
C262	3
C284	3
C295	3
C308	3
C310	3
C334	3
C335	3
C467	3
C472	3
C575	3
C579	3
C581	3
C646	3
C648	3
C673	3
C674	3
C675	3
R5	11
C56	11
C64	9
C72	11
C156	11
C184	11
C267	11
C299	11
C300	11
C313	11
C333	11
C340	11
C342	11
C351	11
C376	11
C379	11
C402	11
C404	11
C445	11
C446	11
C456	11
C546	11
C569	11
C632	11
C644	11
R6	5
