Node	Module
R1	0
C14	0
C32	0
R2	4
C30	4
R3	0
R4	7
C1	7
R5	1
C16	1
R6	4
R7	4
C18	4
R8	7
C23	7
R9	0
R10	4
C15	4
R11	6
C2	3
C9	6
C19	6
C26	6
R12	6
C13	6
C20	3
R13	5
C4	5
C5	5
C7	5
C31	5
R14	7
C12	7
C24	7
R15	0
R16	1
C10	1
R17	6
C6	6
R18	3
R19	3
R20	3
C11	3
C17	3
C27	3
R21	3
C22	3
R22	0
R23	2
C3	2
C8	2
C25	2
C28	2
R24	2
R25	2
C29	2
R26	0
C21	0
R27	3
R28	1
R29	7
