Node	Module
R1	1
C1	1
C2	1
C3	1
C7	0
C9	0
C13	1
C14	1
C22	2
C23	2
C25	1
C27	2
C29	0
R2	4
C5	0
C6	4
C10	4
C12	4
C15	4
C28	3
R3	0
C19	0
C26	3
R4	2
R5	0
R6	2
R7	0
R8	2
R9	0
R10	2
R11	0
R12	4
C4	4
C8	4
C18	4
C21	4
C31	3
R13	4
R14	4
C17	4
C20	4
R15	2
R16	2
R17	1
R18	3
R19	2
R20	0
R21	2
R22	2
C11	2
C24	4
R23	4
C16	4
R24	4
R25	3
R26	4
R27	3
R28	3
C30	3
R29	2
R30	0
R31	3
