Node	Module
R1	4
C1	1
C2	4
C3	3
C4	3
C5	0
C6	1
C7	4
C8	2
C9	4
C10	0
C11	4
C12	0
C17	4
C18	4
C20	4
C21	4
R2	4
C13	4
R3	4
R4	4
R5	4
R6	4
C22	4
R7	0
C14	0
C16	0
R8	0
R9	4
R10	0
R11	4
R12	0
R13	0
R14	0
R15	2
C15	2
C19	2
R16	2
R17	4
R18	4
R19	0
R20	3
R21	4
R22	4
R23	2
R24	4
R25	3
R26	3
R27	3
R28	2
R29	1
R30	1
R31	3
R32	2
R33	3
R34	0
R35	1
R36	3
R37	2
R38	1
R39	1
R40	1
R41	1
R42	1
R43	1
R44	1
R45	1
R46	1
R47	1
R48	1
