Node	Module
R1	7
C1	1
C2	6
C4	7
C6	5
C7	3
C8	3
C9	7
C11	4
C12	7
C13	7
C14	7
C16	4
C17	0
C18	6
C23	7
C26	7
C29	7
C32	7
C33	7
C34	7
C35	7
C42	7
C45	7
R2	5
C5	5
C10	2
C28	5
C31	5
C39	5
C41	5
C46	5
C51	5
R3	6
C25	6
C38	6
C40	6
R4	5
C3	3
C47	5
C48	5
R5	3
C15	3
C30	3
C36	3
C50	3
R6	7
R7	7
R8	4
C21	4
C27	4
C44	4
R9	2
C22	2
C37	2
C43	2
R10	3
R11	4
C19	4
R12	3
R13	5
R14	5
R15	3
R16	3
R17	5
R18	0
C20	0
R19	6
R20	6
R21	2
C49	2
R22	3
R23	4
R24	7
R25	6
R26	1
C24	1
R27	0
R28	5
R29	2
R30	3
R31	7
R32	1
R33	1
R34	1
R35	5
R36	1
R37	1
R38	6
R39	1
R40	1
R41	1
R42	1
R43	3
R44	1
R45	1
R46	1
R47	6
R48	1
R49	1
R50	1
R51	4
R52	1
R53	1
R54	1
R55	1
R56	1
R57	1
R58	1
R59	1
R60	1
R61	1
R62	1
R63	1
R64	5
R65	1
R66	1
R67	1
R68	1
R69	1
R70	1
R71	1
R72	1
R73	1
R74	6
R75	1
R76	1
R77	1
R78	3
R79	1
R80	1
R81	5
R82	1
R83	1
R84	1
R85	1
R86	1
R87	1
R88	1
R89	1
R90	1
R91	1
R92	3
R93	1
R94	1
R95	1
R96	1
R97	1
R98	1
R99	1
