Node	Module
R1	4
C9	4
C11	7
R2	6
C10	6
R3	4
C4	4
C17	3
R4	1
C5	1
R5	1
R6	6
C6	6
R7	6
C7	6
R8	7
R9	6
R10	3
C8	3
C12	3
C22	7
R11	6
R12	4
C13	4
C14	4
R13	2
C15	2
R14	7
R15	2
R16	4
R17	6
R18	3
C16	3
C18	3
R19	6
R20	0
C1	0
C2	0
C3	0
R21	3
R22	5
C19	5
C20	5
C21	5
R23	7
R24	6
R25	7
R26	7
C23	7
R27	6
R28	6
C24	6
R29	6
R30	6
