Node	Module
R1	2
C1	4
C2	5
C3	4
C4	4
C7	1
C8	2
C10	4
C11	0
C12	4
C13	2
C14	4
C28	2
C29	2
C30	2
C31	2
C35	1
C37	2
C53	2
C66	2
C72	2
C75	2
C78	2
R2	2
C5	5
C6	5
C9	0
C16	4
C19	2
C20	2
C32	3
C34	1
C41	5
C44	5
C51	5
C54	2
C70	2
C71	2
R3	1
C15	1
C22	1
C23	1
C25	1
C26	0
C27	1
C39	1
C58	1
C74	1
C80	1
R4	2
C18	2
C24	0
C40	4
R5	5
C17	5
C21	5
C38	5
C48	5
C60	5
R6	5
C36	0
C43	5
C45	5
C50	5
C76	5
C79	5
R7	1
C42	1
R8	1
C62	1
R9	4
C59	4
R10	5
R11	4
R12	0
C47	0
C56	0
C65	0
R13	4
C55	4
C67	4
R14	4
R15	0
C46	0
C63	0
C64	0
C69	0
C73	0
R16	2
C49	4
R17	5
C33	3
C52	5
C68	5
R18	4
C57	4
C77	4
R19	4
R20	0
C61	0
R21	2
R22	4
R23	4
R24	5
R25	0
R26	3
R27	2
R28	4
R29	0
R30	1
R31	4
