Node	Module
R1	6
C1	2
C4	5
C5	0
C6	5
C7	0
C8	2
C9	2
C10	0
C11	5
C13	2
C14	0
C17	5
C18	0
C19	2
C23	2
C28	3
C30	3
C31	3
C33	2
C34	2
C35	3
C36	5
C37	3
C38	2
C41	2
C43	5
C44	2
C46	2
C48	6
C51	5
C52	2
C53	1
C59	2
C60	1
C66	3
C68	5
C70	6
C71	3
C72	1
C73	2
C79	4
C80	4
C82	5
C83	5
C84	6
C85	6
C88	6
C92	6
C94	6
C96	6
C103	6
C104	6
C105	6
C110	6
C115	6
C116	6
C117	6
C119	6
C120	6
C122	6
C128	6
C140	6
C141	6
C147	6
C148	6
C152	6
C155	6
C158	6
C165	6
C169	6
C170	6
C171	6
C174	6
C179	6
C185	6
R2	1
C2	0
C3	0
C12	2
C15	3
C16	0
C20	0
C22	0
C24	0
C25	0
C26	5
C27	5
C32	3
C39	3
C45	1
C54	2
C55	3
C56	3
C61	4
C62	4
C63	4
C69	3
C74	4
C75	1
C76	1
C77	3
C78	2
C89	1
C95	1
C100	1
C102	1
C112	1
C113	1
C114	1
C118	1
C125	1
C126	1
C127	1
C131	1
C135	1
C143	1
C144	1
C153	1
C160	1
C161	1
C162	1
C164	1
C166	1
C167	1
C172	1
C173	1
C177	1
C178	1
C186	1
R3	4
C21	0
C29	0
C40	3
C50	2
C58	4
C64	4
C65	4
C81	4
C90	4
C101	4
C106	4
C107	4
C108	4
C123	4
C132	4
C134	4
C137	4
C139	4
C154	4
C157	4
C175	4
C182	4
C183	4
C184	4
R4	3
C42	3
C49	3
C93	3
C99	3
C124	3
C130	3
C136	3
C149	3
C151	3
C156	3
C180	3
C181	3
R5	0
C91	0
C97	0
C98	0
C145	0
C146	0
C150	0
R6	5
C47	2
C121	5
C142	5
C176	5
R7	0
C57	5
R8	0
C67	5
C86	0
C129	0
C163	0
R9	2
C87	2
R10	0
C133	0
C138	0
C168	0
R11	2
R12	2
R13	5
C109	5
R14	5
C159	5
R15	2
C111	2
R16	0
R17	0
R18	4
R19	0
