Node	Module
R1	0
C1	6
C3	2
C4	6
C6	2
C7	5
C8	3
C9	2
C10	2
C12	6
C13	2
C14	4
C15	6
C17	6
C19	4
C20	6
C21	2
C23	2
C24	2
C25	4
C26	6
C27	4
C32	6
C34	2
C35	4
C36	2
C37	2
C38	2
C41	3
C42	6
C43	4
C45	2
C52	4
C54	2
C64	2
C66	5
C67	2
C70	2
C72	3
C73	4
C74	3
C75	4
C81	0
C82	0
C83	0
C92	0
C93	0
C94	0
C100	0
C102	0
C108	0
C110	0
C112	0
C114	0
C115	0
C118	0
C119	0
C120	0
C121	0
C123	0
C124	0
C125	0
C126	0
C127	0
C130	0
C131	0
C132	0
C137	0
C141	0
C142	0
C144	0
C146	0
C147	0
C149	0
C152	0
C153	0
C156	0
C158	0
C159	0
C160	0
C161	0
C162	0
C163	0
C167	0
C172	0
C177	0
C178	0
R2	5
C2	6
C5	5
C11	4
C16	5
C18	5
C29	5
C39	5
C49	5
C56	3
C59	5
C61	5
C63	5
C65	5
C68	4
C69	5
C71	4
C77	6
C80	5
C88	5
C98	5
C106	5
C117	5
R3	5
C31	1
C33	4
C78	6
C79	1
C87	5
C107	5
C136	5
C150	5
C166	5
C175	5
R4	2
C28	2
C57	2
C111	2
C140	2
R5	4
C22	4
C30	4
C44	4
C46	4
C58	4
C62	4
C155	4
C164	4
R6	6
C50	6
C53	3
C76	3
C85	6
C135	6
C145	6
C157	6
R7	4
C105	4
C128	4
C148	4
C170	4
C171	4
R8	4
C47	4
C103	4
C116	4
C151	4
R9	4
C40	2
C55	3
C84	4
C129	4
R10	5
C51	5
C104	5
C143	5
C173	5
C176	5
R11	6
C86	6
C97	6
C154	6
C165	6
R12	2
C99	2
C122	2
C168	2
R13	3
C89	3
C95	3
C96	3
C109	3
C113	3
R14	6
C60	6
C101	6
C134	6
C139	6
R15	2
C48	2
R16	5
C91	5
R17	6
R18	3
C138	3
R19	1
C169	1
C174	1
R20	2
C179	2
R21	5
C133	5
R22	6
C90	6
R23	6
R24	5
R25	6
R26	6
