Node	Module
R1	3
C1	3
C2	3
C4	3
C9	2
C10	2
C11	2
C14	3
C16	3
C17	3
C18	2
C19	2
C23	1
C24	3
C25	3
C28	3
C29	2
C30	0
C31	3
C32	0
C33	0
C34	3
C35	0
C36	3
C49	3
C51	0
C54	0
C57	2
R2	0
C3	0
C44	0
R3	3
C12	2
C20	3
C21	3
C27	3
C39	2
C43	2
C52	3
C56	2
R4	3
C5	3
C7	4
C37	2
C55	2
R5	3
C38	3
C45	3
C46	4
R6	3
R7	3
R8	0
C48	0
R9	4
C6	4
C8	4
C15	2
R10	1
C13	1
C22	1
C26	1
C40	1
C41	1
C47	1
C50	1
C53	1
R11	2
R12	2
R13	0
R14	2
R15	2
R16	2
C42	2
R17	2
R18	2
