Node	Module
R1	0
C2	0
R2	0
R3	0
R4	0
R5	0
R6	0
R7	0
R8	0
R9	0
R10	0
R11	0
R12	0
R13	0
R14	0
R15	0
R16	0
R17	1
C1	1
R18	0
R19	0
R20	1
R21	0
R22	1
R23	1
R24	0
R25	1
R26	0
R27	0
R28	1
R29	1
R30	1
R31	1
R32	1
R33	0
R34	0
R35	0
R36	1
R37	1
R38	1
R39	0
R40	1
R41	0
R42	1
R43	1
R44	0
R45	1
R46	1
R47	0
R48	0
R49	1
