Node	Module
R1	4
C1	3
C2	2
C3	3
C4	1
C5	1
C6	3
C7	0
C8	1
C9	3
C11	0
C12	0
C13	1
C14	1
C15	0
C16	2
C17	2
C18	1
C19	1
C20	0
C22	0
C23	1
C24	0
C25	1
C26	2
C27	3
C29	3
C36	2
C37	3
C38	1
C39	4
C40	1
C41	2
C42	2
C43	2
C45	4
C46	4
C47	4
C48	4
C52	4
C55	4
C57	4
C60	4
C61	4
C62	4
C63	4
C64	4
C66	4
C68	4
C71	4
C73	4
C74	4
C75	4
C76	4
C79	4
C80	4
C81	4
C82	4
C83	4
C84	4
C90	4
R2	0
C21	0
C28	0
C30	0
C32	0
C34	0
C44	0
C56	0
C65	0
C67	0
C69	0
C70	0
C72	0
C77	0
C87	0
R3	0
C10	1
C49	0
C51	0
C78	0
C86	0
C89	0
R4	2
C33	2
C35	2
R5	2
C31	2
C85	2
C88	2
R6	3
C54	3
R7	1
C59	1
R8	1
C58	1
R9	1
R10	2
R11	1
C50	1
R12	2
R13	1
C53	1
R14	3
R15	4
R16	0
R17	3
R18	3
R19	3
