"Nephrosperma_vanhoutteanum"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Phoenicophorium_borsigianum"	"Syzygium_wrightii"	"Dillenia_suffruticosa"	"Nepenthes_pervillei"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Soulamea_terminaloides"	"Pittosporum_senacia"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_129"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_129"	"Hemipyrellia_germana"	"Unidentified_sp1_M_PL_129"	"Pachycerina_seychellensis"	"Ornidia_obesa"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Hemipyrellia_sp1_M_PL_129"	"Mabuya_sechellensis"	"Rhynchium_brunneum"	"Phelsuma_sp1_M_PL_129"	"Chalcidoma_disjunctum"	"Dichaetomyia_fasciculifera"	"Neophyllomyza_approximatonervis"	"Simosyrphus_aegyptius"	"Tricimba_seychellensis"
"Apis_mellifera"	1.0618638038486	0.841719429376192	0.611040337156464	0.628126974235647	0.0970389321993908	0.350871722514492	0.333414781755087	0.158859747066604	0.306152159918273	0.222739123625881	0.0676572463085871	0.0222302184658897	0.0351276287920538	3.08342519396917	0.745582462398653	0.270552759323602	0.0436675194897258	0.214338073985413	0.0393007675407533	0.200092512970664	0.0658673139730064	0.145188718443479	0.0658467539475534	0.0581909313269181	0.0478314253310035	0.0306372369342735	0.055726685340537	0.0783669813557144	0.0458806310220001	0.0275536943926455	0.00761144020971606	0.00761144020971606	0.0222739123625885	0.00761144020971606
"Lasioglossum_mahense"	1.17206347433074	0.937005672110164	0.588440940683269	0.412840305974895	0.23878926923781	0.248723921591794	0.212301446920294	0.229314993863308	0.246524480036114	0.321438753586115	0.0771763908850938	0.0298549821715983	0.0223674738719596	1.96336715098312	1.83469755197717	0.18741081156109	0.107455171157015	0.136479501591618	0.0967096540413132	0.170686284248403	0.0884592064343653	0.183670085203332	0.0830392966447505	0.0664122377340311	0.050119615860762	0.0442250345307808	0.0395032110763438	0.087238459127498	0.043306512079667	0.022187203203251	0.00868234397457305	0.00868234397457306	0.0321438753586117	0.00868234397457305
"Nectarinia_dussumieri"	0.617591215754915	0.45911826652627	0.411852373289122	0.762746659957218	0.0562889138678396	1.79138037940686	0.177781734940151	0.0955430936298394	0.164934088431448	0.123381170879465	0.0437861402980262	0.0137074926365253	0.0187305756454802	1.64412830665881	0.4324864882179	2.0513486470155	0.0253300112405278	0.114288258175811	0.022797010116475	0.247727515088325	0.0406147929971119	0.0797598450438717	0.0414167302562539	0.0332702360160137	0.0316263285305934	0.0184261680571833	0.284513354376384	0.042745493780032	0.110718701768683	0.0148440679588308	0.00492594078352795	0.00492594078352795	0.0123381170879468	0.00492594078352795
"Unidentified_sp3_M_PL_129"	0.205937400045098	0.164636571455365	0.103392009100531	0.0725381014836584	3.94651178049515	0.0437020339456298	0.0373024234285116	0.040291788509605	0.0433155810909442	0.0564783927125278	0.0135602769234113	0.00524566931865394	0.00393007675407533	0.344973403968834	0.322365513471044	0.0329290146126861	2.77593030122282	0.0239801293469003	1.59833727110053	0.0299904317226044	0.0155427239071228	0.0322717503285682	0.0145904187163228	0.0116689615107517	0.00880626656121849	0.00777055921256669	0.00694091127371767	0.0153282325148099	0.00760917023525604	0.0038984022981851	0.00152553115388377	0.00152553115388377	0.00564783927125282	0.00152553115388377
"Xylocopa_caffra"	0.583125207537196	0.462232364606587	0.335554354641855	0.344937524834491	0.0532891763264451	0.192682098465586	2.31868879540449	0.0872382339823383	0.168124236972068	0.12231775602506	0.0371541488203089	0.0122077809880479	0.0192904266586872	1.69327078448476	0.409438504774853	0.148574735628555	0.0239801293469003	2.4905856541886	0.0215821164122103	0.109881312207619	0.0361712029275493	0.0797307538570968	0.0361599123373005	0.0319556978812228	0.0262667488258392	0.0168245165537367	0.0306024509327695	0.0430354270495788	0.0251954651714034	0.0151311813274866	0.00417984174228475	0.00417984174228475	0.0122317756025062	0.00417984174228475
"Unidentified_sp2_M_PL_129"	0.205937400045098	0.164636571455365	0.103392009100531	0.0725381014836584	3.94651178049515	0.0437020339456298	0.0373024234285116	0.040291788509605	0.0433155810909442	0.0564783927125278	0.0135602769234113	0.00524566931865394	0.00393007675407533	0.344973403968835	0.322365513471044	0.0329290146126861	1.77593030122282	0.0239801293469003	2.59833727110053	0.0299904317226044	0.0155427239071228	0.0322717503285682	0.0145904187163228	0.0116689615107517	0.00880626656121849	0.00777055921256669	0.00694091127371767	0.0153282325148098	0.00760917023525604	0.00389840229818508	0.00152553115388377	0.00152553115388377	0.00564783927125282	0.00152553115388377
"Hemipyrellia_germana"	0.748062399019171	0.587247547067782	1.10190701604382	0.718399913847104	0.0833067547850122	0.577193866892875	0.21365810707037	0.18111043024871	0.205434169645849	0.164169140106882	0.105414021355009	0.0284283314713703	0.0225104077091997	1.97591356558531	0.64007356593151	0.402557212018528	0.0374880396532555	0.137351640259524	0.0337392356879299	1.32060338607467	0.0842320932485046	0.103925513655617	0.0916492677852273	0.0534175153875205	0.0806552465000175	0.0349284401193941	0.0916719670947508	0.0546747716235522	0.0497932126254099	0.0184890752681269	0.0118590774024386	0.0118590774024386	0.0164169140106885	0.0118590774024386
"Unidentified_sp1_M_PL_129"	0.287868891173521	0.229000801784516	0.325749906687514	0.143810805946887	0.043174233075341	0.0879930952107902	0.0703328945813458	1.50941645974882	0.141663491832619	0.0700251248417532	1.07707532672037	0.743321000837723	0.00741007282196321	0.650439725483438	0.33172202412887	0.0659990386203069	0.0194284048839035	0.0452140036594366	0.0174855643955131	0.0842320932485045	2.20243259507474	0.0423283017566016	0.401461793624575	0.303851460073637	0.376839055314432	0.291101745808701	0.0139753739452431	0.0213207643040756	0.0120608008976383	0.0127497142649359	0.121170974256042	0.121170974256042	0.00700251248417541	0.121170974256042
"Pachycerina_seychellensis"	0.824655960645619	1.26578428347085	0.445693699807651	0.393744200864254	0.119525001216919	0.226019779792497	0.206709361851733	0.141472714141151	0.207107173764107	0.811922774940104	0.0533811112112772	0.0190477357904707	0.0217783077665218	1.9116514595058	0.918350426016663	0.172812997595055	0.0537862505476136	0.132884589761828	0.0484076254928523	0.138567351540822	0.0564377356754688	1.36142571404656	0.0546116220050507	0.0459236690802775	0.0362490491168464	0.0272840234415077	0.0358972591435143	0.117848881564528	0.0331711920358683	0.0186396456387701	0.00600537501126869	0.00600537501126869	0.0811922774940107	0.00600537501126869
"Ornidia_obesa"	0.448739990660145	0.356745948911453	0.577059440711989	0.233145006399453	0.0648463054058789	0.14395018751552	0.112497505049379	1.91932635902709	0.20161228136607	0.1077322280132	0.342545067935149	0.216789368557271	0.0118524157105596	1.04037871237134	0.498235779868503	0.10768349866626	0.0291808374326455	0.072319824674601	0.026262753689381	0.146638828456364	0.64233886979932	0.0655339464060608	1.51714804086986	0.388300903135314	0.139215937548149	0.370155797812368	0.0228626768407002	0.0332142780021008	0.0191599206114943	0.0181451053229466	0.0385363201427043	0.0385363201427043	0.0107732228013201	0.0385363201427042
"Eristalinus_vicarians"	0.476259370420651	0.378664359638124	0.378601144574281	0.242889684463542	0.0648275639486204	0.142305412671214	0.124272158426978	1.82734183441237	0.457176137415161	0.112101819996452	0.314209924197501	0.205099735549705	0.0130929595485566	1.14927089370663	0.498091783005233	0.108128267052044	0.0291724037768791	0.0798892447030571	0.0262551633991912	0.106835030775041	0.607702920147273	0.0688855036204162	0.485376128919143	1.39356177757547	0.121534078058332	0.352415925208101	0.0226014478948399	0.0352549576214806	0.0197804854900491	0.0411458523673649	0.0353486164722189	0.0353486164722189	0.0112101819996454	0.0353486164722189
"Rhiparida_seychellensis"	0.379777565040987	0.30136694914061	0.65644479364289	0.219073693175295	0.0489237031178805	0.138286725053109	0.102148467656041	0.572309741870414	0.124000626798832	0.087717571713008	1.84166383501738	0.254366362337242	0.0107620706994758	0.94467065028732	0.375897118955715	0.102785567724428	0.0220156664030462	0.0656668720645981	0.0198140997627416	0.161310493000035	0.753678110628864	0.0543735736752696	0.174019921935186	0.121534078058332	1.6484161040583	0.110374021646437	0.0219631857437291	0.0280583021613672	0.017086770729916	0.0111600564118951	0.207187181439455	0.207187181439455	0.00877175717130092	0.207187181439455
"Hemipyrellia_sp1_M_PL_129"	0.36820403281077	0.293125134929936	0.350724529336772	0.175408181527332	0.0575596978708643	0.106092511511919	0.0872382339823383	2.3433608645712	0.199489102811359	0.0909236201490371	0.393533453453521	0.261991571227831	0.00919117108028206	0.806780572602537	0.442250345307808	0.0798467282477943	0.0259018640418889	0.0560817218457889	0.0233116776377	0.093142506985051	0.776271322156535	0.0545680468830155	0.61692632968728	0.469887900277468	0.147165362195249	1.45193388102445	0.0168499871224813	0.0272909608383044	0.0150847660750088	0.0179540192530224	0.0442725135135211	0.0442725135135211	0.00909236201490381	0.0442725135135211
"Mabuya_sechellensis"	0.56865478611955	0.41244540427171	0.38225762433284	0.561835283228012	0.0514141575830939	2.18552649600577	0.158679375206953	0.0873703035980513	0.147614185970057	0.111314763079335	0.0404338837149042	0.0125778365507188	0.0167180056021611	1.46746938063414	0.395032110763438	1.23289120229766	0.0231363709123922	0.102008169775898	0.020822733821153	0.244458578919335	0.0372676638539817	0.0717945182870285	0.038104461401167	0.0301352638597865	0.0292842476583054	0.0168499871224813	1.34711303171856	0.0384000893632282	0.130326895549262	0.0132852767373057	0.00454881191792673	0.00454881191792673	0.0111314763079336	0.00454881191792673
"Rhynchium_brunneum"	0.846839688174353	1.71149957211249	0.463691120911224	0.423927223476875	0.113542463072666	0.24177834043514	0.223146658775594	0.141508685828245	0.219062770262997	0.254504170809068	0.0546426291241304	0.0191886878736681	0.0235100944067143	2.06366384236715	0.87238459127498	0.185230473046805	0.0510941083826995	0.143451423498596	0.0459846975444295	0.145799390996139	0.056855371477535	0.235697763129055	0.0553571300035013	0.0470066101619741	0.0374110695484896	0.0272909608383044	0.0384000893632282	1.15934651188634	0.0345759074836546	0.0197156493236702	0.00614729577646468	0.00614729577646468	0.025450417080907	0.00614729577646468
"Phelsuma_sp1_M_PL_129"	1.18106355642811	0.557056287236658	0.433406584813108	0.503978398149091	0.0845463359472893	1.23086512463192	0.195964729110916	0.11732595836118	0.188153576306498	0.15883238294041	0.0487208061662636	0.0162820812118117	0.0206462839599	1.812284925369	0.649597681195006	0.719671561496438	0.0380458511762802	0.125977325857017	0.0342412660586522	0.19917285050164	0.048243203590553	0.0995135761076048	0.0478998015287357	0.0395609709800981	0.034173541459832	0.0226271491125132	0.195490343323893	0.0518638612254819	1.09553365351135	0.0169338218675852	0.00548109069370466	0.00548109069370466	0.0158832382940412	0.00548109069370466
"Chalcidoma_disjunctum"	0.800425383250292	0.63528203376269	0.462230990286808	0.445334193272171	0.0866311621818885	0.250944116149098	0.235373931760896	0.279284743935903	1.23023724122657	0.175636419538697	0.0762393364294441	0.0344242285153264	0.0247983249533801	2.17674185701892	0.665616096097509	0.192972883464795	0.0389840229818498	0.151311813274862	0.0350856206836648	0.147912602145011	0.101997714119486	0.111837873832618	0.0907255266147314	0.164583409469458	0.0446402256475796	0.0538620577590669	0.0398558302119155	0.0591469479710091	0.0338676437351698	1.11072135171039	0.00857692534831247	0.00857692534831247	0.01756364195387	0.00857692534831247
"Dichaetomyia_fasciculifera"	0.249408812702101	0.198079530574973	0.381126696119569	0.137400822271082	0.0339006923085282	0.0859220028941715	0.0650197604355406	0.688683543543661	0.0952991705368053	0.0586345424607271	2.40935460473595	0.327161630491312	0.00685029618874445	0.601303776567569	0.260470319237192	0.0640372301858633	0.0152553115388377	0.0417984174228475	0.0137297803849539	0.0948726192195086	0.969367794048332	0.0360322500676122	0.192681600713521	0.141394465888876	0.828748725757819	0.132817540540563	0.0136464357537802	0.018441887329394	0.0109621813874093	0.00857692534831266	1.27105239303279	0.271052393032794	0.00586345424607279	0.271052393032794
"Neophyllomyza_approximatonervis"	0.249408812702101	0.198079530574973	0.381126696119569	0.137400822271082	0.0339006923085282	0.0859220028941715	0.0650197604355406	0.688683543543661	0.0952991705368053	0.0586345424607271	2.40935460473595	0.327161630491312	0.00685029618874445	0.601303776567569	0.260470319237192	0.0640372301858633	0.0152553115388377	0.0417984174228475	0.0137297803849539	0.0948726192195086	0.969367794048332	0.0360322500676122	0.192681600713521	0.141394465888876	0.828748725757819	0.132817540540563	0.0136464357537802	0.018441887329394	0.0109621813874093	0.00857692534831266	0.271052393032794	1.27105239303279	0.00586345424607279	0.271052393032794
"Simosyrphus_aegyptius"	0.802472233116885	0.820068994829219	0.427696278704079	0.363561178251634	0.125507539361173	0.210261219149854	0.190272064927871	0.141436742454058	0.195151577265219	1.36934137907114	0.052119593298424	0.0189067837072734	0.0200465211263293	1.75963907664446	0.964316260758345	0.160395522143305	0.0564783927125278	0.12231775602506	0.050830553441275	0.131335312085506	0.0560200998734026	0.487153664964063	0.0538661140065999	0.0448407279985809	0.0350870286852032	0.0272770860447111	0.0333944289238004	0.0763512512427204	0.0317664765880819	0.0175636419538699	0.00586345424607271	0.00586345424607271	1.13693413790711	0.00586345424607271
"Tricimba_seychellensis"	0.249408812702101	0.198079530574973	0.381126696119569	0.137400822271082	0.0339006923085282	0.0859220028941715	0.0650197604355406	0.688683543543661	0.0952991705368053	0.0586345424607271	2.40935460473595	0.327161630491312	0.00685029618874445	0.601303776567569	0.260470319237192	0.0640372301858633	0.0152553115388377	0.0417984174228475	0.0137297803849539	0.0948726192195086	0.969367794048332	0.0360322500676122	0.192681600713521	0.141394465888876	0.828748725757819	0.132817540540563	0.0136464357537802	0.018441887329394	0.0109621813874093	0.00857692534831266	0.271052393032794	0.271052393032794	0.00586345424607283	1.27105239303279
