"Abutilon_bedfordianum"	"Aechmea_nudicaulis"	"Aechmea_vanhoutteana"	"Billbergia_distachya"	"Billbergia_vitata"	"Bomarea_edulis"	"Fuchsia_regia"	"Hippeastrum_aulicum"	"Justicia_sebastianopolitanae"	"Manettia_mirtis"	"Mendoncia_sp1_M_PL_066"	"Nematanthus_crassifolius"	"Nematanthus_fornix"	"Nematanthus_lanceolatus"	"Nidularium_itatiaiae"	"Odontonema_barlerioides"	"Pitcaimia_flammea"	"Psittacanthus_flavo_viridis"	"Pyrostegia_venusta"	"Quesnelia_augusto-coburgii"	"Salvia_sellowiana"	"Sinningia_cooperi"	"Sinningia_gigantifolia"	"Siphocampylus_longepedunculatus"	"Staurogyne_itatiaiae"	"Tillandsia_gardneri"	"Velloziela_dracocephaloides"	"Vriesea_carinata"	"Vriesea_longicaulis"	"Vriesea_sp1_M_PL_066"	"Stromanthe_thalia"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Phaethornis_squalidus"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"
"Abutilon_bedfordianum"	1.22974859977641	0.206057577445825	0.203936385606217	0.114744898729186	0.127780322063447	0.115594820997437	0.127475005428079	0.141842647549863	0.0986099065492367	0.119427094291035	0.191407989959436	0.0986099065492367	0.201934155375875	0.0971814371910654	0.0986099065492367	0.097148022703155	0.143682699537742	0.230677855669922	0.113305754848086	0.0986099065492367	0.0983634747008972	0.132507886365677	0.0980126225778376	0.0986099065492367	0.0971187850262333	0.172861059240744	0.0986099065492367	0.113668977636978	0.173905261987945	0.19357670824728	0.129538412485049	1.69236512951057	1.80725825549307	0.674149061811875	0.483726685386815	0.0793429730608217
"Aechmea_nudicaulis"	0.206057577445825	1.18880121009443	0.185527436766577	0.119896386246775	0.13399361076507	0.120651667890516	0.129416057504479	0.139751282730738	0.10790115589503	0.123564736009474	0.172068870256983	0.10790115589503	0.183783224688653	0.107223872047496	0.10790115589503	0.107208029150478	0.141015162213303	0.209885735015387	0.118080954847305	0.10790115589503	0.10778431452952	0.132859227720378	0.107617964110827	0.10790115589503	0.107194166615587	0.162678590982299	0.10790115589503	0.118955661018849	0.163173681514122	0.192739083656257	0.135822455545324	1.85182361550515	1.58422043773165	0.746713764211199	0.481633554603246	0.0724507332119015
"Aechmea_vanhoutteana"	0.203936385606217	0.185527436766577	1.19166843944868	0.125379167178578	0.114260228258988	0.126097017759775	0.135122535592939	0.145889160254031	0.113069505259014	0.129056750944279	0.179104025084268	0.113069505259014	0.191372931879727	0.11219609839325	0.113069505259014	0.11217566782329	0.147234424788995	0.190511293299007	0.123481346291208	0.113069505259014	0.112918829805563	0.138794334066639	0.11270430882099	0.113069505259014	0.112157791074576	0.16947899171629	0.113069505259014	0.124479093612715	0.170117447027521	0.117093029946117	0.113984127742539	1.94052397581192	1.6474538807463	0.780809166539294	0.292602471498685	0.0754526106669548
"Billbergia_distachya"	0.114744898729186	0.119896386246775	0.125379167178578	1.14675072333334	0.129446837897506	0.147616320649672	0.145344260257204	0.14047841560739	0.149099597314802	0.147571776942502	0.109645386402238	0.149099597314802	0.126585568973709	0.152391029124111	0.149099597314802	0.152468021681054	0.139376362140814	0.105501016008705	0.143340610730892	0.149099597314802	0.149667417422256	0.14221954281837	0.150475839270156	0.149099597314802	0.152535390168379	0.134899219861876	0.149099597314802	0.145778318343324	0.13249320245741	0.084698244262739	0.129256354339839	2.55888042236048	0.84043688133925	1.07498724392199	0.211651501496556	0.0508860561448866
"Billbergia_vitata"	0.127780322063447	0.133993610765069	0.114260228258988	0.129446837897506	1.18956714945275	0.118312237660982	0.111017997701094	0.124059699444494	0.146960032349374	0.108853744123082	0.0974546569756364	0.146960032349374	0.111942784901596	0.116682028929335	0.146960032349374	0.115973771539392	0.130673154217647	0.163553919934486	0.128184633648585	0.146960032349374	0.141736634098548	0.13024657428162	0.134299931504153	0.146960032349374	0.115354046323193	0.101371032600077	0.146960032349374	0.142268841086655	0.123504076035779	0.290756228467838	0.180103558728646	2.52216073296492	0.725571197140766	0.717260156971698	0.72656750869352	0.0452825094922472
"Bomarea_edulis"	0.115594820997437	0.120651667890516	0.126097017759775	0.147616320649672	0.118312237660982	1.16442324833239	0.169181842804192	0.141014398124766	0.129351303741185	0.176983037022087	0.108981334329502	0.129351303741185	0.126638611269519	0.177118534171974	0.129351303741185	0.178235896287315	0.129737249958252	0.107641822201406	0.14184395395459	0.129351303741185	0.137591849341818	0.136568653656134	0.149324151552889	0.129351303741185	0.179213588138237	0.159092519189946	0.129351303741185	0.128316033610061	0.124174953085568	0.0848941572991852	0.137802173001515	2.21995581954038	0.863004308955875	1.39120659597926	0.21214106640652	0.050534314381122
"Fuchsia_regia"	0.127475005428079	0.129416057504479	0.135122535592939	0.145344260257204	0.111017997701094	0.169181842804192	1.17851800118233	0.142077458026675	0.116057837461115	0.187706207669131	0.117824280228407	0.116057837461115	0.135205259802974	0.182952640357863	0.116057837461115	0.184517431068898	0.126618576519195	0.119198895517739	0.138721225765438	0.116057837461115	0.127598168954998	0.133747239109498	0.144028471420866	0.116057837461115	0.185886622941054	0.174408827324452	0.116057837461115	0.117948093489813	0.125509117604607	0.0876285592184887	0.139158094479737	1.9918103971382	0.978762795668718	1.49367412986496	0.218974032980423	0.0536207496108549
"Hippeastrum_aulicum"	0.141842647549863	0.139751282730738	0.145889160254031	0.14047841560739	0.124059699444494	0.141014398124766	0.142077458026675	1.14241560482131	0.138704978609394	0.141665252658812	0.131190036740016	0.138704978609394	0.146718871243531	0.139927337332282	0.138704978609394	0.139955930518782	0.142244684702488	0.130468821825162	0.137567675567281	0.138704978609394	0.138915853359834	0.141560574406998	0.139216081818087	0.138704978609394	0.13998094955697	0.145349102996329	0.138704978609394	0.139855096071154	0.144455565918195	0.0909348877560235	0.123392634049259	2.380485666223	1.08932840234733	0.981258937427728	0.227236180625885	0.0585329186392085
"Justicia_sebastianopolitanae"	0.0986099065492367	0.10790115589503	0.113069505259014	0.149099597314802	0.146960032349374	0.129351303741185	0.116057837461115	0.138704978609394	1.18062674542242	0.112477846061319	0.09856478412726	0.180626745422421	0.115352081669686	0.127043481155886	0.180626745422421	0.125790071465441	0.150360773285366	0.0888630612490285	0.14849431208385	0.180626745422421	0.171382848955387	0.149956964361477	0.158222047205712	0.180626745422421	0.124693337986302	0.0975425811719841	0.180626745422421	0.171843723137617	0.136711633998398	0.0809843264021621	0.121359230706283	3.09995634421635	0.672981003158833	0.71442932176851	0.202370833420514	0.0471046026989424
"Manettia_mirtis"	0.119427094291035	0.123564736009474	0.129056750944279	0.147571776942502	0.108853744123082	0.176983037022087	0.187706207669131	0.141665252658812	0.112477846061319	1.19962011639473	0.110965696622133	0.112477846061319	0.129027195408091	0.195276789894565	0.112477846061319	0.197213607294173	0.122426964118857	0.112249626743495	0.13998415540863	0.112477846061319	0.126761874383429	0.13201024489951	0.147098457079314	0.112477846061319	0.19890832251883	0.179497662605342	0.112477846061319	0.113776700622573	0.118972118867589	0.0857764068979879	0.143896278949273	1.93036978918126	0.909910153839204	1.63106986245831	0.214345710126194	0.0511465896581847
