"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Alstonia_macrophylla"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Roscheria_melanochaetes"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_130"	"Phelsuma_sp1_M_PL_130"	"Unidentified_sp2_M_PL_130"	"Unidentified_sp1_M_PL_130"	"Unidentified_sp5_M_PL_130"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Rhynchium_brunneum"	"Unidentified_sp6_M_PL_130"	"Unidentified_sp7_M_PL_130"	"Hemipyrellia_sp1_M_PL_130"	"Mabuya_sechellensis"	"Unidentified_sp4_M_PL_130"	"Ornidia_obesa"	"Simosyrphus_aegyptius"	"Forcipomyia_sp1_M_PL_130"	"Lygistorrhina_sp1_M_PL_130"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_130"	"Ceratina_tabescens"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Polistes_olivaceus"
"Nephrosperma_vanhoutteanum"	2.19567310530607	0.601030015934315	0.648829556518808	0.503294545057039	0.597318096110711	0.296956853312869	0.299635537328379	0.120420185168654	0	1.37906908891118	1.36895927760891	0.228227988485685	0.122937957804746	0.106580021306196	0.267946548444131	0.115249488737999	0.0860565704633224	0.0832359901847355	0.11377242954792	0.0894624972943863	0.0585570206717816	0.0433512666607154	0.0907060836334469	0.0666125133163728	0.0513318095616623	0.0757330938676283	0.0784122878529723	0.0792804328915073	0.0660743056161005	0.0216756333303577	0.100479955666549	0.0158630578585612	0.0122937957804746	0	0.0149729897658186
"Phoenicophorium_borsigianum"	0.805926612275559	2.34089527006264	0.519729057733609	0.360301658475712	0.461446768806429	0.205177588297262	0.211999949526882	0.357680989558753	0	0.935268481924865	1.00515357222472	0.214145166512043	0.478819487058267	0.0762991747360331	0.098350366243797	0.228991414356859	0.335173640940787	0.062137082340337	0.153806095832288	0.0667578807030699	0.208028424238056	0.128765156241151	0.0961569869447819	0.0476869842100207	0.18656756486453	0.0841632394586218	0.0482750382389553	0.0724695402667759	0.0374636195335525	0.0643825781205757	0.0368813873414239	0.0112235267396585	0.0478819487058267	0	0.0119937474861602
"Alstonia_macrophylla"	0.981562662425888	0.586360988212277	1.88123406948928	0.562615469958924	0.506287814336156	0.352439079460872	0.277776530250361	0.11488128060309	0	1.47855636833609	1.08818488554205	0.344277790177611	0.119937474861602	0.119142099520713	0.119783918126549	0.0905636786742498	0.0839562324031214	0.146397237582939	0.104239445251434	0.183105143653004	0.0566598729670368	0.0413572610171123	0.157206018985852	0.0744638122004458	0.0497669961308514	0.113792925074561	0.145212271499692	0.0419397270177975	0.042588688729609	0.0206786305085562	0.0449189692974559	0.0147058163073721	0.0119937474861602	0	0.043413093911291
"Gastonia_crassa"	0.873364063481332	0.46627273449798	0.64535303907053	2.09127751548802	0.507297875628168	0.314141551178412	0.280714354510918	0.0847367608814786	0	1.49378199496904	1.10006616827672	0.203756222312579	0.0953739684200414	0.442858767985699	0.106580021306197	0.079142883247373	0.066761777894029	0.251214908873028	0.0656967671035353	0.0917995199970293	0.0438648074846786	0.0305052339173323	0.0675381868255462	0.276786729991062	0.0387806018317898	0.0526454243854571	0.0580007899835421	0.0361824021685533	0.0409932958793564	0.0152526169586662	0.0399675079898237	0.0148613481799898	0.00953739684200413	0	0.0148927624400892
"Erythroxylum_sechellarum"	1.06793235365248	0.615262358408572	0.598340144215458	0.522670538525991	1.72253713944476	0.295102749409212	0.332816983705572	0.108495627374799	0	1.35345002895772	1.68179248916498	0.170723797843366	0.12584911876539	0.110683172864327	0.130323948242337	0.160586712278889	0.0880943831357728	0.0829572853959541	0.0780683979380452	0.0856889608570674	0.0572839485570806	0.0390584258549275	0.0702989538525166	0.0691769830402047	0.0507742109145927	0.0564911043706215	0.0577140419759777	0.0451658989371232	0.110247064772734	0.0195292129274638	0.0488714805908763	0.0176197226667656	0.012584911876539	0	0.0138078494818952
"Chrysobalanus_icaco"	0.973358574747738	0.501545215837751	0.763618005498557	0.593378485559223	0.541021707250222	1.4755524911373	0.322497525267437	0.0921858894386183	0	1.95772040642446	1.0453779860705	0.186500088223839	0.102588794148631	0.125656620471365	0.118782741325148	0.0853936352660171	0.0718121559040417	0.0980722181817697	0.0733665515003739	0.274198735589725	0.0473700983435406	0.0331869201979026	0.0779725839996374	0.0785353877946031	0.0418389449772235	0.0603506300265938	0.0677137045847744	0.03995456474615	0.0443581176065647	0.0165934600989513	0.0445435279969304	0.0170733983965114	0.0102588794148631	0	0.0176219539730436
"Paragenipa_wrightii"	1.0399115707279	0.548705751716636	0.637252039986123	0.561428709021836	0.646056497781405	0.341467967930227	1.38958268477087	0.0987526728018429	0	1.61064444389639	1.508054851524	0.173132473079223	0.112235267396585	0.118890785439918	0.12690446286849	0.0959966101507263	0.0785646871776092	0.0888570253347032	0.0748041458719221	0.0953376441116503	0.0514460613233071	0.0355509622086635	0.0712040335203359	0.0743067408999489	0.0455209009551965	0.0564982172129639	0.0599805067806775	0.0429496424567809	0.0511025031920924	0.0177754811043317	0.0475891735756837	0.0735661421349285	0.0112235267396585	0	0.0147058163073721
"Roscheria_melanochaetes"	0.473652728330039	1.04919756937234	0.298691329568034	0.192069991331351	0.238690380224557	0.110623067326342	0.111919695842089	2.78831313274209	0	0.502434948147897	0.522791717692354	0.111038818747409	0.214608593735252	0.0406736452231097	0.0578016888809539	0.106088123889196	0.150226015614676	0.0341225762839256	0.231563805768	0.0372720906075075	0.566278942014152	1.00379272778715	0.0493647009922006	0.0254210282644436	0.398980154049626	0.0424718241560152	0.0279038416186754	0.0359112815937637	0.0202446863950951	0.501896363893576	0.0216756333303577	0.00592516036811058	0.0214608593735252	0	0.00689287683618539
"Excoecaria_benthiamiana"	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0
"Apis_mellifera"	1.11459008555835	0.563723468557453	0.78991367623435	0.695734079848592	0.61183357473431	0.482725579666306	0.375081582825187	0.103240057838609	0	2.3764401146129	1.12586314995624	0.201857232767287	0.115307073114024	0.147331922791467	0.136017773152884	0.0964977913297735	0.0807149511798171	0.110123515683472	0.081489038525212	0.127095168381555	0.0531753323451569	0.0371664208218992	0.0832192603871218	0.0920824517446666	0.0469809288748404	0.0649904832432522	0.0716885530757193	0.0455351505996234	0.0503749620841638	0.0185832104109496	0.0510066649323314	0.0198572602672158	0.0115307073114024	0	0.0182287771438696
