"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Rhombomys_opimus"	4.5915022772839	0.404696371100605	0.0423973938927414	0.138359883488028	0.0674688549306394	0.00645351778697011	0.00614489877236179	0.00374301965331862	0.000503522159652284	0.000555251573841944	0.000317142222660985	0.000557464524022341	0.000160957518237895	2.1699747751461e-05	3.16440672205738e-05	0.000109441445386045	0.000134554569502608	1.6385963362458	1.50274821228306	0.347908071505729	0.0345446067275731	0.19142573015854	0.138723216177236	0.155288573477837	0.118458412151106	0.110038632770904	0.0929687715223335	0.0452640403141621	0.0778178529615224	0.0618300839689953	0.0571581761331053	0.0559903141853146	0.0391190433264287	0.0372399432743211	0.00449324672220411	0.0196163358390543	0.00194056752685929	0.000898414747510018	0.00142952190723052	0.00140575993793412	0.000873283199002751	0.000220148894325199	0.000259857487673646	0.000145748667048206	0.000164020959826838	0.000142303742580086	3.46532999446971e-05	9.06739459614622e-06	4.06484496843916e-05	1.89923849567077e-05	1.58016258168458e-05	2.78996756804499e-06	2.44122162203937e-06	2.09247567603374e-06	1.74372973002812e-06	4.64789834622271e-06
"Meriones_libycus"	2.9605850789953	1.88859157207189	0.0808287712227176	0.213829745561979	0.0815798751380991	0.0133111567171528	0.0136977643971558	0.00626312628723351	0.00104705679461691	0.0010463249703863	0.000643711271991352	0.000989389026802063	0.000277418476153045	4.33008193139113e-05	6.24638485418583e-05	0.000213303507313594	0.00014783563020534	1.09944869561078	1.03362290503653	0.969970257719399	0.0651481474914179	0.157909491934139	0.322643282665836	0.12126662208442	0.235810790513492	0.0839526061772693	0.132992226901057	0.053389176265725	0.053885485006074	0.0980811101122	0.118007046547837	0.0753444603507102	0.0485887293327016	0.0245677969163451	0.00869826161903328	0.0184535352201183	0.00350692528112026	0.00184669678837193	0.00316686546272575	0.00285480184538212	0.00167339544894479	0.00044237344554025	0.000535987326095755	0.000269734637252949	0.000280850120756388	0.000238114248247357	6.82077518274781e-05	1.80935566418844e-05	6.47724737705846e-05	3.79529563344711e-05	2.97768371019026e-05	5.56724819750288e-06	4.87134217281502e-06	4.17543614812716e-06	3.4795301234393e-06	8.83602132485137e-06
"Spermophilus_fulvus"	0.706602961610526	0.184142498766526	4.25653145079376	0.043065653167337	0.0529848161726562	0.00351006953475091	0.00300561413831099	0.00856390120838649	0.000729079844437242	0.00183720406071113	0.000590675218191554	0.00110345044196901	0.000247316694992787	4.78135334660856e-05	7.7058242609031e-05	7.41154104395156e-05	4.42158977723984e-05	0.261563366041857	0.26190732908101	0.201072854870514	3.2383119901847	0.0432912253025984	0.0547926855023023	0.0291964635635232	0.0410162778486303	0.0190316669984615	0.022170664310445	0.0376826335728749	0.0166665665934865	0.0159100880151989	0.0177736420650392	0.0126683630117718	0.0101061152065976	0.00582008205036158	0.42974501852727	0.00663583020437541	0.00408052360652953	0.00144248373574493	0.000736768392483014	0.00112107903770093	0.00218070532537235	0.000454549141893582	0.000141336536284408	0.00045847925442617	0.000246859916960666	0.000325586105848795	8.64344897542422e-05	1.99792264840429e-05	5.53841829553508e-05	4.22021844848769e-05	5.22840681309095e-05	6.14745430278244e-06	5.37902251493464e-06	4.61059072708683e-06	3.84215893923903e-06	1.4607880608423e-05
"Meriones_meridianus"	3.06856333212765	0.648253375383156	0.0573085803881991	1.36778522971294	0.0921838038115924	0.0107727741294742	0.00884221230849034	0.00566302261275207	0.000750905510716311	0.000838086003574814	0.000470392622546994	0.000886252588963593	0.000391051149586493	3.23185580950139e-05	4.7370327037893e-05	0.000191558397597303	0.000177629104465553	1.13169205607043	1.13483007282416	0.497799470802454	0.0468043392734925	0.181443359450249	0.182119578371721	0.213081388156789	0.595277877497094	0.100484967960614	0.113890152800133	0.0656355902605665	0.07592041576448	0.117390183999452	0.0939078615212634	0.0785159173665639	0.0410613407061596	0.0259081094814846	0.00610285830881287	0.0218658883666864	0.00317977161183767	0.00132832356614182	0.00222380573858119	0.00283005762807632	0.0014901188198946	0.000327345059908162	0.000433776757571333	0.000220073469632092	0.000500167873221491	0.000215299246798178	5.19306283288131e-05	1.35045403468451e-05	0.000223678392955147	2.8466260023928e-05	2.38506688764374e-05	4.15524318364464e-06	3.63583778568906e-06	3.11643238773348e-06	2.5970269897779e-06	7.0014780150205e-06
"Spermophilopsis_leptodactylus"	2.40860244119624	0.398104038378522	0.113495050708792	0.148385513463535	2.17146680654467	0.00978823642316677	0.00565200700098795	0.00422492997961874	0.000614408135056207	0.000903936227764076	0.000420240217467886	0.00066884722643769	0.000180370021390963	3.03042537157714e-05	4.5601784420434e-05	0.000151321757530056	0.000423841417524745	0.893484886872481	0.889025399453364	0.331230494218663	0.101392959047828	0.108377109375258	0.107898315040435	0.106503297960926	0.125203063731269	0.103841959664938	0.143095115655266	1.30586430914257	0.0591023434015495	0.0711941973117653	0.0899098691423291	0.0571655908631895	0.0410852107714152	0.0196523227423481	0.0141664849241199	0.158862141543737	0.00240305130357494	0.00114219748354842	0.00133068501822079	0.00228762207231312	0.000979817937359844	0.000301028791537119	0.000394133340860283	0.000225650298574577	0.000187354069299074	0.000160625218119146	5.03458650967059e-05	1.26628488740902e-05	0.000239670905078229	2.63964988884712e-05	2.57246673513887e-05	3.89626119202776e-06	3.40922854302429e-06	2.92219589402082e-06	2.43516324501735e-06	7.40523213585412e-06
"Dipus_sagitta"	2.76562110225855	0.779764985176333	0.0902558992218599	0.208160738318015	0.117500262504218	1.26108553083334	0.0133947153786501	0.00695995219924688	0.000987035304309855	0.000904839958180495	0.000596328941605112	0.00117955118510175	0.00220262874652205	3.9519614486266e-05	5.6415292509131e-05	0.0143055606971948	0.000142829106719146	1.0490544510597	1.02960264092209	0.97620509405895	0.0733348744962817	0.129905908641394	0.163199897170646	0.119641920659994	0.238125845708023	0.0898576241839809	0.102084760843596	0.0989008565501431	0.0590364232130329	0.068336480028407	0.0679603360074682	0.061112678928762	0.0337977905252177	0.0226966956800384	0.00949676425431439	0.0219314294822626	0.00421942918600867	0.00172929179395227	0.00309353819200641	0.256511089831289	0.00162268650727714	0.000406237344892386	0.0507788974325878	0.000242864734545402	0.00346277616627684	0.000264606477621137	6.14347029133037e-05	1.65135531960469e-05	6.56775379148389e-05	3.4617579154788e-05	2.57503861616583e-05	5.08109329109135e-06	4.44595662970493e-06	3.81081996831851e-06	3.17568330693209e-06	7.70786986318742e-06
"Blanfordimys_afghanus"	2.68531697505184	0.818242965601003	0.078809352220941	0.17422756188616	0.0691865591890356	0.0136589761012869	1.26576528633265	0.00650458842121451	0.074389643976714	0.0293340136849949	0.0398270160638149	0.000954384612524223	0.000273187720762813	0.00235287885491702	0.00307135168965969	0.000218928682552148	0.00102422464677785	1.10660877108419	0.907756874407509	1.05672655809437	0.062273086004676	0.126379914140562	0.177514720297151	0.102655755996416	0.176657910561186	0.0766755462973716	0.0847694316133989	0.0455332794776812	0.0479296053595835	0.0645577823449738	0.0931877271567717	0.0643957387512478	0.0317518687135988	0.0234235050167681	0.00960166671223818	0.0162726892713083	0.00336472524137939	0.124429505120103	0.287981728191555	0.00290867913035485	0.0015289855945608	0.0254077278255919	0.00054999262898773	0.00651018160473207	0.000275843326214302	0.000247294260253547	0.0032619444433695	0.000983167235804611	0.000561547429507931	0.00205605398193092	0.000834801970482068	0.000302512995632188	0.000264698871178165	0.000226884746724141	0.000189070622270118	0.000284328741528564
"Allactaga_elater"	2.03771197352361	0.46608338640272	0.27974095114645	0.139009372276157	0.064428559712235	0.00884159826233052	0.00810325838648997	1.9378676564504	0.00550558801433459	0.0163587847460899	0.00477910105779353	0.242625276815328	0.0507448218760568	0.000400619856731303	0.000657119217809932	0.000131479865552444	0.000168347126755203	0.881254425495651	0.68618501180949	0.405246013158219	0.253189681775226	0.109874431829548	0.139554424649583	0.0776896962786491	0.136528936677486	0.0661788764679079	0.164187200484489	0.0418177561658537	0.036679088861023	0.0542978053966096	0.0556231845608262	0.0335648413907072	0.0302534070334636	0.0260336251789704	0.0492331558648979	0.0159145050261154	0.906155977787416	0.011241609083918	0.00229035510715308	0.00190784330824101	0.403327005559166	0.00376054918011529	0.000356015988072075	0.0156638436282971	0.0501390410692893	0.0736746920079071	0.000739980607660858	0.00016740186870558	0.00299545981230515	0.000354050160460794	0.000465546443366984	5.15082672940247e-05	4.50697338822716e-05	3.86312004705185e-05	3.21926670587654e-05	0.000129263677665252
"Microtus_socialis"	1.2479127711525	0.354721607997296	0.108418761482223	0.0839123780506758	0.0426541032221712	0.00570823913751224	0.42188812073507	0.0250639006806421	1.86495675069989	0.42513511789413	0.576372271731225	0.00319784302764816	0.000700178658850086	0.0339753287583114	0.0552551876582187	9.17526730665474e-05	0.0131935811774154	0.517667074271706	0.422089880079523	0.422276140032742	0.0840257968879482	0.0616707273688966	0.102497206655129	0.0479093113978371	0.081969318534169	0.0357769259821498	0.0500946251558376	0.0318984052155893	0.0224539402381823	0.0290011027640924	0.0432171835757001	0.0288584839848947	0.0146391348958129	0.0108025626660994	0.0309724081319222	0.00812473906496145	0.01186020533462	1.79538850312415	0.252339337860145	0.00122807637202705	0.00529850428849436	0.368728345704459	0.000229848081353274	0.0939209060638302	0.000695117930778469	0.000952890233250216	0.0609036951631589	0.0141968338025801	0.00761202422538114	0.0471305685939963	0.0120987069124021	0.00436825655464003	0.00382222448531003	0.00327619241598003	0.00273016034665002	0.00411674086676054
"Cricetulus_migratorius"	1.55561080557166	0.400709378283395	0.30883908577883	0.105870469068186	0.0709393430919199	0.00591543593213651	0.18806233279471	0.0841863151755296	0.480587524575974	1.51709853288682	0.428594128376428	0.0106044453987884	0.00225080791173645	0.036388837226233	0.0600578308265642	9.57302753727862e-05	0.00734689156256281	0.645580792684876	0.526558258428415	0.397840456144811	0.237972868590747	0.0840778141984854	0.176606478148798	0.0597948201849203	0.0990943252128845	0.0428870548119175	0.0885695313915479	0.056595928598657	0.0282753971529781	0.0342277240635072	0.0556442757867755	0.0299505933288916	0.0181355871944089	0.0133371180909671	0.102346840944248	0.0110424046439158	0.0395210245288465	0.993780087613894	0.0826924912678186	0.00130015213392253	0.017627953621913	0.340022950320197	0.00023819107199534	0.335124918148331	0.00222865475196991	0.00320063179814801	0.0677233043033803	0.0152053355552474	0.0271216904456905	0.0321735413483226	0.043174345599941	0.00467856478622996	0.00409374418795121	0.00350892358967247	0.00292410299139372	0.0119632275965427
