"Arvicola_terrestris"	"Lagurus_lagurus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Microtus_gregalis"	"Spermophilus_pygmaeus"	"Marmota_bobak"	"Allocricetulus_eversmanni"	"Neomys_fodiens"	"Sorex_araneus"	"Cricetulus_migratorius"	"Microtus_arvalis"	"Allactaga_major"	"Apodemus_uralensis"	"Spermophilus_major"	"Sicista_subtilis"	"Ellobius_talpinus"	"Megabothris_walkeri"	"Ctenophthalmus_breviatus"	"Citellophilus_tesquorum"	"Ctenophthalmus_assimilis"	"Neopsylla_pleskei"	"Amalaraeus_penicilliger"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Stenoponia_ivanovi"	"Amphipsylla_sibirica"	"Amphipsylla_rossica"	"Mesopsylla_hebes"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Amphipsylla_prima"	"Pectinoctenus_pavlovskii"	"Oropsylla_ilovaiskii"	"Corrodopsylla_birulai"	"Amphipsylla_dumalis"	"Frontopsylla_elatoides"	"Leptopsylla_segnis"
"Arvicola_terrestris"	2.91575029618548	0.59146835860601	0.37530966048993	0.365761605463343	0.245838114329099	0.195447743676466	0.124012023891796	0.0356456100252259	0.0719370078663294	0.0860697611476686	0.0592386196250948	0.0466996119734851	0.0547265359082287	0.0217041421221689	0.031335743647988	0.0321208600467321	0.0100921997317962	0	1.77476939061265	1.10346532115261	0.388155017707899	0.4987531929506	0.350635197740076	0.19714985307227	0.0518031565901853	0.0231281981326465	0.0529489969838654	0.0502850688400429	0.0318235210990501	0.0414781325491904	0.0183368662884089	0.0287948918698788	0.0318988164143522	0.0193131990827191	0.0171391315922248	0.013156283845124	0.0215981503421147	0.00785991700722653	0.00666434470782316	0	0.00314396680289061	0.00454148987930829
"Lagurus_lagurus"	1.35166280070151	1.99028457825322	0.268309285086002	0.489863572722527	0.195860316993709	0.231651008846669	0.208630598727827	0.0501812187653107	0.113031580347982	0.0594989437767072	0.0496746539762253	0.0613687546716213	0.0668367076439054	0.0380920485854904	0.0375855788237163	0.0455016478229807	0.00512459899144503	0	0.901189202640005	1.67182824702995	0.803916905125445	0.33627166411449	0.478774126219217	0.14106362444688	0.0624753673601555	0.0325594419430737	0.0371982746847565	0.0400623375668951	0.023079748863574	0.0274594217466794	0.0319536604564642	0.0226044541007915	0.0182809784643057	0.0141361060273739	0.0185889026143019	0.0389805641349199	0.0100123170422334	0.0132230661165524	0.00558839857232535	0	0.00528922644662098	0.00230606954615026
"Clethrionomys_glareolus"	1.12592898146979	0.352224946265163	2.64685912536687	0.219406987960552	0.195487923537327	0.167756642839108	0.0796329852076922	0.083745934238997	0.0420927892991438	0.0831826392494903	0.0819564609101338	0.0682174733678835	0.0293704834067287	0.0128918374042886	0.0524237003034692	0.0175282538931725	0.00445073001703832	0	0.782685599774061	0.622560042500695	0.229898168616732	0.690688947015457	0.220582658147845	1.30665250936175	0.149393095189116	0.0543374782620469	0.108631527860712	0.0399861661780896	0.199262532210311	0.0231691290134701	0.0110431505967182	0.035472087570362	0.104981998355994	0.111033894698082	0.0118526564549169	0.00798129297118285	0.008340214677554	0.00504716103429035	0.00922010185239005	0	0.00201886441371614	0.00200282850766724
"Cricetus_cricetus"	1.4731503336065	0.863350716566222	0.294562972786819	1.49375422238125	0.225138718655352	0.223034907148223	0.180558345432549	0.0427716309798784	0.106618831620814	0.0667306574747803	0.0539357023174928	0.057372748796855	0.066906976645402	0.0316036050985595	0.0356080573964493	0.0419885641126797	0.00607090371701383	0	1.06760214587975	1.63200498235585	0.555466914657139	0.378999274362741	0.534297993101949	0.154240661699687	0.0585173989015286	0.0277518256822932	0.0395040367424356	0.0460511015431402	0.0255035675891415	0.0302805986472527	0.026700059087	0.0248022486784341	0.0200032603106631	0.0156848018295809	0.0445057121624583	0.0191922498423268	0.0109122246933815	0.0114438387950207	0.00606776651071794	0	0.00457753551800828	0.00273190667265622
"Microtus_oeconomus"	1.62923623041739	0.567994919281757	0.431850594723368	0.370455527969261	1.51497452594644	0.188537991998119	0.120435711342171	0.0350842097894365	0.0703875379943368	0.0792920121146179	0.0583194445932346	0.04506978909202	0.0606050675033445	0.0205924652542181	0.0322257648548431	0.0302376055012851	0.00785849636099451	0	1.381960243394	1.10977252862802	0.337743262385	0.498388981493443	0.346412872808032	0.22165280817137	0.0527855396028745	0.0227639407703553	0.0653734246168519	0.3098811530345	0.0567794251852317	0.11542612093519	0.0174680254021204	0.0276862012660531	0.0260514802392444	0.0423844053611194	0.058791204794148	0.0126682607402225	0.0120684165216103	0.00763324931041927	0.0065609375167389	0	0.00305329972416771	0.00353632336244753
"Microtus_gregalis"	1.49980426463309	0.777859703390394	0.429103833788456	0.424940191513983	0.2183071486294	1.23840045679151	0.160792173673867	0.045057231837267	0.0920258424558053	0.0859608798992147	0.0668890145318607	0.0544655754478095	0.0573661392731043	0.0290519624532518	0.0400353998527982	0.0370811351699237	0.00601694139510525	0	1.05811257178145	1.3601525972509	0.576452450431475	0.635368235559394	0.438018521003125	0.221253363977999	0.0619974626835621	0.0292348085641802	0.0745407199409498	0.0446537349469228	0.0353577679652691	0.0293703583521962	0.0244127950216842	0.0311484904801583	0.0251507856010113	0.0210543068389872	0.0177094089827393	0.017243952333587	0.0111096612195044	0.0101910532610198	0.00752501413483433	0	0.0040764213044079	0.00270762362779736
"Spermophilus_pygmaeus"	1.2733065551707	0.937368464706717	0.272546695851679	0.46029662708861	0.186590538699138	0.215144457732639	1.30801640464991	0.0781899945378152	0.105639129974872	0.0548345782815181	0.0460769198999717	0.0792051939532263	0.0689846367405698	0.0857348793145939	0.0408606663126795	0.0455200102689497	0.00484214155325873	0	0.851517492926955	1.74725378247992	0.710842811196535	0.3091996247694	0.335391797406612	0.143066911483797	0.119339299509356	0.0507325778512801	0.0360208112525717	0.0381662465520963	0.0232419438613291	0.0264209587719975	0.0931753947930303	0.0209241174255897	0.0179542390758072	0.0141570539996065	0.0175504382433561	0.0490286586126775	0.00943190040867184	0.0829024481820363	0.00518365348874681	0	0.0331609792728145	0.00217896369896643
"Marmota_bobak"	0.604317435078829	0.372274622933352	0.473261907443634	0.180038725752511	0.0897503041125121	0.099545047082334	0.129104409585695	2.80805291145799	0.0407927614951142	0.0317088273595906	0.0279510877821536	0.279084434912101	0.0239274435366641	0.017084675320391	0.0669226657010768	0.016949047281555	0.00239158790134137	0	0.420574019050332	0.572187675348991	0.349700698570525	0.212874386636259	0.159610900025411	0.241129145156418	0.752415934559711	1.82196921464367	0.0326039237018895	0.0183580167502866	0.0365250789284403	0.0120075061268891	0.0152323422630659	0.0125038467857972	0.0212585733317323	0.0207496820136525	0.00741338359654475	0.00957489701164524	0.00447642544502837	0.00818267384698066	0.00314449737549228	0	0.00327306953879227	0.00107621455560362
"Allocricetulus_eversmanni"	1.3800547035409	0.948870371868583	0.269172310518209	0.507842329562297	0.203753399457291	0.230064606139513	0.197378374426734	0.0461602301128924	1.11546031243137	0.0608839980977375	0.0516064497921993	0.0606697136120711	0.0692434568882421	0.0351783214523429	0.0367676397058486	0.0448133414042771	0.00523833572633908	0	0.921190439341873	1.73478364951637	0.658030893071194	0.329243912622949	0.568320700688623	0.141582521058177	0.0607764005347043	0.0299504748872023	0.0376124791203488	0.0416768317071731	0.0232728362045893	0.0283529913645023	0.0296287838049234	0.0233705559839162	0.0184882010287046	0.0143004258539824	0.0192942073440335	0.0210663412587861	0.0102226274336363	0.0125098969707085	0.00580572560162242	0	0.00500395878828341	0.00235725107685258
"Neomys_fodiens"	1.69580691558515	0.512977380128909	0.546307603719626	0.326439162241493	0.235733008989405	0.220710367308795	0.105223109675346	0.0368507993638486	0.0625295115598386	1.15124116616637	0.188691140582805	0.0440142845522359	0.0450766382823499	0.0182019443632154	0.0388048768074153	0.026669446599153	0.00788053881088881	0	1.38583653066597	0.933762150565577	0.319552316976523	0.819210140763351	0.334427707744603	0.28576525928191	0.0568722417688149	0.0239101698197994	0.109379386214941	0.0482181154751055	0.0443246791431659	0.0311120200026961	0.0154089891868652	0.198392139124526	0.0307015588759438	0.026114425685845	0.0158307892499766	0.0113512577648906	0.0125615327080381	0.00666907033153599	0.0212277533155655	0	0.0026676281326144	0.00354624246489996
