"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Syzygium_petrinese"	"Casearia_coriacea"	"Labourdonnaisia_callophylloides"	"Calophyllum_eputamen"	"Gaertnera_sp1_M_PL_070"	"Ocotea_laevigata"	"Stillingia_lineata"	"Syzygium_mauritianum"	"Cordemoya_integrifolia"	"Tristhema_mauritiana"	"Euodia_obtusifolia"	"Syzygium_commersonii"	"Technomyrmex_albipes"	"Apis_mellifera"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_070"	"Phelsuma_cepediana"	"Eristalinus_flaveolus"	"Brachymyrmex_sp1_M_PL_070"	"Chrysomya_megacephala"	"Episyrphus_sp1_M_PL_070"	"Panara_naso"	"Paragus_borbonicus"	"Anthomyia_faciata"	"Macroglossum_milvus"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_070"	"Ornidia_obesa"	"Phorinia_sp1_M_PL_070"	"Polistes_hebraeus"	"Syritta_sp1_M_PL_070"	"Thelairodrino_sp1_M_PL_070"
"Euodia_obtusifolia"	0.590820557208208	0.272553379424225	0.185890831655914	0.175422117503071	0.157445888937835	1.46749788713414	0.196512702355009	0.15582716318896	0.178279258549991	0.0405471853286251	0.0313916131459299	0.0212529575694103	1.78056078055283	0.00915557218269522	0.460480747337223	0.505753767351093	0.375394616578152	0.997516897086385	0.0712100058654073	0.0931282715987279	0.0712219365888617	0.190247354861899	1.73457951233962	0.0353722864239016	0.0297460224092337	0.0176861432119508	0.0176861432119508	0.020451480826438	0.0136276689712112	0.020451480826438	0.020451480826438	0.00929454158279576	0.020451480826438	0.0320902665389985
"Syzygium_commersonii"	0.520654576700374	0.728638386001968	1.21919240424411	0.517901338217334	0.356580895723346	0.13450778885688	0.0852076282997278	0.0742394665221181	0.0574291932819449	0.246546565355229	0.0641861561823787	0.0665575139958875	0.00915557218269522	1.18236040917285	1.4420794699109	1.03411029404943	0.228710701928669	0.131122478619072	1.41835873801105	0.0420962081751855	0.0831999255474562	0.0473421202354679	0.0203457159615449	0.015337373093951	0.0789822786364493	0.0076686865469755	0.0076686865469755	0.0180226584242437	0.0364319193000984	0.0180226584242437	0.0180226584242437	0.0609596202122058	0.0180226584242437	0.0103372547907501
"Technomyrmex_albipes"	0.995249351866025	0.363083885702868	1.06725999607153	1.0766449681259	0.362837216361627	0.173463782630989	0.156526596281791	0.137357174759359	0.102581723425381	0.0756974859371141	0.0387210892727321	0.138635239513799	0.0118071986496724	0.036976396664382	3.00376352279898	0.623839771616239	0.429817263538251	0.196648771480201	0.287594196278527	0.0775825973627758	0.163914096766246	0.0818102813885511	0.0262382192214942	0.0281747873307224	0.087813938906631	0.0140873936653612	0.0140873936653612	0.0344509391030547	0.0181541942851434	0.0344509391030547	0.0344509391030547	0.0533629998035769	0.0344509391030547	0.0184647102165687
"Apis_mellifera"	0.345281652616895	1.79833452232425	0.407872240221541	0.302301815512095	0.898956880490487	0.256214126499702	0.0691863207662261	0.058325656402134	0.0524524414715833	0.245877787302224	0.210218811645347	0.0387210892727321	0.0174397850810722	0.0356589756568771	0.838956934242528	3.38685863206393	0.166390365644286	0.194760453571636	0.277347588442377	0.0336783325388584	0.0528606487404637	0.0487371104258916	0.0387550779579381	0.0124535377379207	0.0323456692170465	0.00622676886896035	0.00622676886896035	0.0119520572059695	0.0899167261162121	0.0119520572059695	0.0119520572059694	0.0203936120110769	0.0119520572059695	0.009441439464885
"Musca_domestica"	1.50215169944921	0.161671202168549	0.375628486292699	0.381249008964246	0.13873630848189	0.324415100746551	0.671627347467846	0.614137265377936	0.437490838601071	0.0310713741228461	0.0176178034211597	0.0455100631981677	0.022082036269303	0.0134535707016864	0.986051369293633	0.283842388452017	2.08896046819986	0.387124982072696	0.104638883235339	0.339260394913502	0.177437933235503	0.220601884714976	0.0490711917095623	0.120892922544212	0.070778983141723	0.0604464612721061	0.0604464612721061	0.0519975588270881	0.00808356010842743	0.0519975588270881	0.0519975588270881	0.0187814243146351	0.0519975588270881	0.0787483509481928
"Chaetocnema_sp1_M_PL_070"	1.06631433921858	0.307400315188548	0.301811861752358	0.294113054501042	0.193322694871232	1.46548778707753	0.290317637142403	0.240687394349208	0.34590029357758	0.0481691295048018	0.0350568816428945	0.0353967788664362	0.0997516897086384	0.0131122478619072	0.766930208772785	0.564805315357745	0.658112469523583	2.05934112064871	0.101984150037056	0.140276806289674	0.127276502234536	0.225878891283357	0.221670421574752	0.0522571746856326	0.0520014740605688	0.0261285873428163	0.0261285873428163	0.0369108809729509	0.0153700157594274	0.0369108809729509	0.0369108809729509	0.015090593087618	0.0369108809729509	0.0622620528439643
"Phelsuma_cepediana"	0.578505085222638	0.809598206668853	1.3546582269379	0.575445931352593	0.396200995248162	0.149453098729867	0.0946751425552532	0.0824882961356868	0.0638102147577165	0.273940628172476	0.0713179513137541	0.0739527933287639	0.0101728579807725	0.202622676858722	1.60231052212322	1.1490114378327	0.254123002142965	0.14569164291008	1.57595415334562	0.0467735646390949	0.0924443617193958	0.0526023558171866	0.0226063510683832	0.0170415256599456	0.0877580873738326	0.00852076282997278	0.00852076282997278	0.0200251760269375	0.0404799103334426	0.0200251760269375	0.0200251760269375	0.0677329113468954	0.0200251760269375	0.011485838656389
"Eristalinus_flaveolus"	0.915608446902848	0.110379936488952	0.231118218970221	0.233825915643335	0.0903914014318549	0.273636156055521	1.6258598481063	0.919632369756316	0.248747539839418	0.0205434413490261	0.012124199713989	0.0279297350505993	0.0186256543197456	0.00841924163503709	0.605144259429651	0.195334328725378	1.15348534270591	0.280553612579348	0.0654829904947329	1.6754590540689	0.108235123394849	0.320887226461298	0.041390342932768	0.292654772659133	0.0432500494951481	0.146327386329567	0.146327386329567	0.031694138546637	0.0055189968244476	0.0316941385466371	0.031694138546637	0.0115559109485111	0.0316941385466371	0.0447745571710953
"Brachymyrmex_sp1_M_PL_070"	1.75520270769621	0.221045357960768	0.593145999333524	0.82972223496565	0.205791183050051	0.261586742409708	0.272681804029575	0.239827066716128	0.177097634769374	0.0445872733200727	0.0237872919332087	0.0737613435448106	0.0178054841472154	0.0207999813868641	1.5981624434709	0.383239703368362	0.754111216250888	0.318191255586341	0.161777633008943	0.135293904243561	1.22894292613143	0.139676094562192	0.0395677425493676	0.0490827247253235	0.0904143167715451	0.0245413623626617	0.0245413623626617	0.0607570168048689	0.0110522678980384	0.0607570168048689	0.0607570168048689	0.0296572999666764	0.0607570168048689	0.0318775742584873
"Chrysomya_megacephala"	1.17844661405882	0.196114269729923	0.307331316077223	0.307536820962853	0.142948738703877	0.698748000881667	0.888063290728099	0.627402006700141	0.238340122579193	0.0337672297505182	0.0219316996916512	0.036814626624848	0.0475618387154748	0.011835530058867	0.797650243538372	0.353344050587715	0.937558010038646	0.564697228208393	0.0920541226800766	0.401109033076623	0.139676094562192	1.26427137132924	0.105692974923277	0.159851392331058	0.0561589485982051	0.0799256961655289	0.0799256961655289	0.0407923827943439	0.00980571348649618	0.0407923827943439	0.0407923827943439	0.0153665658038613	0.0407923827943439	0.0429012220642548
"Episyrphus_sp1_M_PL_070"	0.656467285786898	0.302837088249139	0.206545368506571	0.194913463892301	0.174939876597595	1.63055320792683	0.218347447061121	0.173141292432178	0.198088065055546	0.0450524281429168	0.0348795701621443	0.0236143972993447	0.867289756169809	0.0101728579807725	0.511645274819136	0.561948630390104	0.41710512953128	1.10835210787376	0.0791222287393414	0.10347585733192	0.0791354850987352	0.211385949846555	1.92731056926624	0.0393025404710018	0.0330511360102596	0.0196512702355009	0.0196512702355009	0.0227238675849311	0.0151418544124569	0.0227238675849311	0.0227238675849311	0.0103272684253286	0.0227238675849311	0.0356558517099983
"Panara_naso"	0.830318940306108	0.10192058456545	0.209922157679639	0.212267040608771	0.0828686987529896	0.259833462002734	2.18316671587071	0.552929682521778	0.222817630123176	0.0188768705111041	0.0112081839641286	0.0253573085976501	0.0176861432119508	0.0076686865469755	0.549408352949086	0.18057629719985	1.0275898416258	0.261285873428163	0.0596453398098095	0.731636931647833	0.0981654494506469	0.319702784662116	0.0393025404710017	1.39297000885673	0.0392379173561165	0.196485004428364	0.196485004428364	0.0287418094721345	0.00509602922827249	0.0287418094721345	0.0287418094721345	0.010496107883982	0.0287418094721345	0.0401071734221716
"Paragus_borbonicus"	1.39820456361155	0.285214615372732	1.18384938584653	0.633430530166954	0.234993226705319	0.218504732512272	0.217988429756203	0.191598741069927	0.141947840773964	0.0686022416135665	0.0291111022953419	0.0790325450159678	0.0148730112046168	0.0394911393182247	1.7123718086793	0.469012203647174	0.601621356704646	0.260007370302844	0.307153305808414	0.10812512373787	0.18082863354309	0.11231789719641	0.0330511360102596	0.0392379173561165	1.10759185803273	0.0196189586780582	0.0196189586780582	0.0483993887403997	0.0142607307686366	0.0483993887403997	0.0483993887403997	0.0591924692923266	0.0483993887403997	0.0255506113393136
"Anthomyia_faciata"	0.830318940306108	0.10192058456545	0.209922157679639	0.212267040608771	0.0828686987529896	0.259833462002734	2.18316671587071	0.552929682521778	0.222817630123176	0.0188768705111041	0.0112081839641286	0.0253573085976501	0.0176861432119508	0.0076686865469755	0.549408352949085	0.18057629719985	1.0275898416258	0.261285873428163	0.0596453398098094	0.731636931647833	0.0981654494506469	0.319702784662116	0.0393025404710017	0.392970008856727	0.0392379173561165	1.19648500442836	0.196485004428364	0.0287418094721345	0.00509602922827249	0.0287418094721345	0.0287418094721345	0.010496107883982	0.0287418094721345	0.0401071734221716
"Macroglossum_milvus"	0.830318940306108	0.10192058456545	0.209922157679639	0.212267040608771	0.0828686987529896	0.259833462002734	2.18316671587071	0.552929682521778	0.222817630123176	0.0188768705111041	0.0112081839641286	0.0253573085976501	0.0176861432119508	0.0076686865469755	0.549408352949085	0.18057629719985	1.0275898416258	0.261285873428163	0.0596453398098094	0.731636931647833	0.0981654494506469	0.319702784662116	0.0393025404710017	0.392970008856727	0.0392379173561165	0.196485004428363	1.19648500442836	0.0287418094721345	0.00509602922827248	0.0287418094721345	0.0287418094721345	0.010496107883982	0.0287418094721345	0.0401071734221716
"Melanagromyza_sojae"	2.05872873904482	0.199091394963564	0.510701807200341	0.51976899301562	0.179072347461228	0.300460026956311	0.319353438579273	0.280953805676373	0.207175658363716	0.0395363613949887	0.021513702970745	0.0620116903854985	0.020451480826438	0.0180226584242437	1.34358662501913	0.346609658973114	0.883958500060497	0.369108809729509	0.140176232188563	0.158470692733185	0.243028067219476	0.163169531177376	0.0454477351698622	0.0574836189442691	0.0967987774807994	0.0287418094721345	0.0287418094721345	1.07126368712078	0.00995456974817823	0.0712636871207823	0.0712636871207823	0.0255350903600175	0.0712636871207823	0.0372916185054688
"Nacoleia_sp1_M_PL_070"	0.287576459391815	2.33636939829692	0.371337835781901	0.25502866395767	0.696416752606615	0.200208963898041	0.0566225469808054	0.047860152812191	0.0425520602341751	0.19828202630928	0.161850107009182	0.0326775497132581	0.0136276689712112	0.0364319193000984	0.708013577120592	2.60758505737016	0.137420521843266	0.153700157594274	0.283359372334099	0.027594984122238	0.0442090715921536	0.0392228539459847	0.0302837088249138	0.010192058456545	0.0285214615372732	0.00509602922827249	0.00509602922827249	0.00995456974817821	1.11681846991485	0.00995456974817821	0.00995456974817821	0.018566891789095	0.00995456974817821	0.00765937084215152
"Ornidia_obesa"	2.05872873904482	0.199091394963564	0.510701807200341	0.51976899301562	0.179072347461228	0.300460026956311	0.319353438579273	0.280953805676373	0.207175658363716	0.0395363613949887	0.021513702970745	0.0620116903854985	0.020451480826438	0.0180226584242437	1.34358662501913	0.346609658973114	0.883958500060497	0.369108809729509	0.140176232188562	0.158470692733185	0.243028067219476	0.163169531177376	0.0454477351698621	0.0574836189442691	0.0967987774807994	0.0287418094721345	0.0287418094721345	0.0712636871207823	0.00995456974817822	1.07126368712078	0.0712636871207823	0.0255350903600174	0.0712636871207823	0.0372916185054688
"Phorinia_sp1_M_PL_070"	2.05872873904482	0.199091394963564	0.510701807200341	0.51976899301562	0.179072347461228	0.300460026956311	0.319353438579273	0.280953805676373	0.207175658363716	0.0395363613949887	0.021513702970745	0.0620116903854984	0.020451480826438	0.0180226584242437	1.34358662501913	0.346609658973114	0.883958500060497	0.369108809729509	0.140176232188562	0.158470692733185	0.243028067219476	0.163169531177376	0.0454477351698621	0.0574836189442691	0.0967987774807994	0.0287418094721345	0.0287418094721345	0.0712636871207823	0.00995456974817822	0.0712636871207823	1.07126368712078	0.0255350903600173	0.0712636871207823	0.0372916185054688
"Polistes_hebraeus"	0.73768038817827	0.371337835781901	1.85699696449271	0.747092067318288	0.290914105949411	0.136549438068233	0.116623420933133	0.102243676463481	0.076720023184213	0.0976681218321443	0.0367085016199387	0.0960533996464372	0.0092945415827957	0.0609596202122056	2.08115699233947	0.591414748321235	0.319284213348794	0.150905930876179	0.474130379428266	0.0577795547425552	0.118629199866705	0.0614662632154446	0.0206545368506571	0.0209922157679639	0.118384938584653	0.0104961078839819	0.0104961078839819	0.0255350903600171	0.018566891789095	0.0255350903600171	0.025535090360017	1.09284984822464	0.0255350903600171	0.0138096041731583
"Syritta_sp1_M_PL_070"	2.05872873904482	0.199091394963564	0.510701807200341	0.51976899301562	0.179072347461228	0.300460026956311	0.319353438579272	0.280953805676373	0.207175658363716	0.0395363613949887	0.021513702970745	0.0620116903854984	0.020451480826438	0.0180226584242437	1.34358662501913	0.346609658973114	0.883958500060497	0.369108809729509	0.140176232188562	0.158470692733185	0.243028067219476	0.163169531177376	0.0454477351698621	0.0574836189442691	0.0967987774807994	0.0287418094721345	0.0287418094721345	0.0712636871207823	0.00995456974817821	0.0712636871207823	0.0712636871207823	0.0255350903600171	1.07126368712078	0.0372916185054688
"Thelairodrino_sp1_M_PL_070"	1.07731342349132	0.15318741684303	0.276192083463167	0.277963404756316	0.117833081731907	0.4714495948322	0.445635260246351	0.402699366179295	1.39457803713567	0.0273318458275431	0.016994591036793	0.0332364783898236	0.0320902665389985	0.0103372547907501	0.720123698446178	0.273801744481665	1.33872196611928	0.622620528439643	0.0804008705947229	0.223872785855476	0.127510297033949	0.171604888257019	0.0713117034199966	0.0802143468443433	0.0511012226786272	0.0401071734221716	0.0401071734221716	0.0372916185054688	0.00765937084215153	0.0372916185054688	0.0372916185054688	0.0138096041731585	0.037291618505469	1.25102404668442
