"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Premna_serratifolia"	"Ochna_kirkii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_115"	"Unidentified_sp2_M_PL_115"	"Ceratina_tabescens"	"Hemipyrellia_sp1_M_PL_115"	"Lygistorrhina_sp1_M_PL_115"	"Tricimba_seychellensis"	"Unidentified_sp4_M_PL_115"	"Xylocopa_caffra"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_115"	"Unidentified_sp3_M_PL_115"
"Nephrosperma_vanhoutteanum"	3.2890364429743	0.757245995778564	0.629960664776772	0.452142071818848	0.134772719388359	0	1.79443827205412	1.39767607739866	0.661306263534194	0.186878620693852	0.0849068132146663	0.125963097816037	0.0584785241429128	0.0944723233620277	0.0349498151897799	0.0349498151897799	0.0510412778436332	0.0629815489080185	0.0629815489080185	0	0.01747490759489	0.01747490759489	0.0314907744540092	0.0193775173636649
"Canthium_bibracteatum"	1.82515701546628	2.19751795180672	0.605368178320281	0.43898415154226	0.196130597601293	0	1.7495298612244	1.34657103392812	0.366973059492689	0.52477128112413	0.123562276488814	0.0698996303795598	0.056388183080065	0.0524247227846698	0.101423905468003	0.101423905468003	0.0362621958875883	0.0349498151897799	0.0349498151897799	0	0.0507119527340013	0.0507119527340013	0.0174749075948899	0.0188136064946683
"Erythroxylum_sechellarum"	2.0419414651385	0.814115826016929	1.73705072827317	0.517568226185935	0.152481649122307	0	2.06376320665286	1.39188997986358	0.410560571182103	0.201596231347991	0.0960634389470534	0.0782020135584958	0.129998437162855	0.0586515101688719	0.0375745765853967	0.0375745765853968	0.0734589742670671	0.0391010067792479	0.0391010067792479	0	0.0187872882926984	0.0187872882926984	0.0195505033896239	0.0221814954079687
"Paragenipa_wrightii"	2.02387403576056	0.815256281435626	0.714737074256768	1.55484897177606	0.154441531507831	0	2.09762421237746	1.36834944068748	0.406927864636963	0.202035802782388	0.0972981648499333	0.0775100694546595	0.110999375320626	0.0581325520909947	0.0376272129893366	0.0376272129893366	0.0415590127716335	0.0387550347273298	0.0387550347273298	0	0.0188136064946683	0.0188136064946683	0.0193775173636649	0.0666363845046884
"Premna_serratifolia"	1.26686356225058	0.764909330645042	0.44219678245469	0.324327216166444	2.46486100322009	0	1.44550542810383	0.752834652032195	0.254720439643999	0.398355028130972	1.55286243202866	0.0485181789798093	0.04134643467772	0.036388634234857	0.0353035075682327	0.0353035075682327	0.02585289316596	0.0242590894899046	0.0242590894899046	0	0.0176517537841164	0.0176517537841164	0.0121295447449523	0.0138997378357048
"Ochna_kirkii"	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0
"Lasioglossum_mahense"	2.2490293009745	0.909755527836686	0.797988439905774	0.587334779465688	0.19273405708051	0	2.702392538783	1.22931782996614	0.452198444557639	0.227289648484174	0.121422455960721	0.0861330370585978	0.0747018075081982	0.0645997777939484	0.0419887166693855	0.0419887166693855	0.0462984177444838	0.0430665185292989	0.0430665185292989	0	0.0209943583346928	0.0209943583346928	0.0215332592646495	0.0251714905485295
"Apis_mellifera"	2.3887554777359	0.954841278603575	0.73390562574625	0.52246069553522	0.136879027642217	0	1.67634249540837	2.24497808495638	0.480292324778813	0.232667099857855	0.0862337874145968	0.0914842523388215	0.0679439356431486	0.0686131892541162	0.0440695974740111	0.0440695974740112	0.0456474445733821	0.0457421261694107	0.0457421261694108	0	0.0220347987370056	0.0220347987370056	0.0228710630847054	0.0223911726657951
"Rhiparida_seychellensis"	2.96013279867687	0.681521396200708	0.566964598299095	0.406927864636963	0.121295447449523	0	1.61499444484871	1.2579084696588	1.59517563718077	0.168190758624467	0.0764161318931997	0.113366788034433	0.0526306717286215	0.0850250910258249	0.0314548336708019	0.0314548336708019	0.0459371500592699	0.0566833940172166	0.0566833940172166	0	0.015727416835401	0.015727416835401	0.0283416970086083	0.0174397656272984
"Megachile_seychellensis"	1.59696275865655	1.86055272398555	0.531480973553795	0.38570471440274	0.36214093466452	0	1.54970214875573	1.16333549928928	0.321091448283073	1.46195100503955	0.228148788838647	0.0611602758634424	0.0495186762664121	0.0458702068975818	0.0858716641839485	0.0858716641839485	0.0317843060761508	0.0305801379317212	0.0305801379317212	0	0.0429358320919743	0.0429358320919742	0.0152900689658606	0.0165302020458317
