"Aphloia_theiformis"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Molinaea_macrantha"	"Casearia_coriacea"	"Gaertnera_sp1_M_PL_082"	"Syzygium_petrinese"	"Croton_grangeroides"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Cordemoya_integrifolia"	"Erythroxylum_macrocarpum"	"Musca_domestica"	"Apis_mellifera"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_082"	"Chaetocnema_sp1_M_PL_082"	"Eristalinus_flaveolus"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Villa_unifasciata"	"Panara_naso"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Melanostoma_annulipes"	"Nacoleia_sp1_M_PL_082"	"Phorinia_sp1_M_PL_082"	"Sarcophaga_arno"	"Allograpta_nasuta"	"Episyrphus_sp1_M_PL_082"	"Hippotion_eson"	"Leptotes_pirithous"	"Lygaeidae_sp1_M_PL_082"	"Macroglossum_milvus"	"Mordellidae_sp1_M_PL_082"	"Ornidia_obesa"	"Orthellia_albigena"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_082"
"Cordemoya_integrifolia"	0.671833850908197	0.484935501941306	0.270688865998448	0.196142269380262	0.23144399980218	0.603481524254176	0.151653769455855	0.697194205767484	0.105864817051204	0.208545795248225	1.47742975338352	0.163943541545989	0.752977225390258	0.461742145978408	0.269825344120996	0.200482484473052	1.90971901353407	0.160770541340573	0.105359554045829	0.282271783363528	0.0569265542847425	0.0465115742936444	0.0362595376902484	0.042381748904952	0.031007716195763	0.0786667869885211	0.0441183972797977	0.0242105607017531	0.012836527992564	0.0417794901406737	0.0417794901406737	0.012836527992564	0.0155038580978815	0.0155038580978815	0.0155038580978815	0.0104149799910981	0.012836527992564	0.0417794901406738	0.012836527992564
"Erythroxylum_macrocarpum"	0.728409444699626	0.831737544003047	0.448754774030478	0.191204203940142	0.269361421763101	0.522138083796341	0.199355769967573	0.34088026649607	0.124033842362536	0.158071065220374	0.204929426932486	1.24428205152507	1.39049219689345	0.520638989613636	0.263032238224534	0.314578408145018	0.819717707729943	0.20155851228425	0.170925523053814	0.146427555721641	0.0625496101508521	0.0504283461715125	0.0564365483305326	0.048570580195243	0.033618897447675	0.316111482779041	0.0457272418301955	0.0369682647947075	0.0220165820471395	0.0361480211859005	0.0361480211859005	0.0220165820471395	0.0168094487238375	0.0168094487238375	0.0168094487238375	0.0121212639793395	0.0220165820471395	0.0361480211859005	0.0220165820471395
"Musca_domestica"	0.92312923009876	1.24474012723822	0.665733553041064	0.231798155956058	0.327542283492717	0.330143788513683	0.259657182342545	0.211251607413095	0.14839190558818	0.166970005370904	0.091826490901251	0.135657775306678	2.12452612322532	0.603607794998506	0.318875770098281	0.45941305854398	0.367305963605004	0.265596795591236	0.251946005809543	0.10109607947435	0.0786483494563172	0.0639089466991448	0.0807371972949593	0.0620802531417875	0.0426059644660966	0.0533791078795653	0.0579945041737062	0.0524232920437615	0.0329490033680706	0.0228561084355627	0.0228561084355627	0.0329490033680707	0.0213029822330483	0.0213029822330483	0.0213029822330483	0.0147394027571723	0.0329490033680706	0.0228561084355627	0.0329490033680706
"Apis_mellifera"	0.934728643293945	0.558033671230968	0.310483527621963	0.205250518596262	0.988152785732337	0.296648527612623	0.590221113532871	0.121023783795749	0.531187437759956	0.0756473335622977	0.0659631637112012	0.059501598812987	0.707083416998249	2.4616128391342	0.282355210767345	0.23753100885715	0.263852654844805	0.394776210637949	0.124971017727182	0.0549156622008143	0.109178858355228	0.0647119829972731	0.0826617028411644	0.0874079055131474	0.0431413219981821	0.033925065490719	0.0261185795669291	0.0590380630475498	0.0147714795325844	0.020537205757797	0.020537205757797	0.0147714795325844	0.0215706609990911	0.0215706609990911	0.0215706609990911	0.0444668753579552	0.0147714795325844	0.020537205757797	0.0147714795325844
"Technomyrmex_albipes"	0.906870309760267	0.353180489922263	0.223131093883839	2.33224965075694	0.212104235431136	0.12567798286333	0.12400567663685	0.109875103049972	0.0863917638596289	0.170999811656508	0.0518894892540376	0.0404664981883898	0.502842560539597	0.380093552956041	3.20838576294605	0.181555020233265	0.20755795701615	0.168408256442876	0.0863700436293847	0.0652050088464662	0.0723280197316504	0.0627833291372492	0.0273369670289062	0.0511559785059299	0.0418555527581662	0.0178057455213875	0.0349988670699478	0.0186493210692354	0.00934889532147166	0.00870078342899977	0.00870078342899977	0.00934889532147167	0.0209277763790831	0.0209277763790831	0.0209277763790831	0.00954469059440111	0.00934889532147166	0.00870078342899977	0.00934889532147166
"Brachymyrmex_sp1_M_PL_082"	0.835723815714513	0.655128238043548	1.97745422405715	0.190632771244929	0.27965098809187	0.184538276622579	0.169885036658321	0.119335754187419	0.108677712825978	0.0902193958754483	0.0556895790202922	0.0699063129211151	1.0464408555724	0.46186585055557	0.262246140336939	2.27663016521859	0.222758316081169	0.264711406831182	0.140677343022748	0.0564937808887879	0.0704420970905235	0.0578578026263893	0.0455510309437268	0.051313246166967	0.0385718684175929	0.0285046472503525	0.0308745392118818	0.0300830075799386	0.0173416298305645	0.0127757268431016	0.0127757268431016	0.0173416298305645	0.0192859342087965	0.0192859342087965	0.0192859342087965	0.0125842944641341	0.0173416298305645	0.0127757268431016	0.0173416298305645
"Chaetocnema_sp1_M_PL_082"	0.746482056564663	0.538817224379229	0.300765406664942	0.217935854866958	0.2571599997802	0.670535026949085	0.168504188284283	0.774660228630537	0.117627574501338	0.231717550275805	0.530477503759465	0.182159490606654	0.836641361544731	0.513046828864898	0.299805937912217	0.222758316081169	2.12191001503786	0.178633934822859	0.117066171162033	0.313635314848364	0.0632517269830473	0.0516795269929382	0.0402883752113871	0.0470908321166134	0.0344530179952922	0.0874075410983568	0.0490204414219974	0.0269006230019479	0.0142628088806266	0.0464216557118597	0.0464216557118597	0.0142628088806267	0.0172265089976461	0.0172265089976461	0.0172265089976461	0.011572199990109	0.0142628088806266	0.0464216557118597	0.0142628088806266
"Eristalinus_flaveolus"	1.12141903841228	0.798558107390451	0.502750746250106	0.244839695905412	0.990840282396838	0.21174834137551	0.297175950867154	0.120873145025151	0.238482750100413	0.0863012201675488	0.0618348235925281	0.0620180037797693	0.837651432249282	1.06285902864063	0.336816512885752	0.366523486381637	0.247339294370113	1.43299194076632	0.173847020785256	0.0564595152341868	0.122224515367169	0.0776367026593116	0.0661248806954181	0.074045998087911	0.0517578017728744	0.0286135514072142	0.0340834858678207	0.043426499157725	0.0211383028426884	0.0146595005567661	0.0146595005567661	0.0211383028426884	0.0258789008864372	0.0258789008864372	0.0258789008864372	0.0445878127078577	0.0211383028426884	0.0146595005567661	0.0211383028426884
"Chrysomya_megacephala"	0.850791989983859	1.91750688003874	0.442840561200729	0.204049228074422	0.315270924918167	0.223146167092873	0.215928852792514	0.145154838914243	0.147348904113787	0.123491275328279	0.0658497212786433	0.085462761526907	1.29122327977391	0.546748202556422	0.280702641795501	0.316524021801183	0.263398885114573	0.282501408776041	1.37493640672626	0.0707794333083693	0.073088175543277	0.0589009839219594	0.116249960531077	0.0554619865740782	0.0392673226146396	0.0346777021422914	0.0692812263590908	0.0669521990192875	0.0507575350598489	0.0154485807987374	0.0154485807987374	0.0507575350598489	0.0196336613073198	0.0196336613073198	0.0196336613073198	0.0141871916213175	0.0507575350598489	0.0154485807987374	0.0507575350598489
"Dysauxes_florida"	0.580464775818587	0.538882472800112	0.28204856753416	0.246474933439642	0.198694890816032	0.399066850975437	0.137673523696228	1.43939294262629	0.0903477063876268	0.424381613228203	0.282271783363528	0.117142044577313	0.828987851689667	0.3844096354057	0.339066046001624	0.203377611199637	1.12908713345411	0.146794739608886	0.113247093293391	1.5818387013297	0.0491272930280082	0.0401860229412867	0.0375638427281804	0.0371161962380749	0.0267906819608579	0.0539846650974257	0.0779217780289393	0.0245900503219259	0.0142645360447088	0.0276277050675303	0.0276277050675303	0.0142645360447088	0.0133953409804289	0.0133953409804289	0.0133953409804289	0.00894127008672144	0.0142645360447088	0.0276277050675303	0.0142645360447088
"Villa_unifasciata"	1.61473884798465	0.587785237250469	0.387267337249526	0.341749893232048	0.747795840557389	0.211629288531233	0.276845758144667	0.133068635208807	0.212224080031996	0.0900293840655982	0.0711581928559282	0.0625496101508521	0.806145581927251	0.955315010608247	0.470132128255727	0.316989436907356	0.284632771423713	0.3972296749433	0.146176351086554	0.0614091162850103	1.14544042537787	0.111789612552783	0.0523404499752833	0.0952898402293722	0.0745264083685222	0.0287249207207194	0.0290634285958816	0.0363224528468918	0.0155590209860418	0.0146512584367777	0.0146512584367777	0.0155590209860418	0.0372632041842611	0.0372632041842611	0.0372632041842611	0.0336508128250825	0.0155590209860418	0.0146512584367777	0.0155590209860418
"Panara_naso"	1.87777933932488	0.613812907467267	0.416044567462923	0.39553497356467	0.423393525109723	0.211233695266067	0.240493503323494	0.144915202028695	0.170162425185258	0.0987148811454293	0.0775192904894074	0.0672377948953501	0.87342227155498	0.754973134968187	0.54412218585616	0.347146815758336	0.310077161957629	0.336425711523684	0.157069290458559	0.0669767049021446	0.149052816737044	1.13000010810711	0.0495122199726752	0.104703751487333	0.0866667387380712	0.0297523750621814	0.0310552208988891	0.0342850014763367	0.0162479887270747	0.0146238712107277	0.0146238712107277	0.0162479887270747	0.0433333693690356	0.0433333693690356	0.0433333693690356	0.0190527086299375	0.0162479887270747	0.0146238712107277	0.0162479887270747
"Paragus_borbonicus"	0.71517651071642	1.58394570293026	0.383809367869441	0.172222892282109	0.450556592467462	0.227932246544991	0.292026953865435	0.129730333279385	0.539736980940611	0.106023230442591	0.0604325628170806	0.0752487311073768	1.10340836303111	0.964386533146918	0.236920380917187	0.273306185662361	0.241730251268323	0.286541149680145	0.309999894749537	0.0626064045469673	0.069787266633711	0.0495122199726752	1.13782964707272	0.0549101681883577	0.0330081466484501	0.0327108892599668	0.057831459055719	0.0638299960292379	0.0419279744893303	0.015779924760807	0.015779924760807	0.0419279744893303	0.0165040733242251	0.0165040733242251	0.0165040733242251	0.0202750466610358	0.0419279744893303	0.0157799247608071	0.0419279744893303
"Stomorhina_lunata"	1.5123875214837	0.609827132147086	0.380261836683032	0.322282664587358	0.496652640411029	0.219181404232492	0.60951734328317	0.133799759603146	0.226252023688061	0.0912827573755035	0.0706362481749201	0.0647607735936574	0.848430126271096	1.01975889765339	0.443351813718059	0.307879477001802	0.28254499269968	0.320865991714281	0.147898630864208	0.0618603270634582	0.12705312030583	0.104703751487333	0.0549101681883577	1.11551630173779	0.0698025009915555	0.0297452712746685	0.0298348965161013	0.0618562836560136	0.0161424829097758	0.0151740972160956	0.0151740972160956	0.0161424829097758	0.0349012504957778	0.0349012504957778	0.0349012504957778	0.0223493688184963	0.0161424829097758	0.0151740972160956	0.0161424829097758
"Melanostoma_annulipes"	1.87777933932488	0.613812907467266	0.416044567462923	0.39553497356467	0.423393525109723	0.211233695266067	0.240493503323494	0.144915202028695	0.170162425185258	0.0987148811454293	0.0775192904894074	0.0672377948953501	0.87342227155498	0.754973134968187	0.54412218585616	0.347146815758336	0.310077161957629	0.336425711523684	0.157069290458559	0.0669767049021446	0.149052816737044	0.130000108107107	0.0495122199726752	0.104703751487333	1.08666673873807	0.0297523750621814	0.0310552208988891	0.0342850014763368	0.0162479887270747	0.0146238712107277	0.0146238712107277	0.0162479887270747	0.0433333693690356	0.0433333693690356	0.0433333693690356	0.0190527086299375	0.0162479887270747	0.0146238712107277	0.0162479887270747
"Nacoleia_sp1_M_PL_082"	0.644634793013932	0.668313827824532	0.362233149610611	0.168264295177112	0.284917307737034	0.989791101785062	0.198207091330951	0.317859963192474	0.136850135933574	0.136880506628492	0.196666967471303	0.632222965558083	1.09427171153109	0.593688646087583	0.231474691778037	0.256541825253172	0.786667869885211	0.185988084146892	0.138710808569166	0.134961662743564	0.0574498414414387	0.0446285625932722	0.0490663338899502	0.0446179069120028	0.0297523750621815	1.21077416660492	0.0382227361425702	0.0325561919981178	0.0176906601482964	0.0685239993543505	0.0685239993543505	0.0176906601482965	0.0148761875310907	0.0148761875310907	0.0148761875310907	0.0128212788481666	0.0176906601482964	0.0685239993543505	0.0176906601482964
"Phorinia_sp1_M_PL_082"	0.672863119475931	1.41179492532623	0.394219412235075	0.330739293811007	0.256533907631766	0.254879116829744	0.182628318336839	0.276652720529753	0.120051043016018	0.634729771210915	0.110295993199494	0.0914544836603911	1.18888733556098	0.457075142421259	0.454985271909322	0.277870852906936	0.441183972797977	0.221542658140835	0.277124905436363	0.194804445072348	0.0581268571917631	0.0465828313483337	0.0867471885835785	0.044752344774152	0.0310552208988891	0.0382227361425702	1.13258050782263	0.0510681660162513	0.0373710421409884	0.0176454773189823	0.0176454773189823	0.0373710421409884	0.0155276104494446	0.0155276104494446	0.0155276104494446	0.0115440258434295	0.0373710421409884	0.0176454773189823	0.0373710421409884
"Sarcophaga_arno"	0.742841698653963	1.35280222881355	0.37768246771469	0.176236084104275	0.471497855095078	0.229962385473881	0.779992320102449	0.128378973753542	0.241260525184336	0.101724635023598	0.0605264017543827	0.0739365295894149	1.07467748689711	1.03316610333212	0.24244117390006	0.270747068219447	0.242105607017531	0.282272244525212	0.26780879607715	0.0614751258048148	0.0726449056937837	0.0514275022145052	0.0957449940438569	0.0927844254840204	0.0342850014763368	0.0325561919981178	0.0510681660162513	1.0943088947704	0.0358094707627116	0.0159204728404994	0.0159204728404994	0.0358094707627117	0.0171425007381684	0.0171425007381684	0.0171425007381684	0.0212174034792785	0.0358094707627116	0.0159204728404994	0.0358094707627116
"Allograpta_nasuta"	0.70407951150657	2.10374887612038	0.44666856030613	0.176694121575815	0.299824839176516	0.224847948782417	0.212419617002374	0.145189072755035	0.144089829675005	0.127030760211543	0.0641826399628199	0.0880663281885579	1.3509091380909	0.517001783640455	0.243071278358263	0.312149336950162	0.25673055985128	0.274797936954949	0.406060280478791	0.0713226802235442	0.0622360839441673	0.0487439661812241	0.125783923467991	0.0484274487293275	0.0324959774541494	0.0353813202965929	0.0747420842819767	0.0716189415254233	1.05568747025025	0.0155663964541674	0.0155663964541674	0.0556874702502453	0.0162479887270747	0.0162479887270747	0.0162479887270747	0.0134921177629432	0.0556874702502452	0.0155663964541674	0.0556874702502452
"Episyrphus_sp1_M_PL_082"	0.6337010857982	0.588063866046323	0.320587002593791	0.164444806808096	0.327409335887279	1.50965792815342	0.216993989691086	0.328927686538484	0.162069813740864	0.131497054558648	0.208897450703369	0.144592084743602	0.93710044585807	0.718802201522894	0.226220369153994	0.229963083175829	0.835589802813475	0.190573507237959	0.123588646389899	0.138138525337652	0.0586050337471106	0.0438716136321831	0.0473397742824212	0.0455222916482869	0.0292477424214554	0.137047998708701	0.0352909546379645	0.0318409456809988	0.0155663964541674	1.10451477964139	0.104514779641391	0.0155663964541674	0.0146238712107277	0.0146238712107277	0.0146238712107277	0.0147334201149275	0.0155663964541674	0.104514779641391	0.0155663964541674
"Hippotion_eson"	0.6337010857982	0.588063866046323	0.320587002593791	0.164444806808096	0.327409335887279	1.50965792815342	0.216993989691086	0.328927686538484	0.162069813740864	0.131497054558648	0.208897450703369	0.144592084743602	0.93710044585807	0.718802201522894	0.226220369153994	0.229963083175829	0.835589802813475	0.190573507237959	0.123588646389899	0.138138525337652	0.0586050337471106	0.0438716136321831	0.0473397742824212	0.0455222916482869	0.0292477424214554	0.137047998708701	0.0352909546379645	0.0318409456809988	0.0155663964541674	0.104514779641391	1.10451477964139	0.0155663964541674	0.0146238712107277	0.0146238712107277	0.0146238712107277	0.0147334201149275	0.0155663964541673	0.104514779641391	0.0155663964541673
"Leptotes_pirithous"	0.704079511506571	2.10374887612038	0.44666856030613	0.176694121575815	0.299824839176516	0.224847948782417	0.212419617002374	0.145189072755035	0.144089829675005	0.127030760211543	0.0641826399628199	0.0880663281885579	1.3509091380909	0.517001783640455	0.243071278358263	0.312149336950161	0.25673055985128	0.274797936954949	0.406060280478791	0.0713226802235442	0.0622360839441673	0.0487439661812241	0.125783923467991	0.0484274487293274	0.0324959774541494	0.0353813202965929	0.0747420842819767	0.0716189415254233	0.0556874702502452	0.0155663964541674	0.0155663964541674	1.05568747025025	0.0162479887270747	0.0162479887270747	0.0162479887270747	0.0134921177629432	0.0556874702502452	0.0155663964541674	0.0556874702502452
"Lygaeidae_sp1_M_PL_082"	1.87777933932488	0.613812907467267	0.416044567462923	0.39553497356467	0.423393525109723	0.211233695266067	0.240493503323494	0.144915202028695	0.170162425185258	0.0987148811454293	0.0775192904894074	0.0672377948953501	0.873422271554981	0.754973134968187	0.54412218585616	0.347146815758336	0.310077161957629	0.336425711523684	0.157069290458559	0.0669767049021446	0.149052816737044	0.130000108107107	0.0495122199726752	0.104703751487333	0.0866667387380712	0.0297523750621815	0.0310552208988891	0.0342850014763368	0.0162479887270747	0.0146238712107277	0.0146238712107277	0.0162479887270747	1.04333336936904	0.0433333693690356	0.0433333693690356	0.0190527086299375	0.0162479887270747	0.0146238712107277	0.0162479887270747
"Macroglossum_milvus"	1.87777933932488	0.613812907467266	0.416044567462923	0.39553497356467	0.423393525109723	0.211233695266067	0.240493503323494	0.144915202028695	0.170162425185258	0.0987148811454293	0.0775192904894074	0.0672377948953501	0.873422271554981	0.754973134968186	0.54412218585616	0.347146815758336	0.31007716195763	0.336425711523684	0.157069290458559	0.0669767049021446	0.149052816737044	0.130000108107107	0.0495122199726752	0.104703751487333	0.0866667387380713	0.0297523750621815	0.0310552208988891	0.0342850014763368	0.0162479887270747	0.0146238712107277	0.0146238712107277	0.0162479887270747	0.0433333693690356	1.04333336936904	0.0433333693690356	0.0190527086299375	0.0162479887270747	0.0146238712107277	0.0162479887270747
"Mordellidae_sp1_M_PL_082"	1.87777933932488	0.613812907467267	0.416044567462923	0.39553497356467	0.423393525109723	0.211233695266067	0.240493503323494	0.144915202028695	0.170162425185258	0.0987148811454293	0.0775192904894074	0.0672377948953501	0.873422271554981	0.754973134968186	0.54412218585616	0.347146815758336	0.31007716195763	0.336425711523684	0.157069290458559	0.0669767049021446	0.149052816737044	0.130000108107107	0.0495122199726752	0.104703751487333	0.0866667387380713	0.0297523750621815	0.0310552208988891	0.0342850014763367	0.0162479887270747	0.0146238712107277	0.0146238712107277	0.0162479887270747	0.0433333693690356	0.0433333693690356	1.04333336936904	0.0190527086299375	0.0162479887270747	0.0146238712107277	0.0162479887270747
"Ornidia_obesa"	0.82561737396396	0.509702226600077	0.300935646609334	0.180394652234181	1.72100278690039	0.212816068326731	0.385902522608184	0.0975289347491428	0.338409044572209	0.063972892826105	0.0520748999554906	0.0484850559173581	0.604315513044063	1.55634063752843	0.248161955454429	0.226517300354415	0.208299599821962	0.579641565202149	0.11349753297054	0.0447063504336072	0.13460325130033	0.0571581258898126	0.0608251399831073	0.0670481064554889	0.0381054172598751	0.0256425576963331	0.023088051686859	0.042434806958557	0.0134921177629432	0.0147334201149275	0.0147334201149275	0.0134921177629432	0.0190527086299375	0.0190527086299375	0.0190527086299375	1.07744512541052	0.0134921177629432	0.0147334201149275	0.0134921177629432
"Orthellia_albigena"	0.70407951150657	2.10374887612038	0.44666856030613	0.176694121575815	0.299824839176516	0.224847948782417	0.212419617002374	0.145189072755035	0.144089829675005	0.127030760211543	0.0641826399628199	0.0880663281885579	1.3509091380909	0.517001783640455	0.243071278358263	0.312149336950161	0.25673055985128	0.274797936954949	0.406060280478791	0.0713226802235442	0.0622360839441673	0.0487439661812241	0.125783923467991	0.0484274487293274	0.0324959774541494	0.0353813202965929	0.0747420842819767	0.0716189415254233	0.0556874702502452	0.0155663964541674	0.0155663964541674	0.0556874702502452	0.0162479887270747	0.0162479887270747	0.0162479887270747	0.0134921177629432	1.05568747025024	0.0155663964541674	0.0556874702502452
