"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Pittosporum_senacia"	"Memecylon_eleagni"	"Colea_seychellarum"	"Lasioglossum_mahense"	"Apis_mellifera"	"Phelsuma_sp1_M_PL_099"	"Rhiparida_seychellensis"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_099"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_099"	"Unidentified_sp4_M_PL_099"	"Melanostoma_annulipes"	"Nectarinia_dussumieri"	"Unidentified_sp3_M_PL_099"	"Mabuya_sechellensis"	"Pachycerina_seychellensis"	"Tricimba_seychellensis"	"Ceratina_tabescens"	"Forcipomyia_sp1_M_PL_099"	"Lygistorrhina_sp1_M_PL_099"
"Phelsuma_sp1_M_PL_099"	1.74843463597039	0.730814615503986	1.2527417358354	0.395489444583951	0.185496361044045	0.170215944568638	0.0877837282057548	0.165865639551003	1.96241449369812	0.727047566951048	1.37415952148571	0.130336984426023	0.0896849841001945	0.0896849841001945	0.100441989725958	0.17337031253882	0.0888226444293725	0.0729446524792014	0.052618652316287	0.167998662858651	0.0394639892372152	0.098040657587118	0.0263093261581435	0.0298949947000648	0.0139267591010703	0.0131546630790717	0.0128420557645878
"Rhiparida_seychellensis"	2.53153618425663	1.00475866819913	0.350501785612908	0.288186996421529	0.228982724456469	0.195857199416102	0.105197463067703	0.0318210838326936	2.49457384790653	0.438486645499575	0.146629107479276	1.18775244284478	0.126971305290124	0.126971305290124	0.145428674414743	0.07731717384451	0.0774031455170768	0.102733192887667	0.0723426241103372	0.0564028204234223	0.0542569680827529	0.0274305745262276	0.0361713120551686	0.0423237684300414	0.0160246799522265	0.0180856560275843	0.0158526501546785
"Cratopus_aurostriatus"	2.1430698950826	1.42576630654561	0.334522408781688	0.282938102181293	0.22593106252584	0.191817002948655	0.103773204925361	0.0290241222721159	2.46183621857146	0.397935130125549	0.134527476150292	0.169295073720166	1.13854764349732	0.138547643497325	0.123112525887724	0.0905976089361009	0.0761445899840924	0.118028889182704	0.102655174071284	0.0542490978982922	0.0769913805534627	0.026180014600306	0.0513275870356419	0.0461825478324416	0.0156941184230717	0.0256637935178209	0.0156413812517889
"Hemipyrellia_germana"	2.1430698950826	1.42576630654561	0.334522408781688	0.282938102181293	0.22593106252584	0.191817002948655	0.103773204925361	0.0290241222721159	2.46183621857146	0.397935130125549	0.134527476150292	0.169295073720166	0.138547643497325	1.13854764349732	0.123112525887724	0.0905976089361009	0.0761445899840924	0.118028889182704	0.102655174071284	0.0542490978982922	0.0769913805534627	0.026180014600306	0.0513275870356418	0.0461825478324416	0.0156941184230717	0.0256637935178209	0.0156413812517889
"Unidentified_sp2_M_PL_099"	2.66102494731464	0.864422788750302	0.355828244556648	0.289936627834941	0.229999945100012	0.197203931571918	0.105672215781817	0.0327534043528862	2.50548639101822	0.452003817290917	0.150662984588938	0.193904899219657	0.123112525887724	0.123112525887724	1.15286739059042	0.072890362147313	0.0778226640280716	0.0976346274559881	0.0622384407900218	0.057120727931799	0.0466788305925163	0.0278474278348681	0.0311192203950109	0.0410375086292413	0.0161348671286115	0.0155596101975054	0.0159230731223085
"Neophyllomyza_approximatonervis"	1.52259867596609	1.2033872858321	1.23969073714796	0.278284776712705	0.182913387012515	0.168219214961496	0.084793568663483	0.0569544589668087	1.97535511099779	0.657999402584314	0.312066562569877	0.123707478151216	0.108717130723321	0.108717130723321	0.0874684345767756	1.18885085491167	0.0695804402040808	0.0941390582938585	0.086643884579911	0.160261636094743	0.0649829134349333	0.0970192750811449	0.0433219422899555	0.0362390435744403	0.0137633903150315	0.0216609711449778	0.0126632344854818
"Unidentified_sp1_M_PL_099"	1.62562898191972	0.827405732667925	0.33898451038697	0.931831803384347	0.463258811551004	0.202632810965451	0.317996418748402	0.0291030356393455	2.65128334325547	0.335160079741493	0.15988075997287	0.123845032827323	0.0913735079809109	0.0913735079809109	0.0933871968336858	0.0695804402040809	1.2277680425205	0.0758089751752966	0.0595732127520906	0.0891261057719128	0.044679909564068	0.0265292225520237	0.0297866063760453	0.030457835993637	0.0165790481699005	0.0148933031880227	0.032071763876608
"Unidentified_sp4_M_PL_099"	2.0394788846362	1.53803501010467	0.330261241626696	0.281538397050563	0.225117286011006	0.190739617224002	0.10339340275407	0.0282782658559618	2.45310618408211	0.387121392692476	0.131300374462562	0.164373108620267	0.141634667019245	0.141634667019245	0.117161552947186	0.0941390582938585	0.0758089751752966	1.12210774152805	0.110738520727536	0.0536747718915908	0.083053890545652	0.0258465319533936	0.055369260363768	0.0472115556730816	0.0156059686819638	0.027684630181884	0.0155850428776852
"Melanostoma_annulipes"	1.62511484285057	1.98710982434091	0.313216573006729	0.275939576527645	0.221862179951668	0.186430074325391	0.101874194068905	0.0252948401913456	2.4181860461247	0.343866442960182	0.118391967711646	0.144685248220674	0.153982761106926	0.153982761106926	0.0933576611850326	0.108304855724889	0.0744665159401133	0.13842315090942	1.14307190735255	0.0513774678647854	0.107303930514409	0.024512601365744	0.0715359536762728	0.0513275870356418	0.015253369717532	0.0357679768381364	0.0153596893812692
"Nectarinia_dussumieri"	1.49148567377475	0.713575942566464	1.48765968788105	0.536009570550117	0.185004263455405	0.166658217969016	0.0897914196776501	0.0666573293887121	1.90617325402517	0.737472772940955	0.377996991431964	0.112805640846845	0.0813736468474383	0.0813736468474383	0.0856810918976985	0.200327045118429	0.111407632214891	0.0670934648644886	0.0513774678647854	1.20301528845045	0.038533100898589	0.116425540790691	0.0256887339323927	0.0271245489491461	0.0136356723792831	0.0128443669661963	0.0128079874699896
"Unidentified_sp3_M_PL_099"	1.62511484285057	1.98710982434091	0.313216573006729	0.275939576527644	0.221862179951668	0.186430074325391	0.101874194068905	0.0252948401913456	2.4181860461247	0.343866442960182	0.118391967711646	0.144685248220674	0.153982761106925	0.153982761106925	0.0933576611850326	0.108304855724889	0.0744665159401132	0.13842315090942	0.143071907352546	0.0513774678647854	1.10730393051441	0.024512601365744	0.0715359536762728	0.0513275870356418	0.015253369717532	0.0357679768381364	0.015359689381269
"Mabuya_sechellensis"	1.45425456470978	0.680905593492888	1.85734017990878	0.279848243502745	0.156947525053079	0.156078642052233	0.0734064850598686	0.078060871483784	1.68013448757985	0.867421375667068	0.441182959142031	0.10972229810491	0.0785400438009181	0.0785400438009181	0.0835422835046043	0.242548187702862	0.0663230563800592	0.064616329883484	0.049025202731488	0.232851081581381	0.0367689020486159	1.14535705755808	0.024512601365744	0.026180014600306	0.0127700707133645	0.012256300682872	0.0108655978882901
"Pachycerina_seychellensis"	1.62511484285057	1.98710982434091	0.313216573006729	0.275939576527644	0.221862179951668	0.186430074325391	0.101874194068905	0.0252948401913456	2.4181860461247	0.343866442960182	0.118391967711646	0.144685248220674	0.153982761106925	0.153982761106925	0.0933576611850325	0.108304855724889	0.0744665159401132	0.13842315090942	0.143071907352546	0.0513774678647854	0.107303930514409	0.024512601365744	1.07153595367627	0.0513275870356418	0.015253369717532	0.0357679768381364	0.0153596893812691
"Tricimba_seychellensis"	2.1430698950826	1.42576630654561	0.334522408781688	0.282938102181293	0.22593106252584	0.191817002948655	0.103773204925361	0.0290241222721159	2.46183621857146	0.397935130125549	0.134527476150292	0.169295073720166	0.138547643497325	0.138547643497325	0.123112525887724	0.0905976089361009	0.0761445899840924	0.118028889182704	0.102655174071284	0.0542490978982922	0.0769913805534627	0.026180014600306	0.0513275870356418	1.04618254783244	0.0156941184230717	0.0256637935178209	0.0156413812517889
"Ceratina_tabescens"	1.68519723343275	0.847409428751779	0.32634625156376	0.306613461566289	0.247641290245511	1.18108221345259	0.113689411342594	0.0288628149078857	2.69966599171801	0.417289810543572	0.125340831909633	0.128197439617812	0.0941647105384304	0.0941647105384304	0.0968092027716687	0.0688169515751576	0.0828952408495025	0.078029843409819	0.0610134788701281	0.0545426895171325	0.045760109152596	0.0255401414267291	0.030506739435064	0.0313882368461435	1.09663399928248	0.015253369717532	0.0171443970169971
"Forcipomyia_sp1_M_PL_099"	1.62511484285057	1.98710982434091	0.313216573006729	0.275939576527644	0.221862179951668	0.186430074325391	0.101874194068905	0.0252948401913456	2.4181860461247	0.343866442960182	0.118391967711646	0.144685248220674	0.153982761106925	0.153982761106925	0.0933576611850325	0.108304855724889	0.0744665159401132	0.13842315090942	0.143071907352546	0.0513774678647854	0.107303930514409	0.024512601365744	0.0715359536762728	0.0513275870356418	0.015253369717532	1.03576797683814	0.0153596893812691
"Lygistorrhina_sp1_M_PL_099"	1.66307652610777	0.853316076737185	0.277676390478525	0.351997395173881	1.22747084058718	0.20954263020774	0.129830668237247	0.0239315777336317	2.75973954045354	0.316217481718405	0.115578501881289	0.126821201237429	0.0938482875107334	0.0938482875107334	0.0955384387338508	0.0633161724274089	0.16035881938304	0.0779252143884249	0.0614387575250773	0.0512319498799581	0.046079068143808	0.0217311957765802	0.0307193787625386	0.0312827625035778	0.0171443970169969	0.0153596893812693	1.08497875050219
