"Guarea_guidonia"	"Cecropia_schreberiana"	"Schefflera_morototoni"	"Miconia_prasina"	"Cupania_americana"	"Alchornea_latifolia"	"Myrcia_sp1_M_SD_003"	"Byrsonima_coriacea"	"Clusia_rosea"	"Henriettea_fascicularis"	"Casearia_arborea"	"Ocotea_leucoxylon"	"Miconia_affinis"	"Phoradendron_sp1_M_SD_003"	"Psychotria_berteroana"	"Inga_vera"	"Ficus_sp1_M_SD_003"	"Myrcine_coriacea"	"Anthurium_scandens"	"Dendropanax_arboreus"	"Inga_laurina"	"Miconia_serrulata"	"Tournefortia_hisutissima"	"Unidentified_sp2_M_SD_003"	"Unidentified_sp3_M_SD_003"	"Loxigilla_portoricensis"	"Spindalis_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Columba_squamosa"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Euphonia_musica"	"Margarops_fuscatus"	"Icterus_dominicensis"	"Zenaida_zenaida"	"Molothrus_bonariensis"	"Nesospingus_sp1_M_SD_003"	"Tiaris_bicolor"	"Todus_mexicanus"	"Unidentified_sp1_M_SD_003"
"Casearia_arborea"	0.878655781906609	0.582119453146529	0.40360486573317	0.344575443703488	0.49459165195654	0.150044559752746	0.108135987456235	0.17436194791487	0.170386202440142	0.11484608534472	1.30654861367449	0.158507052016915	0.07625572027195	0.0464765475958698	0.0535999736009219	0.0420879590899438	0.0182750783519215	0.0358529005738556	0.0190639300679875	0.0115120145109781	0.0147791960311474	0.0115120145109781	0.0115120145109781	0.0243408860628774	0.0115120145109781	1.69457156159889	0.741885379596368	0.649090295010065	0.204985908844082	0.4579092613822	0.158886815984933	0.359943942262003	0.0609169278397383	0.069155859807605	0.0492639867704913	0.0337600259443679	0.0211967850838517	0.0130976876957969	0.0130976876957969	0.0130976876957969	0.195982292051174
"Ocotea_leucoxylon"	0.477295470506488	0.609803873486328	0.750282522842495	0.321590069996245	0.2430378142599	0.0840651156580447	0.10334072951462	0.407539547205857	0.102419651125294	0.0830975266920796	0.190208462420299	1.58917034544221	0.0419284408040846	0.0324368437907203	0.0533595270264384	0.0390670547512993	0.0146364890597994	0.028923851007324	0.0104821102010212	0.0142924722751391	0.00867118111355236	0.0142924722751391	0.0142924722751391	0.0146313787321849	0.0142924722751391	0.931743128979658	0.921070435508963	0.390170099524931	0.303423874988392	1.70204766461083	0.140030407764675	0.111006517708886	0.048788296865998	0.0606341540937918	0.0289039370451745	0.0189146510230601	0.0104159063254243	0.0137205871534424	0.0137205871534424	0.0137205871534424	0.0285312693630448
"Miconia_affinis"	1.09720302587403	0.673477930072145	0.336217858406475	0.427962594934701	0.415571697925799	0.195513165784559	0.133909780446271	0.102425462978941	0.106121878172314	0.151913815343592	0.114383580407925	0.0524105510051057	1.11260918512228	0.0642114729074425	0.0656711947045054	0.0531648952298607	0.0240394510845809	0.0276665677849754	0.0281522962805711	0.0125062994746448	0.0153460240618575	0.0125062994746448	0.0125062994746448	0.0151602683103306	0.0125062994746448	2.50242633605076	0.805961521699331	0.404273821608817	0.19087177808009	0.151408258459194	0.172506512072444	0.169948259803613	0.0801315036152697	0.083742725066139	0.0511534135395249	0.0439904623015258	0.0178102156253914	0.0151532534266233	0.0151532534266233	0.0151532534266233	0.0171575370611888
"Phoradendron_sp1_M_SD_003"	0.637118985392759	0.739641940404153	0.27491839664482	0.305274143253052	0.259275802799431	0.112818671021135	0.0958488172637528	0.0700841105518492	0.0679598430353642	0.0937026097358798	0.0697148213938047	0.0405460547384003	0.0642114729074424	1.75767148023977	0.0469124026423935	0.0366258911705492	0.494412408008604	0.0199950604768963	0.0160528682268606	0.0102865114718443	0.00951751993750222	0.0102865114718443	0.0102865114718443	0.00970854900505203	0.0102865114718443	1.42692162016539	0.662908517074409	0.258894640134721	0.161451756984847	0.117133047022045	0.160696984167825	0.103798240991877	1.64804136002868	0.0683917969489453	0.0317250664583407	0.0253842009797554	0.0111118201199756	0.0166419436590934	0.0166419436590934	0.0166419436590934	0.0104572232090707
"Psychotria_berteroana"	0.669231600473998	0.791251219036836	0.629000061257587	0.599011272113627	0.290934218922986	0.117831824923964	0.194859514106167	0.109254416444374	0.0831732089736067	0.123404234547847	0.0803999604013828	0.0666994087830479	0.0656711947045054	0.0469124026423935	1.10357739419401	0.0745241956880456	0.0203297359775114	0.0409350855021891	0.0164177986761264	0.0290531985059596	0.0116444663465729	0.0290531985059596	0.0290531985059596	0.0118818869962295	0.0290531985059596	1.45935988232234	1.87231723705073	0.316850319899454	0.283922916513491	0.192687180928805	0.19268809735531	0.114885996421043	0.0677657865917047	0.0930995790228688	0.0388148878219097	0.0265121606078919	0.0124686093824137	0.0178031524283288	0.0178031524283288	0.0178031524283288	0.0120599940602074
"Inga_vera"	0.716783981074002	0.77816529804076	0.596468705385241	0.580005863538191	0.304782827701077	0.126463085019586	0.18808732147729	0.108495643837103	0.0857230611067964	0.126571965747375	0.0841759181798875	0.0651117579188321	0.0708865269731475	0.0488345215607323	0.0993655942507274	1.07215094008158	0.0207419265449636	0.039460805755832	0.0177216317432869	0.0272146541691468	0.0120557505371601	0.0272146541691468	0.0272146541691468	0.0122461515866852	0.0272146541691468	1.57525615495883	1.75383326867835	0.326564042311606	0.273583901132002	0.188100633987737	0.190445698990547	0.121004025685773	0.0691397551498786	0.0920599285832321	0.0401858351238669	0.0284541941294068	0.013062121187189	0.0175087192059171	0.0175087192059171	0.0175087192059171	0.0126263877269831
"Ficus_sp1_M_SD_003"	0.483757638565669	0.761696610514822	0.254485242724269	0.264377992692502	0.207177171090641	0.0852538394333268	0.0831618295362467	0.0593036597428187	0.0552391646563808	0.0742988745333091	0.0548252350557645	0.0365912226494985	0.0480789021691619	0.988824816017208	0.0406594719550228	0.0311128898174454	1.65120339364994	0.0174378913742033	0.0120197255422905	0.00954658213757745	0.00757468522938379	0.00954658213757745	0.00954658213757745	0.00789130923662583	0.00954658213757745	1.0684200482036	0.615224182199436	0.210434912976689	0.151645083286433	0.105707976542996	0.156760474866285	0.0817482347212984	2.17067797883315	0.0632748209098807	0.0252489507646126	0.0191821138724985	0.00887902161817034	0.0171381737365835	0.0171381737365835	0.0171381737365835	0.00822378525836468
"Myrcine_coriacea"	0.734516811256243	0.686172031114872	0.548854780926598	0.480005125341911	0.360779049810791	0.133054452081603	0.155648946858193	0.153787034919383	0.258611542508479	0.105017077853948	0.107558701721567	0.07230962751831	0.0553331355699508	0.0399901209537926	0.0818701710043783	0.0591912086337481	0.0174378913742033	1.05962346844327	0.0138332838924877	0.0226789623706302	0.0119030773979525	0.0226789623706302	0.0226789623706302	0.0369445060726398	0.0226789623706302	1.2296252348878	1.46153313055172	0.985186828603729	0.251698375256916	0.20889447949734	0.173556382480421	0.13965277627878	0.0581263045806776	0.081042040111481	0.0396769246598417	0.0299372517183607	0.0154619592776053	0.0154388707000846	0.0154388707000846	0.0154388707000846	0.016133805258235
"Anthurium_scandens"	1.09720302587403	0.673477930072145	0.336217858406475	0.427962594934701	0.415571697925799	0.195513165784559	0.133909780446271	0.102425462978941	0.106121878172314	0.151913815343592	0.114383580407925	0.0524105510051057	0.112609185122284	0.0642114729074425	0.0656711947045054	0.0531648952298607	0.0240394510845809	0.0276665677849754	1.02815229628057	0.0125062994746448	0.0153460240618575	0.0125062994746448	0.0125062994746448	0.0151602683103306	0.0125062994746448	2.50242633605076	0.805961521699331	0.404273821608817	0.19087177808009	0.151408258459194	0.172506512072444	0.169948259803613	0.0801315036152697	0.083742725066139	0.0511534135395249	0.0439904623015258	0.0178102156253914	0.0151532534266233	0.0151532534266233	0.0151532534266233	0.0171575370611888
"Dendropanax_arboreus"	0.526574458673989	0.830508982025067	0.726594128874624	0.656027497839936	0.249388392588715	0.091938044637099	0.215176091992799	0.111530734266185	0.0755236525740375	0.113901040949266	0.0690720870658688	0.0714623613756954	0.0500251978985792	0.0411460458873772	0.116212794023838	0.0816439625074405	0.0190931642751549	0.0453579247412604	0.0125062994746448	1.0345688315164	0.0104106137748114	0.0345688315163978	0.0345688315163978	0.0107890932248625	0.0345688315163978	1.11167106441287	2.22776914216786	0.287709152663	0.314939962657958	0.206446821752009	0.199415292449599	0.0965319086268531	0.063643880917183	0.0962185303417786	0.0347020459160379	0.0206860600433473	0.0106880739680878	0.018686452095564	0.018686452095564	0.018686452095564	0.0103608130598803
"Inga_laurina"	0.660372431487624	0.496273968225709	0.326256379667552	0.301090655082345	0.771974769505592	0.113010233643111	0.0930889699690914	0.0785612632195132	0.0937687871476554	0.495547548435004	0.0886751761868843	0.0433559055677618	0.0613840962474299	0.0380700797500089	0.0465778653862916	0.0361672516114802	0.0151493704587676	0.023806154795905	0.0153460240618575	0.0104106137748114	1.40964296816692	0.0104106137748114	0.0104106137748114	0.0133955410210936	0.0104106137748114	1.36409102772067	0.6709062210434	0.357214427229164	0.235164504097403	0.125250393862423	0.1660109431191	0.239452571432939	0.0504979015292253	0.0574658498406642	1.3654765605564	0.0254273025697	0.0330846329788111	0.0111661642850785	0.0111661642850785	0.0111661642850785	0.0133012764280326
"Miconia_serrulata"	0.526574458673989	0.830508982025067	0.726594128874624	0.656027497839936	0.249388392588715	0.091938044637099	0.215176091992799	0.111530734266185	0.0755236525740375	0.113901040949266	0.0690720870658688	0.0714623613756954	0.0500251978985792	0.0411460458873772	0.116212794023838	0.0816439625074405	0.0190931642751549	0.0453579247412604	0.0125062994746448	0.0345688315163978	0.0104106137748114	1.0345688315164	0.0345688315163978	0.0107890932248625	0.0345688315163978	1.11167106441287	2.22776914216786	0.287709152663	0.314939962657958	0.206446821752009	0.199415292449599	0.0965319086268531	0.063643880917183	0.0962185303417786	0.0347020459160379	0.0206860600433473	0.0106880739680878	0.018686452095564	0.018686452095564	0.018686452095564	0.0103608130598803
"Tournefortia_hisutissima"	0.526574458673989	0.830508982025067	0.726594128874624	0.656027497839936	0.249388392588715	0.091938044637099	0.215176091992799	0.111530734266185	0.0755236525740375	0.113901040949266	0.0690720870658688	0.0714623613756954	0.0500251978985792	0.0411460458873772	0.116212794023838	0.0816439625074405	0.0190931642751549	0.0453579247412604	0.0125062994746448	0.0345688315163978	0.0104106137748114	0.0345688315163978	1.0345688315164	0.0107890932248625	0.0345688315163978	1.11167106441287	2.22776914216786	0.287709152663	0.314939962657958	0.206446821752009	0.199415292449599	0.0965319086268531	0.063643880917183	0.0962185303417786	0.0347020459160379	0.0206860600433473	0.0106880739680878	0.018686452095564	0.018686452095564	0.018686452095564	0.0103608130598803
"Unidentified_sp2_M_SD_003"	0.942459163838498	0.541835080204677	0.371115432978572	0.303982752843886	0.472169707032868	0.174170859526107	0.0961218017235867	0.196043335572582	0.44169943244292	0.0961331147586311	0.146045316377265	0.0731568936609246	0.0606410732413225	0.0388341960202081	0.0475275479849181	0.0367384547600556	0.0157826184732517	0.0738890121452796	0.0151602683103306	0.0107890932248625	0.0133955410210936	0.0107890932248625	0.0107890932248625	1.06309991892042	0.0107890932248625	1.34757940536272	0.695297118935583	1.68266450454446	0.188456787855875	0.211342137242671	0.147697472511242	0.182773643930706	0.0526087282441722	0.0658655498811834	0.0446518034036455	0.0391884433933741	0.0202358445871229	0.0121912893046052	0.0121912893046052	0.0121912893046052	0.0219067974565897
"Unidentified_sp3_M_SD_003"	0.526574458673989	0.830508982025067	0.726594128874624	0.656027497839936	0.249388392588715	0.091938044637099	0.215176091992799	0.111530734266185	0.0755236525740375	0.113901040949266	0.0690720870658688	0.0714623613756954	0.0500251978985792	0.0411460458873772	0.116212794023838	0.0816439625074405	0.0190931642751549	0.0453579247412604	0.0125062994746448	0.0345688315163978	0.0104106137748114	0.0345688315163978	0.0345688315163978	0.0107890932248625	1.0345688315164	1.11167106441287	2.22776914216786	0.287709152663	0.314939962657958	0.206446821752009	0.199415292449599	0.0965319086268531	0.063643880917183	0.0962185303417786	0.0347020459160379	0.0206860600433473	0.0106880739680878	0.018686452095564	0.018686452095564	0.018686452095564	0.0103608130598803
"Loxigilla_portoricensis"	1.21911447319336	0.748308811191272	0.373575398229417	0.47551399437189	0.461746331028666	0.217236850871732	0.148788644940301	0.113806069976601	0.117913197969238	0.168793128159547	0.127092867119917	0.0582339455612286	0.125121316802538	0.0713460810082694	0.0729679941161171	0.0590721058109563	0.0267105012050899	0.0307406308721949	0.0312803292006345	0.0138958883051609	0.0170511378465083	0.0138958883051609	0.0138958883051609	0.016844742567034	0.0138958883051609	2.78047370672307	0.895512801888145	0.449193135120908	0.212079753422322	0.168231398287994	0.191673902302716	0.188831399781792	0.0890350040169663	0.09304747229571	0.0568371261550277	0.0488782914461398	0.0197891284726571	0.0168369482518036	0.0168369482518036	0.0168369482518036	0.0190639300679875
"Spindalis_portoricensis"	0.585082731859987	0.92278775780563	0.807326809860694	0.728919442044373	0.277098213987461	0.10215338293011	0.239084546658666	0.123923038073539	0.0839151695267083	0.126556712165851	0.0767467634065208	0.0794026237507726	0.0555835532206435	0.0457178287637524	0.129125326693154	0.0907155138971561	0.0212146269723943	0.050397694156956	0.0138958883051609	0.0384098127959976	0.0115673486386793	0.0384098127959976	0.0384098127959976	0.0119878813609583	0.0384098127959976	1.23519007156986	2.47529904685318	0.319676836292222	0.349933291842175	0.229385357502232	0.221572547166221	0.107257676252059	0.0707154232413144	0.106909478157532	0.0385578287955977	0.0229845111592748	0.0118756377423198	0.0207627245506267	0.0207627245506267	0.0207627245506267	0.0115120145109781
"Vireo_altiloquous"	1.04717684870944	0.602038978005196	0.412350481087302	0.337758614270985	0.524633007814297	0.19352317725123	0.106802001915096	0.21782592841398	0.4907771471588	0.106814571954035	0.162272573752516	0.0812854374010273	0.0673789702681361	0.0431491066891201	0.052808386649909	0.0408205052889507	0.0175362427480574	0.082098902383644	0.016844742567034	0.0119878813609583	0.0148839344678818	0.0119878813609583	0.0119878813609583	0.0701110210226857	0.0119878813609583	1.49731045040302	0.77255235437287	1.86962722727162	0.209396430950972	0.234824596936301	0.164108302790269	0.203081826589673	0.0584541424935247	0.073183944312426	0.0496131148929394	0.0435427148815267	0.0224842717634699	0.0135458770051169	0.0135458770051169	0.0135458770051169	0.0243408860628774
"Turdus_plumbeus"	0.548591161440714	0.895070601881142	1.27156205541713	0.452607961895296	0.356112022351275	0.0955331810454608	0.145628287560646	0.119533129427665	0.0879465009994083	0.178009724879878	0.081994363537633	0.101141291662797	0.0508991408213573	0.0430538018626259	0.0757127777369308	0.0547167802264003	0.020219344438191	0.0335597833675888	0.0127247852053393	0.0209959975105305	0.0156776336064935	0.0209959975105305	0.0209959975105305	0.0125637858570583	0.0209959975105305	1.13109201825238	1.35307539512308	0.335034289521555	1.50728254902495	0.292185953692526	0.20408528068285	0.126835098597561	0.0673978147939701	0.0844373866517487	0.0522587786883118	0.0214949657352287	0.0152619438150546	0.0201390885423257	0.0201390885423257	0.0201390885423257	0.012299154530645
"Columba_squamosa"	0.530328300562765	0.677559859429253	0.833647247602772	0.357322299995828	0.270042015844334	0.0934056840644941	0.114823032794022	0.452821719117619	0.113799612361438	0.0923305852134217	0.211342736022554	0.654633717158014	0.0465871564489829	0.0360409375452447	0.0592883633627093	0.0434078386125548	0.0162627656219993	0.03213761223036	0.0116467891122457	0.0158805247501545	0.00963464568172484	0.0158805247501545	0.0158805247501545	0.0162570874802055	0.0158805247501545	1.03527014331073	1.02341159500996	0.433522332805479	0.337137638875991	1.89116407178982	0.15558934196075	0.123340575232095	0.0542092187399978	0.0673712823264353	0.0321154856057495	0.0210162789145112	0.0115732292504714	0.0152450968371582	0.0152450968371582	0.0152450968371582	0.0317014104033831
"Coereba_flaveola"	0.668798423635797	1.32937018355338	0.472397301476846	0.614267147020071	0.518940484334224	0.115158738429577	0.142154778161283	0.0988552702580502	0.0939893006889723	0.112648094224822	0.0866655359917816	0.0636501853475795	0.062729640753616	0.0584352669701182	0.0700683990382947	0.0519397360883311	0.0285019045211428	0.031555705905531	0.015682410188404	0.0181286629499635	0.0150919039199182	0.0181286629499635	0.0181286629499635	0.0134270429555675	0.0181286629499635	1.39399201674702	1.16829161233098	0.358054478815133	0.278298110022069	0.183878313226341	1.29808365143804	0.174437882309996	0.0950063484038093	0.111925794636983	0.0503063463997274	0.0259107161466548	0.0222403064714667	0.029910829129951	0.029910829129951	0.029910829129951	0.0129998303987672
"Tyrannus_dominicensis"	1.05118091333585	0.580672386661323	0.334306200579039	0.340942822346185	1.13397750723342	0.143854398181647	0.104381869741231	0.107227445490948	0.142157278612771	0.125547678668005	0.239962628174668	0.0616702876160475	0.0755325599127167	0.0461325515519454	0.0510604428537969	0.040334675228591	0.0181662743825108	0.0310339502841733	0.0188831399781792	0.0107257676252059	0.0266058412703266	0.0107257676252059	0.0107257676252059	0.0203081826589673	0.0107257676252059	1.67850133139371	0.691216135846602	0.541551537572463	0.211391830995935	0.178158608668582	0.213201856156662	1.37159153232553	0.0605542479417026	0.0721486203269075	0.0886861375677553	0.0323672395908705	0.0485990360242893	0.0130651286998798	0.0130651286998798	0.0130651286998798	0.0359943942262003
"Euphonia_musica"	0.537508487295188	0.846329567238691	0.282761380804743	0.293753325213891	0.230196856767379	0.094726488259252	0.0924020328180519	0.0658929552697985	0.0613768496182009	0.0825543050370101	0.0609169278397384	0.0406569140549984	0.0534210024101798	1.09869424001912	0.0451771910611365	0.0345698775749393	0.723559326277716	0.0193754348602259	0.013355250602545	0.0106073134861972	0.00841631692153755	0.0106073134861972	0.0106073134861972	0.0087681213740287	0.0106073134861972	1.18713338689289	0.683582424666039	0.233816569974099	0.168494536984925	0.117453307269995	0.174178305406984	0.0908313719125538	2.41186442092572	0.0703053565665341	0.0280543897384585	0.0213134598583317	0.00986557957574483	0.0190424152628706	0.0190424152628706	0.0190424152628706	0.00913753917596075
"Margarops_fuscatus"	0.87759281771754	1.09581875554904	0.47095278336264	0.649318816279932	0.313767293352732	0.121524558046866	0.332845744460922	0.0987189634903319	0.0922117698336567	0.112929785686715	0.082987031769126	0.0606341540937918	0.0669941800529112	0.0547134375591562	0.074479663218295	0.0552359571499393	0.0253099283639523	0.0324168160445924	0.0167485450132278	0.0192437060683557	0.0114931699681328	0.0192437060683557	0.0192437060683557	0.0131731099762367	0.0192437060683557	1.48875955673136	1.24014994662737	0.351282932699645	0.253312159955246	0.175165334048732	0.246236748201363	0.129867516588433	0.0843664278798409	1.12850068940382	0.0383105665604428	0.0273430255605449	0.0134471697151171	0.0246559219998534	0.0246559219998534	0.0246559219998534	0.0124480547653689
"Icterus_dominicensis"	0.73374714609736	0.551415520250788	0.362507088519502	0.334545172313717	0.857749743895103	0.125566926270123	0.103432188854546	0.0872902924661258	0.104187541275173	0.550608387150005	0.0985279735409825	0.0481732284086242	0.0682045513860333	0.0423000886111209	0.0517531837625462	0.0401858351238669	0.0168326338430751	0.0264512831065611	0.0170511378465083	0.0115673486386793	0.455158853518799	0.0115673486386793	0.0115673486386793	0.0148839344678818	0.0115673486386793	1.51565669746741	0.745451356714889	0.396904919143515	0.261293893441559	0.139167104291581	0.184456603465667	0.266058412703266	0.056108779476917	0.0638509442674046	1.517196178396	0.0282525584107778	0.0367607033097901	0.0124068492056427	0.0124068492056427	0.0124068492056427	0.0147791960311474
