"Kunzea_muelleri"	"Aciphylla_glacialis"	"Hypochoeris_radicata"	"Orites_lancifolia"	"Prostanthera_cuneata"	"Craspedia_sp1_M_PL_019"	"Gentianella_diemensis"	"Wahlenbergia_ceracea"	"Microseris_lanceolata"	"Helichrysum_scorpioides"	"Baeckia_gunniana"	"Celmisia_longifolia"	"Epacris_petrophila"	"Oxylobium_ellipticum"	"Senecio_lautus"	"Euphrasia_collina"	"Helipterum_albicans"	"Senecio_gunnii"	"Achillea_millefolium"	"Richea_continentis"	"Leucopogon_montanus"	"Phebalium_ovatifolium"	"Helichrysum_alpinum"	"Brachycome_scapigera"	"Pentachondra_pumila"	"Pimelea_ligustrina"	"Prasophyllum_alpinum"	"Asperula_gunnii"	"Leptorhynchos_squamatus"	"Neopaxia_australasica"	"Olearia_phlogopappa"	"Epilobium_gunnianum"	"Brachycome_stolonifera"	"Epacris_microphylla"	"Senecio_pectinatus"	"Stylidium_graminifolium"	"Aciphylla_simplicifolia"	"Brachycome_scapiformis"	"Brachycome_sp1_M_PL_019"	"Stackhousia_pulvinaris"	"Leioproctus_sp1_M_PL_019"	"Incurviseta_sp1_M_PL_019"	"Unientified_sp1_M_PL_019"	"Lasioglossum_sp6_M_PL_019"	"Dilophus_sp1_M_PL_019"	"Exonera_sp1_M_PL_019"	"Calliphora_sp2_M_PL_019"	"Musca_vetustissima"	"Poecilohetaerus_sp1_M_PL_019"	"Comptosia_sylvana"	"Melangyna_sp1_M_PL_019"	"Pelecorhychus_rubidus"	"Tephritis_sp2_M_PL_019"	"Prosena_sp1_M_PL_019"	"Lasioglossum_sp8_M_PL_019"	"Tephritis_sp1_M_PL_019"	"Lasioglossum_sp1_M_PL_019"	"Coenosia_sp2_M_PL_019"	"Unidentified_sp1_M_PL_019"	"Empis_sp3_M_PL_019"	"Lasioglossum_sp2_M_PL_019"	"Senostoma_sp2_M_PL_019"	"Villa_sp1_M_PL_019"	"Alophera_sp1_M_PL_019"	"Calliphora_sp3_M_PL_019"	"Eristalis_tenax"	"Lasioglossum_sp9_M_PL_019"	"Leioproctus_sp2_M_PL_019"	"Unidentified_sp5_M_PL_019"	"Empis_sp5_M_PL_019"	"Sapromyza_sp1_M_PL_019"	"Apis_mellifera"	"Euryglossa_sp1_M_PL_019"	"Lasioglossum_sp3_M_PL_019"	"Lasioglossum_sp5_M_PL_019"	"Leioproctus_sp4_M_PL_019"	"Rivellia_sp1_M_PL_019"	"Scaptomyza_australis"	"Senostoma_sp3_M_PL_019"	"Tabanus_froggatti"	"Unidentified_sp8_M_PL_019"	"Unientified_sp2_M_PL_019"	"Unientified_sp3_M_PL_019"	"Calliphora_stygia"	"Coenosia_sp1_M_PL_019"	"Empis_sp4_M_PL_019"	"Euryglossa_sp2_M_PL_019"	"Helina_sp1_M_PL_019"	"Helina_sp2_M_PL_019"	"Hydrellia_sp1_M_PL_019"	"Lasioglossum_sp4_M_PL_019"	"Senostoma_sp1_M_PL_019"	"Unidentified_sp6_M_PL_019"	"Unidentified_sp7_M_PL_019"	"Calliphora_fulvicoxa"	"Calliphora_hilli"	"Calliphora_sp1_M_PL_019"	"Chaetophthalamus_dorsalis"	"Chloromerus_sp1_M_PL_019"	"Diostracus_sp1_M_PL_019"	"Empis_sp2_M_PL_019"	"Empis_sp6_M_PL_019"	"Euryglossa_sp3_M_PL_019"	"Hylaeus_semipersonatus"	"Hylaeus_sp1_M_PL_019"	"Hyphesma_sp1_M_PL_019"	"Incurviseta_sp2_M_PL_019"	"Lasioglossum_sp10_M_PL_019"	"Lasioglossum_sp11_M_PL_019"	"Lasioglossum_sp7_M_PL_019"	"Leioproctus_sp3_M_PL_019"	"Leioproctus_sp5_M_PL_019"	"Limnophora_sp1_M_PL_019"	"Megachile_sp1_M_PL_019"	"Phytoliriomyza_sp1_M_PL_019"	"Prohardya_carinata"	"Rutilia_sp1_M_PL_019"	"Scaptia_alpina"	"Sphenella_marginata"	"Syrphus_sp1_M_PL_019"	"Tapeigaster_nigricornis"	"Unidentified_sp2_M_PL_019"	"Unidentified_sp3_M_PL_019"	"Unidentified_sp4_M_PL_019"	"Unientified_sp4_M_PL_019"
"Kunzea_muelleri"	2.50985030210764	0.251926717567351	0.331198149763794	0.49563475460149	0.27096197424307	0.133315052171262	0.0716962049420409	0.281139692801578	0.0715747381752447	0.0560401630889165	0.0632465315294223	0.0599305048155962	0.0830544991156301	0.100284897168859	0.0530067990623149	0.0496616302994122	0.0352644326170921	0.027945679184813	0.0246050552774498	0.120128399832112	0.0267177569106384	0.0259361973425838	0.0174286924162208	0.0163232456808813	0.00897323586683556	0.0130779036572085	0.0128815207228464	0.00958260168012456	0.00773819155168434	0.00533878795759032	0.00564314190428006	0.00578255185598604	0.00338007838886016	0.00250308817524342	0.00267928103600818	0.00401654059755046	0	0.00187496787128109	0.00139932818174582	0.00141460457417808	2.72536758046169	0.345329555752165	0.372663348065696	0.285783478048504	0.072749976176122	0.159564909287022	0.104289046732644	0.0704865350686331	0.0612995315477167	0.0293251114228234	0.0320250465193161	0.0575480243127705	0.0168630350522538	0.0171028999991156	0.0225670848295573	0.0135366082163116	0.0166880055380229	0.009961328715884	0.0172443070904891	0.0124997858085406	0.00664336492491144	0.0069186002457382	0.00762157015072376	0.00598713783246221	0.0158950060373749	0.00753024824935034	0.00560212057626527	0.0121599634696053	0.00693536016131084	0.0109538170993141	0.00902877616924301	0.00441379248430786	0.00788941332983445	0.00605193535345798	0.00796613885180842	0.011088734541726	0.00744656161921346	0.00631166183150079	0.00437114365312787	0.00445278056751389	0.00397248359768354	0.00478880006458618	0.00468108363799969	0.00929315164877795	0.0024332760779024	0.00265795450612215	0.00708593818795578	0.00666682039747186	0.002432535994431	0.0030848169498043	0.00765726442708974	0.0031484318543907	0.00606962278380097	0.00289376616550245	0.00179558289294811	0.00179558289294811	0.00464657582438897	0.00301068860270078	0.00119767196506322	0.00144917108132021	0.00155822788252125	0.00179558289294811	0.00110722748748524	0.00140037531212449	0.001423046959412	0.00243936236356683	0.0020202445730829	0.00110722748748524	0.00569029262362723	0.00243936236356683	0.00140037531212449	0.00464657582438908	0.00155822788252121	0.00180744326889771	0.00130715193121656	0.00464657582438895	0.00464657582438896	0.00132241622314095	0	0.00464657582438857	0.001423046959412	0.0020202445730829	0.00154240847490215	0.00464657582438935	0.00132241622314095
"Aciphylla_glacialis"	0.318764418146445	1.93417138078595	0.544619419634315	0.237145537995984	0.215699261290424	0.250738541340799	0.0906035880190887	0.146617551710099	0.164010740627042	0.153504045525169	0.105563162097067	0.131483271839855	0.0915725324663969	0.143510782796757	0.0953973131475763	0.123715939656744	0.0482448139374642	0.0784123315672572	0.03480338312332	0.0340451205873521	0.0443318940315654	0.0325441543105024	0.0387766129546792	0.0309140223230477	0.0138601552609515	0.0171922678737791	0.0211969893653083	0.0312404585669903	0.018419241635204	0.0174051045378398	0.0161816830668591	0.00801758598698539	0.00581556103415611	0.00385810702801896	0.00745011276260083	0.00347602599402691	0	0.00289666799513374	0.00234632903770865	0.0046117846763835	0.570852146237421	0.960236756068552	1.3004104287954	0.372592253663709	0.0831764157471824	0.127974572581131	0.106848015590402	0.135394967435997	0.199844002643285	0.191693088965091	0.0364485587251093	0.0302804796697052	0.0365637629086773	0.0286773549053279	0.0328758661366543	0.0330444879827418	0.0247024392984791	0.016626198030288	0.0351079923040023	0.0193111199675583	0.00939691344329639	0.010976960613547	0.0106051700801316	0.00919531918566148	0.0113492509699691	0.0116638108543282	0.00774721312978268	0.0137973901722613	0.0114674579255505	0.00883247526106048	0.010108688444626	0.00580239040740045	0.00937826410835444	0.00846420981715704	0.00689411822148671	0.00669953567430563	0.00714953859507873	0.0196843852393828	0.00637386630308665	0.0061618785929534	0.00648649045697654	0.0119297513240432	0.0276603149679784	0.0044464788374247	0.00793277890819841	0.00433850962181335	0.00571404224349832	0.0044506793976247	0.00393443861404105	0.0236837311932973	0.00461989787749484	0.00579262961789117	0.00459841056589635	0.00546003932262232	0.00225305683688094	0.00225305683688094	0.00222323941871235	0.00239665845878249	0.00336052849573918	0.00238466130359718	0.00293071022346388	0.00225305683688094	0.0015661522405494	0.00320890579487682	0.002375171147184	0.00349080282478597	0.00222743997891236	0.0015661522405494	0.0016126636067695	0.00349080282478597	0.00320890579487677	0.0022232394187124	0.00293071022346388	0.00156421169731211	0.00290824597160094	0.00222323941871235	0.00222323941871234	0.00180918052265491	0	0.00222323941871226	0.002375171147184	0.00222743997891236	0.0118418655966487	0.00222323941871243	0.00180918052265491
"Hypochoeris_radicata"	0.492822846848526	0.640472437489954	1.70366246052727	0.266862892180368	0.294624080004591	0.215309443169217	0.109162366377055	0.194015843365416	0.119364672255016	0.100936831848218	0.0816435904568466	0.114178740235478	0.101688417218923	0.18785584518643	0.0755331584885267	0.119795529057594	0.0417242516351659	0.0493366316816158	0.060375415516871	0.0465752553609109	0.0415369810405366	0.0291949787958323	0.027605110291633	0.022718212542551	0.0117832245199844	0.0142992275834976	0.0169422443882406	0.0168776859596008	0.0163136885705567	0.00940312344819668	0.00960689547978374	0.0074232306581983	0.00445014533642525	0.00312376228929314	0.00473075015574934	0.00371178821140079	0	0.00287228275585815	0.0021323329683796	0.00249152083713471	0.878916677414325	0.60974113118547	1.07509011220718	0.826894103119786	0.107583548225367	0.163216069437626	0.106554924325919	0.107294533469688	0.107965902942504	0.065241996756064	0.0333521856705468	0.0352565999076439	0.0386097947160246	0.0260618473913062	0.0676689791028209	0.0221502019811964	0.0404624023834136	0.0128588654969533	0.0189936624821344	0.019148551705721	0.0163013621895552	0.00938371435151036	0.00914890994009185	0.0133841786742354	0.0123196617967447	0.00985919707182772	0.012653868061025	0.0135663999959214	0.00925924248940761	0.0104865670753348	0.0109698081527555	0.00482598930943042	0.0124125338980095	0.0109252262770578	0.0073617132859449	0.00702487006809335	0.00684876628017401	0.0284539992529597	0.00533288636357045	0.00563609558423758	0.00507965460074001	0.0115517117305537	0.0116930902195854	0.0050036792283819	0.00428569097065007	0.00342342228070925	0.00707130611872573	0.00497534165465123	0.0031625935437773	0.00784251964273413	0.00577544050313084	0.00478259863585445	0.00433882039947	0.00437536672558917	0.00202119083971147	0.00202119083971147	0.00250183961419095	0.0032736008889399	0.00211442707206903	0.00190600249367707	0.00251660388119864	0.00202119083971147	0.0027168936982592	0.00233539576151115	0.00183698078527905	0.00456946650453479	0.00247350204046029	0.0027168936982592	0.00220619630656981	0.00456946650453479	0.00233539576151113	0.002501839614191	0.00251660388119864	0.00167030469513036	0.00207038327187248	0.00250183961419094	0.00250183961419094	0.00156465943631872	0	0.00250183961419082	0.00183698078527905	0.00247350204046029	0.00392125982136707	0.00250183961419107	0.00156465943631872
"Orites_lancifolia"	0.960292337040388	0.36312910505635	0.347477724193187	1.54926432738047	0.318236096713267	0.157472718910708	0.0835417966102485	0.208174887731998	0.0907436232180492	0.0776603654686422	0.113317137314495	0.0853392445326266	0.137884628989985	0.116986056809039	0.0686956477325612	0.0662021418441523	0.0551901914462288	0.0396344698706463	0.0285308559397479	0.10224361467998	0.0442621996297811	0.054391242389258	0.0310537828694111	0.025178946789274	0.0137882507660359	0.0235669040761729	0.0206842534468948	0.0173232719325019	0.00999869991578879	0.00965137429964651	0.00952339390139372	0.00986932244965821	0.00553729517037438	0.00459936872956993	0.00374193816169603	0.00342201416342705	0	0.00213986908370057	0.00185149626853831	0.0025572992109518	1.73136546566821	0.482294251951933	0.503603680479411	0.320679448227063	0.0795222059944926	0.252852957870625	0.187390000131347	0.12817049596735	0.110816299141245	0.0500961837685895	0.0537961167673085	0.128404611620256	0.0208558725136425	0.0226293988376904	0.0258475307909841	0.017406045103385	0.0175820293281587	0.0178474491270329	0.0419484065898522	0.0142657938913371	0.00770333110373193	0.010114935244984	0.0118993391073469	0.00697614429018887	0.0401157578685823	0.0116350105677768	0.0065026016500496	0.0126193331611815	0.0102921848439424	0.0123660374071598	0.0112394819941047	0.00795383012570835	0.00922717020464122	0.00705826115538878	0.00678699475746365	0.0328142536884093	0.00850576934203949	0.00722691864709424	0.00816224199110769	0.00745476423564669	0.00716898710745873	0.00638377796354326	0.00657440482527245	0.0290487061383838	0.00439883703731357	0.00412972782562872	0.0173699598564388	0.0178783035040834	0.00410081380075517	0.0044464788374247	0.0180603096993393	0.00390145965301108	0.017073988658768	0.00390068586742939	0.00376554755002556	0.00376554755002556	0.0145243530691919	0.00353595663014741	0.00169862013731319	0.00232697851277567	0.00184059022103425	0.00376554755002556	0.00128388851728866	0.0017754187151358	0.00254963558957613	0.0028456067872469	0.00335395043489153	0.00128388851728866	0.00484311859010493	0.0028456067872469	0.00177541871513578	0.0145243530691919	0.00184059022103423	0.00153990637354217	0.00232903371520583	0.0145243530691919	0.0145243530691919	0.00206963217923358	0	0.0145243530691916	0.00254963558957613	0.00335395043489153	0.00222323941871235	0.0145243530691921	0.00206963217923358
"Prostanthera_cuneata"	0.622208977891495	0.391454214934474	0.454666790130541	0.377168707215724	1.71054825505126	0.18965424168079	0.07503447881147	0.180098670374456	0.0996490552500418	0.08211992790793	0.0746789325409547	0.113896489669563	0.0943509890326954	0.163471745720968	0.0936238780111921	0.0776729648536729	0.0623467240844771	0.0408757267739284	0.045611459803315	0.0571843850875811	0.0335160381911929	0.0394176332193818	0.0239233166899618	0.0251733029814212	0.0134256167484275	0.0138620281836879	0.0263338781437293	0.0131146452436799	0.0111693449879433	0.00730660758239066	0.00939654449514615	0.0174649800901011	0.00409090203950394	0.00372001081830684	0.0039329556889052	0.00336770024436358	0	0.00210125517454592	0.00358850683385689	0.00193601255376309	1.11703521132499	0.506914288792226	0.607183913352209	0.53686394200661	0.0715034198481334	0.771187884985469	0.108581681080402	0.0960749408582285	0.0838938773297339	0.0418824919706673	0.0586385788491627	0.0430037645489743	0.0241212976634604	0.043859527969362	0.062805929431777	0.0203730901037711	0.0201938485275379	0.0117619318752004	0.0175208061997548	0.0140083678303061	0.0123150941468951	0.0105962675797357	0.0132003926500375	0.0104268006543722	0.0315358311211549	0.00911191029154563	0.00943789969060257	0.0289282705332902	0.011146092700209	0.0265861870850938	0.0431914826265287	0.00467843451199468	0.0269587712443524	0.00918051644756647	0.00667927215132109	0.00980082632932894	0.00630762111592498	0.00894386023666228	0.00736547922844175	0.00548568192392162	0.00503455683258104	0.00748989303946132	0.00728994793071876	0.00707191326029483	0.00333015538022532	0.00439763603346599	0.0075122963909277	0.00583098068769946	0.00319065786636957	0.00479331691756499	0.0225420483529392	0.00502545423011123	0.00521623261231889	0.00427637177007357	0.00272891306903413	0.00272891306903412	0.00353595663014741	0.0190060917227918	0.00175181686173957	0.00296256129116955	0.00221673788977547	0.00272891306903412	0.00205251569114918	0.00194965542880518	0.00168027598217148	0.0039763397607803	0.00229502405755205	0.00205251569114918	0.00270873403046477	0.0039763397607803	0.00194965542880515	0.00353595663014747	0.00221673788977546	0.00151546510996361	0.00179424875174713	0.0035359566301474	0.00353595663014741	0.00233800215316789	0	0.00353595663014725	0.00168027598217148	0.00229502405755205	0.00239665845878249	0.00353595663014757	0.00233800215316789
"Craspedia_sp1_M_PL_019"	0.322033762387726	0.478682669832434	0.349528316833145	0.196329623576987	0.199506410079792	1.52207650683628	0.0873707816097556	0.133462960795887	0.274053983410936	0.273564776721149	0.084999711997587	0.188212149388345	0.0788729129312383	0.0918836485359815	0.158752240499259	0.0791047855075064	0.0972494527487764	0.127259342678146	0.0714414222153616	0.0338588513645022	0.0347095967181594	0.032939741613947	0.0307064795971926	0.0567297571784104	0.0333980154346444	0.0533985986313508	0.0306272365644256	0.0155079781844472	0.04880186077023	0.00864001342656496	0.0137760944030498	0.006545470758457	0.00831223366213867	0.00392506635763793	0.0126380469943187	0.0130268112938069	0	0.00203313196614039	0.00690812964516762	0.00228932158596075	0.576733585162749	1.62890383482331	0.479161625242542	0.374582139165924	0.0781769893328089	0.121994274689831	0.101875186210053	0.103460732405924	0.0992039353916324	0.0487319537964564	0.0586641345712647	0.0297750631728221	0.120546045919704	0.0844326956631598	0.0437456269814978	0.116967446931777	0.039104502242553	0.0133874546396199	0.0152861182434313	0.0135542131076026	0.0192891839981477	0.0364664660490282	0.0219915491267931	0.0306499606241242	0.0104588056322366	0.0536030362887991	0.0142891596978338	0.0323156748509783	0.0188417591643778	0.00996606204087637	0.0256695445184079	0.0180220270380809	0.00668675322395835	0.00589971903325161	0.0258365090660503	0.00596162409226483	0.00600892639836956	0.00796391798586117	0.00749228762463128	0.00758830057088683	0.00559126690082848	0.0076279614596524	0.0084040742668119	0.0036811804420685	0.00393788593040604	0.0082883800654036	0.00407559788812569	0.00375912053557788	0.0056697702563432	0.00586142044692777	0.00405732811080972	0.0225530718403368	0.00375308374097996	0.0224320302126836	0.00228044365019633	0.00228044365019633	0.00184059022103425	0.00221673788977547	0.00545397182906272	0.00344556411349788	0.0177905046253591	0.00228044365019633	0.00321486399969128	0.0053619257623877	0.00191249351994571	0.00223500766709144	0.00191853031454363	0.00321486399969128	0.00160384032779237	0.00223500766709144	0.00536192576238761	0.00184059022103432	0.0177905046253591	0.0058620650822131	0.00230298596978944	0.00184059022103425	0.00184059022103425	0.00364685447807911	0	0.00184059022103416	0.00191249351994571	0.00191853031454363	0.00293071022346388	0.00184059022103433	0.00364685447807912
"Gentianella_diemensis"	0.242463529440357	0.242158680705564	0.24809628722058	0.145818408628797	0.110505323340529	0.122319094253658	2.83616441027749	0.196902978389356	0.0764536937095724	0.0643524517599142	0.162057166978475	0.075577237730696	0.099473218058475	0.0857557742256484	0.0538083756965736	0.0609950385927895	0.0373148876370478	0.0338822635508229	0.0992032641426516	0.0297176004292741	0.0367309485429413	0.0207383081987415	0.0449549781752557	0.0172936908908573	0.0126488516342745	0.00874354433727214	0.0165891282739404	0.0205247309913665	0.00805203043957513	0.0114350142380189	0.0107744721364751	0.00979046239851559	0.00443866869259785	0.00435393635917534	0.00311004954294575	0.00303375158892333	0	0.00221098256012069	0.00168475538312746	0.0030299055844492	0.435182716656335	0.400850829979675	0.296442383237465	0.216475468017606	2.19636699036844	0.0701446544645559	0.147386244857499	0.200116473713652	0.131295908659465	0.0250887142622564	0.0257419239013268	0.0217011981338565	0.0164732696554312	0.020591454682669	0.0165207403682898	0.012859442934776	0.0597049412701977	0.0255240037991098	0.0154114948286301	0.014739883734138	0.0267848813185159	0.00852099522088153	0.00841953724080234	0.019286291244746	0.00683339014608311	0.00581035361196681	0.0642665506229452	0.00898967377104816	0.00969709289405527	0.00826881276731412	0.00575165448189877	0.00295094621382935	0.00539973945590228	0.0505818656071644	0.00601694065136459	0.00416982419093359	0.0105146212513118	0.00505519070356144	0.00526127732159084	0.00748890088351014	0.00925184387566028	0.00588166443573327	0.00492576314708127	0.00273409516178995	0.00521177218815853	0.00281424663200489	0.00345299884584318	0.00378666639853355	0.00506928206587157	0.00296520833517018	0.00259488450690085	0.00304395496996594	0.00501333383791067	0.00284464204468432	0.00143572902914364	0.00143572902914364	0.00136704758089498	0.00122783692600587	0.00145209700932082	0.0018662769308183	0.00142970369906873	0.00143572902914364	0.00446414688641932	0.00149583313779596	0.00364628625701569	0.0020859512649482	0.00241961881763858	0.00446414688641932	0.00140767580980783	0.0020859512649482	0.00149583313779594	0.001367047580895	0.00142970369906873	0.0013651882150155	0.00337162336314417	0.00136704758089497	0.00136704758089497	0.00139930828638929	0	0.00136704758089491	0.00364628625701569	0.00241961881763858	0.00148260416758509	0.00136704758089504	0.00139930828638929
"Wahlenbergia_ceracea"	0.950763324747156	0.391868729116084	0.440945098557764	0.363359804041305	0.265236223642381	0.186848145114241	0.196902978389356	1.25126622379765	0.105324809981035	0.0846141971971218	0.0971336922838734	0.0866713995871156	0.0956491295347097	0.124558198495382	0.0719832444749744	0.0877694465354795	0.0595653351709907	0.0422112161920147	0.0409402869997638	0.0799967519945285	0.0335663096454225	0.03066556111399	0.0238466529289693	0.0252990205150745	0.0135346695256117	0.0141024469247408	0.0157446539701456	0.0135872186746444	0.0112997337890277	0.00756989404952445	0.00790178835965843	0.00668513974343466	0.00422385654073646	0.00339669456543714	0.00406076783228539	0.0147777422861761	0	0.00539726980945751	0.00188446373453848	0.00200577487503999	1.71199570404969	0.523387853939006	0.602350706260684	0.468207141962184	0.218222399879156	0.15232372687563	0.112110823034792	0.0944712427752404	0.0869169112517327	0.0417936389742587	0.0573136910309431	0.0444829668269418	0.0241298865224744	0.023032334533248	0.0280193315262419	0.0199702325894039	0.0392722239150391	0.0152985565347101	0.0183090055281118	0.0359817987297167	0.0110538774899362	0.0105082407139156	0.0126911506661921	0.00955319101843563	0.0140060662469859	0.00912745455405632	0.0105913003972378	0.0298264741286114	0.0102608531354291	0.0279826351489609	0.00984935123328354	0.00475957583710003	0.00900665718649249	0.00928163677219085	0.0293091888675825	0.00893599671058915	0.0248462816330995	0.00874880571994252	0.00542278651090278	0.00603475884616005	0.00589952870722102	0.00846348234449267	0.00761955338291899	0.00681299632577447	0.00345015427645442	0.00430361992923643	0.00643629218034246	0.00573309861102882	0.00370815839801847	0.00479839260142143	0.00635356731446924	0.00434343669272738	0.00559200623927438	0.00425385921880242	0.0021230003848147	0.0021230003848147	0.00340649816288723	0.00294706915158201	0.0018090521225147	0.00177127357164137	0.00218393935847814	0.0021230003848147	0.00184231291498937	0.00206070280397683	0.00218550807638715	0.00302979401745524	0.00232660044814159	0.00184231291498937	0.00378931983132033	0.00302979401745524	0.00206070280397681	0.00340649816288731	0.00218393935847812	0.00664998402877924	0.0017884989696727	0.00340649816288722	0.00340649816288722	0.00223370006891215	0	0.00340649816288698	0.00218550807638715	0.00232660044814159	0.00239919630071072	0.00340649816288747	0.00223370006891215
"Microseris_lanceolata"	0.289410897839033	0.524121279829895	0.324360522432108	0.189377996281146	0.175468988592465	0.458742537448742	0.0914120250875322	0.125931838020803	1.38185073457892	0.328360445543303	0.0868357703380986	0.221937114906789	0.0754671134172552	0.0838982919391173	0.179039276661263	0.0822650518433408	0.0603777879638959	0.161264803325733	0.0387408889380848	0.0307399145872868	0.0358287559869704	0.033029702986612	0.0338081035004832	0.0573937072339333	0.0180488080310636	0.0301393558944001	0.024886645791637	0.0160152195018069	0.0360234331098136	0.0089226145329356	0.0104327297719101	0.00666093856423198	0.00997986262363439	0.00369617632684956	0.0160716197712503	0.00484084471719434	0	0.00207177035797712	0.00334012480303876	0.00236420165629044	0.518457104840604	2.07145321496115	0.477159701706278	0.3264381575559	0.0807754664824599	0.113849824702371	0.0993626954982496	0.109444086009968	0.102448738439253	0.0531179114331663	0.0479311814484347	0.0258990545444955	0.0665060444618775	0.040823747592696	0.0312711725823203	0.0399087944664964	0.0486408753606413	0.0136766338282505	0.0157119452278216	0.0138118023865141	0.0104600400132829	0.0157480564250126	0.0133513261467252	0.0123352857712432	0.0100738363495306	0.0208958841391358	0.00846919314665125	0.0417796723193779	0.0169908193844237	0.00811021182400993	0.0120609842715574	0.01017203261436	0.00603119395557303	0.00557737166456385	0.00960100868910211	0.00583750917549848	0.00596831246919122	0.00787969731789926	0.00674969874386845	0.00581998227868375	0.00557088901229674	0.00793270142775072	0.00906204539900406	0.0035508374302715	0.00406668792014282	0.00696001582233155	0.00381618797851968	0.00361110525771763	0.00398429573610187	0.00641781158975382	0.00372507414394091	0.0107331040622258	0.00372922354774296	0.0100577745360733	0.00228667174522699	0.00228667174522699	0.00177541871513575	0.00194965542880517	0.00691134871395908	0.00279974765155916	0.00536192576238788	0.00228667174522699	0.00174334000221382	0.0270362100243699	0.00195380483260722	0.00204076926338393	0.00183568654258188	0.00174334000221382	0.00145610121729265	0.00204076926338393	0.0270362100243698	0.00177541871513583	0.0053619257623879	0.00217838012273745	0.00253560776253624	0.00177541871513575	0.00177541871513574	0.0022641670486461	0	0.00177541871513567	0.00195380483260722	0.00183568654258188	0.00320890579487691	0.00177541871513582	0.0022641670486461
"Helichrysum_scorpioides"	0.24817786510806	0.53726415933809	0.300407237643505	0.177509406785468	0.158374146679579	0.501535423988774	0.0842710677808401	0.110804305853374	0.359632868928379	1.36808530538984	0.0873850600420771	0.232428418704218	0.0728174310788891	0.0761704270108122	0.182287000013908	0.0775279772023604	0.0623486175047771	0.171767524061937	0.0367022751364754	0.0276373448913691	0.0357072339904455	0.0335486644023201	0.0346477767176714	0.0606887688918348	0.0187725813785728	0.032058159146539	0.0257168898837893	0.0160759658020423	0.0624408384522941	0.00895645832890987	0.0106162589548111	0.00658613242517742	0.0104879338284154	0.00375948396865369	0.0171335827493662	0.00500560677836093	0	0.00195177525551913	0.00349675148167871	0.00237316915771081	0.444688432445019	2.20832844325165	0.469380916626819	0.27324584823985	0.0743806921971371	0.106146554245129	0.0981917254129809	0.110809545578222	0.102837330167469	0.0542941091543859	0.0489517539188744	0.0245782736836428	0.151024185676426	0.042738073664962	0.0308595440560516	0.043138132866831	0.0283769850158772	0.0137631469566271	0.0156106086973695	0.0130118350367942	0.00990961428684836	0.0166478371350973	0.0138022811872352	0.0124685118828759	0.00973321380458683	0.0225438334285776	0.00798539063370659	0.0219398817297637	0.0173533724132998	0.00768218207585015	0.0122746779520051	0.0108196287119569	0.00546530108195075	0.00508456945020756	0.0099277867770825	0.00565090122046507	0.00574548907040322	0.00761523662617722	0.00690751774105801	0.0058493140660632	0.00562409548778763	0.00747591208737048	0.00907071550401168	0.00332830137722753	0.00408211301283873	0.00730351788394289	0.00351694485914703	0.0034353854986408	0.00407807925603618	0.00657874480822152	0.00342386342949798	0.0113307123587276	0.00363031453956049	0.0108275470858241	0.00232259984323755	0.00232259984323755	0.00166415068861376	0.00175971274088421	0.00736146531693916	0.0028931501119263	0.00586210235831034	0.00232259984323755	0.00165160238114139	0.00703629526164195	0.00196616385094673	0.00185279417053327	0.00177123481002703	0.00165160238114139	0.00130913738959126	0.00185279417053327	0.00703629526164183	0.00166415068861385	0.00586210235831036	0.00225252305026242	0.00259858325382535	0.00166415068861377	0.00166415068861376	0.00233807315642914	0	0.0016641506886137	0.00196616385094673	0.00177123481002703	0.00328937240411076	0.00166415068861383	0.00233807315642914
