"Apodemus_agrarius"	"Microtus_fortis"	"Apodemus_peninsulae"	"Crocidura_suaveolens"	"Tamias_sibiricus"	"Megabothris_calcarifer"	"Ctenophthalmus_congeneroides"	"Neopsylla_bidentatiformis"	"Stenoponia_sidimi"	"Nosopsyllus_fasciatus"	"Ceratophyllus_anisus"	"Rhadinopsylla_insolita"	"Peromyscopsylla_ostsibirica"	"Hystrichopsylla_microti"
"Apodemus_agrarius"	4.31585986686257	0.896317120253909	0.0355610592782683	0.0077099241710478	0.0077099241710478	2.52285852041508	1.16228723828675	0.771616510096572	0.0963043110787515	0.0896587642088693	0.0550310349021437	0.016156128399089	0.0137577587255359	0.00917183915035728
"Microtus_fortis"	3.28649610759767	1.92711526171102	0.03311819971313	0.0082141628575135	0.0082141628575135	2.68785662393081	1.14873086011803	0.67607011049969	0.0733350371116835	0.0694822431812119	0.0419057354923906	0.0220007718075189	0.0104764338730976	0.00698428924873176
"Apodemus_peninsulae"	3.34669080096592	0.850033792637004	1.0526334841316	0.00689990850115755	0.00689990850115755	2.25780339287878	1.24141056853402	0.81422366326746	0.0746782244843635	0.274536603527203	0.042673271133922	0.0137358517982797	0.0106683177834805	0.00711221185565367
"Crocidura_suaveolens"	3.26515288643874	0.948735810042809	0.031049588255209	1.00910980500004	0.00910980500004032	2.98093063612431	0.937506868078158	0.603572915973542	0.0728587834164017	0.068660303436529	0.0416335905236581	0.0143316783257052	0.0104083976309145	0.00693893175394302
"Tamias_sibiricus"	3.26515288643874	0.948735810042809	0.031049588255209	0.00910980500004032	1.00910980500004	2.98093063612431	0.937506868078158	0.603572915973542	0.0728587834164017	0.068660303436529	0.0416335905236581	0.0143316783257052	0.0104083976309145	0.00693893175394302
"Megabothris_calcarifer"	3.6279476515986	1.05415090004757	0.0344995425057878	0.0101220055556004	0.0101220055556004	3.31214515124923	1.04167429786462	0.670636573303935	0.0809542037960019	0.0762892260405877	0.0462595450262868	0.0159240870285613	0.0115648862565717	0.0077099241710478
"Ctenophthalmus_congeneroides"	3.6871059581606	0.993845800326832	0.0418453000629444	0.00702252335639069	0.00702252335639069	2.29792569828562	2.04439107255796	0.677494126102469	0.082274265182096	0.0788898587400998	0.0470138658183406	0.0155798972926165	0.0117534664545851	0.00783564430305676
"Neopsylla_bidentatiformis"	3.77779875174449	0.90272945390421	0.0423584564705615	0.00697772157194846	0.00697772157194846	2.28326555882091	1.0456123217882	1.68595105100737	0.0842979886752902	0.0807271101586468	0.048170279243023	0.015062635358805	0.0120425698107558	0.00802837987383716
"Stenoponia_sidimi"	3.88427388017631	0.806685408228518	0.0320049533504415	0.00693893175394302	0.00693893175394302	2.27057266837358	1.04605851445808	0.694454859086915	1.08667387997088	0.0806928877879823	0.0495279314119293	0.0145405155591801	0.0123819828529823	0.00825465523532156
"Nosopsyllus_fasciatus"	3.79704866424561	0.802519908742997	0.123541471587242	0.0068660303436529	0.0068660303436529	2.24671770689531	1.05317961418033	0.698289502872295	0.0847275321773815	1.09733189332663	0.0484157326727894	0.0143226906651073	0.0121039331681974	0.00806928877879823
"Ceratophyllus_anisus"	3.88427388017631	0.806685408228518	0.0320049533504415	0.00693893175394302	0.00693893175394302	2.27057266837358	1.04605851445808	0.694454859086915	0.0866738799708764	0.0806928877879823	1.04952793141193	0.0145405155591801	0.0123819828529823	0.00825465523532156
"Rhadinopsylla_insolita"	3.42106018850711	1.27054457188422	0.0309056665461293	0.00716583916285258	0.00716583916285258	2.34482181495565	1.03995814428215	0.651458979268318	0.0763377066856957	0.0716134533255365	0.0436215466775404	1.01717060509297	0.0109053866693851	0.00727025777959007
"Peromyscopsylla_ostsibirica"	3.88427388017631	0.806685408228519	0.0320049533504415	0.00693893175394302	0.00693893175394302	2.27057266837358	1.04605851445808	0.694454859086915	0.0866738799708764	0.0806928877879823	0.0495279314119293	0.0145405155591801	1.01238198285298	0.00825465523532156
"Hystrichopsylla_microti"	3.88427388017631	0.806685408228518	0.0320049533504415	0.00693893175394302	0.00693893175394302	2.27057266837358	1.04605851445808	0.694454859086915	0.0866738799708764	0.0806928877879823	0.0495279314119293	0.0145405155591801	0.0123819828529823	1.00825465523532
