"Prunus_mahaleb"	"Crataegus_monogyna"	"Juniperus_phoenicea"	"Berberis_vulgaris"	"Hedera_helix"	"Rosa_canina"	"Lonicera_arborea"	"Juniperus_sabina"	"Taxus_baccata"	"Juniperus_communis"	"Daphne_laureola"	"Rhamnus_myrtifolius"	"Rubus_ulmifolius"	"Sorbus_aria"	"Amelanchier_ovalis"	"Arum_italicum"	"Prunus_prostrata"	"Rhamnus_saxatilis"	"Rubia_peregrina"	"Cotoneaster_granatensis"	"Juniperus_oxycedrus"	"Lonicera_splendida"	"Lonicera_etrusca"	"Paeonia_officinalis"	"Polygonatum_odoratum"	"Turdus_viscivorus"	"Phoenicurus_ochruros"	"Turdus_merula"	"Fringilla_coelebs"	"Turdus_torquatus"	"Parus_ater"	"Turdus_iliacus"	"Erithacus_rubecula"	"Sylvia_communis"	"Sylvia_atricapilla"	"Garrulus_glandarius"	"Phoenicurus_phoenicurus"	"Turdus_pilaris"	"Coccothraustes_coccothraustes"	"Parus_major"	"Columba_palumbus"	"Parus_caeruleus"	"Parus_cristatus"	"Corvus_corone"	"Sylvia_melanocephala"	"Sitta_europaea"	"Sylvia_cantillans"	"Dendrocopos_major"	"Serinus_serinus"	"Pica_pica"	"Sylvia_borin"	"Turdus_philomelos"	"Loxia_curvirostra"	"Serinus_citinella"	"Sylvia_conspicillata"	"Corvus_corax"	"Ficedula_hypoleuca"	"Emberiza_cia"
"Prunus_mahaleb"	4.05191971768205	0.511891160573921	0.16261888076687	0.128004766533266	0.141804586826413	0.0800775073600321	0.0439454966170537	0.0360252925924983	0.0343870008312535	0.0199648429688938	0.0101589897416016	0.0100676636797609	0.0077446932591128	0.00424308004848056	0.00629459369296548	0.00248495619657424	0.00188211217620706	0.00177281075703613	0.00202477383574187	0.00127926815583988	0.00126290879595457	0.0013909132621472	0.000706190342431078	0.000602844020367178	0.000602844020367178	0.797737389444638	0.778978167329371	0.647052581860771	0.666463641857027	0.373733919421722	0.322493589710192	0.0983811282592667	0.155577551158723	0.146565261801894	0.108082249104529	0.115160685974855	0.090188347662867	0.0487378480485898	0.0372675840822083	0.0488144302500398	0.0539537874201601	0.053515138425211	0.0308446577099821	0.02241379897214	0.0279657035729589	0.0267946346797412	0.0255686432667053	0.0167794221437754	0.0143823618375217	0.00733674006376223	0.00639216081667633	0.00353478534127495	0.00258145805136947	0.00479412061250725	0.00213421127595382	0.000853942621902742	0.00133519117386927	0.000426971310951371
"Crataegus_monogyna"	2.16521895909117	2.01612112759957	0.292099603279991	0.22256286408805	0.135702913043013	0.145365956250505	0.0847406335598347	0.0850192962048145	0.0415109821924487	0.0253039496449137	0.00840139094268243	0.00674702232812717	0.00749520384142321	0.0116526230461866	0.0036495614415888	0.00210681895879659	0.00154616886463561	0.00205802417792117	0.00136232301462412	0.000985518770474622	0.00110563979833273	0.000879194756315666	0.000400819653096296	0.000560650094160986	0.000560650094160986	0.698395805946842	0.43659071059092	0.601764434399459	0.465618433800187	1.02637245416917	0.183040974913975	0.310938165396195	0.0977197955521363	0.0786363742250199	0.0938629832687901	0.0826323199806644	0.049351401023346	0.155083755576012	0.124628229514578	0.0703692327656228	0.050389068569156	0.0409223845171926	0.0208429125965064	0.0306294369609267	0.014943995883298	0.0157717112918305	0.0136630819504439	0.00896639752997879	0.00768548359712468	0.0249670827317703	0.00341577048761097	0.0114017521260064	0.00831244255356462	0.00256182786570822	0.00137284134938589	0.00336331606087046	0.000945870038434516	0.00168165803043523
"Juniperus_phoenicea"	2.20890646374998	0.938022237914019	1.33931394666495	0.210677310010086	0.119088098830959	0.141874476639552	0.095764026706056	0.0932317399420071	0.0397502905169522	0.0279491672061264	0.00729027861455592	0.00645084573682284	0.00650823198617412	0.0137577519096315	0.00365049115063116	0.00188718947365125	0.00139765105703214	0.0015293623852716	0.00153883341049266	0.000908112640413016	0.00145606150520885	0.000824151677244219	0.000402098175786779	0.000489538416619119	0.000489538416619119	0.919745517456923	0.443055422312311	0.525437900504521	0.410798741418575	1.21179390557562	0.183624833609296	0.178297555525591	0.0962720714725963	0.080188924303732	0.0831675809023029	0.0833252666057869	0.0502069703842467	0.110120303831166	0.0867157419369564	0.0461566592582347	0.0484872360103257	0.0349873145108619	0.0184639216023594	0.0303067410948165	0.015245520071894	0.0151567571480001	0.0139387612085889	0.00914731204313643	0.00784055317983123	0.0131110088668464	0.00348469030214721	0.00591888859826242	0.0046773601699119	0.00261351772661041	0.00132174248227193	0.00156481930328567	0.000886156194503533	0.000782409651642833
"Berberis_vulgaris"	2.26439439712336	0.930795854073667	0.274370450245694	1.22464888705306	0.147871806547957	0.134464685755256	0.0840643818011646	0.0828256290885312	0.0416032899120123	0.0242124914879818	0.0101310886492335	0.00762448293558062	0.00764698965665739	0.0114056087529995	0.00429992846601053	0.00237369359560053	0.00180842341532712	0.0023631884533694	0.0015814099453113	0.0012431532350537	0.00100221926812786	0.000884893180029597	0.000410401734309224	0.000565270180273415	0.000565270180273415	0.633068504367434	0.532603545379598	0.606723326826799	0.461838340501163	1.00461523561774	0.187416792001213	0.302225643607509	0.155913102599466	0.0822719724332691	0.122285643013528	0.073313964959916	0.0585661673225255	0.128531444094413	0.0634184248461997	0.0747789739073897	0.0404112729169273	0.0497610221698529	0.0188506916999825	0.0287506367395626	0.0156284889372011	0.015511814510532	0.0142889041711553	0.00937709336232064	0.00803750859627484	0.0271810910977567	0.00357222604278882	0.00592114322088184	0.00457241581707876	0.00267916953209161	0.00142246348692733	0.00155276416805616	0.000975935231578729	0.000776382084028082
"Hedera_helix"	2.64161687459489	0.59764670683025	0.163320821253887	0.155718065670909	1.36542901708211	0.107620866920698	0.0559054033036929	0.0425675503756386	0.0347925838916434	0.0236685249452217	0.0277869630709191	0.0100557024234607	0.0124829457372636	0.00500848163705014	0.00423198169517592	0.0036666871904804	0.00260363334204843	0.0015365358609638	0.00143710086585012	0.00154057949361647	0.000979023849492822	0.000948667255751725	0.000467069748958253	0.00106305384843197	0.00106305384843197	0.618416731596299	0.524599279446795	1.14101113065031	0.468754906612313	0.441151109849265	0.213295185357602	0.146774018741277	0.109830898392435	0.096101829387928	0.480387601483505	0.0785538715828731	0.0595112910259994	0.0580606346091174	0.0418538787607286	0.0411633456642649	0.0397375899396061	0.0374381170306682	0.0207693494144314	0.018182621379558	0.0182320183062531	0.0176886891856457	0.0166692738800029	0.0109392109837519	0.0093764665575016	0.00865331667826898	0.00416731847000071	0.00444222982748946	0.00316804780852387	0.00312548885250053	0.00190603355315689	0.000997000993785403	0.0013851187444068	0.000498500496892702
"Rosa_canina"	2.21499238540113	0.95060525329876	0.288908025156907	0.210253872271855	0.159800681185278	1.15685637390821	0.0836739754519029	0.0808882612814662	0.039785584279103	0.0267323337624544	0.00795172216216981	0.00773351159623618	0.00725043206241298	0.0113992162535407	0.00365337547197128	0.00264988339717657	0.00190719565381164	0.00171580401661848	0.00138478277238762	0.00116450791044671	0.00113928105867603	0.000824847006553692	0.000401213891038771	0.000742687743364928	0.000742687743364928	0.719645868730359	0.444932814019112	0.79715151121169	0.412336232434523	1.00405217909975	0.183221010241039	0.223873605665918	0.0970186384288108	0.0804125133089754	0.0959020602432658	0.0723693754441043	0.0504141889965419	0.193559584958034	0.0870599651626271	0.0463979076548505	0.0401802326530181	0.0351280821040174	0.0185398125876693	0.0217293915429141	0.0152875241323698	0.0152068565407176	0.0139771649210238	0.00917251447942186	0.00786215526807588	0.0132415427687869	0.00349429123025595	0.0115695099602704	0.0157918722153734	0.00262071842269196	0.00137552579650027	0.0015858104318237	0.000938739392718276	0.000792905215911848
"Lonicera_arborea"	2.11123417431824	0.962475195905911	0.338702241823524	0.228301163207373	0.144177092730577	0.145328483679621	1.10963555984741	0.102040921288548	0.0401611975064887	0.0266137146350192	0.00997503759567193	0.0066792378943792	0.00677002235676134	0.0156363137091183	0.00455773575923242	0.00201099175780193	0.00147732258280867	0.00156841651578746	0.00126701178775127	0.000943653407815415	0.000964510797697536	0.00101482422311915	0.000555733056197713	0.000533669174993258	0.000533669174993258	0.60924932054561	0.445946790688691	0.572804914492763	0.446848735803535	1.37725914690416	0.253784762330289	0.189604790892606	0.094296373549096	0.0766200852430924	0.130225491050652	0.0702694078711988	0.0482057121608813	0.0912836578005127	0.0666705238034528	0.0561567404730671	0.0395960786720715	0.0342011108440779	0.017812471031152	0.0224136292372905	0.0145714015098652	0.0145415559971615	0.013322424237591	0.0087428409059191	0.00749386363364494	0.0136220756540448	0.00333060605939775	0.00607823068841356	0.00479662564872453	0.00249795454454831	0.00130134537031753	0.0016056120042916	0.000885019612892812	0.000802806002145802
"Juniperus_sabina"	1.93434629873132	1.07924494829406	0.368539583770757	0.251400144762836	0.1226947040239	0.157018389546376	0.114045735557789	1.11402653871638	0.0431413827801277	0.0283616233496765	0.00713342278390594	0.00607196445041949	0.00646300232512055	0.0168414354201201	0.00329178229264687	0.00188613716179057	0.00138713784116346	0.00192225336321669	0.00127104062285875	0.000888138520536345	0.00107655884706239	0.000748495969976124	0.000359176963548383	0.000498999320627114	0.000498999320627114	0.680026338394409	0.396277667756024	0.53559260413977	0.378937166256334	1.48340724104492	0.164024146687095	0.294973204110969	0.0895020159791229	0.0702516087699686	0.0833672359371444	0.0671462715220718	0.044458586835848	0.101308937845792	0.0740753958286484	0.0484186347713515	0.0393970505252179	0.0330774399310259	0.0168140510950964	0.0445560678713802	0.0133505496078082	0.0134878653715475	0.0122062167842818	0.00801032976468492	0.0068659969411585	0.0152105650625299	0.00305155419607045	0.00670512844202973	0.0053137451369879	0.00228866564705283	0.00121032717152596	0.00180040862551372	0.000828882897017152	0.000900204312756859
"Taxus_baccata"	2.61570452989735	0.74650582976087	0.222601626894932	0.178894146621653	0.142069717557544	0.109410356767533	0.0635885627186071	0.0611169589385142	1.0461100557231	0.0241871254477135	0.0084049916177903	0.00978679254002611	0.0075504573069634	0.00797752504838088	0.00509336173236135	0.00268734165323558	0.00205978564434005	0.00240905497526031	0.00181503282727701	0.00143222963544452	0.001091920885408	0.000939200466338331	0.000466178058414897	0.00062755600889553	0.00062755600889553	0.689730025949389	0.759457109033458	0.673576782881202	0.460408477045476	0.702666852746275	0.21288798000947	0.230378177450929	0.185074934106269	0.0949437460849102	0.0929744948606156	0.0801133356418329	0.059089662633799	0.0696747087993589	0.0818064237312907	0.0439997361956727	0.117297626005306	0.0383189562855248	0.0209527796600059	0.0203580458198016	0.0180531754364081	0.0176442301443572	0.0165057603990017	0.0108319052618448	0.00928449022443844	0.0105908389222482	0.00412644009975042	0.00485549612891209	0.00368422645992001	0.00309483007481281	0.00155433399234276	0.00124532946577346	0.00103852897987396	0.000622664732886731
"Juniperus_communis"	2.53109842527865	0.758415601857276	0.260858893923846	0.173522855663869	0.161077461432759	0.122523196411249	0.0702306358424118	0.0669649440200696	0.0403118757461892	1.02814884693464	0.00823389546150834	0.00827588248578095	0.0069033244826321	0.00904327521308701	0.00408293642779374	0.00270826595567325	0.00195878856234194	0.00157968477678782	0.00165493976232933	0.00120931116901062	0.00149202723513469	0.000912171496688383	0.000451699810449685	0.000749477393331315	0.000749477393331315	0.94246387019341	0.500894070742586	0.804439068842278	0.448192441272333	0.796538988465845	0.206276246772023	0.167436114606622	0.105761768406241	0.0918144399013478	0.0977417597138138	0.0784000453752262	0.0571096167622263	0.072363746267876	0.0533539019677539	0.0434878833295728	0.091569864543859	0.0372958258642211	0.0203652759695953	0.0205341811037954	0.0174692375977821	0.0171035941904602	0.015971874375115	0.0104815425586692	0.00898417933600221	0.0106450327833951	0.00399296859377876	0.00494182325498064	0.00386701165261409	0.00299472644533407	0.00147616461262691	0.00126519748224569	0.000977043538404568	0.000632598741122843
