"Cornus_florida"	"Vitis_sp1_M_SD_001"	"Celastrus_orbiculatus"	"Rhus_radicans"	"Lindera_benzoin"	"Smilax_rotundifolia"	"Lonicera_japonica"	"Quiscalus_quiscula"	"Turdus_migratorius"	"Zonotrichia_albicollis"	"Junco_hyemalis"	"Cardinalis_cardinalis"	"Dendroica_coronata"	"Parus_atricapillus"	"Catharus_guttata"	"Parus_bicolor"	"Picoides_pubescens"	"Mimus_polyglottos"	"Bombycilla_cedrorum"	"Melanerpes_carolinensis"	"Picoides_villosus"	"Sturnus_vulgaris"	"Carpodacus_purpureus"	"Colaptes_auratus"	"Zenaidura_macroura"	"Euphagus_carolinus"	"Pipilo_erythophtalmus"	"Vireo_olivaceus"
"Cornus_florida"	3.08646859712577	0.772395709218782	0.537563219502388	0.272352309569266	0.286277073766775	0.170844061305862	0.137256924248004	1.36384014462189	1.34405356367443	0.672643735762704	0.691478515190944	0.193930214404063	0.0875418137901213	0.0560267608256776	0.0810344149643682	0.0423987999739048	0.0280133804128388	0.0385678932195972	0.0205875275554106	0.0199969177816565	0.0105050176548145	0.0154406456665579	0.0199127006266178	0.0134580228649138	0.0123524537571802	0.00514688188885265	0.00995635031330892	0.00995635031330892
"Vitis_sp1_M_SD_001"	2.01400376515925	1.94384911646566	0.491906072477139	0.242069205355721	0.25819132731252	0.178238800480722	0.13489960748583	1.76192032891305	1.11763288218055	0.644614449488864	0.498828632199457	0.280304515901737	0.0778079588643387	0.0497970936731768	0.0583911212512309	0.0463130911336698	0.0248985468365884	0.0331661465560844	0.0188389559672096	0.0389249022197843	0.00933695506372065	0.0141292169754072	0.0129935726784468	0.00960910469379694	0.021631318995802	0.00470973899180239	0.0064967863392234	0.0064967863392234
"Celastrus_orbiculatus"	1.59553338554432	0.559935635692062	1.88675548445221	0.356135556159247	0.30751654937021	0.313168711518014	0.244112572000777	0.802320577406511	0.83250894712477	1.21331287432733	0.822227964053358	0.364534838677924	0.114472143051187	0.0732621715527595	0.0913654430810952	0.0777873185576589	0.0366310857763797	0.0902742483028196	0.0722587206811486	0.0185772494276997	0.0137366571661424	0.0541940405108614	0.0102937637777053	0.00972576761090011	0.0109998502289203	0.0180646801702871	0.00514688188885265	0.00514688188885265
"Rhus_radicans"	1.0855184909975	0.370020071043744	0.478239175413847	2.9680996329896	0.142926667831187	0.121663243905881	0.0966906125550837	0.539237451173732	0.51322355037064	0.465432567296392	0.691629930723484	0.126344569693204	0.954032024889513	0.610580495929289	0.0376701924995912	0.134834491059062	0.305290247964644	0.063198994068178	0.0183155428881899	0.0825471987003082	0.114483842986742	0.0137366571661424	0.0070033451032097	0.0416629535471854	0.00603581837839328	0.00457888572204747	0.00350167255160485	0.00350167255160485
"Lindera_benzoin"	1.81525689956659	0.627874364146356	0.656967173654538	0.227383335185979	1.38841649524579	0.300708292839315	0.246551334098264	0.907255476930911	1.34916191032358	1.28160310028706	0.512215530996569	0.238890379633803	0.0730875005954932	0.0467760003811157	0.0824037665309401	0.0387776874412531	0.0233880001905578	0.0418995377889359	0.0251604449484717	0.0164093725286062	0.00877050007145918	0.0188703337113537	0.0117113348359135	0.00877916744177648	0.0336806145523292	0.00629011123711792	0.00585566741795676	0.00585566741795676
"Smilax_rotundifolia"	1.40192626777457	0.560927989748153	0.865819378902744	0.250483149217991	0.38915190838029	1.44273813818875	0.352111062524339	0.746713036380164	0.769692881541089	1.81817640999999	0.506694774810005	0.424567184047087	0.0805124408200684	0.0515279621248438	0.0599632622266375	0.0437712016250718	0.0257639810624219	0.0790920076625087	0.0331590400430838	0.0158771670557613	0.00966149289840821	0.0248692800323129	0.00904468559854562	0.00774284043207555	0.0126780112937657	0.00828976001077096	0.00452234279927281	0.00452234279927281
"Lonicera_japonica"	1.41832155056271	0.534602148184587	0.849873398817518	0.25067936588355	0.401787359271245	0.44339911577139	1.36449495624584	0.735529830710006	0.776715690886849	1.913937856059	0.538888541148888	0.329506032703346	0.0805755104625697	0.0515683266960447	0.060081019852954	0.0431522028467139	0.0257841633480223	0.0520836295776844	0.0325483429334369	0.0154393480027276	0.00966906125550837	0.0244112572000776	0.00915046161653362	0.0077982512267696	0.0127150313861365	0.00813708573335922	0.00457523080826681	0.00457523080826681
"Quiscalus_quiscula"	2.34883580462658	1.16373750119565	0.465544038742049	0.233003836926921	0.246415067808395	0.15671755084522	0.122588305118334	2.38668820387616	1.11907993470943	0.594167647676897	0.545270710475255	0.209086913562726	0.0748940904407961	0.0479322178821095	0.0638736559826765	0.0397246364404203	0.0239661089410548	0.0325504052322324	0.0178293461645891	0.025568419778742	0.00898729085289553	0.0133720096234418	0.0151537793846876	0.0105726533099757	0.0148287544769109	0.00445733654114728	0.00757688969234382	0.00757688969234382
"Turdus_migratorius"	2.4833837368554	0.791965022472309	0.518250602845883	0.237918202158575	0.393133271882367	0.173308330943027	0.138882938105596	1.20060231405913	2.17819880902969	0.688427644197328	0.582710861690956	0.191967036813299	0.0764737078366849	0.0489431730154783	0.0709927756315895	0.0387350698311728	0.0244715865077392	0.0355053324879253	0.0198478954281402	0.0194406727059082	0.00917684494040218	0.0148859215711051	0.0160218305603574	0.0110698635936461	0.0147027504188987	0.00496197385703505	0.00801091528017871	0.00801091528017871
"Zonotrichia_albicollis"	1.55097191965119	0.570030959465359	0.942573637907178	0.269258510006177	0.466037491013477	0.510892544958675	0.427077042261098	0.795497181187251	0.859112184080963	2.27392102542825	0.556704703146093	0.29441928053361	0.0865473782162713	0.0553903220584136	0.0666253200335598	0.047257397182731	0.0276951610292068	0.0580872213994343	0.0360985648560196	0.0165130961174666	0.0103856853859526	0.0270739236420147	0.0100062704493625	0.00846503035333212	0.0143272379735399	0.0090246412140049	0.00500313522468127	0.00500313522468127
