"Saurauia_ferox"	"Fissistigma_sp."	"Goniothalamus_sp."	"Popowia_pisocarpa"	"Poikilospermum_sp."	"Combretaceae"	"Costus_sp."	"Tetracera_indica"	"Dryobalanops_lanceolata"	"Diospyros_sp."	"Glochidion_sp."	"Mallotus_floribundus"	"Mallotus_miquelianus"	"Mallotus_sp."	"Mallotus_wrayi"	"Bauhinia_sp."	"Spatholobus_sp."	"Fordia_sp."	"Ryparosa_hullettii"	"Lauraceae"	"Leea_indica"	"Magnolia_candollii"	"Aglaia_sp."	"Chisocheton_sp."	"Ardisia_sp."	"Chionanthus_pluriflorus"	"Passifloraceae"	"Uncaria_sp."	"Urophyllum_sp."	"Rubiaceae"	"Paranephelium_xestophyllum"	"Selaginella_sp."	"Pterospermum_sp."	"Brownlowia_peltata"	"Callicarpa_longifolia"	"Tetrastigma_sp."	"Globba_pendula"	"Zingiber_flagelliforme"	"Haaniella_echinata"	"Necrosciinae"	"Centrophasma_longipennis"	"Asceles_margaritatus"	"Lonchodes_hosei_herberti"	"Lonchodes_imitator"	"Dinophasma_ruficornis"	"Unidentified_juveniles"	"Acacus_sarawacus"	"Marmessoidea_rubescens"	"Lonchodes_thami"	"Lonchodes_malleti"
"Saurauia_ferox"	1.26396499015588	0.0594773480592302	0.0296468542914306	0.174221020280506	0	0.178432044177691	0.0594773480592302	0.0365898622237796	0.0594773480592302	0.0483557220295841	0.11895469611846	0.668082404603611	0.27283502590763	0.0454725043179383	0.252843364126231	0.0594773480592302	0.237909392236921	0.0594773480592302	0.0594773480592302	0	0.288201630849029	0.0244650804939143	0.315255952108155	0.0594773480592302	0.0256194698706149	0.0256194698706149	0.0256194698706149	0.0256194698706149	0.179836710485737	0.0256194698706149	0.0256194698706149	0.0594773480592302	0.11895469611846	0.20116829633666	0	0.11895469611846	0.0594773480592302	0	2.51126580694528	0.483367646791388	0.0658818984254014	1.06102510075189	0.256194698706149	0	0.162621609883465	0.108733691084063	0.0472883928162235	0	0.040463259859291	0
"Fissistigma_sp."	0.178432044177691	1.07192997933874	0.0337759217500562	0.198485663617614	0	0.21578993801622	0.0719299793387399	0.0442505948843387	0.0719299793387399	0.0404248352172334	0.14385995867748	0.625961245088421	0.234900624325863	0.0391501040543105	0.146926900056184	0.0719299793387399	0.28771991735496	0.0719299793387399	0.0719299793387399	0	0.348541722669236	0.025725070906763	0.191014128231696	0.0719299793387399	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.212645805121308	0.0208497831900782	0.0208497831900782	0.0719299793387399	0.14385995867748	0.235364990043375	0	0.14385995867748	0.0719299793387399	0	3.03704357208013	0.115240285000703	0.0750576038890138	0.91350242793391	0.208497831900782	0	0.196669310597061	0.114333648474502	0.0286521192347545	0	0.0478453061522946	0
"Goniothalamus_sp."	0.088940562874292	0.0337759217500562	1.84663941947269	0.975313131716048	0	0.101327765250169	0.0337759217500562	0.0207786050259839	0.0337759217500562	0.0730416256738831	0.0675518435001124	0.356605882275922	0.143037083167636	0.0238395138612727	0.128206266798119	0.0337759217500562	0.135103687000225	0.0337759217500562	0.0337759217500562	0	0.16366358032812	0.0134096931509046	0.105114349036006	0.0337759217500562	0.0611218687432467	0.0611218687432467	0.0611218687432467	0.0611218687432467	0.101519168214442	0.0611218687432467	0.0611218687432467	0.0337759217500562	0.0675518435001124	0.113247522180805	0	0.0675518435001124	0.0337759217500562	0	1.42609447389126	0.0712957312472652	1.88142093216153	0.556255323429697	0.611218687432467	0	0.0923493556710397	0.0595986362262425	0.015767152355401	0	0.0228418128482494	0
"Popowia_pisocarpa"	0.13066576521038	0.0496214159044035	0.243828282929012	1.43286744042234	0	0.148864247713211	0.0496214159044035	0.0305265925690381	0.0496214159044035	0.10730806734805	0.0992428318088071	0.52390246902265	0.21014089996233	0.035023483327055	0.188352416654026	0.0496214159044035	0.198485663617614	0.0496214159044035	0.0496214159044035	0	0.240444025420325	0.0197006603081191	0.154427253522033	0.0496214159044035	0.0897963256845229	0.0897963256845229	0.0897963256845229	0.0897963256845229	0.149145444660723	0.0897963256845229	0.0897963256845229	0.0496214159044035	0.0992428318088071	0.166375989376738	0	0.0992428318088071	0.0496214159044035	0	2.09512644929704	0.104743111338575	0.541840628731138	0.817214610964617	0.897963256845229	0	0.135673744751281	0.0875584902583069	0.0231640880283051	0	0.0335577250486628	0
"Poikilospermum_sp."	0	0	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8421052631579	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Combretaceae"	0.178432044177691	0.0719299793387399	0.0337759217500562	0.198485663617614	0	1.21578993801622	0.0719299793387399	0.0442505948843387	0.0719299793387399	0.0404248352172334	0.14385995867748	0.625961245088421	0.234900624325863	0.0391501040543105	0.146926900056184	0.0719299793387399	0.28771991735496	0.0719299793387399	0.0719299793387399	0	0.348541722669236	0.025725070906763	0.191014128231696	0.0719299793387399	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.212645805121308	0.0208497831900782	0.0208497831900782	0.0719299793387399	0.14385995867748	0.235364990043375	0	0.14385995867748	0.0719299793387399	0	3.03704357208013	0.115240285000703	0.0750576038890138	0.91350242793391	0.208497831900782	0	0.196669310597061	0.114333648474502	0.0286521192347545	0	0.0478453061522946	0
"Costus_sp."	0.178432044177691	0.0719299793387399	0.0337759217500562	0.198485663617614	0	0.21578993801622	1.07192997933874	0.0442505948843387	0.0719299793387399	0.0404248352172334	0.14385995867748	0.625961245088421	0.234900624325863	0.0391501040543105	0.146926900056184	0.0719299793387399	0.28771991735496	0.0719299793387399	0.0719299793387399	0	0.348541722669236	0.025725070906763	0.191014128231696	0.0719299793387399	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.212645805121308	0.0208497831900782	0.0208497831900782	0.0719299793387399	0.14385995867748	0.235364990043375	0	0.14385995867748	0.0719299793387399	0	3.03704357208013	0.115240285000703	0.0750576038890138	0.91350242793391	0.208497831900782	0	0.196669310597061	0.114333648474502	0.0286521192347545	0	0.0478453061522946	0
"Tetracera_indica"	0.109769586671339	0.0442505948843387	0.0207786050259839	0.122106370276153	0	0.132751784653016	0.0442505948843387	1.43734910014404	0.0442505948843387	0.0248689492602221	0.0885011897686774	0.385085019130345	0.144508485344771	0.0240847475574619	0.0903879410472222	0.0442505948843387	0.177002379537355	0.0442505948843387	0.0442505948843387	0	1.44479908508513	0.0158258031147934	0.117509957367853	0.0442505948843387	0.0128265754814911	0.0128265754814911	0.0128265754814911	0.0128265754814911	0.130817545935387	0.0128265754814911	0.0128265754814911	0.0442505948843387	0.0885011897686774	0.144794158431747	0	0.0885011897686774	0.0442505948843387	0	1.86835845067208	0.0708946563422047	0.0461746778355199	0.561977443007444	0.128265754814911	0	1.94377377841794	0.0703369027324153	0.0176264936051781	0	0.0294339478354625	0
"Dryobalanops_lanceolata"	0.178432044177691	0.0719299793387399	0.0337759217500562	0.198485663617614	0	0.21578993801622	0.0719299793387399	0.0442505948843387	1.07192997933874	0.0404248352172334	0.14385995867748	0.625961245088421	0.234900624325863	0.0391501040543105	0.146926900056184	0.0719299793387399	0.28771991735496	0.0719299793387399	0.0719299793387399	0	0.348541722669236	0.025725070906763	0.191014128231696	0.0719299793387399	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.212645805121308	0.0208497831900782	0.0208497831900782	0.0719299793387399	0.14385995867748	0.235364990043375	0	0.14385995867748	0.0719299793387399	0	3.03704357208013	0.115240285000703	0.0750576038890138	0.91350242793391	0.208497831900782	0	0.196669310597061	0.114333648474502	0.0286521192347545	0	0.0478453061522946	0
"Diospyros_sp."	0.0725335830443761	0.0202124176086167	0.0365208128369415	0.214616134696101	0	0.0606372528258501	0.0202124176086167	0.012434474630111	0.0202124176086167	1.18255310521954	0.0404248352172334	1.08070248270454	0.538591422931393	0.0897652371552321	0.234874270655301	0.0202124176086167	0.0808496704344668	0.0202124176086167	0.0202124176086167	0	0.0979406767161833	0.026430019389876	0.216149157420356	0.0202124176086167	0.137670486641926	0.137670486641926	0.137670486641926	0.137670486641926	0.0838305386923003	0.137670486641926	0.137670486641926	0.0202124176086167	0.0404248352172334	0.105519871403466	0	0.0404248352172334	0.0202124176086167	0	0.853413187919372	0.107029159423809	0.0811573618598701	2.09452220028875	1.37670486641926	0	0.0552643316893824	0.117466752843893	0.0324223736130537	0	0.0188618712057674	0
"Glochidion_sp."	0.178432044177691	0.0719299793387399	0.0337759217500562	0.198485663617614	0	0.21578993801622	0.0719299793387399	0.0442505948843387	0.0719299793387399	0.0404248352172334	1.14385995867748	0.625961245088421	0.234900624325863	0.0391501040543105	0.146926900056184	0.0719299793387399	0.28771991735496	0.0719299793387399	0.0719299793387399	0	0.348541722669236	0.025725070906763	0.191014128231696	0.0719299793387399	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.0208497831900782	0.212645805121308	0.0208497831900782	0.0208497831900782	0.0719299793387399	0.14385995867748	0.235364990043375	0	0.14385995867748	0.0719299793387399	0	3.03704357208013	0.115240285000703	0.0750576038890138	0.91350242793391	0.208497831900782	0	0.196669310597061	0.114333648474502	0.0286521192347545	0	0.0478453061522946	0
