"Stillingia_lineata"	"Gaertnera_sp1_M_PL_080"	"Aphloia_theiformis"	"Syzygium_coriaceum"	"Euodia_chapelieri"	"Warneckea_trinervis"	"Nacoleia_sp1_M_PL_080"	"Chaetocnema_sp1_M_PL_080"	"Chrysomya_megacephala"	"Apis_mellifera"	"Villa_unifasciata"	"Brachymyrmex_sp1_M_PL_080"	"Phorinia_sp1_M_PL_080"	"Stomorhina_lunata"	"Ahasverus_advena"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Episyrphus_sp1_M_PL_080"	"Lecithoceridae_sp1_M_PL_080"	"Mauritiborium_undulatus"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_080"	"Musca_domestica"	"Pachycerina_crinicornis"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Technomyrmex_albipes"
"Villa_unifasciata"	2.10148653707649	0.756344383873161	0.959784278121964	0.627803164337686	0.245529296607298	0.0458944452465647	0.509938280517385	0.613823241518244	0.368970089041574	0.160167045996669	1.38203547418039	0.370202507275615	0.246696245656805	0.340972146167729	0.164464163771203	0.122273843384769	0.164464163771203	0.0400417614991673	0.0400417614991673	0.0822320818856017	0.123400835758538	0.0822320818856017	0.0822320818856017	0.0822320818856017	0.0822320818856017	0.0400417614991673	0.0822320818856017	0.0822320818856017
"Brachymyrmex_sp1_M_PL_080"	0.861633733586695	0.462193407850325	2.75383355404531	0.480712158035952	0.147571822135345	0.0308974296095268	0.343304773439186	0.368929555338363	0.159333473242986	0.0978762510741865	0.493603343034153	2.06219294227462	0.101148307855829	0.780235451888474	0.0674322052372196	0.0581851653871565	0.0674322052372197	0.0244690627685466	0.0244690627685466	0.0337161026186098	0.35406431409154	0.0337161026186098	0.0337161026186098	0.0337161026186098	0.0337161026186098	0.0244690627685466	0.0337161026186098	0.0337161026186098
"Phorinia_sp1_M_PL_080"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	1.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Stomorhina_lunata"	0.949097989662975	0.694573001592569	2.02283265304419	0.801825401914602	0.219747728998139	0.048765330050681	0.541837000563122	0.549369322495349	0.185325979796267	0.147086047396074	0.454629528223639	0.780235451888473	0.111415850960436	1.64043077821284	0.0742772339736242	0.0739101288358305	0.0742772339736242	0.0367715118490184	0.0367715118490184	0.0371386169868121	0.260078483962825	0.0371386169868121	0.0371386169868121	0.0371386169868121	0.0371386169868121	0.0367715118490184	0.0371386169868121	0.0371386169868121
"Ahasverus_advena"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	1.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Allograpta_nasuta"	2.07990375156418	1.77818766365333	0.226275643172275	0.351200185777262	0.226421549276152	0.0748533118199581	0.8317034646662	0.56605387319038	0.419689499318035	0.376557387597177	0.244547686769538	0.0872777480807347	0.244162614314056	0.110865193253746	0.162775076209371	1.17552688500398	0.162775076209371	0.0941393468992942	0.0941393468992942	0.0813875381046853	0.0290925826935782	0.0813875381046853	0.0813875381046853	0.0813875381046853	0.0813875381046853	0.0941393468992942	0.0813875381046853	0.0813875381046853
"Syritta_nigrofemorata"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	1.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Episyrphus_sp1_M_PL_080"	0.949664546676499	2.85444935802404	0.190314932644252	0.409176066733079	0.217620187767245	0.115617013418045	1.28463348242272	0.544050469418113	0.29976105362583	0.604471628758032	0.160167045996669	0.0734071883056399	0.111482359827241	0.110314535547055	0.0743215732181608	0.188278693798588	0.0743215732181608	1.15111790718951	0.151117907189508	0.0371607866090804	0.0244690627685466	0.0371607866090804	0.0371607866090804	0.0371607866090804	0.0371607866090804	0.151117907189508	0.0371607866090804	0.0371607866090804
"Lecithoceridae_sp1_M_PL_080"	0.949664546676499	2.85444935802404	0.190314932644252	0.409176066733079	0.217620187767245	0.115617013418045	1.28463348242272	0.544050469418113	0.29976105362583	0.604471628758032	0.160167045996669	0.0734071883056399	0.111482359827241	0.110314535547055	0.0743215732181608	0.188278693798588	0.0743215732181608	0.151117907189508	1.15111790718951	0.0371607866090804	0.0244690627685466	0.0371607866090804	0.0371607866090804	0.0371607866090804	0.0371607866090804	0.151117907189508	0.0371607866090804	0.0371607866090804
"Mauritiborium_undulatus"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	1.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Melanostoma_bituberculatum"	0.861633733586695	0.462193407850325	2.75383355404531	0.480712158035952	0.147571822135345	0.0308974296095267	0.343304773439186	0.368929555338362	0.159333473242986	0.0978762510741865	0.493603343034153	1.06219294227462	0.101148307855829	0.780235451888473	0.0674322052372196	0.0581851653871564	0.0674322052372196	0.0244690627685466	0.0244690627685466	0.0337161026186098	1.35406431409154	0.0337161026186098	0.0337161026186098	0.0337161026186098	0.0337161026186098	0.0244690627685466	0.0337161026186098	0.0337161026186098
"Mordellidae_sp1_M_PL_080"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	1.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Musca_domestica"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	1.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Pachycerina_crinicornis"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	1.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Pelecophora_intemipta"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	1.12561428960029	0.0371607866090804	0.12561428960029	0.12561428960029
"Polistes_hebraeus"	0.949664546676499	2.85444935802404	0.190314932644251	0.409176066733079	0.217620187767245	0.115617013418045	1.28463348242272	0.544050469418113	0.299761053625829	0.604471628758032	0.160167045996669	0.0734071883056399	0.111482359827241	0.110314535547055	0.0743215732181608	0.188278693798588	0.0743215732181608	0.151117907189508	0.151117907189508	0.0371607866090804	0.0244690627685466	0.0371607866090804	0.0371607866090804	0.0371607866090804	0.0371607866090804	1.15111790718951	0.0371607866090804	0.0371607866090804
"Sarcophaga_arno"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	1.12561428960029	0.12561428960029
"Technomyrmex_albipes"	3.21014295645186	0.70192596928263	0.262236353700299	0.293224304821444	0.235222910785059	0.0340896102218712	0.37877344690968	0.588057276962647	0.539617945010241	0.148643146436322	0.328928327542407	0.101148307855829	0.37684286880087	0.111415850960436	0.25122857920058	0.162775076209371	0.25122857920058	0.0371607866090804	0.0371607866090804	0.12561428960029	0.0337161026186098	0.12561428960029	0.12561428960029	0.12561428960029	0.12561428960029	0.0371607866090804	0.12561428960029	1.12561428960029
