"Ficus_vogelii"	"Bridelia_micrantha"	"Halleria_lucida"	"Ficus_natalensis"	"Apodytes_dimidiata"	"Trema_orientalis"	"Dovyalis_longispina"	"Sideroxylon_inerme"	"Trichilia_emetica"	"Vepris_undulata"	"Erianthemum_dregei"	"Euclea_natalensis"	"Antidesma_venosum"	"Ekebergia_capensis"	"Strelitzia_nicholai"	"Mimusops_caffra"	"Cholorocichla_flaviventris"	"Pogoniulus_bilineatus"	"Pycnonotus_barbatus"	"Buccanodon_leucotis"	"Unidentified_sp1_M_SD_008"	"Zosterops_pallidus"	"Bycanistes_buccinator"	"Lumprocolius_corruscus"	"Andropadus_importunus"	"Tauraco_porphyrocephalus"
"Ficus_vogelii"	2.48768763801835	0.36144747269319	0.28135747689216	0.283655176839811	0.285307619383562	0.232628516167612	0.224655638432488	0.213826883036623	0.191230215558108	0.169068065782769	0.148393289164888	0.119422426752111	0.094495000113663	0.0907502088625122	0.0508475905642952	0.028384676474701	1.29671956975861	0.839657272972827	0.621180255465333	0.617295559503344	0.316290147655996	0.286561010673399	0.377548658944274	0.157742550656636	0.129954961290811	0.0938921183419312
"Bridelia_micrantha"	1.30121090169548	1.43530250453693	0.28764286092178	0.280491109693175	0.311183511072594	0.227394177527976	0.267162560305427	0.236167601449736	0.205603348130754	0.178428503162501	0.139847920650556	0.12695882633404	0.0944435177579044	0.0786617039073793	0.0597094930218458	0.0329493545687645	1.47704333900272	0.786255095809324	0.857157410904105	0.400088953363254	0.327795132716351	0.242278795784642	0.205017409510616	0.151035804427315	0.167594824223072	0.122575339521756
"Halleria_lucida"	1.16871567324436	0.3318956087559	1.47641878238226	0.30548910643326	0.299166045100275	0.319740849494581	0.209465487827581	0.206536995932402	0.189095571700875	0.1890296702848	0.191621716881359	0.115280449606916	0.115003564580181	0.0736005275098253	0.0455671518061232	0.0265306931961488	1.10314477209517	1.01424244103199	0.541537224783609	0.382862580575723	0.820486174459386	0.293577470897455	0.185525700811913	0.198408706348155	0.118560339638861	0.0784966946209021
"Ficus_natalensis"	1.21086004342686	0.332598153786374	0.313941374200188	1.34807632783142	0.280610699542571	0.299538789874036	0.227322532339763	0.216029174337652	0.200171481711967	0.198792773589177	0.227174669990628	0.122411048610098	0.117643212372448	0.0868105705771145	0.0499372271335565	0.0312398154129844	1.11287499673561	1.30564474147877	0.55520921437037	0.399120810073447	0.365225641753252	0.345086682448198	0.211985879104237	0.16816744454058	0.123577905314807	0.149948789443883
"Apodytes_dimidiata"	1.22274694021527	0.370456560800707	0.308663379865364	0.281724234064565	1.36093315230711	0.245930174303585	0.238552483732	0.26184900457689	0.234006565653872	0.197139714907117	0.162629134232772	0.133584208648145	0.0940746008800134	0.0775997956197875	0.0406754168813096	0.032592528048341	1.71022369221759	0.91485047849499	0.480647911387996	0.344220916944284	0.378164973663692	0.261894563440152	0.193889684946333	0.219321340115133	0.150372485528824	0.0832560585241612
"Trema_orientalis"	1.14720912082658	0.311498873325995	0.379601008532379	0.346042528941238	0.282988145773988	1.34878068731777	0.215813531198454	0.209605440260151	0.188508443462396	0.210679665510008	0.230553960101855	0.116202860156244	0.129426151552776	0.0740360125903022	0.0463684317269622	0.0258430334597514	1.03382191801005	1.29686768450812	0.506684929633636	0.331094468145093	0.536616184073835	0.474802359495903	0.183197064522151	0.154280728600317	0.138753874669607	0.0807228936044496
"Dovyalis_longispina"	1.23789841585249	0.408922286181776	0.277862381812097	0.293431636132449	0.306710336226857	0.241138588430926	1.27817391649564	0.24829054934005	0.213303239488622	0.201899002364393	0.162437613380557	0.124757618099808	0.0980081375069752	0.0817092305819534	0.0558509671051361	0.0327639757371213	1.36223788714053	0.928500228508834	0.762325489760316	0.359329044740042	0.291046754955676	0.254548677154488	0.196599058675291	0.197832836203213	0.260598728669284	0.12382339945549
"Sideroxylon_inerme"	1.20907347476205	0.370943876622622	0.281149837394892	0.286153827787571	0.345476173577886	0.24033293935588	0.254790301940575	1.27949936809715	0.223425961863341	0.218424579171173	0.175430033347966	0.135460826293563	0.0940382585287325	0.0755806850532115	0.0413497730615646	0.0320279778786621	1.65302384483193	1.00121981361032	0.470232921056399	0.359450837978689	0.323422302131398	0.224729093724202	0.191621822079992	0.153536346898696	0.256903478903454	0.102701644048078
"Trichilia_emetica"	1.21487431060445	0.362829437877802	0.289204992013103	0.297902263959574	0.346880320851621	0.242843230107439	0.245926087881	0.251025639505283	1.24610481842803	0.194354559494662	0.181605910758237	0.130366909421663	0.0947022395581296	0.0858955777169028	0.0444411265696362	0.0342004699893101	1.55145760527006	1.04280220251164	0.523698622562407	0.343821505805556	0.297523719217001	0.225943757463723	0.204840858672857	0.303171259883528	0.147229245845646	0.0963533280307434
"Vepris_undulata"	1.1483868619207	0.336657553136795	0.309105121220428	0.316318061119886	0.312447850041469	0.290181426079823	0.24888178907812	0.262384242903736	0.207800472415677	1.23405355411285	0.216152987560217	0.127706738066741	0.110484650494675	0.0714391825198478	0.0430396555911319	0.0281177484747531	1.33472319247362	1.23694534869563	0.457553788336395	0.328164367377648	0.379017612509542	0.312111164430993	0.182703711038064	0.1396017032964	0.283997091735232	0.0820241253696336
