"Ficus_gul"	"Homalanthus_sp1_M_SD_002"	"Gastonia_sp1_M_SD_002"	"Ficus_odoardi"	"Chisocheton_sp1_M_SD_002"	"Ficus_275"	"Schefflera_sp1_M_SD_002"	"Dysoxylum_sp1_M_SD_002"	"Cissus_hypoglauca"	"Endospermum_sp1_M_SD_002"	"Elmerrillia_sp1_M_SD_002"	"Ficus_371"	"Sloanea_sogerensis"	"Ficus_181"	"Pandanus_sp1_M_SD_002"	"Syzygium_sp1_M_SD_002"	"Ficus_217"	"Myristica_sp1_M_SD_002"	"Ficus_246"	"Aglaia_sp1_M_SD_002"	"Ficus_202"	"Zingiberaceae_sp1_M_SD_002"	"Cissus_aristata"	"Ficus_drupacea"	"Sloanea_aberrans"	"Uvaria_sp1_M_SD_002"	"Aporusa_sp1_M_SD_002"	"Canthium_sp1_M_SD_002"	"Glochidion_sp1_M_SD_002"	"Piper_sp1_M_SD_002"	"Sterculia_sp1_M_SD_002"	"Manucodia_keraudrenii"	"Diphyllodes_magnificus"	"Paradisaea_raggiana"	"Parotia_lawesii"	"Lophorina_superba"	"Manucodia_chalybatus"	"Paradisaea_rudolphi"	"Ptiloris_magnificus"	"Epimachus_albertisii"
"Ficus_gul"	2.09253955419916	0.710815910166523	0.410544034565805	0.475277515184783	0.266840445400465	0.310182656613896	0.172112919720484	0.0991059854217367	0.112574323129917	0.0852054350977386	0.0960572275299876	0.0872877316093537	0.0347692730170678	0.0424957564220162	0.0279703389310806	0.0452790306001247	0.043704328637925	0.029529206601308	0.0295782967312589	0.0134203700253136	0.0172077105300609	0.0127858060774397	0.00749563749941094	0.00971207303065	0.00531702634109592	0.00971207303065	0.00252824306153554	0.00265851317054796	0.00265851317054796	0.004856036515325	0.0029359227036302	1.87766745259233	0.770968819458908	0.881470200748939	0.420815587520328	0.182595332222011	0.317100372669907	0.166671509140451	0.0968711424318013	0.0226816884784774
"Homalanthus_sp1_M_SD_002"	0.72851257183042	2.03251237379217	0.519242439846037	0.338518063857288	0.350725316154363	0.228261009030291	0.206006198843508	0.131039697332879	0.103073101806427	0.125286498728789	0.103844833764419	0.0934819174760486	0.0420898379545778	0.0287058311564323	0.0438398320743554	0.0277832206687993	0.0230583959760535	0.025872514074287	0.0219212005119014	0.0155509423151496	0.0122072628801446	0.0161348839424958	0.00708317488546605	0.00512408799467855	0.00917969927415647	0.00512408799467855	0.00408232542197412	0.00458984963707823	0.00458984963707823	0.00256204399733928	0.00315483187755292	0.99065701230452	1.33105639475269	1.0421915071609	0.452192569115918	0.294834613809242	0.163451321838757	0.282584429930264	0.15286472152189	0.0270095348289743
"Gastonia_sp1_M_SD_002"	0.774079210211861	0.955247542006832	1.52880115155538	0.355289898794735	0.332490624459489	0.231232290818915	0.240899292225747	0.122425970242669	0.102805344965227	0.116025905370957	0.1045601683453	0.0860851423401364	0.0417736117055233	0.0321734216927873	0.0391391437663126	0.031215216368378	0.0264223040636188	0.0292926437364425	0.0233544806187791	0.0149373731401651	0.0129751707743297	0.0149851766607136	0.00710354764908112	0.00587162312524862	0.00901537343840147	0.00587162312524862	0.00300905930254781	0.00450768671920074	0.00450768671920074	0.00293581156262431	0.00412439923099268	1.1351804708814	1.30722914856821	0.909090769400789	0.591163889775618	0.217320949628453	0.170173105403269	0.21368301185401	0.167134022470039	0.0258667372813648
"Ficus_odoardi"	1.05759951577154	0.734980661167625	0.419306096775768	1.47427500790409	0.279237303499362	0.303156878136793	0.175421053603967	0.101064078107715	0.109010957774786	0.0884866592526546	0.0964956172180142	0.0865500083653099	0.0351064645178576	0.0398653208828289	0.0291393088667705	0.0422302108755485	0.0402040898541643	0.0287206971985742	0.0293006852653941	0.0134946633221299	0.0175254143047625	0.0140426110775003	0.00859117211494825	0.00893424218981429	0.00568205754163456	0.00893424218981429	0.00266116680755538	0.00284102877081728	0.00284102877081728	0.00446712109490715	0.00299253151337205	1.7272868233641	0.823898343537011	0.8829570076252	0.428929516916661	0.192195380545666	0.376953841448586	0.165325978809867	0.11611883953051	0.0231763734855573
"Chisocheton_sp1_M_SD_002"	0.724281208944118	0.928843969156059	0.478640349496627	0.340608139433288	1.48513294010219	0.223421727244856	0.225192968498984	0.10671874556132	0.108496393928441	0.133500393052017	0.10390338153665	0.105542948804159	0.0439276529939316	0.0300440542048777	0.0415514484548075	0.028888843666346	0.0244775987036356	0.0262527280428495	0.020567925637077	0.0139540234516275	0.0116048199399055	0.0132560037553513	0.00616535356131981	0.00543946637858569	0.00704727863717154	0.00543946637858569	0.0067715978434043	0.00352363931858577	0.00352363931858577	0.00271973318929285	0.003719455502191	1.05163016652657	1.02185540238987	0.86046182389707	0.533121955314044	0.489059844245866	0.173179044801454	0.225910688778231	0.297934486281344	0.0836886930287066
"Ficus_275"	1.04952213950181	0.7535740161137	0.414951097222984	0.460964568125808	0.278512016154546	1.30383268372303	0.169973881892401	0.101008104589743	0.112199004148701	0.0906775202630787	0.0965508793517621	0.0919995467080825	0.0353265299119664	0.0408621890935844	0.0305374166703773	0.0427980203776701	0.0411578293903211	0.0282038013470068	0.0288467962921433	0.0132175643316534	0.0168516553352798	0.0139826865926125	0.00770547102631952	0.00914618430896023	0.00569791329580662	0.00914618430896023	0.0029300466613234	0.00284895664790331	0.00284895664790331	0.00457309215448012	0.00271114254691699	1.76826229973231	0.82619742789196	0.883317683383396	0.388597098391435	0.211614481095579	0.318371498140618	0.217123064831344	0.0999319886288664	0.0234265631676459
"Schefflera_sp1_M_SD_002"	0.708531519515992	0.827458232021422	0.525963454692882	0.32452894916734	0.341542668890125	0.206801556302421	1.50780672528485	0.0930799556723779	0.103484104196861	0.0993773512079355	0.0905647006654765	0.119088739223518	0.0439176614719683	0.0419705089220891	0.0319424623355788	0.0318196302029565	0.0222730833990784	0.0410696902713114	0.0181963588723308	0.0174017290310361	0.010285062007206	0.014281937793033	0.00533548791852192	0.00494957408868408	0.00592344555288138	0.00494957408868408	0.00288436308624452	0.00296172277644069	0.00296172277644069	0.00247478704434204	0.00933113625681221	0.956917657145589	0.858899605167801	0.678527614721785	1.33746286347642	0.208315111784326	0.155613492647547	0.379032716211125	0.135045737597978	0.027027306510589
"Dysoxylum_sp1_M_SD_002"	0.789650916102225	1.01872796958786	0.517348454896441	0.361874602256656	0.313271156325165	0.237857794679073	0.18015475291428	1.14401007129027	0.101621128425116	0.114450523095461	0.101989364897602	0.0812580440883009	0.0399836118317976	0.0278814209577754	0.0410384445243578	0.0297125840725589	0.0244523668287499	0.0264421686646528	0.0223173277986507	0.0180269832005717	0.0124736931468565	0.0144080651586266	0.00703983385157877	0.00543385929527775	0.00881955071303288	0.00543385929527775	0.00299063774106014	0.00440977535651644	0.00440977535651644	0.00271692964763887	0.00295222873688593	1.05054613042036	1.27883485338977	1.2673960234284	0.423152785620317	0.21599050352101	0.172414945787419	0.187368876866991	0.116506913533643	0.0246310726952466
"Cissus_hypoglauca"	0.926861927102982	0.828020584511633	0.448916673014826	0.403340543766709	0.329105728249606	0.27301757676184	0.206968208393723	0.10500849937262	1.1152320984535	0.0993224351928569	0.100189692692169	0.100180769520058	0.0374964702150885	0.038992596838771	0.0339013802190907	0.0389140097516133	0.0361854668317425	0.0285796354966214	0.0255094509217417	0.013698870116174	0.0142481541171751	0.013726785156586	0.00620693926567681	0.00804121485149834	0.00644016390613636	0.00804121485149834	0.00327574337267734	0.00322008195306818	0.00322008195306818	0.00402060742574917	0.00327429046034289	1.55463487128968	0.933823766389771	0.876436882175431	0.469314965982481	0.236581465804475	0.195805090493232	0.272318382729933	0.14150707950789	0.0564196008902643
"Endospermum_sp1_M_SD_002"	0.701524748971381	1.00646820645461	0.506646453453178	0.327400639234822	0.404951192257786	0.220648632640158	0.198754702415871	0.118265540531977	0.0993224351928569	1.15612543995798	0.112320244067828	0.094978717064239	0.0489186500117266	0.0280996108948437	0.0481499219953219	0.0275654814059975	0.0236976963730439	0.0258247493824791	0.0226154565702594	0.0129036844242557	0.0125235497692522	0.0151523135435408	0.00725739501968691	0.00526615474956531	0.0096515041028837	0.00526615474956531	0.00727458662459054	0.00482575205144185	0.00482575205144185	0.00263307737478266	0.00329945139947651	1.01812325158263	1.39946809491814	0.807466998749953	0.4729213672583	0.525386811775984	0.159407705696065	0.194380543252764	0.129784581634962	0.0299027503943658
