"Pittosporum_senacia"	"Aphloia_theiformis"	"Embelia_angustifolia"	"Stillingia_lineata"	"Memecylon_ovatifolium"	"Syzygium_coriaceum"	"Diospyros_revaughanii"	"Gaertnera_sp1_M_PL_068"	"Casearia_coriacea"	"Calophyllum_eputamen"	"Olea_lancea"	"Labourdonnaisia_callophylloides"	"Tabernaemontana_persicarifolia"	"Antidesma_madagascariense"	"Euodia_chapelieri"	"Turraea_rigida"	"Warneckea_trinervis"	"Xylopia_lamarckii"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_068"	"Apis_mellifera"	"Paragus_borbonicus"	"Nacoleia_sp1_M_PL_068"	"Stomorhina_lunata"	"Chrysomya_megacephala"	"Chaetocnema_sp1_M_PL_068"	"Episyrphus_sp1_M_PL_068"	"Graphomya_maculata"	"Melanostoma_annulipes"	"Villa_unifasciata"	"Allograpta_nasuta"	"Musca_domestica"	"Pachycerina_crinicornis"	"Ahasverus_advena"	"Cheloninae_sp1_M_PL_068"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Orthellia_albigena"	"Phorinia_sp1_M_PL_068"	"Siphona_sp1_M_PL_068"	"Unidentified_sp1_M_PL_068"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_068"	"Drosophila_sp1_M_PL_068"	"Henotesia_narcissus"	"Hyadina_sp1_M_PL_068"	"Hyperaspis_hottentota"	"Macroglossum_milvus"	"Nacoleia_sp2_M_PL_068"	"Panara_naso"	"Papillio_manlius"	"Pelecophora_intemipta"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Sapromyza_sp1_M_PL_068"	"Sarcophaga_arno"	"Scolia_oryctophaga"	"Zosterops_mauritianus"
"Olea_lancea"	0.666923038856745	0.45223284220053	0.0265943692689755	0.366986703193599	0.269441462029554	0.327869326991615	0.104666752930894	0.0565641631327299	0.0928478236721051	0.624010111127189	2.15256174357167	0.0468756165318051	0.0184355442746803	0.0121853798991627	0.0182611529063318	0.0182611529063318	0	0.00844071124291864	0.909721100625676	0.0233212161281785	0.316436453598868	0.60368874005991	0.0665727987696788	0.114213951741186	0.0792352945282837	1.20934239889917	0.0694512515297537	0.0806303233482736	0.0581671947476997	0.115537561723055	0.0448927336372998	0.0412860041092799	0.0249123322382882	0.645768523071503	0.0169587315825199	0.0299936606468168	0	0.0905513724579586	0.019148423600424	0.0206430020546399	0.0176538451462077	0.00424231223495474	0.00847936579126003	0.00847936579125999	0.00424231223495474	0.00365561396974881	0.01032150102732	0.00424231223495474	0.0196721596194969	0.00424231223495474	0.00424231223495474	0.00365561396974881	0.00785000646981704	0.00847936579125999	0.01032150102732	0.0196721596194969	0.00847936579126008	0.00843761097572492
"Labourdonnaisia_callophylloides"	1.06192502217982	0.73132127396168	0.0188639327885545	0.260311212246469	0.303192465187484	0.127455304879757	0.537098671596904	0.250887164230132	0.134078199461722	0.118577075488549	0.0562507398381661	1.43864894207635	0.0765438619583117	0.00864334044157849	0.0635858805887881	0.0635858805887881	0	0.0121889272237929	1.31369548967545	0.0165422179838093	1.65612405287207	0.202014952805845	0.276408390405014	0.130714718507095	0.0716946809528117	0.0710497049013293	0.0822731946666227	0.0445796479632986	0.0821364174139996	0.0714651839891398	0.0419298275557374	0.0292850113777277	0.0176708293472271	0.0168752219514498	0.027424547773563	0.0149685711372174	0	0.0225668768358168	0.0213761428438707	0.0146425056888639	0.028109779998877	0.0188165373172599	0.0137122738867816	0.0137122738867815	0.0188165373172599	0.00259300213247355	0.00732125284443193	0.0188165373172599	0.00764731829278542	0.0188165373172599	0.0188165373172599	0.00259300213247355	0.0402824003697678	0.0137122738867815	0.00732125284443193	0.00764731829278542	0.0137122738867817	0.258956809573743
"Tabernaemontana_persicarifolia"	0.715021857347781	0.381525339886091	0.0108229326297144	0.149350124625773	0.141460406611313	0.0681522642602606	0.510192207516384	1.36769008365046	0.0815825366044696	0.056028527045486	0.0276533164120204	0.0956798274478896	1.59069983771207	0.00495900257615678	0.0274615180871028	0.0274615180871028	0	0.00741659423676997	0.79934404551854	0.00949087938298034	0.645891990732948	0.108048287273397	2.13308274729357	0.0645321278346178	0.0418199582360075	0.0340549956743823	0.0412921160700896	0.0249801607316307	0.041345837086475	0.0450577660931677	0.0211323811052179	0.0168018890203995	0.0101384052668094	0.00829599492360613	0.0143072002457284	0.0082896081107155	0	0.0114041400180909	0.013663996837644	0.00840094451019974	0.018927049165088	0.102576756273785	0.00715360012286426	0.00715360012286424	0.102576756273784	0.00148770077284703	0.00420047225509987	0.102576756273785	0.00408913585561563	0.102576756273784	0.102576756273785	0.00148770077284703	0.0382644155637288	0.00715360012286423	0.00420047225509987	0.00408913585561563	0.00715360012286433	0.0172223689406201
"Antidesma_madagascariense"	0.320220158733074	0.222915044414746	0.898109615774499	0.799183222625358	0.109872103108382	0.124535867963221	0.032673135715923	0.0195259947519467	0.0508684724043741	0.0345353333749615	0.0243707597983254	0.0144055674026308	0.0066120034348757	2.58542146274618	0.00764237295306698	0.00764237295306698	0	0.00462440658221582	0.49840826497215	0.787573047679176	0.0972455830607593	0.15247174763409	0.0238766790703845	0.0489120036082852	0.143280033884038	0.0242876133538744	0.0289594311826179	0.104852416700939	0.0266071176108604	0.0213930890811368	0.0548425455524308	0.0899081125453527	0.841306101614402	0.00731122793949762	0.00835931416555298	0.0299491802141314	0	0.0269172852845475	0.0267152361195701	0.0449540562726764	0.00847641596646354	0.001464449606396	0.00417965708277649	0.00417965708277651	0.001464449606396	0.775626438823853	0.0224770281363382	0.001464449606396	0.00747215207779326	0.001464449606396	0.001464449606396	0.775626438823853	0.00245048517869423	0.00417965708277651	0.0224770281363382	0.00747215207779326	0.00417965708277657	0.00259300213247355
"Euodia_chapelieri"	1.33666421564633	0.88383475606829	0.0250190092660623	0.345247658813005	0.275216185273878	0.143114988916532	0.350873418458448	0.174622881841036	0.214612020925339	0.108681242654939	0.0547834587189954	0.15896470147197	0.0549230361742057	0.0114635594296005	1.05281328867886	0.0528132886788631	0	0.0195101837204854	2.10276424543009	0.0219397465871624	1.07310004865884	0.222984798394093	0.198333186184631	0.136798147726736	0.092523588131588	0.0665724643047387	0.0796147857172356	0.0560141602864469	0.0910570633797708	0.0847378787495162	0.0441896374828805	0.038840361616463	0.0234366103894054	0.0164350376156986	0.0331438033525609	0.0182969897391077	0	0.0236833930311794	0.0274012344347289	0.0194201808082315	0.0353822880612258	0.0130967161380777	0.0165719016762806	0.0165719016762805	0.0130967161380777	0.00343906782888014	0.00971009040411576	0.0130967161380777	0.00858689933499192	0.0130967161380777	0.0130967161380777	0.00343906782888014	0.0263155063843836	0.0165719016762805	0.00971009040411576	0.00858689933499192	0.0165719016762808	0.0286136462649546
"Turraea_rigida"	1.33666421564633	0.88383475606829	0.0250190092660623	0.345247658813005	0.275216185273878	0.143114988916532	0.350873418458448	0.174622881841036	0.214612020925339	0.108681242654939	0.0547834587189954	0.15896470147197	0.0549230361742057	0.0114635594296005	0.0528132886788631	1.05281328867886	0	0.0195101837204854	2.10276424543009	0.0219397465871624	1.07310004865884	0.222984798394093	0.198333186184631	0.136798147726736	0.092523588131588	0.0665724643047387	0.0796147857172356	0.0560141602864469	0.0910570633797708	0.0847378787495162	0.0441896374828805	0.038840361616463	0.0234366103894054	0.0164350376156986	0.0331438033525609	0.0182969897391077	0	0.0236833930311794	0.0274012344347289	0.0194201808082315	0.0353822880612258	0.0130967161380777	0.0165719016762806	0.0165719016762805	0.0130967161380777	0.00343906782888014	0.00971009040411576	0.0130967161380777	0.00858689933499192	0.0130967161380777	0.0130967161380777	0.00343906782888014	0.0263155063843836	0.0165719016762805	0.00971009040411576	0.00858689933499192	0.0165719016762808	0.0286136462649546
"Warneckea_trinervis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xylopia_lamarckii"	1.5609619705593	1.00161047766172	0.0302780489361138	0.417819322797833	0.232838263263866	0.152720545971518	0.139135978419139	0.0864414591510079	0.288777127914525	0.0931529987356234	0.0506442674575118	0.0609446361189643	0.0296663769470798	0.0138732197466475	0.0390203674409708	0.0390203674409708	0	1.02625246617405	2.82943246542514	0.0265515198362844	0.411410151934186	0.234358933724064	0.10712858342001	0.13667262781729	0.109946997965106	0.058720362725335	0.073048400021184	0.0653311393313385	0.096076229518377	0.0946159772704084	0.044457780601126	0.0470046738147563	0.0283630270375904	0.0151932802372536	0.0375603929123145	0.0209144012119802	0	0.0237279825768406	0.0324109592405033	0.0235023369073781	0.0413195815736278	0.00648310943632559	0.0187801964561575	0.0187801964561574	0.00648310943632559	0.00416196592399424	0.0117511684536891	0.00648310943632559	0.00916323275829111	0.00648310943632559	0.00648310943632559	0.00416196592399424	0.0104351983814354	0.0187801964561574	0.0117511684536891	0.00916323275829111	0.0187801964561577	0.0109700345014136
"Technomyrmex_albipes"	1.73440218951033	1.11290053073524	0.033642276595682	0.464243691997593	0.258709181404295	0.169689495523909	0.154595531576821	0.0960460657233421	0.320863475460583	0.10350333192847	0.0562714082861243	0.0677162623544048	0.0329626410523109	0.0154146886073861	0.0433559638233008	0.0433559638233008	0	0.029169406860053	3.14381385047238	0.0295016887069827	0.457122391037984	0.26039881524896	0.119031759355567	0.151858475352544	0.12216333107234	0.0652448474725945	0.0811648889124267	0.0725901548125983	0.10675136613153	0.105128863633787	0.0493975340012512	0.0522274153497292	0.0315144744862115	0.0168814224858373	0.0417337699025716	0.0232382235688669	0	0.0263644250853785	0.0360121769338925	0.0261137076748646	0.0459106461929198	0.00720345492925066	0.0208668849512862	0.020866884951286	0.00720345492925066	0.00462440658221582	0.0130568538374323	0.00720345492925066	0.0101813697314346	0.00720345492925066	0.00720345492925066	0.00462440658221583	0.0115946648682616	0.020866884951286	0.0130568538374323	0.0101813697314346	0.0208668849512863	0.0121889272237929
"Brachymyrmex_sp1_M_PL_068"	0.0483836298231726	0.0336813242290894	4.40577276676301	0.120752501520766	0.0166011133893687	0.0188167333345889	0.00493674386364677	0.00295027803916275	0.00768596626839813	0.00521811241504893	0.00368229728339661	0.0021766076294486	0.000999039935050563	0.0621768195536192	0.00115472350458749	0.00115472350458749	0	0.000698724206218011	0.075306942225719	4.86352381085372	0.0146933107252388	0.0230377020147859	0.00360764420990481	0.00739035382986499	0.0216488810321137	0.00366973428047592	0.004375622083797	0.0158426644212368	0.00402019952222489	0.00323238645240534	0.00828642841558626	0.0135846564210861	0.127117053309621	0.00110468918501898	0.00126304965859085	0.00452516810534687	0	0.00406706427292069	0.00403653567646059	0.00679232821054307	0.00128074314237808	0.000221270852937206	0.000631524829295431	0.000631524829295429	0.000221270852937206	0.0186530458660858	0.00339616410527154	0.000221270852937206	0.00112900400007533	0.000221270852937206	0.000221270852937206	0.0186530458660858	0.000370255789773507	0.000631524829295429	0.00339616410527154	0.00112900400007533	0.000631524829295437	0.000391789373300748
"Apis_mellifera"	1.23596273414817	0.851176704972066	0.0219555217733454	0.302973327586862	0.352882341426544	0.148343813179495	0.625123176108619	0.292004782812293	0.156052126595726	0.138010540638061	0.0654696110894211	0.285538629805529	0.0890885504459239	0.0100598879028372	0.0740068999075061	0.0740068999075061	0	0.0141865569632478	1.52899558381671	0.0192533037089336	1.92754438375943	0.235122958960136	0.321708654388058	0.152137408484647	0.0834446425534114	0.0826939620934916	0.0957568571258747	0.0518857569350614	0.0955976636012939	0.0831775335873599	0.0488016604051499	0.034084499353522	0.0205668819346893	0.0196408833268263	0.0319191264364525	0.0174217536291502	0	0.0262653372061312	0.0248794551432828	0.017042249676761	0.0327166606098041	0.021900358710922	0.0159595632182264	0.0159595632182263	0.021900358710922	0.00301796637085116	0.00852112483838049	0.021900358710922	0.0089006287907697	0.021900358710922	0.021900358710922	0.00301796637085115	0.0468842382081464	0.0159595632182263	0.00852112483838049	0.0089006287907697	0.0159595632182265	0.0513969533649952
"Paragus_borbonicus"	0.931321522152278	0.77022799119643	0.0499150210320361	0.688798024240253	0.643866790168068	0.910093938178878	0.113704693947662	0.0648981423927926	0.128897413548235	0.102712882222275	0.181106622017973	0.0505037382014613	0.0216096574546793	0.0228707621451135	0.0222984798394093	0.0222984798394093	0	0.0117179466862032	1.26293425395746	0.0437716338280931	0.340928290492198	1.72679380921048	0.0780348741418975	0.25724276341828	0.143002755689256	0.121115805908108	0.157196342051595	0.186701050308494	0.115715110454858	0.0625111990551273	0.0966928999786403	0.0774897777270285	0.0467580026077876	0.054331986605392	0.0288835496698661	0.0739780807224898	0	0.0325783864317639	0.0316987586955373	0.0387448888635142	0.0246526285275601	0.00486736067945944	0.0144417748349332	0.0144417748349331	0.00486736067945944	0.00686122864353405	0.0193724444317571	0.00486736067945944	0.0546056362907327	0.00486736067945944	0.00486736067945944	0.00686122864353405	0.00852785204607465	0.0144417748349331	0.0193724444317571	0.0546056362907327	0.0144417748349333	0.00909067287626304
"Nacoleia_sp1_M_PL_068"	0.794468730386424	0.423917044317879	0.0120254806996827	0.165944582917526	0.157178229568125	0.0757247380669562	0.56688023057376	1.51965564850051	0.0906472628938551	0.0622539189394289	0.0307259071244671	0.106310919386544	0.656333153013406	0.00551000286239642	0.0305127978745587	0.0305127978745587	0	0.00824066026307774	0.888160050576156	0.0105454215366448	0.717657767481053	0.120053652525996	2.3700919414373	0.0717023642606864	0.0464666202622306	0.0378388840826471	0.0458801289667662	0.0277557341462564	0.0459398189849722	0.0500641845479641	0.0234804234502421	0.0186687655782216	0.0112648947408993	0.00921777213734015	0.0158968891619205	0.00921067567857278	0	0.0126712666867677	0.0151822187084934	0.00933438278911082	0.0210300546278755	0.113974173637538	0.00794844458096029	0.00794844458096027	0.113974173637538	0.00165300085871893	0.00466719139455541	0.113974173637538	0.00454348428401737	0.113974173637538	0.113974173637538	0.00165300085871893	0.042516017293032	0.00794844458096026	0.00466719139455541	0.00454348428401737	0.00794844458096037	0.0191359654895779
"Stomorhina_lunata"	0.94310831468928	1.19488075977229	0.0320248665960816	0.441924382317323	1.01002365924926	0.421798343812507	0.145992199935107	0.0791119146632285	0.150339890599019	0.0748790692420427	0.0685283710447118	0.0653573592535477	0.0258128511338471	0.0146736010824856	0.0273596295453472	0.0273596295453472	0	0.013667262781729	1.47302721091968	0.028083344553487	0.441198484605476	0.51448552683656	0.0932130735388924	1.34217928094276	0.10946106969149	0.0597196936777653	0.239737639260795	0.1003322942682	0.180518186315355	0.0595565726213925	0.115760375837783	0.0497164930106989	0.0299993622130816	0.0205585113134136	0.0448080284914608	0.0377370238814251	0	0.0220564321552231	0.0249114391823858	0.0248582465053494	0.0249646318594218	0.00593339359974214	0.0224040142457305	0.0224040142457305	0.00593339359974214	0.00440208032474567	0.0124291232526747	0.00593339359974214	0.0253079006287504	0.00593339359974214	0.00593339359974214	0.00440208032474567	0.0109494149951331	0.0224040142457305	0.0124291232526747	0.0253079006287504	0.0224040142457306	0.0117643246656386
"Chrysomya_megacephala"	1.03783540751978	0.763102349463431	0.117264772257283	1.61818510287633	0.279057665811855	0.280094768282291	0.101815217312956	0.0615131939083237	0.151177122202021	0.0879156985012154	0.0594264708962128	0.0448091755955074	0.0209099791180038	0.0537300127065141	0.023130897032897	0.023130897032897	0	0.0137433747456382	1.48123038925212	0.10283218490254	0.302486829256117	0.35750688922314	0.0755082579261248	0.136826337114362	1.30111296202705	0.0606522527537646	0.0765240316718998	0.215657196267462	0.0823478661328243	0.0662476744070857	0.116138101959861	0.182045824073587	0.109848025977762	0.0178279412688639	0.0286163381048786	0.0623171421153343	0	0.0568149029685531	0.0592475128826292	0.0910229120367936	0.0274721137284642	0.00461348954312428	0.0143081690524395	0.0143081690524394	0.00461348954312428	0.0161190038119542	0.0455114560183968	0.00461348954312428	0.0168056860969374	0.00461348954312428	0.00461348954312428	0.0161190038119542	0.00763614129847166	0.0143081690524394	0.0455114560183968	0.0168056860969374	0.0143081690524396	0.00806565160719133
