"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Apodemus_agrarius"	"Microtus_arvalis"	"Microtus_subterraneus"	"Microtus_agrestis"	"Apodemus_sylvaticus"	"Neomys_fodiens"	"Apodemus_uralensis"	"Sorex_alpinus"	"Neomys_anomalus"	"Myoxus_glis"	"Sorex_minutus"	"Crocidura_suaveolens"	"Muscardinus_avellanarius"	"Microtus_tatricus"	"Talpa_europaea"	"Arvicola_terrestris"	"Sicista_betulina"	"Dryomys_nitedula"	"Micromys_minutus"	"Ctenophthalmus_agyrtes"	"Megabothris_turbidus"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Doratopsylla_dasycnema"	"Ctenophthalmus_assimilis"	"Peromyscopsylla_silvatica"	"Leptopsylla_segnis"	"Ctenophthalmus_solutus"	"Amalaraeus_arvicolae"	"Ctenophthalmus_uncinatus"	"Ctenophthalmus_congener"	"Hystrichopsylla_talpae"	"Hystrichopsylla_orientalis"	"Rhadinopsylla_integella"	"Ctenophthalmus_obtusus"	"Peromyscopsylla_fallax"	"Ceratophyllus_sciurorum"	"Nosopsyllus_fasciatus"	"Amphipsylla_rossica"	"Atyphloceras_nuperus"	"Rhadinopsylla_pentacantha"	"Palaeopsylla_kohauti"	"Ctenophthalmus_bisoctodentatus"
"Clethrionomys_glareolus"	2.86035680894508	0.301395255678937	0.392428640465689	0.339443248766562	0.358994017771032	0.327072722523136	0.340075888355264	0.132692000231173	0.0550842618563583	0.0558747824170581	0.0317186066730125	0.0307752841044698	0.0101327376632391	0.00806732091660843	0.0042314807195436	0.00294187962193961	0.00402132763483279	0.00193095934686803	0.00244630282450359	0.00237480453836558	0.000460578984692685	0.000638984698476184	1.67626985900252	0.537987431773067	0.222149248197937	0.515659136252635	0.445756430635157	0.126430373605358	0.138807000068565	0.206134515068715	0.112280720169031	0.0997406947161367	0.0979650048417176	0.102859982741175	0.0833389567125683	0.0529846735632935	0.0541100873229288	0.0801323507694185	0.0660870173520605	0.0558876888515855	0.0156085100368077	0.0143730409684434	0.00796953501256891	0.0107741441556951	0.00788728624722455	0.00277736242434515	0.00287105477420409
"Sorex_araneus"	0.877440795543116	2.61201190625369	0.252790139150863	0.228165663538884	0.221205596422697	0.181550865412764	0.192948534736582	0.0798769172608176	0.239277130345926	0.038827298616339	0.134522441432046	0.127739824681802	0.00479351032162215	0.0460935760582891	0.0142478167015838	0.00145448744071548	0.00179052217418159	0.00531697876242522	0.00156031811997447	0.000960631653011166	0.000217886832801007	0.000365053276710447	0.957656429237072	0.25777275559916	1.52472664693452	0.178362350606312	0.194553263293369	0.866792151470929	0.121974840447754	0.0787257902964748	0.0808563422307545	0.0795234152449531	0.0539114021941599	0.03879515861555	0.0318902130057653	0.0772758233190183	0.0572217670236076	0.0308804080750855	0.0208016024759461	0.0203762410327669	0.00738394266714524	0.00866094997009357	0.00487349585477535	0.00378878183831435	0.00496432068277527	0.0240697342897098	0.0110042788571439
"Apodemus_flavicollis"	1.56910139211203	0.347191456740013	1.49895660914548	0.423357866294623	0.370144448946332	0.305857372703105	0.319700624387378	0.159954722241464	0.063329346017776	0.085716123746995	0.0348368348425599	0.0348827428007995	0.0193374386013835	0.00892530395048692	0.00559267506619074	0.00509088314967941	0.00327305022916602	0.00219781287917808	0.00263687272242691	0.00149933293762832	0.000878974481881069	0.000696010740274062	1.82586817531896	0.661072204332799	0.263000615670147	0.311795568993899	0.287913693595593	0.145588090423383	0.143918175976349	0.12983480680475	0.162894714889188	0.244411839913365	0.0908341365007589	0.0650430726736274	0.0551373100154241	0.0629179499136478	0.0700920291948212	0.0564876373312076	0.0400985706775819	0.0359028490189342	0.0297874685526362	0.0234032257518458	0.00825934431715128	0.00817017270856844	0.00787373940344511	0.00319937519862811	0.00333733808645337
"Apodemus_agrarius"	1.4899404349805	0.344009636793618	0.464749630237665	1.57278766767948	0.354993771690067	0.301064381030829	0.316248415387262	0.175890189428876	0.0636866277234616	0.0687537979692445	0.0350520396532574	0.0335809697148169	0.00864963503433167	0.0086879657591646	0.0107119590351916	0.00266044321017106	0.00318604362937832	0.00337407668534769	0.00261204409373371	0.00143038270561475	0.000393165228833258	0.00069461706600477	1.82221210315251	0.530566838903761	0.258043269882323	0.293314105734181	0.276625097269756	0.140821946828162	0.138503914877531	0.12165238012359	0.405006045704584	0.166791683741749	0.0893677603095009	0.0617152225050982	0.0520887627562628	0.0914928728361035	0.0765923181851825	0.0541737045035491	0.0354019538579312	0.0398746918578645	0.0133239327549048	0.0393860975315152	0.00803238881792604	0.00645083132515541	0.00627977242084073	0.00317005467352481	0.00595435470965093
"Microtus_arvalis"	1.61452669855197	0.341721826459667	0.416331190379003	0.363728240589295	1.48805344955178	0.312475702634052	0.355236217553947	0.139313711970403	0.0611895992500055	0.0672016128279973	0.0345385591882306	0.0329544410504629	0.00832368797382257	0.00862629212537943	0.00465045669657702	0.00256416598882666	0.00335646061710291	0.00208539933078186	0.00342364427131284	0.00180576955082008	0.000378349453355571	0.000672418722048801	1.76397844750802	0.566688621145024	0.245392096419126	0.365593137657617	0.351435247483964	0.14201309500008	0.368786214243643	0.146009767447866	0.121333344752863	0.109745425687399	0.0969791366709898	0.0651496074571412	0.0584686924204895	0.0586269639929111	0.0653675562883994	0.0583482285041156	0.0381388653543677	0.0368414341108382	0.0128218425859388	0.0160488888871359	0.0294543093723559	0.00686572428710572	0.00646652861521502	0.00314897246225632	0.00313995690829568
"Microtus_subterraneus"	1.61578976242607	0.308075696327837	0.377893279015419	0.338842730001879	0.343240684939722	1.59431403524448	0.343854181332386	0.128765836116847	0.0579324912345855	0.0532589523341374	0.0321615741024474	0.031316823586607	0.00793437370732203	0.0080114400690193	0.00419607908025382	0.00247601878829188	0.0075293272414454	0.00200108821652605	0.00251694908134881	0.00201316650325777	0.000360653350332819	0.000672752036627781	1.76485284275355	0.431580118085874	0.235964254879491	0.369461109368996	0.409758088209539	0.124741280847809	0.130768379184278	0.148476138550079	0.111766748949328	0.0968478022350666	0.430646183948938	0.0633369477489748	0.0794189098481242	0.0560616037572462	0.0555572769220084	0.0572174794493049	0.0380391028250369	0.0623750842542374	0.0122221413168344	0.0132927016417361	0.00766075870499854	0.00902271524085159	0.0219836555643841	0.00283892279892547	0.0029518581775517
"Microtus_agrestis"	1.70638078098259	0.332552474575403	0.40119294040769	0.36151534543289	0.396332172133718	0.34924797241211	1.35725256545234	0.134433714100291	0.0606161618838432	0.0597933993475805	0.0350216412508496	0.032536871907916	0.008335826551126	0.00864223776222762	0.00453854193247745	0.00257214877170427	0.00408186027793199	0.00207600063614912	0.00283179020504687	0.00214690476873387	0.000378901206869364	0.000677642737357447	1.77768278100104	0.489158774420386	0.242704683648932	0.388204109293791	0.439711999312462	0.136058141413969	0.209479367046655	0.201879707170844	0.120123084381069	0.105171232240266	0.126442597396125	0.0664463861911332	0.0614721509053099	0.082077174360104	0.0764748033336131	0.0624723862334968	0.0419320776511129	0.0497502989648062	0.0128405408994618	0.0141541369719996	0.0104805466789542	0.00896733594065202	0.00698585108149824	0.00306447672816925	0.00310746199731482
"Apodemus_sylvaticus"	1.579343388798	0.326566559405854	0.476144289462963	0.476948746218765	0.368695358656554	0.310235828411752	0.318889275307668	1.16709623608172	0.0601487047707467	0.0741786991201978	0.0333139187542814	0.0332303572215421	0.00896292381832671	0.00844137619988255	0.00743328707917867	0.00275438053152255	0.0032138260807477	0.00224328834784192	0.00267907375505338	0.0015136186951469	0.00040740562810576	0.000717352390993749	1.88185443904027	0.594179818310779	0.242923854134498	0.321500695436212	0.287484292515251	0.137705283622033	0.138195459298913	0.127495992957545	0.25410135209228	0.189167667283101	0.0919490867322044	0.0738429240745184	0.0652987489687658	0.0571217166838367	0.0562902503515613	0.0638570512673608	0.0374510142141416	0.0363632536572601	0.0138065240635841	0.0341557481743632	0.0124463490439263	0.00677043742830344	0.00647986070172258	0.00300931641773313	0.00339096879299593
"Neomys_fodiens"	0.965483740345348	1.44057943543883	0.277608092132717	0.254310301114918	0.23847179433735	0.205541304517228	0.211741387402466	0.0885751474363735	1.22636172160826	0.0416625484561147	0.120179633546141	0.121415704078618	0.00529579515942443	0.0395505614390171	0.0114593355010256	0.00161886056000119	0.00200167980245419	0.00787178392955688	0.00170790931173003	0.00106516990644028	0.00024071796179202	0.000415270751041094	1.08939360356447	0.288163856148328	1.48452035168699	0.193304382069324	0.217829879871122	0.656361230961894	0.121172117590214	0.0841077333244815	0.0925148985976018	0.0843730626077024	0.060816446425754	0.0397620887454051	0.0337283618469194	0.071129650467026	0.0731885040045447	0.0325256470051972	0.0228863072017376	0.0225496393249113	0.00815766426072955	0.00959502225538103	0.00527079487595336	0.00417721041273347	0.0114686586483115	0.0132749640808356	0.0165700292855906
"Apodemus_uralensis"	1.47405740417785	0.351847376121258	0.5655496824544	0.413231589856387	0.394203275248768	0.284413786691579	0.314377666672846	0.16441670423549	0.062708578088585	1.13491754734546	0.0338654708241413	0.0328623134429142	0.00951063350231726	0.00881489795913768	0.00508000797823982	0.00278521515042304	0.00306622544377528	0.00208424881349856	0.00277608516679341	0.00153317650388288	0.000432301522832603	0.000623707536260028	1.63619277012214	0.581665011121847	0.252400638845784	0.321671404105557	0.293075632928292	0.150360048943593	0.237301292990161	0.121107680229462	0.135754920444991	0.50381662223377	0.0850333924374322	0.0579934630088441	0.0498897082832804	0.0515552712773618	0.0815516165734937	0.049005000110114	0.0353246448389686	0.0338903554541842	0.0146502182737715	0.0166829007198995	0.00872528151714816	0.00651007593261868	0.00619622801251465	0.00324227957517883	0.0032456472827523
