"Toddalia_asiatica"	"Aphloia_theiformis"	"Geniostoma_borbonicum"	"Sideroxylon_cinereum"	"Roussea_simplex"	"Psiadia_terebinthina"	"Croton_fothergillifolius"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Dodonaea_viscosa"	"Molinaea_alternifolia"	"Stomorhina_lunata"	"Apis_mellifera"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Chrysomya_megacephala"	"Stomoxys_niger"	"Henotesia_narcissus"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Brachymyrmex_sp1_M_PL_061"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_061"	"Phorinia_sp1_M_PL_061"	"Allograpta_nasuta"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Eristalinus_flaveolus"	"Polistes_hebraeus"	"Psilopa_iceryae"	"Leptotes_pirithous"	"Allograpta_sp1_M_PL_061"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_061"	"Lygistorrhina_sp1_M_PL_061"	"Sarcophaga_arno"	"Acopsis_viridicans"	"Atherigona_sp1_M_PL_061"	"Dasytinae_sp1_M_PL_061"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_061"	"Homoneura_sp1_M_PL_061"	"Nacoleia_sp2_M_PL_061"	"Orthellia_albigena"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Sapromyza_sp1_M_PL_061"	"Sepsis_lateralis"	"Unidentified_sp1_M_PL_061"
"Toddalia_asiatica"	2.39866532642685	0.674769698537734	0.694671680785493	0.471208261593617	0.282877489311427	0.289863471023039	0.223629084354252	0.126267251631414	0.0700623035158508	0.00784278168769643	0.0162368604088552	0.00706368546061473	1.39076283131604	0.584907828102285	0.590390285421985	0.282547418424589	0.322809809797402	0.131060872036023	0.110318594037572	0.112161431330106	0.153286570710241	0.0671234225345673	0.100992901459413	0.0824914053332962	0.149821266276152	0.0584700600319966	0.0634141362405785	0.0518364206279257	0.0611015872454804	0.0457009253100447	0.122485037945201	0.0591912752989269	0.0240511971756024	0.0376274898378853	0.0130713028128274	0.0108336059736291	0.0131599231851172	0.00724658677557598	0.0058901032699202	0.00718807771138667	0.00718807771138667	0.0060127992939006	0.0060127992939006	0.00726981991519702	0.00726981991519702	0.00730658718398484	0.0060127992939006	0.00726981991519702	0.0153106297431501	0.00724658677557598
"Aphloia_theiformis"	0.942005222711094	2.01519936511636	0.603923118808342	0.657431889132062	0.332721223688393	0.281689892823669	0.183112540360321	0.136534634814536	0.0684098706106289	0.0234224635635565	0.0100181503547155	0.00868952275316886	0.991332264757908	1.21087568996517	0.364271078175628	0.347580910126755	0.21944645887751	0.136802370305688	0.12770565028377	0.139062933445124	0.101159458917282	0.0746374984327694	0.0763743608644577	0.0666005234101307	0.090029637775892	0.0751962757134777	0.103114850316499	0.0878998110120421	0.0989684295172488	0.0602032654954063	0.0481023943512048	0.0430378672676868	0.0718288882615731	0.0188665856488641	0.0390374392725941	0.0127425149497683	0.0145380242760985	0.00704224732059171	0.00821789861415078	0.00588576022586747	0.00588576022586748	0.0179572220653933	0.0179572220653933	0.00632012566194777	0.00632012566194777	0.00450816765962199	0.0179572220653933	0.00632012566194777	0.0060127992939006	0.00704224732059172
"Geniostoma_borbonicum"	1.13893845338087	0.709258546507472	1.8268831181148	0.509022378338126	0.31022815887606	0.294576326658376	0.230876697172192	0.138526459123635	0.0736487722804511	0.00824364216775796	0.013722871421911	0.00923247069519493	1.21596415231814	0.667822958004944	0.498978852535598	0.369298827807797	0.304535650865085	0.287604267576444	0.122238818540997	0.161884113106425	0.12247855792326	0.0736316821345896	0.133890123030883	0.0778619892938556	0.0780686305606688	0.0861409886682718	0.0586162717727239	0.0559129878783627	0.0546435470623662	0.0496355162836938	0.0581585593215762	0.0354939935739982	0.0252805026477911	0.0219045170584392	0.0137394036129299	0.0118810784250406	0.0254813239885675	0.0073644081664594	0.00636277972922657	0.00742103669482046	0.00742103669482047	0.00632012566194777	0.00632012566194777	0.019118544259341	0.019118544259341	0.00617529213985997	0.00632012566194777	0.0191185442593409	0.00726981991519702	0.0073644081664594
"Sideroxylon_cinereum"	0.922782845620833	0.922230844476921	0.607998951903873	1.79089983769345	0.406110861938581	0.239144928223266	0.174508608909896	0.118169020909423	0.0517033980130957	0.0107189981923706	0.0130116616063331	0.00587793724880128	0.921022271605575	1.31613860020097	0.473118473408057	0.235117489952051	0.238729991392884	0.169019590234914	0.151729303210553	0.102804169852017	0.103485982913397	0.07364721142056	0.0733539132152906	0.0606684926123389	0.0694467266575835	0.0753795948856478	0.0598848553506049	0.12931056203285	0.0566975673432683	0.135261012775717	0.0471208261593617	0.0318668316294931	0.0328715944566031	0.01695054634115	0.0178649969872843	0.015553181946584	0.0287490277003947	0.00597862320558166	0.0223862479711681	0.00560920528638951	0.00560920528638952	0.00821789861415078	0.00821789861415079	0.00636277972922658	0.00636277972922658	0.00585524772284991	0.00821789861415078	0.00636277972922658	0.00589010326992021	0.00597862320558166
"Roussea_simplex"	0.848632467934282	0.714996672181441	0.56765152475194	0.622127277863358	1.87652810054373	0.196235039122476	0.150898384392888	0.205310630818569	0.0528450714845727	0.00831033583680538	0.0141550094104536	0.00546738039633347	0.731011363852082	0.841148234265311	0.514691869952326	0.218695215853339	0.17723190322708	0.121017323756988	0.528574426112425	0.0868621007809906	0.11007044772636	0.217645894370374	0.0953261491724709	0.0675200765715499	0.0614937418310994	0.269786953632381	0.0639032751953151	0.151649429299703	0.0456194608205368	0.146683505323227	0.0433344238945165	0.0275275424133897	0.0254850298995365	0.0161181131220864	0.013850559728009	0.0718670336378448	0.0137171301858123	0.0049058759780619	0.00777659097329197	0.00485030521262854	0.00485030521262854	0.00637125747488413	0.00637125747488413	0.0059405392125203	0.0059405392125203	0.00636975423470411	0.00637125747488413	0.0059405392125203	0.00541680298681457	0.0049058759780619
"Psiadia_terebinthina"	1.13529859484024	0.790296643755292	0.703710113683898	0.478289856446533	0.25619574552101	1.43489901962668	0.247155214251532	0.117840675553317	0.0716410200223775	0.0091855399833805	0.0101420998395639	0.00850337121301896	1.33215833776372	0.718543400988739	0.368778019166364	0.340134848520758	0.253370698715295	0.133962528245007	0.0963141291610754	0.289652051803013	0.126418247759091	0.0620461471114419	0.143654284666222	0.0779848284403071	0.0793037756213672	0.0561121954999438	0.0584881692598784	0.0527166153976958	0.143033002529944	0.044610743962094	0.0579726942046078	0.0646544831379867	0.0281689892823669	0.0216572755533897	0.0153092333056342	0.00981175195612381	0.0133430313720411	0.0358724754906671	0.00597862320558165	0.00794427474379925	0.00794427474379925	0.00704224732059171	0.00704224732059172	0.0073644081664594	0.0073644081664594	0.00456394492780374	0.00704224732059171	0.0073644081664594	0.00724658677557598	0.0358724754906671
"Croton_fothergillifolius"	1.12613217478391	0.660513092014017	0.709121284171733	0.448736422911161	0.253293716659491	0.31777098975197	1.44841339249162	0.190740544498251	0.0841351205735425	0.00767707855547932	0.0101727943427574	0.00645128398291282	1.22803042492891	0.607183958091948	0.369894105407483	0.258051359316513	0.414716401959768	0.174326322378782	0.0940083528952637	0.234675510195657	0.0978616748953866	0.0880678168698843	0.166324958476955	0.32068843182796	0.076464219854215	0.0546799701039082	0.0648946041794746	0.0487592572351786	0.0545639428462543	0.0425969420698332	0.0575046216910934	0.0353942681038267	0.0235430409034699	0.0227896674801276	0.0127951309257989	0.00970061042525709	0.01303024198121	0.00794427474379925	0.00560920528638951	0.0465561447586591	0.0465561447586591	0.00588576022586747	0.00588576022586748	0.00742103669482047	0.00742103669482047	0.00457775745424081	0.00588576022586748	0.00742103669482047	0.00718807771138667	0.00794427474379925
"Erythroxylum_macrocarpum"	0.89018412400147	0.689499905813405	0.595663774231629	0.425408475273921	0.482479982423637	0.212113215995971	0.267036762297551	1.559162812976	0.109972544060035	0.00801398943476622	0.0128148373214305	0.010807470907026	0.769054187623147	0.583412109919934	0.465961723715347	0.432298836281041	0.193962564696408	0.181880506063094	0.152723078907254	0.100933894248876	0.089242293285339	0.598254526218704	0.0843073578865617	0.278666207495705	0.0634263540440309	0.0832842885956304	0.251742494747794	0.061275476057511	0.0461667517897279	0.0543049648651269	0.0454562105873091	0.0284929679367943	0.0245762342666164	0.0223613070528308	0.0133566490579437	0.0184779567736712	0.0115512966014876	0.00530283039989928	0.00531760594092401	0.00858332450242127	0.00858332450242127	0.0061440585666541	0.00614405856665411	0.00623369066056356	0.00623369066056356	0.00576667679464372	0.0061440585666541	0.00623369066056356	0.00568202632341364	0.00530283039989928
"Claoxylon_linostachys"	1.09764275508166	0.767710770185947	0.70375493512431	0.413627184104766	0.275968706641657	0.28656408008951	0.261753708451021	0.244383431244522	1.17473271526631	0.00892302660138638	0.0101562507442074	0.017940331201541	0.910908460811505	0.595389700064585	0.369292561782432	0.717613248061642	0.221059790981985	0.137506176892936	0.100365534520404	0.118207618280858	0.205706574456885	0.109116063841857	0.197384976409623	0.207952337440352	0.0767380472863916	0.058562291556354	0.184835213340478	0.0502168547727359	0.0558624846025499	0.0417052204519197	0.0560498428126807	0.0350237801180559	0.0273639482442516	0.131485732229801	0.0148717110023106	0.0105690142969145	0.0125352170293547	0.00716410200223775	0.00517033980130957	0.00841351205735425	0.00841351205735425	0.00684098706106289	0.00684098706106289	0.00736487722804511	0.00736487722804511	0.00457031283489335	0.00684098706106289	0.00736487722804511	0.00700623035158508	0.00716410200223775
"Antirhea_borbonica"	0.552916108982599	1.1828344099596	0.354476613213592	0.385883934925341	0.195292892164927	0.165339719700849	0.10747909977671	0.0801398943476623	0.0401536197062387	2.18766101122209	0.00588021868646346	0.00510037205077303	0.581868938010077	0.710731383240423	0.21381128501613	0.204014882030921	0.128805530210713	0.0802970434402952	0.0749576642969955	0.0816238957177899	0.0593762041471006	0.0438089664714081	0.0448284292030512	0.0390916115668158	0.0528434830423714	0.0441369444405195	0.0605239338814233	0.0515933673331551	0.0580901651514287	0.0353366993125211	0.0282340140757071	0.0252613568745118	0.0421604344144016	0.0110738654895507	1.97943501870348	0.00747930225312485	0.00853318816205784	0.00413349299252122	0.00482354918656676	0.00345468534996569	0.00345468534996569	0.0105401086036004	0.0105401086036004	0.00370963897549108	0.00370963897549108	0.00264609840890856	0.0105401086036004	0.00370963897549108	0.00352925175946339	0.00413349299252122
