"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Paragenipa_wrightii"	"Phoenicophorium_borsigianum"	"Cinnamomum_verum"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_122"	"Neophyllomyza_approximatonervis"	"Cratopus_aurostriatus"	"Scaptodrosophila_sp1_M_PL_122"	"Rhiparida_seychellensis"	"Dichaetomyia_fasciculifera"	"Phelsuma_sp1_M_PL_122"	"Unidentified_sp3_M_PL_122"	"Megachile_seychellensis"	"Pachycerina_seychellensis"	"Plagiostenopterina_cyanosoma"	"Simosyrphus_aegyptius"	"Eristalinus_vicarians"	"Eristalodes_seychellarum"	"Nectarinia_dussumieri"	"Physiphoa_azurea"	"Polistes_olivaceus"	"Unidentified_sp2_M_PL_122"	"Xylocopa_caffra"
"Nephrosperma_vanhoutteanum"	2.42598918185411	0.66119427543359	0.667257671082979	0.519011153208256	0.363270316818328	0.35214438260662	0.274290913732959	1.75530332926045	1.25330766490542	0.216308429277871	0.148305224287326	0.338271730990925	0.238774478560946	0.105972618815326	0.106092304236151	0.122439730857313	0.0470212994970787	0.0919702707756321	0.0461947618442062	0.0615039510892592	0.0307965078961375	0.0458200412829338	0.0235106497485393	0.0150919021117123	0.0150919021117123	0.0148768711972553	0.0148610584152955	0.0148610584152951	0.0153982539480686	0.015068065738304
"Chrysobalanus_icaco"	1.17361983889462	2.01054959426724	0.657198112038316	0.392816681427043	0.432637795257222	0.432326999129165	0.164008873723232	2.64102900319389	0.90377011654925	0.169720151017351	0.0851663885072125	0.163645583169814	0.118196001842782	0.127103492223541	0.0718986475334395	0.0816872135171243	0.0281158069239827	0.0563242079395555	0.0454983308334218	0.0297537423945116	0.0303322205556146	0.0262812264644925	0.0140579034619913	0.0185282999626785	0.0185282999626785	0.0452373658710122	0.0176988188968867	0.0176988188968861	0.0151661102778071	0.0114043552672364
"Paragenipa_wrightii"	1.21475114479209	0.674049345680323	1.9097014263068	0.553224254813011	0.392702677224019	0.338396295546686	0.180332750373913	1.79688826423657	1.5396206818207	0.197646256040998	0.0926837183940316	0.169380793428756	0.123244870525674	0.0901338087008737	0.0957050006144737	0.0752001586053508	0.0309141857783851	0.0909278901441907	0.132210098744317	0.0307965078961375	0.0881400658295446	0.0314596032813497	0.0154570928891926	0.0145026983805722	0.0145026983805722	0.0151661102778068	0.016065109522801	0.0160651095228006	0.0440700329147721	0.0160613493332808
"Phoenicophorium_borsigianum"	1.18870296379955	0.50686023409941	0.695991804442176	1.86876824386477	0.37063990718341	0.31821300799993	0.313981733347595	1.32875083823884	1.50040281892359	0.47918186282858	0.149631665744416	0.165748723121346	0.132389180169352	0.121640083952758	0.286340875331577	0.0724795979006209	0.0538254400024448	0.100452042728544	0.0481840479998429	0.0301361314766084	0.0321226986665619	0.0693226276569588	0.0269127200012224	0.0136377003428541	0.0136377003428541	0.0114043552672364	0.0151625416575033	0.015162541657503	0.0160613493332809	0.0542545619186544
"Cinnamomum_verum"	1.17237238609551	0.786614173194948	0.696154745988033	0.52226532375844	1.49278029225429	0.372394980142535	0.220575993303085	2.10095825042732	1.22912821979225	0.287454974814868	0.10939362697376	0.163471642568247	0.12293392261876	0.0956017735594391	0.0906737667028108	0.0765027449723887	0.0378130274233861	0.0609497680108943	0.0481953285684022	0.0297221168305905	0.0321302190456015	0.0300236000727983	0.018906513711693	0.0159597848632515	0.0159597848632515	0.0176988188968857	0.0610682846831302	0.0610682846831298	0.0160651095228006	0.0151625416575029
"Dillenia_ferruginea"	1.19058338881286	0.823479998341265	0.628450263158131	0.46974301180942	0.390128074435037	1.56426677154252	0.196506386637613	2.13763289163795	1.01265853281452	0.234780485586281	0.0993089249564034	0.166010923228835	0.122486719350924	0.248377915901283	0.083280403825983	0.179355715324496	0.0336868091378765	0.0583242029468509	0.0435080951417167	0.0301838042234246	0.0290053967611445	0.0287296024545664	0.0168434045689382	0.0670400044946794	0.0670400044946794	0.0185282999626779	0.0159597848632518	0.0159597848632513	0.0145026983805721	0.0136377003428539
"Nepenthes_pervillei"	0.927364517859051	0.312397854710919	0.334903679265839	0.463496844465497	0.231079612031804	0.196506386637613	2.79740899976612	0.826238712872583	0.651629412089893	0.492944932273211	1.21064489620261	0.129308573616966	0.322065188385555	0.0575057434592839	0.0790371248773257	0.0521093791917472	0.479555828531335	0.0446955561937468	0.0231856393337888	0.0235106497485393	0.0154570928891926	0.0252116848748809	0.239777914265667	0.00842170228446911	0.00842170228446911	0.00702895173099548	0.00945325685584662	0.00945325685584646	0.00772854644459622	0.0134563600006111
"Apis_mellifera"	1.31185827765781	1.11201221187111	0.737669919002383	0.433592378793728	0.486537700098958	0.472529376046284	0.182642241792887	2.97845903760267	1.00920655791591	0.188287813213036	0.0949044359177648	0.182921083786089	0.132059375342226	0.114991406958382	0.0795700186148337	0.0903900862521213	0.0313100985930663	0.0628696966831229	0.0510694559309341	0.033258378870198	0.0340463039539561	0.0292173552710459	0.0156550492965332	0.0202512589734122	0.0202512589734122	0.0250202747670991	0.0199038150040487	0.0199038150040481	0.0170231519769778	0.0125881658359466
"Lasioglossum_mahense"	1.43523942271427	0.583077494547903	0.968471074048507	0.750201409461797	0.436142271539184	0.342997244985562	0.220713187965932	1.54636488712922	2.25222360492664	0.24941512170057	0.112784542051999	0.200124933589737	0.146270503720419	0.0971921061119295	0.127093380380178	0.0839792911985608	0.0378365465084454	0.0805157249596714	0.0670479974341274	0.0363863515617703	0.044698664956085	0.0399732167007438	0.0189182732542227	0.0146998819279527	0.0146998819279527	0.0131192436273274	0.0178421838356941	0.0178421838356938	0.0223493324780423	0.0217800409198585
"Hemipyrellia_germana"	1.09699274848063	0.484914717192431	0.550585998971352	1.06104555340614	0.451714960423364	0.352170728379422	0.739417398409817	1.2776673039456	1.10455268181681	1.3766568593573	0.330798712629213	0.152960960703637	0.160717427324455	0.100899764992456	0.167928283505621	0.0719026880789684	0.126757268298826	0.0713214628344848	0.0381174922364782	0.0278110837642977	0.0254116614909855	0.0447100902068433	0.0633786341494129	0.0150930312162609	0.0150930312162609	0.0109105811368294	0.018479248380956	0.0184792483809557	0.0127058307454926	0.0308045483246943
