"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Canthium_bibracteatum"	"Paragenipa_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Megachile_seychellensis"	"Chalcidoma_disjunctum"	"Unidentified_sp3_M_PL_091"	"Cratopus_aurostriatus"	"Hemipyrellia_germana"	"Ceratina_tabescens"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_091"	"Tricimba_seychellensis"	"Polistes_olivaceus"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_091"	"Unidentified_sp4_M_PL_091"	"Geron_seychellarum"	"Lygistorrhina_sp1_M_PL_091"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_091"
"Unidentified_sp3_M_PL_091"	1.14629891221003	2.27200517610231	0.649506096546079	0.32415780106115	0.119317908259699	0.225556211083896	1.33496412731245	1.09135968576353	0.0925855742991256	0.122838745665278	1.39898627482772	0.299239706120792	0.156019424397241	0.0268465293584323	0.168377471623833	0.168377471623833	0.0864080022841823	0.0997465687069306	0.0686309029169021	0.0367219580540409	0.0375152371268736	0.0187576185634368	0.0182673589653585	0.0187576185634368	0.0187576185634368
"Cratopus_aurostriatus"	1.14629891221003	2.27200517610231	0.649506096546079	0.32415780106115	0.119317908259699	0.225556211083896	1.33496412731245	1.09135968576353	0.0925855742991256	0.122838745665278	0.398986274827722	1.29923970612079	0.156019424397241	0.0268465293584323	0.168377471623833	0.168377471623833	0.0864080022841823	0.0997465687069306	0.0686309029169021	0.0367219580540409	0.0375152371268736	0.0187576185634368	0.0182673589653585	0.0187576185634368	0.0187576185634368
"Hemipyrellia_germana"	1.82012628444288	1.42151031117486	0.711926407474444	0.374050631592034	0.163063070565907	0.246165400013027	1.58097721837451	1.13391055905794	0.130679159567175	0.141745502498034	0.249631079035586	0.187223309276689	1.15175942372246	0.0366891908773291	0.123395539292865	0.123395539292865	0.0712497452998857	0.0624077697588964	0.0609877695339682	0.0401637356658301	0.0595677693090399	0.0297838846545199	0.0200229302102187	0.0297838846545199	0.0297838846545199
"Ceratina_tabescens"	0.660778635355366	0.305752139915479	0.298378591695315	0.170117694789745	3.20384453339194	0.0979705101153095	0.759679263847746	0.389930456002466	1.99319154634208	0.0644656527624298	0.0536930587168646	0.0402697940376485	0.0458614885966614	1.72086502001319	0.0309476383246393	0.0309476383246393	0.0234954281224696	0.0134232646792162	0.0175243736454232	0.0164076669008652	0.0216254826116301	0.0108127413058151	0.00839189789143075	0.0108127413058151	0.0108127413058151
"Neophyllomyza_approximatonervis"	1.42706031730705	1.91763231571587	0.675514559432898	0.344946480449018	0.137545059220619	0.234143373137701	1.43746958192164	1.10908921630287	0.108457901494146	0.13071656101226	0.336754943247665	0.252566207435749	0.154244424116081	0.0309476383246393	1.14963499981926	0.149634999819263	0.0800920618740587	0.0841887358119164	0.0654462640073463	0.038156032058953	0.0467037922027762	0.0233518961013881	0.0189988469840503	0.0233518961013881	0.0233518961013881
"Phelsuma_sp1_M_PL_091"	1.42706031730705	1.91763231571587	0.675514559432898	0.344946480449018	0.137545059220619	0.234143373137701	1.43746958192164	1.10908921630287	0.108457901494146	0.13071656101226	0.336754943247665	0.252566207435749	0.154244424116081	0.0309476383246393	0.149634999819263	1.14963499981926	0.0800920618740587	0.0841887358119164	0.0654462640073463	0.038156032058953	0.0467037922027762	0.0233518961013881	0.0189988469840503	0.0233518961013881	0.0233518961013881
"Tricimba_seychellensis"	1.24553082792698	1.31212151616721	1.38565238305636	0.389490709321197	0.139232166651671	0.264814502139746	1.64617362895811	1.18091179596234	0.106531316663618	0.147596479321717	0.230421339424486	0.172816004568364	0.118749575499809	0.0313272374966261	0.106789415832078	0.106789415832078	1.10674561397498	0.0576053348561215	0.0491840809759567	0.0606381143576211	0.040762827095792	0.020381413547896	0.03897147327346	0.020381413547896	0.020381413547896
"Polistes_olivaceus"	1.14629891221003	2.27200517610231	0.649506096546079	0.32415780106115	0.119317908259699	0.225556211083896	1.33496412731245	1.09135968576353	0.0925855742991256	0.122838745665278	0.398986274827722	0.299239706120792	0.156019424397241	0.0268465293584323	0.168377471623833	0.168377471623833	0.0864080022841823	1.09974656870693	0.0686309029169021	0.0367219580540409	0.0375152371268736	0.0187576185634368	0.0182673589653585	0.0187576185634368	0.0187576185634368
"Rhiparida_seychellensis"	1.70782172240408	1.56325945532944	0.701523022319716	0.365735159836886	0.155772210181539	0.242730535191505	1.53997503653084	1.1268187468422	0.124330228689167	0.138594376359241	0.274523611667609	0.205892708750706	0.15246942383492	0.0350487472908463	0.130892528014693	0.130892528014693	0.0737761214639351	0.0686309029169021	1.06226162509779	0.0395901060638652	0.0558923472786788	0.0279461736393394	0.019730335002742	0.0279461736393394	0.0279461736393394
"Unidentified_sp1_M_PL_091"	1.29733554114051	0.836444600119819	1.29059897794509	0.414058300032103	0.14584592800769	0.752558758017945	1.73143532217319	1.31285841418124	0.111471294991603	0.15690630317006	0.146887832216163	0.110165874162123	0.100409339164575	0.0328153338017303	0.0763120641179061	0.0763120641179061	0.0909571715364317	0.0367219580540409	0.0395901060638652	1.09787108554708	0.0424582540736895	0.0212291270368447	0.0362980962547056	0.0212291270368448	0.0212291270368448
"Unidentified_sp4_M_PL_091"	2.26934453259812	0.854513734556566	0.753539948093353	0.407312518612623	0.192226512103379	0.259904859299115	1.74498594574922	1.16227780792087	0.156074883079208	0.154350007053204	0.150060948507494	0.112545711380621	0.1489194232726	0.0432509652232603	0.0934075844055525	0.0934075844055525	0.061144240643688	0.0375152371268736	0.0558923472786788	0.0424582540736895	1.07426945743048	0.037134728715242	0.0211933110401256	0.037134728715242	0.037134728715242
"Geron_seychellarum"	2.26934453259812	0.854513734556565	0.753539948093353	0.407312518612623	0.192226512103379	0.259904859299115	1.74498594574922	1.16227780792087	0.156074883079208	0.154350007053204	0.150060948507494	0.112545711380621	0.1489194232726	0.0432509652232603	0.0934075844055524	0.0934075844055524	0.0611442406436879	0.0375152371268736	0.0558923472786788	0.0424582540736895	0.074269457430484	1.03713472871524	0.0211933110401256	0.037134728715242	0.037134728715242
"Lygistorrhina_sp1_M_PL_091"	1.29514678578545	0.832179686199664	1.75372552631149	0.42215716345122	0.149189295847658	0.284443647667672	1.80177837978093	1.22568785106174	0.113504187845864	0.159975346149936	0.146138871722868	0.109604153792151	0.100114651051094	0.033567591565723	0.075995387936201	0.075995387936201	0.11691441982038	0.036534717930717	0.0394606700054841	0.0725961925094112	0.0423866220802511	0.0211933110401256	1.04932353042751	0.0211933110401256	0.0211933110401256
"Melanostoma_annulipes"	2.26934453259812	0.854513734556565	0.753539948093353	0.407312518612623	0.192226512103379	0.259904859299115	1.74498594574922	1.16227780792087	0.156074883079208	0.154350007053204	0.150060948507494	0.112545711380621	0.1489194232726	0.0432509652232603	0.0934075844055524	0.0934075844055524	0.0611442406436879	0.0375152371268736	0.0558923472786788	0.0424582540736895	0.074269457430484	0.037134728715242	0.0211933110401256	1.03713472871524	0.037134728715242
"Unidentified_sp2_M_PL_091"	2.26934453259812	0.854513734556565	0.753539948093353	0.407312518612623	0.192226512103379	0.259904859299115	1.74498594574922	1.16227780792087	0.156074883079208	0.154350007053204	0.150060948507494	0.112545711380621	0.1489194232726	0.0432509652232603	0.0934075844055524	0.0934075844055524	0.0611442406436879	0.0375152371268736	0.0558923472786788	0.0424582540736895	0.074269457430484	0.037134728715242	0.0211933110401256	0.037134728715242	1.03713472871524
