"Microtus_arvalis"	"Apodemus_sylvaticus"	"Prometheomys_schaposchnikowi"	"Apodemus_mystacinus"	"Microtus_majori"	"Dryomys_nitedula"	"Cricetulus_migratorius"	"Sorex_araneus"	"Chionomys_nivalis"	"Myoxus_glis"	"Ctenophthalmus_proximus"	"Ctenophthalmus_hypanis"	"Ctenophthalmus_inornatus"	"Megabothris_turbidus"	"Ctenophthalmus_shovi"	"Amphipsylla_rossica"	"Myoxopsylla_jordani"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Leptopsylla_taschenbergi"	"Hystrichopsylla_talpae"	"Amphipsylla_georgica"	"Hystrichopsylla_satunini"	"Rhadinopsylla_integella"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Ctenophthalmus_euxinicus"	"Palaeopsylla_caucasica"
"Ctenophthalmus_proximus"	0.90954284672509	2.43700178069529	0.175066938822487	0.599719973192874	0.345549534991933	0.0934633429117089	0.0756663674534033	0.0794431090321597	0.0171281346173261	0.00426007682088263	2.79367818344825	0.461801232264919	0.18579142480939	0.466868461870268	0.4127490992389	0.202923219917974	0.111235339211935	0.189303532165546	0.147116088453979	0.117648361826669	0.0380049183805173	0.0272395501439528	0.046846757829586	0.0154079672889394	0.0168069088323813	0.0044813242448134	0.0126503431845372	0.012605181624286
"Ctenophthalmus_hypanis"	2.68634606353972	0.904936149956188	0.418323583046169	0.213131366724563	0.251666367593631	0.0511947050648126	0.148671263843362	0.0254414468216208	0.0349796542809925	0.00215150439210325	0.695098740606366	2.20733575378444	0.422171507967827	0.701529830241831	0.32686109538718	0.517400074148535	0.0561781702382516	0.0692857410733444	0.0577025301063172	0.0436865727565056	0.0663909371532608	0.0401301245244657	0.0203291394774049	0.0104046476517101	0.00624093896521509	0.0132356466634256	0.00449573976684624	0.00468070422391132
"Ctenophthalmus_inornatus"	0.845221273308033	0.408459538828134	3.10759933546745	0.0849610536107923	0.0941682443640634	0.0214625390704219	0.114137034769166	0.0105339265541516	0.0493916706728579	0.000907488618080461	0.301564439522703	0.455252111204112	3.69353670492948	0.280615777252097	0.118914529274408	0.234329212306636	0.0236955361387676	0.0300879536486064	0.0243965143243117	0.0197187363572203	0.0217883394112119	0.0298213174832504	0.0083554850516489	0.0101949951353906	0.00281696233674575	0.00416441138308703	0.00179214722460265	0.00211272175255931
"Megabothris_turbidus"	2.09326779559993	1.27979932981767	0.346716634977777	0.277193715741495	0.372126964687433	0.0926896574238921	0.203566950517738	0.0335030134345184	0.0342414003545355	0.00373664270816639	0.967084671016984	0.965438671142331	0.358119182397914	1.65901873111309	0.363539398756342	0.430000390935344	0.0975678929354556	0.0954317917666456	0.0800140692760477	0.0617834159222325	0.0577523421125664	0.0550882781810796	0.0284898146047937	0.0122227899457866	0.00882620227460464	0.0103135457082478	0.00584705494142215	0.00661965170595348
"Ctenophthalmus_shovi"	1.51938523479548	1.75223260014055	0.232838240057139	0.448120449463326	0.519872433860091	0.0758507669459459	0.0978028875896311	0.0665622821241997	0.0208031355677209	0.00337407471906852	1.37057906999177	0.721090508144237	0.243275525538484	0.582773081975815	1.43093720781102	0.313723317975777	0.0881008398867892	0.13789542435126	0.117543880109207	0.0845905393171303	0.0505004934772363	0.0303888576521074	0.0412055292773959	0.0124674215262287	0.01208436275959	0.00748602214224052	0.00945254073086704	0.00906327206969253
"Amphipsylla_rossica"	2.55574296356458	0.897405377108139	0.487449027647906	0.199683935292864	0.256226466796973	0.0503959208064433	0.219420159435866	0.024965482406255	0.0434386809969168	0.00211409120721578	0.684275974142005	1.15913660022424	0.48682347983084	0.700000636406374	0.318587245386254	1.51106377435046	0.0552012704106344	0.0674779345560126	0.0565200611913719	0.0433230182052205	0.0636424858239787	0.057716115457812	0.0200043972036578	0.0117498997500548	0.00618900260074578	0.0125921642365408	0.00421208301008385	0.00464175195055934
"Myoxopsylla_jordani"	0.350957435207391	0.675865417290399	0.0642293584267665	0.205965815214975	0.0951492536277025	3.1413009525719	0.0311587349762078	0.0164062632964207	0.00631208268863645	0.149496791962753	0.514759282523318	0.172717991477178	0.0675574860126565	0.217970824643039	0.122778830054993	0.0757549349252323	3.90352734569412	0.0566815131401991	0.0432099199938419	0.0326279856622951	0.0126357389401023	0.0100871065581014	0.0140894355716876	0.00452874186481499	0.0046611408088993	0.00172916984499992	0.00434459141469087	0.00349585560667447
"Nosopsyllus_fasciatus"	0.869475112322111	2.40000703359563	0.168717363225128	0.761139598762004	0.287253687455877	0.0990422137462003	0.0725200881275593	0.0576162794987404	0.0165362074786918	0.00453452105121593	1.82993414426694	0.444968426004367	0.179190479507256	0.445348361577679	0.401428902000336	0.193436745727236	0.118401383003971	1.20441473689808	0.153915539224893	0.11586240851841	0.035949138895612	0.0263287593247104	0.0495543146771447	0.0151197543442649	0.0165517726454871	0.00428391022494471	0.016055288411386	0.0124138294841153
"Leptopsylla_segnis"	0.90960079338269	2.23714418600384	0.171589392297512	0.727040659746536	0.393774341916301	0.0947415354508704	0.0749074988774448	0.107032194383529	0.016690511205053	0.00432099199938419	1.77765273548558	0.463223088909047	0.181618495525431	0.466748737443612	0.427729119286282	0.202530219269083	0.112825902206143	0.192394424031117	1.15518958100989	0.10800006415191	0.0378070695032117	0.0263614761873331	0.0499567320196107	0.0143026100056743	0.0154285805931299	0.00448160974841836	0.0153360139165285	0.0115714354448474
"Leptopsylla_taschenbergi"	0.88814638554563	2.6970352803413	0.177180001468632	0.442838446615608	0.285332135972722	0.0920673523117689	0.0758296492286709	0.0566969054897755	0.0175209215610367	0.00419502672800937	1.82775133552147	0.45090784023679	0.188736476561965	0.463375619416744	0.395762880376573	0.199595333874051	0.109536809009134	0.18620744226173	0.138857225338169	1.13020170318889	0.0378508727718523	0.0281768641239121	0.043112796674306	0.01681724237633	0.0186002433126986	0.00437590372440365	0.00934112348329799	0.013950182484524
"Hystrichopsylla_talpae"	2.35025343831972	1.21963923375969	0.312867962482817	0.253990488044496	0.357840411518567	0.0588453377596864	0.122779503135644	0.0322584860811911	0.0258400963733297	0.00252714778802046	0.918452194195834	1.06594337984958	0.324404164566932	0.673777324646608	0.367531369195442	0.456104481738514	0.065986636687201	0.0898728472390301	0.0756141390064234	0.0588791354228814	1.06268063919799	0.0347699118214193	0.026947701408498	0.0105368582018536	0.00841130506041162	0.0115797158457359	0.0053576118571886	0.00630847879530872
"Amphipsylla_georgica"	1.50328082367032	1.08950541279127	0.483902756047641	0.21459010110869	0.230702456568893	0.0574496104345605	1.10101806899523	0.0266114746148681	0.0273604954577478	0.00242090557394433	0.789946954174631	0.773173732504706	0.532807539034074	0.771235894535114	0.265396023495072	0.496358592937183	0.0632125344307687	0.0789862779741313	0.0632675428495995	0.0525968130313026	0.0417238941857032	1.27784013664725	0.0214170253343707	0.0101125448087775	0.00751383043304322	0.00740667559107638	0.00452650994526143	0.00563537282478242
"Hystrichopsylla_satunini"	0.963605905967882	2.08378517259146	0.176961917246466	0.739998230314929	0.524045320977743	0.0930369162923507	0.0786780624882233	0.0554133290997642	0.0170904196128339	0.00422683067150627	1.69819497132249	0.489593442414168	0.186605832820159	0.498571755583889	0.449827027944906	0.215047269939321	0.110367245311553	0.185828680039293	0.149870196058832	0.100596525573381	0.040421552112747	0.0267712816679633	1.05238113826472	0.0135748132870402	0.0143709322247687	0.00474769333232351	0.0156093376707055	0.0107781991685765
"Rhadinopsylla_integella"	1.10477515874893	1.95080011565428	0.483151815587587	0.333504804412721	0.245843939407303	0.0728747813764857	0.0948465522532159	0.0423891224583062	0.405395121221666	0.00326069414266679	1.34049315413772	0.601388634268844	0.546451739256937	0.513357177723036	0.326646443987191	0.303147413551414	0.0851403470585217	0.136077789098384	0.102978792040855	0.0941765573074479	0.0379326895266729	0.0303376344263326	0.0325795518888966	1.07642772889843	0.013453793901064	0.00544323527120823	0.00703486696808083	0.010090345425798
"Ceratophyllus_sciurorum"	0.88814638554563	2.6970352803413	0.177180001468632	0.442838446615608	0.285332135972721	0.0920673523117689	0.0758296492286709	0.0566969054897755	0.0175209215610367	0.00419502672800937	1.82775133552147	0.45090784023679	0.188736476561965	0.463375619416744	0.395762880376573	0.199595333874052	0.109536809009134	0.18620744226173	0.138857225338169	0.130201703188891	0.0378508727718523	0.0281768641239121	0.043112796674306	0.01681724237633	1.0186002433127	0.00437590372440365	0.00934112348329799	0.013950182484524
"Amalaraeus_penicilliger"	2.85467566252774	0.846008053384706	0.359982068090527	0.194366730715346	0.240010281484281	0.0497632075189467	0.137047616570225	0.0242147557849517	0.0286987253724318	0.0020750038139999	0.649792015497943	1.27503396191	0.372020750222441	0.721948199577349	0.326889633544502	0.541463062171255	0.0541806551433308	0.0642586533741706	0.0537793169810203	0.0408417680944341	0.0694782950744151	0.0370333779553819	0.018990773329294	0.00907205878534704	0.00583453829920487	1.01406500782632	0.00409992322602682	0.00437590372440365
"Ctenophthalmus_euxinicus"	0.832132565875074	1.80595054010428	0.15179208673812	1.3977419030548	0.291096790422188	0.112991936615063	0.0659009659253362	0.0594550275166702	0.0145667793140022	0.00521350969762904	1.83429976175789	0.433089597539522	0.160098485397837	0.409293845899551	0.412760945247861	0.181119569433606	0.136130530993647	0.240829326170791	0.184032166998342	0.087183819177448	0.0321456711431316	0.0226325497263072	0.0624373506828222	0.0117247782801347	0.012454831311064	0.00409992322602682	1.02948361826756	0.00934112348329799
"Palaeopsylla_caucasica"	0.88814638554563	2.6970352803413	0.177180001468632	0.442838446615608	0.285332135972722	0.0920673523117689	0.0758296492286709	0.0566969054897755	0.0175209215610367	0.00419502672800937	1.82775133552147	0.45090784023679	0.188736476561965	0.463375619416744	0.395762880376574	0.199595333874052	0.109536809009134	0.18620744226173	0.138857225338169	0.130201703188891	0.0378508727718523	0.0281768641239121	0.043112796674306	0.01681724237633	0.0186002433126987	0.00437590372440365	0.00934112348329799	1.01395018248452
