"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Roscheria_melanochaetes"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Dillenia_suffruticosa"	"Excoecaria_benthiamiana"	"Memecylon_eleagni"	"Gastonia_crassa"	"Psychotria_pervillei"	"Syzygium_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Neophyllomyza_approximatonervis"	"Forcipomyia_sp1_M_PL_128"	"Unidentified_sp6_M_PL_128"	"Xylocopa_caffra"	"Unidentified_sp1_M_PL_128"	"Mabuya_sechellensis"	"Nectarinia_dussumieri"	"Lygistorrhina_sp1_M_PL_128"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_128"	"Unidentified_sp7_M_PL_128"	"Cratopus_aurostriatus"	"Unidentified_sp5_M_PL_128"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_128"	"Unidentified_sp4_M_PL_128"	"Chalcidoma_disjunctum"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp2_M_PL_128"
"Lygistorrhina_sp1_M_PL_128"	1.51760191023519	1.02116834398846	0.48658641156731	0.659955574163976	0.279843550690782	0.133313614338591	0.20761872890697	0.193673733971774	0.0653268054637505	0.112701386643189	0.0590520452931767	1.34341530469216	0.939917762011079	0.648984848561664	0.200645359749612	0.202731950644767	0.0940214733479351	0.167585380987258	0.0529920885383783	0.0618831046507417	1.1273231148433	0.0559687101381563	0.0705164380352507	0.0675773168815889	0.0583188343661734	0.0328445827807934	0.0186562367127188	0.0186562367127188	0.0270309267526356	0.0270309267526356	0.0108941475359123	0.0108941475359123	0.0070577795826313	0.0182112229228222
"Ornidia_obesa"	0.7682261260293	0.651852229536034	0.260167444258265	0.318911686395957	1.6701222515177	0.259633602625097	0.271928322212009	0.221823415279635	0.0935127097816243	0.110200129931054	0.110464187696485	1.75953620254829	0.538919459610079	0.338513076751411	0.106243939461868	0.129411839687301	0.220614442208495	0.100317539259772	0.0836361195910228	0.138755136319297	0.0652968284945157	1.33402445030354	0.0519333692105042	0.043137279895767	0.0301449620163251	0.0175613024874329	0.111341483434513	0.111341483434513	0.0172549119583068	0.0172549119583068	0.0124775671094795	0.0124775671094795	0.0137453083742698	0.0092187135123516
"Phelsuma_sp1_M_PL_128"	0.875387012993247	1.43939502741608	0.287304918002594	0.341552084332666	0.259666846052521	0.109303147487354	0.166668331363404	0.151552985489797	0.694651978707868	0.11593429797429	0.29542547544334	1.07844214411614	0.842921801577882	0.381679587677197	0.117974698137714	0.285762248089957	0.078095208174109	0.101894734922489	0.463739711135251	0.292999085221599	0.0822691777077925	0.0519333692105041	1.19269444994133	0.0952540826966523	0.0339380096219547	0.0193930819651751	0.017311123070168	0.017311123070168	0.0381016330786609	0.0381016330786609	0.00852485543380106	0.00852485543380106	0.00578663721991876	0.010504644155919
"Unidentified_sp7_M_PL_128"	0.775922153411002	2.24211655553268	0.258662914232466	0.446099076748496	0.258823679374602	0.122582298397339	0.190728771939418	0.173461581806049	0.0887145401082693	0.113708479757415	0.0660220539554233	1.23412734784329	1.17356308169499	0.340757293393431	0.105920865235322	0.445126080877812	0.0865032690786391	0.0951693350089931	0.0677124678450925	0.068977948152095	0.0946082436342245	0.0517647358749204	0.114304899235983	1.1483753602926	0.0302619628223251	0.0174597467106915	0.0172549119583068	0.0172549119583068	0.0593501441170415	0.0593501441170415	0.00975721397659025	0.00975721397659025	0.0064896510916238	0.00931106584093203
"Cratopus_aurostriatus"	1.60847522998599	0.571614853310584	1.41103294986047	0.278491163044974	0.226087215122438	0.107765601601925	0.167846012341526	0.17680961604735	0.0494935530908688	0.0926412826635028	0.0465846281935362	1.08606243279811	0.581951298715834	0.987332020599886	0.514827026097572	0.113482360583719	0.075999093286481	0.275140802463789	0.04070190712713	0.049001522423556	0.102057960140804	0.0452174430244877	0.050907014432932	0.0378274535279063	1.10209988826339	0.0952447241155816	0.0150724810081626	0.0150724810081626	0.0151309814111625	0.0151309814111625	0.00994554090266343	0.00994554090266343	0.00570523773186664	0.0193017027598318
"Unidentified_sp5_M_PL_128"	1.19846719453769	0.439726954195193	2.1828833959675	0.214133082500303	0.175613024874329	0.0836419832610567	0.130257222637578	0.157432878886628	0.0385822826955916	0.0793195605812663	0.0367845251260216	0.842840852360799	0.4465789121199	1.11857686689292	0.765486358807938	0.0872987335534575	0.0589910274498941	0.335193612593351	0.031869790193426	0.0391227970021549	0.0766373598218514	0.0351226049748658	0.0387861639303502	0.0290995778511525	0.126992965487442	1.14734462922781	0.0117075349916219	0.0117075349916219	0.011639831140461	0.011639831140461	0.00885559943737282	0.00885559943737282	0.00442810499617358	0.0143816063344522
"Hemipyrellia_germana"	0.7682261260293	0.651852229536034	0.260167444258265	0.318911686395957	1.6701222515177	0.259633602625097	0.271928322212009	0.221823415279635	0.0935127097816242	0.110200129931054	0.110464187696485	1.75953620254829	0.538919459610079	0.338513076751411	0.106243939461868	0.129411839687301	0.220614442208495	0.100317539259772	0.0836361195910227	0.138755136319297	0.0652968284945157	0.33402445030354	0.0519333692105042	0.043137279895767	0.0301449620163251	0.0175613024874329	1.11134148343451	0.111341483434513	0.0172549119583068	0.0172549119583068	0.0124775671094795	0.0124775671094795	0.0137453083742698	0.00921871351235159
"Rhiparida_seychellensis"	0.768226126029299	0.651852229536034	0.260167444258265	0.318911686395957	1.6701222515177	0.259633602625097	0.271928322212009	0.221823415279635	0.0935127097816243	0.110200129931054	0.110464187696485	1.7595362025483	0.538919459610079	0.338513076751411	0.106243939461868	0.129411839687301	0.220614442208495	0.100317539259772	0.0836361195910227	0.138755136319297	0.0652968284945157	0.33402445030354	0.0519333692105042	0.043137279895767	0.0301449620163251	0.0175613024874329	0.111341483434513	1.11134148343451	0.0172549119583068	0.0172549119583068	0.0124775671094795	0.0124775671094795	0.0137453083742698	0.00921871351235159
"Unidentified_sp3_M_PL_128"	0.775922153411002	2.24211655553268	0.258662914232467	0.446099076748496	0.258823679374602	0.122582298397339	0.190728771939418	0.173461581806049	0.0887145401082693	0.113708479757415	0.0660220539554234	1.23412734784329	1.17356308169499	0.340757293393431	0.105920865235322	0.445126080877812	0.0865032690786391	0.0951693350089931	0.0677124678450925	0.0689779481520951	0.0946082436342245	0.0517647358749204	0.114304899235983	0.148375360292604	0.030261962822325	0.0174597467106915	0.0172549119583068	0.0172549119583068	1.05935014411704	0.0593501441170415	0.00975721397659025	0.00975721397659025	0.00648965109162381	0.00931106584093202
"Unidentified_sp4_M_PL_128"	0.775922153411002	2.24211655553268	0.258662914232467	0.446099076748496	0.258823679374602	0.122582298397339	0.190728771939418	0.173461581806049	0.0887145401082693	0.113708479757415	0.0660220539554233	1.23412734784329	1.17356308169499	0.340757293393431	0.105920865235322	0.445126080877811	0.0865032690786391	0.0951693350089931	0.0677124678450925	0.0689779481520951	0.0946082436342245	0.0517647358749204	0.114304899235983	0.148375360292604	0.030261962822325	0.0174597467106915	0.0172549119583068	0.0172549119583068	0.0593501441170415	1.05935014411704	0.00975721397659024	0.00975721397659025	0.00648965109162381	0.00931106584093202
"Chalcidoma_disjunctum"	0.919623530662836	0.737211722675708	0.39358219721657	0.360242660992447	0.374327013284385	0.179254636514752	0.279395792747668	1.25422922365267	0.0602333794726754	0.11284090689381	0.0659010411496366	1.80785512954374	0.668261326021408	0.431040623816778	0.1549049562965	0.146358209648854	0.126356983248263	0.24055619668756	0.0522963372601358	0.0675541866787603	0.0762590327513859	0.074865402656877	0.0511491326028064	0.0487860698829512	0.0397821636106537	0.0265667983121185	0.024955134218959	0.024955134218959	0.0195144279531805	0.0195144279531805	1.07055039383046	0.0705503938304629	0.00948995134489867	0.011035482367954
"Polistes_olivaceus"	0.919623530662836	0.737211722675708	0.39358219721657	0.360242660992447	0.374327013284385	0.179254636514752	0.279395792747668	1.25422922365267	0.0602333794726754	0.11284090689381	0.0659010411496367	1.80785512954374	0.668261326021408	0.431040623816778	0.1549049562965	0.146358209648854	0.126356983248263	0.24055619668756	0.0522963372601357	0.0675541866787603	0.0762590327513859	0.074865402656877	0.0511491326028064	0.0487860698829513	0.0397821636106537	0.0265667983121185	0.024955134218959	0.024955134218959	0.0195144279531805	0.0195144279531805	0.0705503938304628	1.07055039383046	0.00948995134489866	0.011035482367954
"Simosyrphus_aegyptius"	0.581864205629973	0.490329193589354	0.196804666496604	0.241430221877856	0.412359251228095	2.26139644852614	0.206984425917143	0.168710246131531	0.0459361087615631	0.0786675132795403	0.0523598238253638	1.33931099122857	0.405509744468931	0.255829958427109	0.0803863158777232	0.0973447663743571	1.45039716979088	0.0760322800084636	0.0405134458788532	0.0560604711919871	0.0494044570784191	0.0824718502456189	0.0347198233195125	0.032448255458119	0.0228209509274666	0.0132843149885208	0.0274906167485396	0.0274906167485396	0.0129793021832476	0.0129793021832476	0.00948995134489863	0.00948995134489864	1.11972098845138	0.00698237046755968
"Unidentified_sp2_M_PL_128"	2.01848326543428	0.703502752425975	0.639182503753433	0.342849243589645	0.276561405370548	0.131889219942794	0.205434802045473	0.196186353208072	0.060404823486146	0.105963004745739	0.0563847312610508	1.32928401323541	0.717323685311767	0.856087174306854	0.264167693387206	0.13966598761398	0.0930071591230678	0.215087992334226	0.0495340240608341	0.0588802478449572	0.127478560459756	0.0553122810741095	0.0630278649355138	0.0465553292046601	0.0772068110393273	0.0431448190033567	0.0184374270247032	0.0184374270247032	0.018622131681864	0.018622131681864	0.011035482367954	0.011035482367954	0.00698237046755968	1.02422179918521
