"Rhombomys_opimus"	"Cricetulus_migratorius"	"Meriones_tamariscinus"	"Allactaga_elater"	"Meriones_meridianus"	"Ellobius_talpinus"	"Pygeretmus_pumilio"	"Allactaga_major"	"Allactaga_sibirica"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Microtus_gregalis"	"Microtus_socialis"	"Microtus_arvalis"	"Pygeretmus_shitkovi"	"Dipus_sagitta"	"Stylodipus_telum"	"Spermophilus_pygmaeus"	"Xenopsylla_skrjabini"	"Xenopsylla_hirtipes"	"Xenopsylla_gerbilli"	"Xenopsylla_conformis"	"Amphipsylla_schelkovnikovi"	"Nosopsyllus_laeviceps"	"Mesopsylla_lenis"	"Coptopsylla_lamellifer"	"Echidnophaga_oschanini"	"Mesopsylla_eucta"	"Mesopsylla_tuschkan"	"Xenopsylla_magdalinae"	"Mesopsylla_hebes"	"Ophthalmopsylla_volgensis"	"Ctenophthalmus_arvalis"	"Ctenophthalmus_dolichus"	"Nosopsyllus_consimilis"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Amphipsylla_rossica"	"Nosopsyllus_fidus"	"Pectinoctenus_nemorosa"	"Citellophilus_ullus"	"Rhadinopsylla_socia"	"Ctenophthalmus_dux"	"Rhadinopsylla_cedestis"	"Rhadinopsylla_bivirgis"	"Amphipsylla_dumalis"	"Citellophilus_trispinus"	"Ctenophthalmus_breviatus"	"Paradoxopsyllus_repandus"
"Rhombomys_opimus"	4.95879567069113	0.00683321593013961	0.144056360150493	0.0224216512267204	0.0911387296561135	0.00117659667893795	0.00669280678394533	0.00239121118759311	0.00381280169425302	0.00386026076103974	0.00273994940902953	0.0015359004183951	0.00174408552532581	0.00127538396938931	0.00168101420860646	0.00527313114063112	0.00649508891375658	0.00123403639134545	2.11407716504351	1.25330439320567	0.594638770207294	0.144149730078387	0.0054283425526432	0.225554429307029	0.0142512560299997	0.116206767492633	0.101423570041051	0.00972044837639141	0.00818718037966432	0.000860386321473374	0.00327368809675079	0.00626802068595582	0.0048264976267267	0.0557024174758073	0.00187618278358445	0.000861914209380389	0.024970049213293	0.00101833988823925	0.00397709510282743	0.00161592310927245	0.0126689711378926	0.0153661841312572	0.000132367126380519	0.0115246380984429	0.00288115952461073	2.20611877300865e-05	3.21143307421707e-05	0.000101269482115692	0.00192077301640715
"Cricetulus_migratorius"	0.0829084971993701	4.26305649929167	0.0496694298746888	0.13981921724079	0.0409545070835271	0.0576908050596287	0.0390135620247466	0.0469884014400073	0.0313498091835826	0.126712833471882	0.0334949445197652	0.110987597329277	0.113748872392273	0.107620012111558	0.0125547992398516	0.0030999161226961	0.0033394087396186	0.000148782411905799	0.0369119783363836	0.0209546008092662	0.0109341465940829	0.0560704545799233	3.2910856643879	0.02719411862056	0.0805487830957108	0.00194291700990131	0.00330186645544782	0.0566625022361577	0.0408639520750676	0.0421864011998535	0.0494235659343112	0.0680839900418252	0.236652489921685	0.000931315591522943	0.181713082492343	0.294229563034064	0.000417486299648216	0.117030941259619	0.0310155549591728	0.053042581453346	0.000902318541277066	0.000256914645937364	0.00649021556920823	0.000192685984453023	4.81714961132557e-05	0.00108170259486804	0.0200352524770889	0.00660477323568034	3.21143307421705e-05
"Meriones_tamariscinus"	2.17347371954331	0.061764258577941	1.93546273827856	0.101716847199808	0.738168500734188	0.011406691360739	0.0366261134940146	0.0134640015881423	0.0177637981914726	0.0474438478069787	0.0110935755777566	0.0147264699671916	0.0169177125702179	0.0125374030142874	0.00769764950056873	0.0532973356214945	0.00480747861173707	0.00478975309843405	0.927564491244848	0.549331801937511	0.261287957173232	1.48852608111128	0.0495912673121065	0.875460427436001	0.0688070964326363	0.0509342130532099	0.0940746454302003	0.0382861569177429	0.0430724110785788	0.00834114305754041	0.0171766977842105	0.0257869858860418	0.0467911985193648	0.0244147467527783	0.0177776795804509	0.00763730689722164	0.0109445416477972	0.01031818020353	0.0512877408194487	0.0198602153610608	0.0329082476874786	0.00673510255249056	0.00128325277808314	0.00505132691436792	0.00126283172859198	0.000213875463013856	0.000290275888878054	0.000982318794399749	0.00084188781906132
"Allactaga_elater"	0.411831672927154	0.211663083807204	0.123829205286723	2.94226221448022	0.101797386545269	0.0172038901717635	0.390078592525768	0.180966860515141	0.303572541376625	0.0311672926470304	0.224185745257153	0.0347301962434688	0.0282415004519378	0.0240342776705132	0.178090181475303	0.0188136918634354	0.0402828868132121	0.000406674678925755	0.194835977266238	0.104087863105862	0.0703050351164836	0.175792160140857	0.164445518985123	0.0743310940925408	1.60804757006568	0.00965105857150141	0.0122394808172926	0.78348575834015	0.454856935953714	0.0125803446881021	0.265075060410761	0.583329149045059	0.0705717911420883	0.00462612724914943	0.0582941317850244	0.029099477014118	0.00207378118065319	0.0178866635088028	0.017969083466269	0.0130467736661988	0.00268656189542952	0.00127617303424812	0.0019354376443234	0.00095712977568609	0.000239282443921522	0.000322572940720566	0.00099476122938112	0.00163982905849961	0.000159521629281015
"Meriones_meridianus"	1.90775530050432	0.0706557487071661	1.02412566768527	0.116012336918707	1.86806565850935	0.0159425997058447	0.0382838019533769	0.0163072867410103	0.0208732419479345	0.0310107416049699	0.0148131299387518	0.0185792204222939	0.0228778718663202	0.0155635001825631	0.00819787991726748	0.065341612526412	0.00466861843122157	0.0040836771740636	0.814382461819928	0.482173144059033	0.229534331473884	1.82926846064747	0.0557565497025776	0.746405439037181	0.071164198199647	0.0447072417096881	0.088558596626125	0.0531878827748169	0.0473222189495633	0.0116580260348989	0.0205550547149662	0.0291999682435265	0.0653978725433503	0.0214299175137348	0.0198095477133955	0.00808339552618001	0.00960651474753628	0.0117886431966667	0.0288984231964229	0.0129812406718479	0.0190271697157629	0.00591170138309925	0.00179354246690753	0.00443377603732444	0.00110844400933111	0.000298923744484587	0.00033206357094752	0.00132839255997988	0.000738962672887406
"Ellobius_talpinus"	0.05695463298984	0.230162274352477	0.0365964681157044	0.0453394188901685	0.0368672618197658	4.53640918587666	0.0104745023700008	0.028269000831424	0.0106422129333036	0.0364132849823421	0.00553268667060433	0.0706559034303325	0.0936449268251965	0.0591524597984893	0.00315495481892629	0.00190549402492259	0.000867915061066986	0.000115310945623604	0.0246658503064976	0.0143949249938815	0.00715051054318234	0.0449951313372181	0.178923502604131	0.0210762783945365	0.0257225440127053	0.00133470185767023	0.00246050158988704	0.0149267160912422	0.0118794257509762	3.31724921717231	0.027114219681952	0.0126056548545685	0.275395181231527	0.000639774444172509	0.0643522344243865	0.0224073436472744	0.000286795440491125	0.0417220351703501	0.00935390086366176	0.0152427704577246	0.000656025190050117	0.000176489501840692	0.510346033411124	0.000132367126380519	3.30917815951298e-05	0.0850576722351872	0.00108170259486805	0.00543744736404367	2.20611877300865e-05
"Pygeretmus_pumilio"	0.365899683823458	0.175790520652682	0.132715799484194	1.16105745775317	0.0999882827488197	0.0118300262061185	2.21449234012784	0.195700314466476	0.41812196145505	0.0635713823177895	0.151093488395371	0.0240834021756153	0.0200819943769449	0.0180407773411735	0.101601999836793	0.055639317068571	0.0530352860511547	0.000413860455624403	0.18146301413611	0.0924788419734563	0.0521259308927332	0.187077470789392	0.138152933628439	0.075644494389127	0.681683216762058	0.00857466657378407	0.0114934392788833	0.48681342598991	1.76366138604496	0.00865070666322417	0.289204225049158	0.526474421609474	0.0485277533330153	0.00411017075437583	0.0405922441312635	0.0236350156043253	0.00184249033816848	0.0151770038801404	0.0642459752371664	0.0266112763190747	0.0027185446809897	0.00113384020810368	0.00133087794818833	0.000850380156077759	0.00021259503901944	0.000221812991364722	0.000826169548759344	0.00116605128640325	0.00014173002601296
"Allactaga_major"	0.182163252274511	0.29502553691021	0.0679821719532431	0.750567470661159	0.0593478304344965	0.0444889193412574	0.272697159502467	2.54884039503215	0.580702419834804	0.0540548449920211	0.0925898411816305	0.0924198406990567	0.0700418207678067	0.0603342987549537	0.0603901597602187	0.0131235136290617	0.0181695563550313	0.000218862652764496	0.086351049349427	0.0460406154070182	0.0271784278940226	0.0916561410627748	0.229655811856271	0.0400032293108441	0.459815505782713	0.00426889997260476	0.00591623834795324	0.311100733086563	0.356225267818839	0.0325325222682945	2.30741575133121	0.268033480472267	0.182497254547783	0.00204624957364525	0.15730620493703	0.0307916622647406	0.00091728429163408	0.0410134417395209	0.0196104930463647	0.0226276095315437	0.00138132783448872	0.000564482641005588	0.00500500342589146	0.000423361980754191	0.000105840495188548	0.000834167237648576	0.0013865429933117	0.0040669444316791	7.05603301256985e-05
"Allactaga_sibirica"	0.310843674968312	0.210648717847581	0.0959868393504132	1.34743601698748	0.0812957844287976	0.0179237270455639	0.623515205678584	0.621453466840755	1.44881520353979	0.0360704444204215	0.191255020388073	0.0365361062057777	0.0293195298048743	0.0251987399783021	0.119969916874163	0.0278902270110159	0.0386832236161696	0.00031604975077618	0.151070771458831	0.0785637822789504	0.046851621023619	0.137791397283129	0.163868937352207	0.0577668711140907	0.864855633768668	0.00728445797375709	0.00936209251976212	0.645184242941019	0.828722306034191	0.0131067254020686	0.925904431814053	0.572406143635308	0.0735246219848236	0.00349172365684224	0.061620268440763	0.0275043575518657	0.00156525543237756	0.0187291921286732	0.0234718092750447	0.0150992558038974	0.00206462857253915	0.000963234112232342	0.00201641929262594	0.000722425584174257	0.000180606396043564	0.000336069882104323	0.000989993974218402	0.00170242431125076	0.000120404264029043
"Apodemus_uralensis"	0.417177482710504	1.12862826092397	0.339830351733708	0.183379652086016	0.160101968286124	0.0812947757745313	0.12566436039563	0.0766824545235648	0.047814310045675	2.10547307107831	0.0298696488322117	0.194870261810338	0.156649967323408	0.182304136121916	0.0141686017499673	0.0131317448605635	0.00524038253609164	0.000876463944314585	0.180129519707302	0.105438982880027	0.0513174975986022	0.286867596775976	0.958034417880013	0.160198132044166	0.106580925900474	0.00977633481109832	0.0177077352125667	0.0699235581009385	0.111060652007489	0.059446804785126	0.0792800706481422	0.063953496434576	0.333477944791775	0.0046861770168901	0.352804045238738	0.173120754206751	0.00210070004205418	0.201625197771862	0.49436065425654	0.881360820451384	0.00585381155036506	0.00129273848741796	0.00914566227463477	0.00096955386556347	0.000242388466390867	0.00152427704577246	0.00530425814533467	0.00909580455426241	0.000161592310927245
