"Microtus_arvalis"	"Clethrionomys_centralis"	"Spermophilus_undulatus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sorex_araneus"	"Sicista_tianshanica"	"Dryomys_nitedula"	"Arvicola_terrestris"	"Neomys_fodiens"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Marmota_baibacina"	"Spermophilus_erythrogenys"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Megabothris_rectangulatus"	"Citellophilus_tesquorum"	"Amphipsylla_rossica"	"Hystrichopsylla_talpae"	"Nosopsyllus_consimilis"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Amalaraeus_penicilliger"	"Neopsylla_teratura"	"Palaeopsylla_soricis"	"Frontopsylla_elatoides"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Frontopsylla_ornata"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Corrodopsylla_birulai"	"Rhadinopsylla_angusta"
"Neopsylla_mana"	2.6447837852023	0.915319758077808	0.696217515063741	0.209064306744176	0.0874483023583451	0.0363325376416866	0.0377594345997876	0.0261884274477244	0.0259699086946796	0.0173369047815254	0.0186387441815998	0.0165802800462153	0	0.005202200423567	1.59778653080257	1.43060511648092	0.323722632109993	0.439926990790277	0.268721504565919	0.260828642588136	0.25569287052192	0.175642926871629	0.18759735966915	0.111253745181858	0.0646992073258965	0.0507551610243158	0.0326817590230979	0.0228189991038083	0.0120466766259532	0.0101448922446223	0.00832873676927417	0.00637403382753618	0	0.00104753709790898	0.00128232485794188	0.0012002472541056
"Megabothris_rectangulatus"	2.68981166590591	1.26719189077272	0.275096263610731	0.220103235909374	0.0959076752636743	0.0332128733197903	0.0440683352458382	0.0398018509569314	0.0332717466421626	0.0185820538336076	0.010798476850539	0.00758513928167027	0	0.00141089767021305	1.71335935711216	0.387996859308587	1.38278136546046	0.173828248800718	0.307703969915697	0.32148481939433	0.240326034980176	0.192256782801804	0.201870699477986	0.128842549620068	0.0718105018787295	0.0422287851779388	0.0314564121434643	0.0156172982867394	0.0183088514401885	0.0103870088272854	0.0115305144472885	0.00731709268581663	0	0.00159207403827726	0.00117221905834554	0.00128644988078822
"Citellophilus_tesquorum"	1.4345350357197	0.506503298810416	2.50014401124023	0.135166103637295	0.0541044086890508	0.0194476449425582	0.0219436413768607	0.0195228504707987	0.0133455069594185	0.00984360424021018	0.0134496941418871	0.00687137058455512	0	0.0019649344501799	0.871514586800937	0.540356973799471	0.178141604850364	2.57979483079587	0.147355270790549	0.143975369628366	0.296674774779429	0.109618284654335	0.103422301725158	0.0698375655219879	0.042731680162871	0.0847994881955462	0.0176808176749367	0.0523294727999212	0.00898051121656742	0.00570458912557672	0.0046088075902786	0.00348218284373162	0	0.000780914018831949	0.000686387468560878	0.000681480293553013
"Amphipsylla_rossica"	2.81386139984666	1.17244106648036	0.277226894243772	0.208859317671574	0.0858497246085206	0.0331852877412387	0.0347866613968915	0.0423620881204773	0.0299083678000372	0.0185533605284878	0.0107842213770623	0.00759687560081846	0	0.00142683984725267	1.74669368178017	0.392380957994483	0.374872388127384	0.175174554951596	1.306243215642	0.307812999976766	0.2416428293417	0.179903352059449	0.203487697515909	0.12298455315008	0.0696904808790532	0.0422410168891837	0.031897667706435	0.0158854791552261	0.0194865605354196	0.0106675330389977	0.0106683516159518	0.00727438198132426	0	0.00169448352481909	0.00117124544969078	0.001284463421203
"Hystrichopsylla_talpae"	2.49717503178342	1.43725110772989	0.274102362078548	0.232154135764237	0.106718388335518	0.0330086915058352	0.0439651238312388	0.0279812358088393	0.0352928525402439	0.0185008896320649	0.016288568488879	0.0130022504311438	0	0.00140146733330939	1.66330109795511	0.385403516660082	0.396338001223458	0.173200220776811	0.311488379080966	1.34672929958884	0.239011198806877	0.206144153039216	0.197385724808424	0.135315610506019	0.0730021860231692	0.0430860137806101	0.0306143006085513	0.0152823139195287	0.0128713684720661	0.00990118955004413	0.0130779282780569	0.0074402987646018	0	0.00111924943235357	0.00116501264138242	0.00128083082068142
"Nosopsyllus_consimilis"	2.56747255758011	0.903911339760872	0.61432655383619	0.318739336351217	0.120679201796715	0.0312666829689319	0.0421098266532954	0.0584169753341174	0.0220542438007873	0.0172045248736652	0.0319016118895657	0.00726494143412474	0	0.00149430898356966	1.56767233612453	0.410934970481658	0.322255365087054	0.388181604662694	0.265964023204014	0.259963479221765	1.26726714754758	0.246201954458722	0.189820019426132	0.120017850576327	0.0667966206894193	0.0505020555919846	0.0296845232449467	0.0210194706504434	0.026871808653694	0.0109226469224861	0.00822492855113293	0.00622579815050375	0	0.0023366790133647	0.00110352998713877	0.00119108249125375
"Pectinoctenus_nemorosa"	1.9206664773914	0.8470927948389	0.260866067129304	1.05515276152191	0.488682679099024	0.0341970550237486	0.0473113445827529	0.0263096343113654	0.0198386688692196	0.0186226353248749	0.0107961791297253	0.00612611674105259	0	0.00117969129988408	1.31770049863904	0.324415107468121	0.296276310810242	0.164836450431705	0.227564314731915	0.25768019129902	0.282948514825695	1.79429595522129	0.206540632460533	0.183705706113003	0.081566590596478	0.0400476613674844	0.0291224625933154	0.0122683560542727	0.0121024317832281	0.0157487115350208	0.00770792157068484	0.00508147761149899	0	0.00105238537245461	0.00120695488319113	0.00128925936864518
"Frontopsylla_elata"	2.90050970225939	0.95353268572094	0.278314117160058	0.277546148116383	0.129737003372701	0.0337468136033209	0.0581644541320569	0.0276173452329454	0.0393400147450958	0.0187610882007068	0.0107067055300426	0.00744123711607495	0	0.00142479007343659	1.74983620110438	0.391817270195061	0.351783117655731	0.175861551034762	0.291064681256934	0.279005138442288	0.246685932418771	0.233556495778156	1.21162594375178	0.12550640272323	0.0730764369856842	0.0415512481480727	0.0325606685391613	0.0158125868433726	0.0127039788071549	0.0115736493572764	0.00867644631308576	0.00686554299535036	0	0.00110469380931782	0.00119106400952897	0.00129884456774124
"Frontopsylla_protera"	2.31409089395665	1.14985722045769	0.293031890421207	0.393520601639663	0.189274287276576	0.142786761253245	0.0915389512380312	0.0489929191461463	0.0225783398187261	0.0723535122457186	0.010488017602967	0.00701123164518069	0	0.00131747856136411	1.5550001384234	0.362306604375131	0.350078769691369	0.18516144016685	0.27428791788077	0.298228483681029	0.243194065641505	0.323902166041347	0.195690904246089	1.18043553019429	0.0783466677543765	0.0404134657197072	0.0992352821561421	0.0145950151418738	0.0225367428072273	0.0108304078907918	0.0104628552229146	0.0064430988767472	0	0.00195971676584585	0.00503953275011452	0.00500908930931898
"Amalaraeus_penicilliger"	2.62570552816246	1.07655967091043	0.328353204999839	0.296082165522243	0.162347700258051	0.0342392888650951	0.123937608898579	0.0275325521082685	0.0236025154205237	0.0189500360356129	0.0107902649338301	0.00733845380862759	0	0.00140311533959776	1.65231805953184	0.385856718389383	0.357322135854401	0.20748032657394	0.284639433951796	0.29464737732243	0.247871797257122	0.263371641925977	0.208664042959122	0.143478234923678	1.08370486113245	0.0421403968080888	0.0318375778779616	0.0161050795774841	0.0126649739698035	0.0108930864651999	0.00979590141729161	0.00674457565349662	0	0.00110130208433074	0.0012084454893563	0.00131192557169628
"Neopsylla_teratura"	2.37104587757059	0.917061650846134	0.948828581369269	0.241496208114956	0.0837058660061849	0.0289352080402946	0.0310586968203962	0.0255040984610679	0.0208628964303646	0.0158073689470891	0.0435825442252477	0.00735031387289559	0	0.0016027945586626	1.45766380806336	0.440768503632216	0.305973478569977	0.599547258645704	0.251222889919882	0.25322481783341	0.272888300391777	0.188294267482207	0.172765715984092	0.107769241919219	0.0613623321942346	1.05876037006499	0.0274287665616629	0.0267256031445568	0.0117318852920912	0.00959656819684101	0.00834458671266243	0.00595373724107817	0	0.00102016393844272	0.00102124263671628	0.00109435631172155
"Palaeopsylla_soricis"	2.25650051840593	0.736869006156828	0.234925679291982	0.191912582163702	0.0873877827024164	0.92056854339866	0.0393796529453391	0.0268356882649283	0.0198569061198005	0.206576823243332	0.00852384062151462	0.00627951598535705	0	0.00122556596336617	1.52004301340004	0.337030639925697	0.270656212817724	0.148445198395822	0.225277278176697	0.213662306330514	0.190475690821741	0.162600416146011	0.160768300912109	0.314245060161116	0.0550524784139752	0.0325716602919747	1.53866485663421	0.0126398078429403	0.012344416601867	0.0087811508770157	0.00670496614058143	0.00532888646493604	0	0.00107342753059713	0.0324906544728939	0.0143014723783845
"Frontopsylla_elatoides"	2.23690860971562	0.748037294123332	1.39060728644235	0.160989012131439	0.0678206289863747	0.0264337582347407	0.0280855767030116	0.0236554812202618	0.0190157786692052	0.014240240948521	0.012091054691119	0.00724595846439501	0	0.00171142493278563	1.33893586596504	0.470641856516047	0.268747674684308	0.878699064098676	0.224382393067568	0.213315631793422	0.269749873347357	0.136996642606046	0.156149295078304	0.0924350958985339	0.0556967335387992	0.0634733074683223	0.0252796156858805	1.03434203525507	0.0108815213613204	0.00843344963896456	0.00680658934910017	0.00532621112739	0	0.000946219248810473	0.000932956172990849	0.000985862834897609
"Ceratophyllus_sciurorum"	1.78519976742244	0.683494603785522	0.249024803783077	0.170821157477046	0.0717027894628261	0.0296053616562252	0.0294838429565071	1.66552715298924	0.0181624071857583	0.0165764229906467	0.0111715777020516	0.00512943446369251	0	0.00094278338811808	1.29771323555334	0.259265431732472	0.328763288904254	0.157354174794638	0.287214957456836	0.187474279919223	0.359848568058164	0.141019639908918	0.130906216404161	0.148938474204285	0.0457040364997257	0.0290746722456175	0.0257622607343312	0.0113546309857257	1.76614249037505	0.00712330393364752	0.00621929832488664	0.00446535494998274	0	0.0666210861195697	0.00104489511727854	0.00114759851473708
"Ctenophthalmus_arvalis"	2.89110443307982	0.806552958756461	0.279866167357354	0.480233487459202	0.121413206723155	0.0336170261315603	0.0352897028056701	0.0273973228217212	0.0233524181718329	0.0185962667453329	0.0108023270489766	0.00721211077435583	0	0.00140467738771693	1.7126016608221	0.386286281622156	0.329987280436068	0.176842262892878	0.27817643847848	0.255146038404983	0.258782711701979	0.324665745491198	0.210996530590347	0.126632461492335	0.0695481674316608	0.0420772605553798	0.0324227109305195	0.0155694454873192	0.0126027684979918	1.01342507483195	0.00733903887103765	0.00648620615875691	0	0.00109589291286885	0.00118648327523154	0.00128743385159997
"Amphipsylla_sibirica"	2.19306457716329	1.82495917413273	0.267217733012113	0.20151137855685	0.0894055947751952	0.0326229953686611	0.0364833203456777	0.0282695378403938	0.0248759445088576	0.0184049997625845	0.0109419117477108	0.00772205385048827	0	0.0013628841986085	1.59889450829538	0.374793154617338	0.432918406066378	0.16884995080748	0.328779199800697	0.398282361195368	0.230297999431722	0.187792998267594	0.186937979654666	0.144577635807547	0.0739145288759276	0.0432401311474326	0.0292580340679917	0.0148507403980368	0.0130039874065812	0.00867340957486268	1.01660578660286	0.00793070907756861	0	0.00113078151361575	0.00115139983654098	0.00127419229125585
"Frontopsylla_ornata"	2.82772778207448	1.19841826061037	0.277607354486382	0.190486785108399	0.0835040356565727	0.0332206524873577	0.0347914641082913	0.0279084684373921	0.0247335239114583	0.01857890818327	0.010784789367191	0.00764592322079825	0	0.00143415761119564	1.7544914859207	0.394393343078801	0.377744909905283	0.17541496075298	0.308251936458616	0.3115625107677	0.239693228794394	0.170229499985216	0.203391711237254	0.122418878658197	0.0699749724050274	0.042420377842682	0.0319733187896162	0.01597863338217	0.0128378954812004	0.01054008500798	0.0109047249816568	1.00736035682768	0	0.00111633873749569	0.00117249361720086	0.00128623210499562
"Oropsylla_silantiewi"	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0
"Amphipsylla_primaris"	1.78519976742244	0.683494603785522	0.249024803783077	0.170821157477046	0.0717027894628261	0.0296053616562252	0.0294838429565071	1.66552715298924	0.0181624071857583	0.0165764229906467	0.0111715777020516	0.00512943446369251	0	0.00094278338811808	1.29771323555334	0.259265431732472	0.328763288904254	0.157354174794638	0.287214957456836	0.187474279919223	0.359848568058163	0.141019639908918	0.130906216404161	0.148938474204285	0.0457040364997257	0.0290746722456175	0.0257622607343312	0.0113546309857257	0.766142490375052	0.00712330393364752	0.00621929832488664	0.00446535494998274	0	1.06662108611957	0.00104489511727854	0.00114759851473708
"Corrodopsylla_birulai"	1.91006656562015	0.695957234531437	0.218881337196636	0.192533345021161	0.0889321903709791	1.41330536442866	0.0408843361471313	0.0261223779319634	0.0177804463944146	0.117694878818609	0.00775193395407135	0.00577800247578996	0	0.00115409237214769	1.35587275327054	0.317375402340616	0.242063235548354	0.138307074915017	0.198526103722587	0.195139617431555	0.169943618019371	0.161731954347611	0.141141085129184	0.383004489008703	0.0501504878082863	0.0291054151464139	0.779775707349453	0.0111954740758902	0.0120162938487032	0.00771214128900502	0.00633269910097539	0.00468997446880344	0	0.00104489511727854	1.04988136580336	0.00814810699513449
"Rhadinopsylla_angusta"	2.08461990910429	0.770178451603534	0.217316493610794	0.204889874125151	0.0945151093936369	0.23086303152881	0.043062842095337	0.0286899628684271	0.0206568738802937	1.02677368538225	0.00805002332400206	0.00614562581793815	0	0.00108022252869504	1.68528099585583	0.297061195391137	0.265651900382768	0.137318279150932	0.217716549893909	0.214539162464137	0.183426703653077	0.172760755398455	0.153913081277337	0.380690787508242	0.0544449112253955	0.0311891548840642	0.343235337081228	0.0118303540187713	0.0131973829194765	0.00836832003539982	0.00700805760190716	0.00514492841998247	0	0.00114759851473708	0.00814810699513449	1.07108433206492
