"Roscheria_melanochaetes"	"Mimusops_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Soulamea_terminaloides"	"Aphloia_theiformis"	"Syzygium_wrightii"	"Craterispermum_microdon"	"Glionnetia_sericea"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_101"	"Unidentified_sp3_M_PL_101"	"Ornidia_obesa"	"Unidentified_sp2_M_PL_101"	"Unidentified_sp6_M_PL_101"	"Neavella_albipectus"	"Dichaetomyia_fasciculifera"	"Parasarcophaga_hirticeps"	"Scaptodrosophila_sp1_M_PL_101"	"Unidentified_sp4_M_PL_101"	"Unidentified_sp8_M_PL_101"	"Eristalinus_vicarians"	"Perissoma_aenescens"	"Phelsuma_sp1_M_PL_101"	"Unidentified_sp5_M_PL_101"	"Unidentified_sp7_M_PL_101"
"Neavella_albipectus"	0.167464396524104	2.1232854994112	0.425767570691879	0.570107129792289	0.27008299875689	0.254799381453401	0.0466407323260789	0.197592805879757	0.0576681125198752	0.14108141254766	0.482352065360028	0.743232389061602	1.82883312561782	0.0424895706586204	0.0589765918193584	0.13488787893388	0.0458706825261676	0.521170077128203	1.60784021786676	0.0416944442378293	0.0145779261629246	0.0145779261629246	0.0508095786547945	0.0131059092931907	0.00419766590934709	0.0182471816010805	0.0103802602535775	0.0254047893273973	0.0868616795213672
"Dichaetomyia_fasciculifera"	0.412550245487712	0.558010645382949	0.783893859426992	0.448816252094288	0.491597950230108	1.47937497105947	0.114899918849801	0.199945684360598	0.142065982206929	0.0869240962572853	0.0187624999070232	1.83096055595106	1.12679384037222	0.104673489826587	0.145289434280455	0.227280008984732	0.113002893329243	0.136966249321269	0.0625416663567439	1.24207954071882	0.0359128694937294	0.0359128694937293	0.051414604549868	0.0322865409512122	0.0103409926964821	0.0335954511182997	0.0255718767972472	0.025707302274934	0.0228277082202116
"Parasarcophaga_hirticeps"	0.787238057097782	0.195101245147141	0.413273689059487	0.182958949026061	0.258667963998759	0.219467535795013	1.62185386231945	0.0907792826249025	0.930549561163625	0.0303918922576249	0.00656006677331608	1.00660607719552	0.393968973709953	1.08337786816456	0.277244707064871	0.117941999238499	0.215634772161566	0.0478884874452074	0.0218668892443869	0.0359128694937293	1.3134657686182	0.313465768618203	0.0233432441035464	0.0616099349033047	0.14596684760875	0.0177117295311209	0.167498921009452	0.0116716220517732	0.00798141457420123
"Scaptodrosophila_sp1_M_PL_101"	0.787238057097782	0.195101245147141	0.413273689059487	0.182958949026061	0.258667963998759	0.219467535795013	1.62185386231945	0.0907792826249025	0.930549561163625	0.0303918922576249	0.00656006677331608	1.00660607719552	0.393968973709953	1.08337786816456	0.277244707064871	0.117941999238498	0.215634772161566	0.0478884874452074	0.0218668892443869	0.0359128694937293	0.313465768618203	1.3134657686182	0.0233432441035464	0.0616099349033047	0.14596684760875	0.0177117295311209	0.167498921009452	0.0116716220517732	0.00798141457420122
"Unidentified_sp4_M_PL_101"	0.26815626880161	0.680001527663335	0.744872958179874	0.472960848036391	0.352488246257388	0.314200361138082	0.0746845599084445	1.6083433920583	0.0923424095099243	0.105927223315147	0.0228643103946575	1.19011818894041	1.37313067260375	0.0680374155180982	0.0944376424910018	0.398325768225178	0.0734514997152236	0.166909465881	0.0762143679821918	0.051414604549868	0.0233432441035464	0.0233432441035464	1.41357401510071	0.0209861427757782	0.00672161039176	0.0319231267791374	0.0166216337117864	0.206787007550353	0.0278182443135001
"Unidentified_sp8_M_PL_101"	2.91349176034935	0.175400752707203	0.371543072830967	0.164484533912059	0.232548775136747	0.197306639146297	0.449911339870711	0.0816127774613596	0.117321746194115	0.0273230484724138	0.00589765918193583	0.904963284506879	0.354187665383142	0.511456542754584	1.02605579386216	0.106032718687281	0.798043395226127	0.0430529120281317	0.0196588639397861	0.0322865409512122	0.0616099349033047	0.0616099349033047	0.0209861427757782	1.22801239863604	0.0404920205883641	0.0159232745498986	0.0211179143149407	0.0104930713878891	0.00717548533802193
"Eristalinus_vicarians"	1.03479608170263	0.112357524173524	0.238001600009077	0.105364855680212	0.148965179571191	0.126389910734781	2.55110701782314	0.0522791919359111	0.346300353407878	0.0175024909064004	0.00377789931841238	0.579697820823308	0.226884141379264	1.68818146240531	0.364428185295276	0.0679220218226655	0.283444144118548	0.0275786650244104	0.0125929977280413	0.0206819853929642	0.291933695217501	0.291933695217501	0.01344322078352	0.0809840411767279	1.22959963160408	0.0102000685718176	0.0623340636134181	0.00672161039176	0.00459644417073508
"Perissoma_aenescens"	0.406928127386297	0.488416227522256	1.9508724568227	0.407292774012653	0.478460931068159	0.410611069223662	0.113334095242418	0.248290986059958	0.140129947169023	0.0760830273150591	0.0164224634409724	1.80600874317873	0.986261465195211	0.10324702910252	0.143309470949087	0.533576044247832	0.11146292184929	0.119883983119099	0.0547415448032415	0.0671909022365993	0.0354234590622418	0.0354234590622418	0.0638462535582749	0.0318465490997971	0.0102000685718176	1.08360881957812	0.0252233904904242	0.0319231267791374	0.0199806638531831
"Phelsuma_sp1_M_PL_101"	0.53968003249293	0.277844966120759	0.588545778109898	0.26055304237191	0.368370748426327	0.312545160855244	0.692600706815756	0.129279373313894	1.51479876891937	0.0432812936088495	0.00934223422821977	1.43351433356773	0.561053806040641	0.478574273923808	0.190061228834467	0.167961976654332	0.147825400204585	0.0681983098660044	0.0311407807607326	0.0511437535944945	0.334997842018905	0.334997842018905	0.0332432674235727	0.0422358286298815	0.062334063613418	0.0252233904904242	1.27266377840549	0.0166216337117864	0.0113663849776674
"Unidentified_sp5_M_PL_101"	0.26815626880161	0.680001527663335	0.744872958179874	0.472960848036391	0.352488246257388	0.314200361138082	0.0746845599084445	1.6083433920583	0.0923424095099242	0.105927223315147	0.0228643103946575	1.19011818894041	1.37313067260375	0.0680374155180982	0.0944376424910018	0.398325768225178	0.0734514997152236	0.166909465881	0.0762143679821918	0.051414604549868	0.0233432441035464	0.0233432441035464	0.413574015100707	0.0209861427757782	0.00672161039175999	0.0319231267791374	0.0166216337117864	1.20678700755035	0.0278182443134999
"Unidentified_sp7_M_PL_101"	0.183373514193894	2.32499762185526	0.466215489907607	0.624267307122557	0.295740883638794	0.279005322691474	0.0510716018970564	0.216364122438334	0.0631465832092633	0.154484146739688	0.0781755115692304	0.813839466022454	2.00257227255151	0.0465260798711894	0.0645793680421974	0.147702227432599	0.0502283973661536	0.570681234455382	0.260585038564101	0.0456554164404231	0.0159628291484025	0.0159628291484025	0.055636488627	0.0143509706760439	0.00459644417073506	0.0199806638531832	0.0113663849776674	0.0278182443135	1.0951135390759
