"Unidentified_sp1_M_SD_034"	"Unidentified_sp2_M_SD_034"	"Prunus_africana"	"Bridelia_micrantha"	"Ficus_sur"	"Manilkara_butugi"	"Antiaris_toxicaria"	"Blighia_unijugata"	"Morus_mesozygia"	"Trilepisium_madagascariense"	"Ficus_exasperata"	"Polyscias_fulva"	"Cyphostemma_cyphopetalum"	"Casearia_battiscombei"	"Harungana_madagascariensis"	"Lantana_camara"	"Solanum_mauritianum"	"Jasminum_fluminense"	"Carissa_edulis"	"Cissus_oliveri"	"Maesa_lanceolata"	"Pittosporum_viridiflorum"	"Rhamnus_prinoides"	"Clerodendrum_capitatum"	"Toddalia_asiatica"	"Culcasia_falcifolia"	"Peponium_vogelii"	"Piper_guineense"	"Allophylus_abyssinicus"	"Coffea_eugenioides"	"Psychotria_peduncularis"	"Dracaena_fragrans"	"Rubus_niveus"	"Pycnonotus_barbatus"	"Cercopithecus_mitis"	"Sylvia_atricapilla"	"Cercopithecus_ascanius"	"Cinnyricinclus_leucogaster"	"Phylloscopus_trochilus"	"Turdus_pelios"	"Andropadus_latirostris"	"Zosterops_senegalensis"	"Ceratogymna_subcylindrica"	"Buccanodon_duchaillui"	"Colobus_guereza"	"Pogoniulus_bilineatus"	"Chlorocichla_laetissima"	"Gymnobucco_bonapartei"	"Andropadus_masukuensis"	"Ploceus_bicolor"	"Phyllastrephus_hypochloris"	"Andropadus_curvirostris"	"Heliosciurus_rufobrachium"	"Melaniparus_funereus"	"Phylloscopus_budongoensis"	"Phyllastrephus_cabanisi"	"Trachyphonus_purpuratus"	"Andropadus_gracilirostris"	"Serinus_citrinelloides"	"Apalis_rufogularis"	"Baeopogon_indicator"	"Hippolais_pallida"	"Andropadus_virens"	"Serinus_mozambicus"	"Colius_striatus"	"Musophaga_rossae"	"Nigrita_canicapillus"	"Papio_anubis"	"Turtur_tympanistria"	"Tricholaema_hirsuta"	"Bleda_syndactylus"	"Oriolus_brachyrhynchus"	"Phylloscopus_sibilatrix"	"Treron_calvus"	"Turdus_olivaceus"	"Cuculus_clamosus"	"Ploceus_nigerrimus"	"Sylvia_borin"	"Alethe_poliocephala"	"Eremomela_turneri"	"Andropadus_ansorgei"	"Estrilda_nonnula"	"Nigrita_fusconotus"	"Elminia_longicauda"	"Platysteira_castanea"	"Platysteira_cyanea"	"Ploceus_insignis"	"Ploceus_melanocephalus"	"Ploceus_ocularis"	"Turdoides_sharpei"	"Anthoscopus_caroli"	"Bathmocercus_rufus"	"Centropus_monachus"	"Chalcomitra_senegalensis"	"Columba_larvata"	"Cossypha_polioptera"	"Laniarius_luehderi"	"Lybius_bidentatus"	"Melaniparus_albiventris"	"Phoenicurus_phoenicurus"	"Ploceus_baglafecht"	"Ploceus_nigricollis"	"Schistolais_leucopogon"	"Serinus_dorsostriatus"	"Spermophaga_ruficapilla"	"Terpsiphone_viridis"	"Tockus_alboterminatus"	"Campephaga_flava"	"Chalcomitra_amethystina"	"Chlorocichla_flavicollis"	"Cossypha_heuglini"	"Cossypha_niveicapilla"	"Cyanomitra_olivacea"	"Cyanomitra_verticalis"	"Dicrurus_adsimilis"	"Hylia_prasina"	"Malimbus_rubricollis"	"Oriolus_auratus"	"Prinia_bairdii"	"Prodotiscus_insignis"	"Sylvia_communis"
"Unidentified_sp1_M_SD_034"	1.9389509116318	0.614016701979859	0.437107951249323	0.45326674297648	0.261221217388482	0.174438092242997	0.181346303428428	0.159873659371359	0.122989917844296	0.0993566163371157	0.109172202754424	0.112165871064004	0.0724659968140782	0.0557711281432931	0.0657465567535295	0.0563402151494741	0.0418551933450137	0.0422944475770152	0.0422938039395451	0.0302424163229833	0.0249126249364449	0.0263667230044181	0.0244011561036045	0.0230402752992074	0.0202786384335177	0.015492258933318	0.0126315060067354	0.0123346858262672	0.00806739580202702	0.0101419163197983	0.00730535734464877	0.00635633369725286	0.000913076716107924	0.852953922912418	0.325452941201533	0.426243740926676	0.267022464011786	0.194019973207277	0.243712114686838	0.332314317908036	0.196183707781979	0.276985430325707	0.189389815452673	0.185231795105026	0.128720122576125	0.138139588749818	0.134353076533703	0.0572180133056914	0.0940508221896525	0.0416221839924627	0.0541526548561966	0.0439134208453449	0.0277406492574611	0.0322255875292712	0.0304197691942696	0.0206336256917983	0.0309444257762673	0.0235881248383991	0.0412769183067387	0.0195348525460535	0.0173943959518137	0.0162272227127834	0.0248486438227071	0.0134311208368832	0.0106940242073818	0.0143405290517062	0.0100739937543057	0.00998701864666036	0.0115397383171171	0.0122185695155939	0.0083273332092642	0.00907274687323894	0.00688783726559729	0.0112854945176438	0.00942794230486662	0.0056823413579959	0.00639494637485435	0.00791130877111172	0.00484083537340963	0.00499118112431919	0.0092982246869183	0.00398027695959541	0.00395374026255668	0.00333599082216424	0.00285771510972056	0.00345604129488111	0.00672749838231475	0.00332900621555345	0.00351897879760465	0.00344738086207464	0.00218594513881817	0.00161347916040541	0.00202905936912872	0.00202587592740168	0.0055398597475194	0.00164370540254597	0.00241458064926318	0.00229825390804976	0.00236687604312706	0.00553985974751941	0.00397722019839129	0.00195915913041362	0.00241553322713594	0.00553985974751941	0.00161347916040541	0.0020715513378571	0.00195915913041362	0.000947056892999316	0.00101293796370084	0.00120729032463159	0.00115201376496037	0.00115201376496037	0.00106768392584764	0.00101293796370084	0.00120729032463159	0.00276992987375971	0.00120729032463159	0.00276992987375971	0.00276992987375971	0.00276992987375971	0.00107627640030035
"Unidentified_sp2_M_SD_034"	0.776768116962472	1.74705855609003	0.432519009644155	0.443841403545953	0.283611652854678	0.193501346093044	0.191426442329458	0.180791142789454	0.140059297581444	0.118619801970801	0.111797723984634	0.105154054283594	0.0609825874194601	0.0541767947582308	0.0574446550581036	0.0461164119158189	0.0370375610894156	0.0392225057471696	0.0398696676121389	0.0269204829151021	0.0214196728409778	0.0225263851572906	0.021232770870421	0.0190853162080456	0.0198841348129359	0.0170110691653687	0.0145994555385741	0.0131246289631606	0.00738850491505738	0.00838460890044779	0.00546716143734871	0.00536758645508524	0.000747384826967054	0.864540785670622	0.388465074909822	0.356397467636819	0.307752653336349	0.190316395702202	0.273358168056731	0.196286637607394	0.230099419916572	0.160553015709993	0.278268147324133	0.264640264423799	0.148974033668625	0.123852442788509	0.13150007320784	0.0910938063295596	0.0495845568494189	0.0401834077046397	0.044251213694434	0.0447230787709957	0.036077135734044	0.0464227035789295	0.0285194506273348	0.0211016772389526	0.0318467527389296	0.0307696854761775	0.017669440933098	0.0186024477566068	0.0236810424225515	0.0241457969706721	0.0126182009260777	0.0120033875657018	0.00924867668721946	0.0113673836710665	0.00925680405961148	0.0284160126592957	0.00982609432965193	0.0149672677629461	0.00560312027834446	0.00775603757299517	0.00650470539210329	0.00784549611353363	0.0200536771780483	0.00551989984329144	0.00723164571157817	0.00613529685544051	0.00407195872287542	0.00500877112594923	0.00430706427756285	0.00358452138506295	0.00391223224803758	0.00293879264707296	0.00322444566684256	0.00286279743120684	0.00333273334592075	0.00947200421976525	0.00299973448817585	0.0033756951818988	0.0041097291679353	0.00147770098301148	0.0016608551710379	0.00207459693992105	0.00221933747703563	0.00123011132340346	0.0019764176535351	0.0022504634545992	0.00206800758209173	0.00221933747703563	0.00209787756528537	0.00212708739641009	0.002032752913982	0.00221933747703563	0.00147770098301148	0.00217567645916043	0.00212708739641009	0.000919983307215239	0.00103729846996052	0.000988208826767549	0.00095426581040228	0.00095426581040228	0.000917985978899047	0.00103729846996052	0.000988208826767548	0.00110966873851782	0.000988208826767549	0.00110966873851782	0.00110966873851782	0.00110966873851782	0.000952394428013544
"Prunus_africana"	0.69190454594742	0.541192127645199	2.26456813277605	0.335386612913387	0.208160782181064	0.141459450899738	0.175926131877805	0.107351902072632	0.0972920506942625	0.0772696512386076	0.0885023940670193	0.0990576116746391	0.0490712255799805	0.0459127691071324	0.0454846800329985	0.0385646727637773	0.0406677680237669	0.0288386441008945	0.0323150122260577	0.0203367313756478	0.0179051490672108	0.0184549098875934	0.0182499573209572	0.0141624538422716	0.0133046240861112	0.0106645558164081	0.00945286084093465	0.0104371317009121	0.00521423769550334	0.00663695001002491	0.00471272119069106	0.00407444838229752	0.000624997697852334	0.845214342895629	0.24957736326067	0.268035413829775	0.199401542103419	0.976506978164276	0.520614491669769	0.21314633529132	0.127906638638078	0.133560999239806	0.125075137275779	0.118088313261821	0.10654124187266	0.0978838611522959	0.0891723212153832	0.0403493585181677	0.0404531292089517	0.0282566739097775	0.0295204087863569	0.0410283530952491	0.0217639552681737	0.0249799807119332	0.0393365396777383	0.0152431655911488	0.0169501251998227	0.0285660621306089	0.0155864508030362	0.0422887759225802	0.0168547999816752	0.0159088605769303	0.0195809461054176	0.0114522427445212	0.008230393464266	0.00806689110652403	0.00728632831638936	0.00880252255808456	0.00744707144693328	0.00763132177106457	0.00458045982198909	0.00574647505245123	0.00598973919344513	0.00622824973158888	0.00685678343769555	0.00467790477695312	0.00429407608290529	0.0225208112149541	0.00368823400202706	0.017004960604146	0.00808618790922516	0.0026344178206731	0.0204835308492306	0.00291020945324484	0.00228075821725113	0.00212436807634074	0.00302571543136276	0.00293417418602819	0.0025553291700814	0.00255082776018632	0.00202380066833483	0.00104284753910067	0.00138888377300519	0.00164231246722304	0.00197687013127834	0.00106036226790549	0.00165277168987617	0.00170055184012422	0.00163744848118795	0.00197687013127834	0.00181482091057726	0.00156120586635798	0.00163570751933268	0.00197687013127834	0.00104284753910067	0.00157996630026908	0.00156120586635798	0.000779650796158852	0.000821156233611519	0.000826385844938087	0.00070812269211358	0.000708122692113579	0.000767363531451892	0.000821156233611518	0.000826385844938086	0.000988435065639172	0.000826385844938087	0.000988435065639172	0.000988435065639172	0.000988435065639171	0.00104574260632543
"Bridelia_micrantha"	0.804388867817415	0.622628222439111	0.37601090687191	1.49934340100457	0.301548639178167	0.191771788695306	0.175611256459809	0.179845945817998	0.148888212151101	0.117516291933349	0.117761423303691	0.10565792819995	0.0738665783964494	0.066505500843387	0.0691423377778469	0.0523504043057557	0.0415318621660737	0.0467232702273992	0.0450658458003837	0.0304280823702023	0.023477460427571	0.0246346560493684	0.0240975641245695	0.0224645398965934	0.0218386427095161	0.020387955723188	0.0160194686781712	0.012590213564677	0.00848116361357531	0.0100157818455912	0.00581890417749417	0.00589636225052877	0.00084841591611969	0.785570026839208	0.375498783424472	0.425123226019185	0.341278068029585	0.174105008618536	0.185030715704468	0.244977325327163	0.224949462913406	0.225175562777685	0.203264355145216	0.182280672609872	0.181640688756886	0.178939717519293	0.172616657864482	0.0769299591914323	0.0543823351126494	0.0442347448223384	0.0596734288096244	0.0380013869504314	0.0386248315114885	0.0274076616394645	0.0265824149493684	0.0315128525769631	0.0299192420739581	0.0264435158247241	0.0184215868768148	0.0139626677637766	0.0343374642947726	0.0172878494576133	0.0129942061497267	0.0187309231309959	0.0101853393437081	0.0171700352593953	0.0107916121592655	0.0101270855456964	0.0184879612432424	0.0116864641412671	0.00614924413801088	0.0133428266853731	0.00778261780780425	0.0213040153292345	0.00790051731782248	0.0067760321614017	0.00719383783271993	0.00566896163874336	0.00420134216884439	0.00473609128540946	0.00429765678213675	0.00407756090820915	0.00340110368024843	0.00338048641997075	0.00334683679404572	0.003369680984489	0.00341698491251981	0.0033756951818988	0.00340472150557128	0.0114034568527109	0.00219319389728435	0.00169623272271506	0.0018853687024882	0.00218526352522313	0.00229825390804975	0.00130925343993619	0.00224358875596096	0.0076023045684739	0.00248912416000249	0.00229825390804976	0.00227092133200536	0.00226161479383625	0.00246221927988165	0.00229825390804976	0.00169623272271506	0.00491781387537021	0.00226161479383625	0.00112933869356695	0.00109263176261157	0.00112179437798048	0.00112322699482967	0.00112322699482967	0.00100617687546733	0.00109263176261157	0.00112179437798048	0.00114912695402488	0.00112179437798048	0.00114912695402488	0.00114912695402488	0.00114912695402488	0.00106796216998475
"Ficus_sur"	0.685705695644766	0.588494179673457	0.345199963783598	0.446040695451039	1.44071942855585	0.231575550794249	0.19931234971998	0.190084285923092	0.203352398120593	0.162941532500095	0.136220709303197	0.0931776633303033	0.0590963299662849	0.0610984032648879	0.0535939107662457	0.0441549178795224	0.0333093996223307	0.036295129632315	0.0353779429447197	0.0240564669651023	0.0199388371548518	0.0206665723891758	0.0202598529203447	0.0176386793413688	0.0192745652917439	0.0237233228412635	0.0251209142963862	0.0128455592602587	0.00734952272097256	0.0139200364865644	0.00569321688298628	0.00620426540128639	0.000715595908011469	0.73970659130382	0.491408022324904	0.335385457358645	0.54207060473877	0.152686559059969	0.185656603407858	0.162414143629775	0.202498883724857	0.174917022314412	0.162255514457848	0.181956361505143	0.366418386304784	0.143488634801429	0.115187468518627	0.0565148302415968	0.0493028829715426	0.061062836608072	0.0337457592984909	0.0647103423021497	0.0433577851044248	0.0280473993468442	0.037155525371316	0.0599748911874929	0.0209237609371235	0.0172108594049055	0.0156719997181857	0.0129760236771676	0.0148948620590343	0.0128754533852296	0.0111651380385645	0.0111685244030765	0.0085492275765262	0.0112111950784196	0.00865595052864044	0.00957189328384539	0.0104360254086245	0.00853108813382439	0.00631876441228198	0.020716516503117	0.00690065511492733	0.00761319611500424	0.00736084175443707	0.00622512033264896	0.00760337143692368	0.00508857832142009	0.00389463474500253	0.00486961577629733	0.00371934162879942	0.00335258456755034	0.00312241173271596	0.00267774523151229	0.00439491820222713	0.00264580190120532	0.00294574615391095	0.00319063109461513	0.00286553129889461	0.00339242219075438	0.00192007111706498	0.00146990454419451	0.00159021312891438	0.00252780697676036	0.00195915913041362	0.00128097379867191	0.0018923536234081	0.00226161479383625	0.00192938078758485	0.00195915913041362	0.00192575637691086	0.0108053957141689	0.00196987766554283	0.00195915913041362	0.00146990454419451	0.00265595038282258	0.0108053957141689	0.00103752005544149	0.00126390348838018	0.000946176811704053	0.00088193396706844	0.000881933967068439	0.000854521592350793	0.00126390348838018	0.000946176811704052	0.000979579565206809	0.000946176811704053	0.000979579565206809	0.000979579565206809	0.000979579565206809	0.000856527418859933
"Manilkara_butugi"	0.70900643943928	0.621701099060233	0.36323136424578	0.439219257979573	0.358568594778192	1.24558410891596	0.201574404094157	0.174623767141959	0.208208189740331	0.181063071762233	0.145335947966227	0.0977486629131264	0.0587793584450752	0.0559534291815148	0.0527250651587897	0.0452443022364104	0.034248625948748	0.036891564693518	0.0349543362938945	0.0243045752665661	0.0199325830468056	0.0209457813394994	0.0204712794340553	0.0181514981396267	0.0181243633637597	0.0153441294333436	0.0239709838538141	0.0113955034360175	0.00669551687986633	0.00808870177700682	0.00511356428560818	0.00522457348924475	0.0007332509966285	0.793140218159265	0.606753772602577	0.360779669075547	0.507501054259546	0.16041512397646	0.204081456137925	0.161398382812592	0.199734594392441	0.170437501797427	0.228463345138281	0.143619803231015	0.234258473889323	0.116467063122681	0.128718287417495	0.0577898630666329	0.0572151003365239	0.0455603960675265	0.034213048276882	0.0360110360980093	0.0705685686496093	0.0346370919536994	0.0354974645137782	0.0227097297030047	0.0208563121413441	0.0177705972936657	0.0161644659683171	0.0136304327282399	0.0150763639745739	0.0132242404338014	0.0115261143916336	0.0113021404398896	0.0085953863791261	0.0108624765348385	0.00861694415900782	0.0101120058280881	0.0103983767163109	0.00889337861559159	0.00525864815441283	0.00843794870448223	0.00651212076096989	0.00759330074300822	0.00775420356078153	0.00570091542604113	0.00698495068567836	0.00533336201201444	0.00379579963161191	0.00516108810596732	0.00385997648300554	0.003241200570748	0.00328550982734876	0.00271040907879383	0.0103555467043267	0.00272272472094401	0.0030607185267218	0.00337066860936271	0.00290890512964561	0.0033405408353376	0.00200423515608871	0.00133910337597327	0.00162944665917444	0.00269695573545575	0.00202573268411223	0.00115055196426184	0.00193904152441759	0.0022270272235584	0.00189810234571643	0.00202573268411223	0.00198238710426491	0.00268926446083644	0.00195931194816917	0.00202573268411223	0.00133910337597327	0.00267507503483168	0.00268926446083644	0.000950152571006855	0.00134847786772787	0.000969520762208794	0.000907574906981337	0.000907574906981337	0.000854253559148811	0.00134847786772787	0.000969520762208794	0.00101286634205611	0.000969520762208794	0.00101286634205611	0.00101286634205611	0.00101286634205611	0.000880678952967806
"Antiaris_toxicaria"	0.761654474399399	0.6355357885338	0.466790669915776	0.41561330695488	0.318899759551968	0.208293550897296	1.24559665778531	0.157950420428587	0.158861942075097	0.131486767110654	0.124200142519552	0.114479636989167	0.0610716357104872	0.0571957014909969	0.0514291048590082	0.0475391002941756	0.0387284823758175	0.0359994237780272	0.0369536507808496	0.0246437719702809	0.020722915581264	0.0229732947837903	0.0229355961680885	0.0179101521610447	0.0173349733607146	0.0134433419109324	0.0163672052534063	0.0113823089359289	0.00642998267495367	0.00824348087448833	0.00567761033422274	0.00604260267547586	0.000770441601406208	1.04574089754288	0.440351415473333	0.358868331079443	0.344673103658365	0.204804870777545	0.278195595497016	0.170964866549798	0.165964564490152	0.169192379208525	0.166794526220033	0.143424284381201	0.215071816301468	0.116073313623878	0.103912689857063	0.050510499748116	0.0656695008253867	0.0629142351267289	0.0346755699692623	0.047957954117988	0.0372338743628556	0.0979913349470656	0.0597158993122518	0.0208024921448001	0.0206972768238699	0.0249097642458971	0.0174095068885576	0.0150713064424556	0.0151213688385341	0.0136904141246637	0.0126531732926179	0.012078504607395	0.00909675015004685	0.0104013537771599	0.00883543663464444	0.0103370278857907	0.00954065254645364	0.00904000893102369	0.0056623296558317	0.00783603799590515	0.00684798932802426	0.00744449333493539	0.00797942974443105	0.00582748656700723	0.00631801681714346	0.00652244231846436	0.00434046815345313	0.00547141528653444	0.00431979025297854	0.00321463955875185	0.00422222716506732	0.00291747440964705	0.0035923755556914	0.00268652282415671	0.00338829297396762	0.00344567596193024	0.00319154095907004	0.00316100261627656	0.0021444339150692	0.00128599653499073	0.00171209244756935	0.00230474491273396	0.00217615564114114	0.00127746232520012	0.00203739001260753	0.0021073350775177	0.0018514477749243	0.00217615564114114	0.00210677282687433	0.00239174819663976	0.00203572119034957	0.00217615564114114	0.00128599653499073	0.00224513210432208	0.00239174819663976	0.000971247761167872	0.00115237245636698	0.00101869500630376	0.000895507608052237	0.000895507608052237	0.000888124953482744	0.00115237245636698	0.00101869500630376	0.00108807782057057	0.00101869500630376	0.00108807782057057	0.00108807782057057	0.00108807782057057	0.000995875261092451
"Blighia_unijugata"	0.746077077066341	0.666918437845543	0.316489311295612	0.472928227891773	0.337927619418831	0.200493954866694	0.175500467142874	1.2941411372158	0.155664385961489	0.113493933979427	0.112301168255534	0.0948802193662155	0.0694363127562799	0.0600867895430568	0.0613526109248044	0.046832149667776	0.0344865525881061	0.0471013220047646	0.0393229983799141	0.0278445846053289	0.0203009329599131	0.0221082648521983	0.0209334801910826	0.0205681372554075	0.0206048336356487	0.0204260295624289	0.0161902643166858	0.0138242925280033	0.0088859004224244	0.00916751974617346	0.00605072593728956	0.0100592681350425	0.000758984418385326	0.658766899353228	0.334018153369336	0.366951531033484	0.348135885630733	0.140641819270837	0.173468536308745	0.170314387912125	0.283188209049774	0.196293430594967	0.249286703432727	0.24835627287195	0.261847189961059	0.162416691202176	0.156967872714385	0.136602438069014	0.0616089419521244	0.122441122915207	0.0374534121088127	0.0357320277187563	0.0617147626951847	0.0278124727430589	0.0260279276794255	0.0244146366246894	0.0591562746247227	0.0184728783598013	0.0170160087378509	0.0127538872208325	0.0160678570992133	0.0142328219362944	0.0117692615775804	0.0120096398705894	0.00873391400507281	0.0415336244618649	0.00999806980724247	0.0108474685673673	0.0103335234006044	0.00899302830930511	0.00683854867763888	0.0158930636399495	0.0068753026792112	0.00812651365221806	0.00829747010738724	0.00612205025533032	0.0517656454886319	0.00493315587181957	0.0040513481786492	0.0042309772461945	0.00391315253457806	0.00395632148838019	0.00286271738860352	0.00287794112974908	0.00349912423703539	0.00308522058831112	0.0031362628790251	0.00361582285578909	0.00298671787188574	0.00359691891635997	0.00209207135181433	0.00177718008448488	0.00168663204085628	0.00208393920474186	0.00213164879161811	0.00136141333589015	0.00200709212861897	0.00239794594423998	0.00220869399329296	0.00213164879161811	0.00206937046011854	0.00253445714564123	0.00231454375854266	0.00213164879161812	0.00177718008448488	0.00236645586683116	0.00253445714564123	0.00102034170922172	0.00104196960237093	0.00100354606430949	0.00102840686277037	0.00102840686277037	0.000870039983996276	0.00104196960237093	0.00100354606430949	0.00106582439580906	0.00100354606430949	0.00106582439580906	0.00106582439580906	0.00106582439580906	0.000886797066551299
"Morus_mesozygia"	0.645697068682555	0.581246084962991	0.322685301469304	0.440460960947007	0.406704796241187	0.268935578414594	0.198577427593871	0.175122434206675	1.27563455986632	0.204008861045683	0.153295913366099	0.0840293898768416	0.0523926662196677	0.0572306549436167	0.0517313555016354	0.0405562804152832	0.0342278240864844	0.0351421224515187	0.0339735605340235	0.0223110316853287	0.0185507322568014	0.0188684151391371	0.017814076012716	0.0167342836033027	0.0200788089137162	0.0153599131482642	0.033839817059265	0.0124216296209151	0.00669532225987451	0.00849683014200962	0.00471685774918497	0.00496006166837903	0.000657274652588623	0.649526038884588	0.63626232872006	0.314388744484867	0.732030200530636	0.142913581396556	0.168339988485577	0.150512527676639	0.218446911590852	0.145507893238766	0.171049991848001	0.138639651836455	0.24799154040913	0.114533308454184	0.11818679646149	0.0506145409997664	0.0432039870727437	0.040112921315448	0.032566184187706	0.0523333666301052	0.0926834166696243	0.0278607886928554	0.077441334227087	0.0243277650844404	0.0199741692092531	0.016730694675374	0.0147014754394641	0.0127617856852027	0.0145970764803432	0.0124198281874592	0.010449509133186	0.0110137940954514	0.00812053915535109	0.0106085688350325	0.0082227330559314	0.00945400258674744	0.0263940766065807	0.00842490072281619	0.00503260059145391	0.00889865941852325	0.00661949464769285	0.00742815672333073	0.00722509277499719	0.00583104786217981	0.00700489736826699	0.00473090885629724	0.00337138539362422	0.00503373757421862	0.00349696353170364	0.00308514519256584	0.00291876152082787	0.00269145249490578	0.0206960798210473	0.0025101425404954	0.00273457171930159	0.00315133419558248	0.0025567124582239	0.00334998477339977	0.001930588779799	0.0013390644519749	0.00146061033908583	0.00284466643359772	0.00184484876766444	0.00106129299356662	0.00173812630351214	0.00223332318226651	0.00186232879805887	0.00184484876766444	0.00179148753558829	0.0030502859718089	0.00174642220732226	0.00184484876766444	0.0013390644519749	0.0106839207901307	0.0030502859718089	0.000971841310363301	0.00142233321679886	0.000869063151756069	0.000836714180165134	0.000836714180165133	0.000795031382434345	0.00142233321679886	0.000869063151756068	0.000922424383832222	0.000869063151756069	0.000922424383832222	0.000922424383832222	0.000922424383832222	0.000880144047938169
"Trilepisium_madagascariense"	0.632269376690736	0.596693549307667	0.310639608009756	0.421396804407463	0.395009775757806	0.283482587102486	0.199222374410082	0.154764455426491	0.247283467934161	1.28995695627751	0.194769424909991	0.0795149013666148	0.0482730910405858	0.0614160523633386	0.0452040568465544	0.0376963972403385	0.028887636613163	0.0306629105658583	0.0294653712346429	0.0199299619589196	0.0167262512993917	0.0172307672970599	0.0167842724513167	0.0150241494084078	0.0161986931707915	0.0134908094036539	0.0292571400471709	0.00947219763039119	0.00570754069110798	0.00734845343921105	0.00433802193691455	0.00442991249156468	0.000610926005695763	0.605781213423708	1.10386657617193	0.294210709703279	0.593703080243009	0.137573992977024	0.166503609542963	0.145946522509327	0.157585971996524	0.140894895210904	0.194791328931207	0.135980854129045	0.225308457936137	0.111228427860055	0.0982971139062505	0.0490607863936231	0.0420942245779595	0.0387680111986178	0.0308688900968812	0.0354292575985083	0.0383952498945406	0.0282526011578994	0.0308394857481201	0.0229146317792358	0.0191750659415807	0.016499240347527	0.0142777760145888	0.0223241636405172	0.01420105120633	0.0119596820003746	0.0100599957398315	0.00972540555504253	0.00722036461418268	0.00969352649081111	0.00743496499176207	0.00970525652488374	0.010345934313481	0.00875896084743199	0.0045621636999134	0.00851552483348658	0.00670022036664236	0.00714813356673613	0.00737341298329021	0.00625748458041563	0.00619057821705963	0.00455496995134505	0.00314792737382521	0.00572163211270975	0.00341217727499959	0.00270124429152835	0.00280980549958573	0.00229932290620065	0.00535527994412363	0.00225362241126118	0.00264840641846038	0.00323508550829458	0.00239786890993651	0.00320498978000042	0.00182118677757953	0.0011415081382216	0.00135761334599058	0.00361427798802045	0.0018064839334021	0.000976054935805773	0.00161555988172879	0.00213665985333361	0.00162734604647596	0.0018064839334021	0.00171102190756545	0.00296257331818354	0.00160910303468619	0.0018064839334021	0.0011415081382216	0.00292295593617302	0.00296257331818354	0.00104291409673594	0.00180713899401022	0.000807779940864397	0.000751207470420392	0.000751207470420392	0.000716839341402502	0.00180713899401022	0.000807779940864397	0.000903241966701052	0.000807779940864398	0.000903241966701052	0.000903241966701052	0.000903241966701052	0.000742824941481334
