"Myospalax_myospalax"	"Spermophilus_erythrogenys"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Microtus_arvalis"	"Marmota_baibacina"	"Alticola_strelzowi"	"Ellobius_talpinus"	"Sicista_tianshanica"	"Arvicola_terrestris"	"Microtus_oeconomus"	"Dryomys_nitedula"	"Allactaga_major"	"Clethrionomys_rufocanus"	"Apodemus_agrarius"	"Allactaga_elater"	"Microtus_gregalis"	"Allocricetulus_eversmanni"	"Alticola_argentatus"	"Cricetus_cricetus"	"Sicista_subtilis"	"Ctenophthalmus_dilatatus"	"Citellophilus_ullus"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_assimilis"	"Pectinoctenus_nemorosa"	"Megabothris_rectangulatus"	"Amphipsylla_dumalis"	"Amphipsylla_primaris"	"Neopsylla_democratica"	"Neopsylla_mana"	"Amphipsylla_anceps"	"Leptopsylla_sicistae"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Frontopsylla_ornata"	"Neopsylla_setosa"	"Amalaraeus_penicilliger"	"Hystrichopsylla_talpae"	"Mesopsylla_hebes"	"Leptopsylla_nana"	"Rhadinopsylla_ioffi"	"Amphipsylla_rossica"	"Callopsylla_caspia"	"Frontopsylla_elatoides"	"Mesopsylla_lenis"	"Pectinoctenus_lauta"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Oropsylla_ilovaiskii"	"Paraneopsylla_ioffi"
"Myospalax_myospalax"	5.00999981895473	0.0767703124913128	0.0629174849661783	0.0400938927146751	0.0223367449652558	0	0.0183110139141363	0.00153165396662982	0.00727024333594836	0.00666163949172218	0.00605448958440516	0	0.00204212435355788	0.00275192512226881	0.00197937035879121	0	0.00139213983201465	0.000401952755767543	0.000538376012992451	0.00170275916068445	0.000401952755767543	4.34236288655924	0.06944850391317	0	0.0174654225415833	0.0179469547280574	0.0106440667929459	0.0151236521784032	0.00994845406909305	0.00132836171287713	0.0113050647032865	0.0413335703048961	0.0416230017056198	0.0124661252975532	0.00489280046396913	0	0.00598705088996058	0.00484938208224823	0.00305171905495022	0.0028424163324628	0.00260995616725134	0.00145098309331744	0.00388827120494547	0.107823909147069	0.00152753049912476	0.00153812516878745	0.00165304546014064	0	0.00154715126966012	0	0.000928290761796074	0.000724754698344562	0.000530654462400112
"Spermophilus_erythrogenys"	0.123476726384629	3.27259245790069	0.421772158631697	0.189027253617506	0.762915036690732	0	0.106540028568682	0.0175231330554297	0.0561521993427449	0.0805809226378833	0.0529789886386028	0	0.0647860239346848	0.026676442771718	0.0183606598118114	0	0.0305193490272882	0.0164704168101771	0.00360904466027872	0.00270663544211325	0.0164704168101771	0.107022110455547	2.84572201553616	0	0.134118087795719	0.120308779675271	0.121775154654597	0.0713021919895444	0.131655889944337	0.0151973353953454	0.0674203905699163	0.375760734088727	0.0661621996961016	0.0809289932155548	0.0361931509035257	0	0.179925730797434	0.0276858331494419	0.104024139064053	0.0294822338119894	0.0223663799506698	0.0460321749009602	0.0260653225464574	0.00265743389393006	0.0289772399309503	0.0089493623997693	0.0371179715377761	0	0.0103714465237303	0	0.00622286791423815	0.0308951036235378	0.00250183129787875
"Cricetulus_migratorius"	0.15815324089859	0.659163045730412	2.65468424838299	0.610572339177193	0.261451820192349	0	0.331900652666729	0.0312745095293346	0.132179758971052	0.118407441443748	0.0964255195534119	0	0.0338672102395333	0.0615547756409496	0.0461132216802944	0	0.0245363174572549	0.00369570450098798	0.0227157573473666	0.012766626823657	0.00369570450098798	0.137077602491887	0.638535611004034	0	0.443974956963344	0.757237801997771	0.217338886980676	0.230311477939632	0.161603308430509	0.0271235291736229	0.249595681810284	0.228124017191666	0.312073100133838	0.490212431428288	0.0873889598717412	0	0.118178428582334	0.079279055284479	0.0370117367579844	0.0485596768929288	0.0666190687315928	0.0240635441175631	0.164058247508759	0.00340373279325226	0.0230506881392506	0.0278796548240052	0.0453903404313642	0	0.0652791208618768	0	0.0391674725171261	0.0062228679142381	0.0080811044891099
"Apodemus_uralensis"	0.135611695946695	0.397513195107401	0.82157895639284	2.40124837281545	0.26563879065253	0	0.318013873100113	0.0479825598270517	0.325303924126183	0.182440747927706	0.135930666989404	0	0.0199293541130528	0.0930540027376333	0.0644756925046974	0	0.0274308025372907	0.00260760763061328	0.00703013483674763	0.0147599098608209	0.00260760763061328	0.117539963421625	0.450536651733739	0	0.584977635569366	0.234352030184187	0.33344971045872	0.905765011216415	0.233746448739492	0.041613965522734	0.188338471986988	0.0918137406921983	0.360797796597843	0.224912951963313	0.226963582939443	0	0.0510670228461789	0.265842148941181	0.0350823096951785	0.0863622672556155	0.0749590019481014	0.0141603305540112	0.0507731960431773	0.00291859954320061	0.0504233050225647	0.0267131653404095	0.015874403680483	0	0.0202027612227748	0	0.0121216567336649	0.00375274694681809	0.0317812284637339
"Microtus_arvalis"	0.08781968105998	1.86490342302179	0.408937462352136	0.30877671392089	1.78248186918355	0	0.176770366972296	0.0336525927467742	0.10229327596811	0.160088574524537	0.102351096050121	0	0.0767456481740472	0.0493936040376225	0.0327766525256417	0	0.0409300651899033	0.0141152454599311	0.00349921998094398	0.00350715810863847	0.0141152454599311	0.076116753996987	2.43880074335476	0	0.219475451683112	0.11664773516274	0.233865124079325	0.116472392824571	0.275584029185596	0.0291859758912932	0.103280516443506	0.224181102497607	0.0857305315444959	0.0826189190783633	0.0654627162062896	0	0.11657557018656	0.047464650914702	0.192753847356321	0.0522313329442549	0.0379438346281103	0.0545298026499809	0.0252721443068176	0.00189003226629088	0.0644891270545345	0.0148487108256729	0.0236392351588403	0	0.0100558392381673	0	0.00603350354290037	0.0176057316159398	0.00408675062542354
"Marmota_baibacina"	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alticola_strelzowi"	0.112307552006703	0.406272642275241	0.80983759250682	0.576665156554872	0.275761772476783	0	2.29784995709269	0.0333272212361907	0.147837238675598	0.261263077339794	0.167107648695057	0	0.0203877741754801	0.054120321841165	0.0476634787442029	0	0.0288267335660866	0.00268005040156958	0.00692966564794506	0.0116399610990753	0.00268005040156958	0.0973413499675488	0.463053152715633	0	0.450477283551144	0.231002854256043	0.231603989275624	0.217521489200477	0.488671350374211	0.0289037900539326	1.20958742485183	0.0919212221409402	0.28453238242184	0.162461914338034	0.0963346761597613	0	0.051491540529677	0.0778742862120884	0.0364293819249688	0.125889726824904	0.0504542569852736	0.0144860500720517	0.0500475852351588	0.00241705383666599	0.022205846776204	0.193019396395786	0.0157838645244748	0	0.0199140391600037	0	0.0119484234960023	0.00383544102847252	0.00763233295440271
"Ellobius_talpinus"	0.012810196811813	0.0911202918882344	0.104058822615786	0.118647784299619	0.0715882427522287	0	0.0454462107766236	4.58753081506167	0.0542027526086455	0.0742028830129744	0.0461480210287907	0	0.00485109484870417	0.0180783789789941	0.0203072241080791	0	0.0108778592507551	0.000635269130632234	0.000890416615773674	0.00112636181688815	0.000635269130632234	0.0111030988453692	0.109760388681458	0	0.0524553281641929	0.0296823526805685	0.213892176305828	0.0447546421659592	0.0647142563764717	3.97864036142621	0.0265208329690725	0.0159656007295066	0.0275332888572659	0.0223493750540395	0.0340919898867999	0	0.0102788166055339	0.0203714296169156	0.0100887255775017	0.0211059743940237	0.0148355960684658	0.00344683055039507	0.00643078666947654	0.000275697713993367	0.00580687111835648	0.00381748170523639	0.00239552063597934	0	0.00255882350694556	0	0.00153529410416734	0.000860226531811999	0.0015703383216126
"Sicista_tianshanica"	0.061931702491412	0.297398685407871	0.44794251651301	0.819283957058534	0.221635431264238	0	0.205329498160552	0.0552065072865834	2.53871583933227	0.199099165730304	0.149188594042518	0	0.0149915852920411	0.165927274901646	0.0475460685460393	0	0.0249380802602359	0.00203123172358343	0.0038329807082994	0.00612754429411506	0.00203123172358343	0.053678629963752	0.35095170335247	0	0.264619157468712	0.12777376700535	0.38365176715249	0.309038727919873	0.282109306376544	0.0478790981376368	0.11916799694795	0.0586190435885633	0.149784416078368	0.10641651572648	1.5340729677369	0	0.0342873492400642	0.469956711220282	0.0293617186789863	0.065936891416377	0.215599752969361	0.0106519158653976	0.027682638448829	0.00133287794492386	0.0363298342951819	0.0172476778454864	0.00941659791568986	0	0.0110149799142543	0	0.00660898794855261	0.00280760996713723	0.0108434641375394
"Arvicola_terrestris"	0.074740345516883	0.562101070108161	0.528501506931851	0.605169310199221	0.456838127301728	0	0.477920263426452	0.0995404528222827	0.262228169498449	1.59425920204373	0.328894261094499	0	0.030017570224134	0.0800635975802036	0.073276631483554	0	0.0705181337193121	0.00397226718928294	0.00452231258632516	0.00662240582149391	0.00397226718928294	0.0647803820816984	0.686319497703886	0	0.286198497657104	0.150752888862528	0.6917458195677	0.228273423626618	0.936020247875311	0.0863287199931434	0.262201982362104	0.0917698299253502	0.161881031192073	0.113594743132979	0.16534649551053	0	0.0608382191513981	0.100403739927032	0.0644177222295817	0.336456932346663	0.0754816053629643	0.0213282735803057	0.0326611464567928	0.00160854221873292	0.0310733063023633	0.040145302127822	0.0131041117809855	0	0.0129959386950455	0	0.00779756321702732	0.0053065485639581	0.00800959381146027
