"Clethrionomys_glareolus"	"Sorex_araneus"	"Apodemus_flavicollis"	"Microtus_arvalis"	"Apodemus_uralensis"	"Spermophilus_pygmaeus"	"Talpa_europaea"	"Spermophilus_major"	"Sorex_minutus"	"Arvicola_terrestris"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_rutilus"	"Sciurus_vulgaris"	"Microtus_agrestis"	"Neomys_fodiens"	"Microtus_oeconomus"	"Allactaga_major"	"Tamias_sibiricus"	"Marmota_bobak"	"Dryomys_nitedula"	"Allocricetulus_eversmanni"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Sicista_subtilis"	"Spermophilus_suslicus"	"Myoxus_glis"	"Stenoponia_suknevi"	"Rostropsylla_daca"	"Rhadinopsylla_li"	"Xenopsylla_nubica"	"Wagnerina_tuvensis"	"Stenoponia_vlasovi"	"Tarsopsylla_octodecimdentata"	"Wagnerina_schelkovnikovi"	"Stenoponia_tripectinata"	"Xenopsylla_hirtipes"	"Rhadinopsylla_socia"	"Xenopsylla_skrjabini"	"Xenopsylla_cheopis"	"Rhadinopsylla_pentacantha"	"Xenopsylla_nuttalli"	"Xenopsylla_persica"	"Xenopsylla_conformis"	"Xenopsylla_magdalinae"	"Wagnerina_longicauda"	"Peromyscopsylla_tikhomirovae"	"Stenoponia_montana"	"Rhadinopsylla_rothschildi"	"Stenoponia_conspecta"	"Frontopsylla_semura"	"Stenoponia_ivanovi"	"Stenoponia_sidimi"	"Echidnophaga_oschanini"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_gerbilli"	"Rhadinopsylla_ucrainica"	"Megabothris_asio"	"Megabothris_calcarifer"	"Synosternus_longispinus"	"Amphipsylla_georgica"	"Neopsylla_mana"
"Clethrionomys_glareolus"	3.42400625389892	0.532585457409991	0.369432817931182	0.326660087695493	0.200164529213505	0.00132114613825425	0.0976356340174628	0.00101251715044274	0.0609394154342397	0.0766196239742142	0.0437682053311617	0.0329224264194558	0.0356763353254045	0.00494325447241687	0.0223105712336607	0.0125748779701876	0.0114204252244734	0	0.00238536139184235	3.53603232946809e-05	0.00227994649460318	0.000921828181678947	0.00137830939206447	0.000834517282961717	0.000704132397634679	0.000434864891082536	0.000189995541216932	1.51616887589831	0.706416450127015	0.7136593491276	0.35123223973116	0.420548247217062	0.204630635782252	0.161375076165456	0.135040500350811	0.105105053652492	0.000898935541068992	0.00070584693149982	0.0813391818350614	0.0468624609735361	0.0564569837441748	0.0679679712889843	0.0624417178652094	0.000341888393215987	0.028645904838772	0.0331039303150866	0.00412031494945202	0.000150798277316252	0.0109775201592005	0.0112740922810407	0	0.00444901150900135	0.000413020189924719	0.00382099689304162	0.00156132745647863	0.00219680447971337	0.00119478873676759	0.00152463459285351	0.00154041770982706	0.000449597694704061	0.000225541536883277	1.98901818532595e-06
"Sorex_araneus"	1.47363375871188	2.67625613068209	0.228990131108376	0.231590002813019	0.13369757424416	0.00116113063191266	0.100107290144556	0.000978470575049695	0.206659273367871	0.0507668283090632	0.0396073890309237	0.0208060750795649	0.0233938561287435	0.00311373950516854	0.0161104819521934	0.0412478213956614	0.00862084234111807	0	0.00157043210307977	3.33705353879086e-05	0.00143613069275099	0.000691273777348371	0.000904527433033855	0.000783470523419089	0.000573887275498501	0.000304328817245192	0.000119677557729249	0.806189614006686	0.440049005086209	0.339355702370774	1.33693052010477	0.239138433530866	0.843941069195211	0.308990205178318	0.0699933464810565	0.072010302550664	0.000848350848907651	0.000635563512927317	0.0407292400178333	0.0310324760929261	0.0403944294344806	0.0402989821270884	0.0371850315020599	0.000305399500056579	0.02969033397831	0.0197431918783125	0.00259537264436491	0.00013510570074346	0.00691470333546771	0.0129073260472709	0	0.00554381544721575	0.000314052212798905	0.00198911561730958	0.00102791919474312	0.00258333326083541	0.00340004106917359	0.000850720014789216	0.00066296944905808	0.000306543199359693	0.000148013579950994	1.87709261557e-06
"Apodemus_flavicollis"	2.28278101087669	0.511381821749363	1.45350742393114	0.341225765513783	0.235658772545469	0.0014200198499166	0.117169618174163	0.00107342802244413	0.0579187158576778	0.0765449717114778	0.046256146439716	0.0396602280691773	0.0332038511088902	0.00763712959097134	0.0223395669147481	0.0123772846665668	0.0114887500163544	0	0.00305500064823967	3.76218959985666e-05	0.00352242574945815	0.0010107694535767	0.00148848006453284	0.000835691065658643	0.000804647771846386	0.000465217569856587	0.000293535479121512	1.32695435923134	1.05596044979744	0.527206672281859	0.331409713070964	0.514980405272652	0.190077452805061	0.158577435534223	0.107176636203226	0.108498650590836	0.000956429587865226	0.000756120151154389	0.0652785089872631	0.0456390213889412	0.057414809267834	0.0565065103023401	0.0487515567678853	0.00036664948115725	0.0340292334457292	0.0479223551663602	0.00636572108520168	0.000161652349894158	0.0169598276825762	0.0160456727314682	0	0.00495150324737706	0.000452143154052699	0.00501247529984783	0.00199963678793869	0.00225170401556699	0.00104572159071297	0.00135211677111772	0.00102699470621796	0.000508280810298638	0.000243569465105373	2.11623164991953e-06
"Microtus_arvalis"	2.21426007771227	0.567351366484753	0.374322207827488	1.42314217231484	0.202729331098843	0.0016069331290794	0.112006025949574	0.00117046481178022	0.0639519935884099	0.109935937637348	0.043276028666206	0.0355110478785801	0.0328017390312856	0.0107133044851981	0.023250747136868	0.0142439573346031	0.0162729079670005	0	0.00459817488137156	4.14284548770665e-05	0.00494123075049818	0.0012032144116461	0.00209683778093464	0.00101997185440073	0.00119403089119866	0.00110499342858009	0.000411769229208182	1.31578958926562	0.767102203224713	0.555918975994035	0.371390808606812	0.408642769019754	0.210232984105651	0.207368584810851	0.134305017300258	0.178929606029552	0.00105320050923206	0.000848048842841099	0.0619532372387719	0.0687972851504812	0.185848667432103	0.0624490123877037	0.0688794759429683	0.000412452583696193	0.0325594296721913	0.0311013489063121	0.00892978277260544	0.000181645361845902	0.0237911110209172	0.0189279192195103	0	0.0047875682379926	0.000536107973439851	0.00512231570085705	0.00300971446780684	0.00222207194575716	0.00114383687234095	0.00251130842831235	0.000996167992972278	0.000754408985058304	0.000343118909607487	2.33035058683517e-06
"Apodemus_uralensis"	2.25752862969199	0.5449660108726	0.430131233892011	0.33731074751541	1.23286893312606	0.00304660160274999	0.115651831582061	0.00273566810806774	0.0624318428613615	0.0801874472689738	0.045550066936159	0.0425029231352497	0.0327956704379699	0.0111209705591669	0.0217959988983969	0.0137183183457618	0.0116958938875065	0	0.004031744299228	9.19155357068069e-05	0.00512925603657239	0.00158784071559629	0.00163305078142965	0.00205528787181204	0.000994205308004333	0.00116836746395111	0.000427438003047699	1.32362406630429	0.934833346448573	0.537594717255031	0.36498242634473	0.524705654449848	0.207749422664746	0.15816367828318	0.108525183536821	0.122354429857965	0.00233669079138973	0.00169650411944021	0.0642390767516998	0.0505142370316713	0.0553584875563404	0.0548277265343067	0.0484851809468707	0.000810663600850112	0.0336016686091334	0.0578357230515226	0.00926958171039649	0.000359380607609856	0.0246964179538671	0.0230134627481606	0	0.00491311723980617	0.000731015643639333	0.00323113729589016	0.00263895990494924	0.00801827821403978	0.00111478148555728	0.00323939930836917	0.00101563397486768	0.00208965829720429	0.00026722649150667	5.17024888350827e-06
"Spermophilus_pygmaeus"	0.0211647875842052	0.00672270227726007	0.00368153294422822	0.0037977668846411	0.00432745512943167	3.53792043839162	0.00120907733861855	1.59776363970535	0.000690772164898094	0.00196156360819197	0.000431229621817052	0.000438650506674722	0.000297964625527734	6.592302296456e-05	0.000194870218170522	0.000157883124375752	0.000183922366213443	0	6.47928484929045e-05	0.0658657992501875	3.04052655918011e-05	0.0147040685600678	4.62583370466075e-05	0.00140424848113255	2.30771755106967e-05	6.53153249260588e-06	2.53377213265009e-06	0.0110499700114143	0.0066130525570588	0.00479998900191559	0.00403225586241884	0.00568755102684994	0.00239603202089664	0.00159120870845365	0.000976080385441089	0.00422135154579541	1.67445041136871	1.69901661547472	0.000555561328542457	0.00164353480786832	0.000664890558770584	0.000606288207263452	0.000468025527960815	0.853695518194234	0.00035119532102787	0.000376905125094196	5.49483378914827e-05	0.371492888760824	0.000146395723219783	0.000157966004339216	0	5.15911360733044e-05	0.0811087235726736	3.11938121335934e-05	4.2409864468083e-05	0.00679917321532729	1.25687041599978e-05	1.73380078815362e-05	9.52177396939999e-06	8.42856187887984e-06	7.56954606217213e-06	0.00370495120782329
"Talpa_europaea"	1.85137522134535	0.686043324876908	0.359560795107916	0.313324913823393	0.194443067553252	0.00143112353232219	1.53833796388583	0.00105301313468849	0.0768295008285167	0.0756162972520685	0.0407399229722138	0.0301377240615327	0.0276334323306814	0.0044472327852522	0.0184911333222321	0.0207798755012453	0.0113171714868817	0	0.0029958287243036	3.71704011970925e-05	0.0020511694989602	0.00105733996012021	0.00188872847685569	0.000785898144478682	0.00220914064139576	0.000399974297664786	0.000170930791580017	1.06274538773827	0.862416439838189	0.41623129455405	0.447513959525665	0.294725582511606	0.28322371239234	0.252448259552313	0.0875785779707084	0.167211395201666	0.000944951618043779	0.000757087030617054	0.0538010816799945	0.0444241733993157	0.0504945320441918	0.044101834695606	0.0399517505049886	0.000367916435059754	0.440155125857074	0.0265216200487253	0.0037068695999801	0.000162079997987695	0.00987600129128986	0.0796424138876294	0	0.0565132039707038	0.000471594819096557	0.00269636902257146	0.00196090607408963	0.00205708776609375	0.00142544619318834	0.00114474466563777	0.00083291062194992	0.000426639259598099	0.000309064659849113	2.09083506733662e-06
"Spermophilus_major"	0.0227269627989981	0.00793755092017873	0.00389926869302987	0.00387583088445034	0.00544447832447142	2.23866181776388	0.00124648399113196	2.87084856316707	0.000790462022838342	0.00227743209642665	0.000456424601897505	0.000443930969265565	0.000318454089462233	7.35572973139914e-05	0.000208999230496161	0.000175971921858267	0.000178647513763977	0	6.00440809136042e-05	0.0898174201303331	3.39263744359741e-05	0.0115670369877912	4.07127726790482e-05	0.0020429271910971	2.06676676004712e-05	7.4960475882027e-06	2.82719786966451e-06	0.0119958606294385	0.00730377506921574	0.00518296006320812	0.00468393930246468	0.0056437711840422	0.00279504892533852	0.00176947757055237	0.00104991809290343	0.00366274815482257	2.28335217665918	1.39435087852049	0.000601421898917237	0.0020685542975712	0.000696834422348559	0.000667098234211047	0.000501102833026982	0.64348183629421	0.000362527084751961	0.000414764340500599	6.13116790679689e-05	0.289062086090476	0.000163349210247283	0.000173570202410585	0	5.39670298707462e-05	0.0616529986883393	3.28145491485576e-05	3.93015802343591e-05	0.00990452405532419	1.41884186551298e-05	1.9904096248504e-05	1.02245771152703e-05	1.02795364140207e-05	6.66209007475334e-06	0.0050522298823316
"Sorex_minutus"	1.42583977282101	1.74753982040901	0.219312096595593	0.220746574359994	0.129518691550105	0.00100889092504853	0.0948013138878189	0.000823975763572716	1.21901942473484	0.0473732920172546	0.0390940924989401	0.0195990466168884	0.0222828762149264	0.00299173225346439	0.0155548111748079	0.0432674749482865	0.00830025649431049	0	0.00153745074888519	2.83169442582902e-05	0.00137985804739331	0.000635810152753908	0.000893814744006304	0.000656329684162829	0.000551325021860975	0.000285857957035255	0.00011498817061611	0.781154445169975	0.419133754534778	0.327163068649305	1.47108167787857	0.230569705606447	0.849174967430635	0.257786427245367	0.0685802213039017	0.071629795885619	0.00071987768313407	0.000547734201072977	0.038041752114212	0.0287969614633624	0.0373973129337276	0.0361450640952523	0.036465740305682	0.000263902169184776	0.0278768987040539	0.0185100216896893	0.00249367682717742	0.00011663077282222	0.00664376096893077	0.0117324343353623	0	0.00476533995782075	0.000287353207804333	0.00191036520031808	0.00100633139927031	0.00205158472282837	0.00289343011901448	0.000819617330376675	0.000641467530886734	0.000292930403985237	0.000146260594473759	1.59282811452894e-06
"Arvicola_terrestris"	1.81125622168881	0.433730184548924	0.292838222648046	0.383395493001149	0.168073837037923	0.00289453773202921	0.0942690618622537	0.00239853631425732	0.0478631192611553	1.85608180422791	0.0328103444290532	0.0361902418464417	0.0266430936317784	0.00458049544005294	0.0178570376559184	0.0109375910262769	0.0187199705443776	0	0.00409559351884414	8.21358037321984e-05	0.00211263340383701	0.00177781746592723	0.00278860465096289	0.00925838717064244	0.00143494802196469	0.00089192902092511	0.000176052783653084	0.935960657088508	0.607316832803379	0.44910055493587	0.271762019878438	0.293176008415208	0.159554947639544	0.149467228631084	0.0920171451011039	0.25856825088086	0.00208806895100552	0.00157739250838737	0.0460884677082105	0.973624956084491	0.14939882295032	0.19705586767429	0.0497990912818217	0.000759060635728154	0.0273809515109093	0.0266333962762886	0.00381794705145322	0.000335619473601262	0.0101719386110671	0.0108892577203725	0	0.00399334159904919	0.000805349970751312	0.0027321263089108	0.00268075212142525	0.00614039688199841	0.000889608502644906	0.00116567767437849	0.000814861584363873	0.000614569544031001	0.000456317124703018	4.62013895993651e-06
